#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-24T01:15:48', checksum=40328840, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
10,3.53208E+01,contents,Wood,6.29490E-07,1.00000E-01
25,3.22656E+03,contents,Wood,5.75040E-05,4.00000E-02
50,3.73421E+04,contents,Wood,6.65515E-04,2.00000E-02
100,1.88397E+05,contents,Wood,3.35763E-03,1.00000E-02
250,8.55233E+05,contents,Wood,1.52420E-02,4.00000E-03
500,1.87308E+06,contents,Wood,3.33822E-02,2.00000E-03
1000,3.25034E+06,contents,Wood,5.79279E-02,1.00000E-03
2500,5.59924E+06,contents,Wood,9.97901E-02,4.00000E-04
10,5.85245E+02,nonstructural,Wood,2.01033E-06,1.00000E-01
25,3.97119E+04,nonstructural,Wood,1.36411E-04,4.00000E-02
50,3.02220E+05,nonstructural,Wood,1.03814E-03,2.00000E-02
100,1.02344E+06,nonstructural,Wood,3.51553E-03,1.00000E-02
250,3.23020E+06,nonstructural,Wood,1.10958E-02,4.00000E-03
500,6.18884E+06,nonstructural,Wood,2.12588E-02,2.00000E-03
1000,1.04651E+07,nonstructural,Wood,3.59479E-02,1.00000E-03
2500,1.82209E+07,nonstructural,Wood,6.25892E-02,4.00000E-04
50,8.40621E-05,occupants,Wood,5.39420E-08,2.00000E-02
100,8.88156E-04,occupants,Wood,5.69923E-07,1.00000E-02
250,7.14698E-03,occupants,Wood,4.58616E-06,4.00000E-03
500,2.30261E-02,occupants,Wood,1.47757E-05,2.00000E-03
1000,5.20281E-02,occupants,Wood,3.33860E-05,1.00000E-03
2500,1.15563E-01,occupants,Wood,7.41557E-05,4.00000E-04
5,1.41419E+03,structural,Wood,1.62072E-05,2.00000E-01
10,3.66956E+05,structural,Wood,4.20548E-03,1.00000E-01
25,1.06474E+06,structural,Wood,1.22024E-02,4.00000E-02
50,1.61110E+06,structural,Wood,1.84639E-02,2.00000E-02
100,2.32611E+06,structural,Wood,2.66583E-02,1.00000E-02
250,4.71911E+06,structural,Wood,5.40830E-02,4.00000E-03
500,8.55380E+06,structural,Wood,9.80303E-02,2.00000E-03
1000,1.34665E+07,structural,Wood,1.54332E-01,1.00000E-03
2500,2.07055E+07,structural,Wood,2.37294E-01,4.00000E-04
10,9.82159E+04,contents,URMasonry,1.96171E-03,1.00000E-01
25,5.62461E+05,contents,URMasonry,1.12343E-02,4.00000E-02
50,1.18894E+06,contents,URMasonry,2.37473E-02,2.00000E-02
100,2.00780E+06,contents,URMasonry,4.01027E-02,1.00000E-02
250,3.29570E+06,contents,URMasonry,6.58266E-02,4.00000E-03
500,4.36655E+06,contents,URMasonry,8.72152E-02,2.00000E-03
