#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-16T23:19:05', checksum=2938986221, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,1.24462E-01,contents,Wood,2.21818E-09,2.00000E-01
10,2.90846E+01,contents,Wood,5.18347E-07,1.00000E-01
25,1.10994E+03,contents,Wood,1.97814E-05,4.00000E-02
50,9.87590E+03,contents,Wood,1.76009E-04,2.00000E-02
100,5.62490E+04,contents,Wood,1.00247E-03,1.00000E-02
250,3.13630E+05,contents,Wood,5.58954E-03,4.00000E-03
500,7.88886E+05,contents,Wood,1.40596E-02,2.00000E-03
1000,1.57845E+06,contents,Wood,2.81314E-02,1.00000E-03
2500,3.15272E+06,contents,Wood,5.61881E-02,4.00000E-04
5,1.73746E+00,nonstructural,Wood,5.96821E-09,2.00000E-01
10,3.85029E+02,nonstructural,Wood,1.32258E-06,1.00000E-01
25,1.24066E+04,nonstructural,Wood,4.26171E-05,4.00000E-02
50,8.37251E+04,nonstructural,Wood,2.87598E-04,2.00000E-02
100,3.60086E+05,nonstructural,Wood,1.23690E-03,1.00000E-02
250,1.42289E+06,nonstructural,Wood,4.88767E-03,4.00000E-03
500,2.97810E+06,nonstructural,Wood,1.02298E-02,2.00000E-03
1000,5.38418E+06,nonstructural,Wood,1.84948E-02,1.00000E-03
2500,1.02885E+07,nonstructural,Wood,3.53414E-02,4.00000E-04
25,1.98191E-07,occupants,Wood,1.27178E-10,4.00000E-02
50,1.59515E-05,occupants,Wood,1.02360E-08,2.00000E-02
100,1.78591E-04,occupants,Wood,1.14601E-07,1.00000E-02
250,1.78375E-03,occupants,Wood,1.14462E-06,4.00000E-03
500,6.43202E-03,occupants,Wood,4.12738E-06,2.00000E-03
1000,1.74615E-02,occupants,Wood,1.12049E-05,1.00000E-03
2500,4.78867E-02,occupants,Wood,3.07285E-05,4.00000E-04
5,1.02274E+04,structural,Wood,1.17210E-04,2.00000E-01
10,9.59335E+04,structural,Wood,1.09944E-03,1.00000E-01
25,5.83612E+05,structural,Wood,6.68844E-03,4.00000E-02
50,1.12077E+06,structural,Wood,1.28445E-02,2.00000E-02
100,1.63555E+06,structural,Wood,1.87441E-02,1.00000E-02
250,2.63564E+06,structural,Wood,3.02056E-02,4.00000E-03
500,4.26586E+06,structural,Wood,4.88886E-02,2.00000E-03
1000,6.95992E+06,structural,Wood,7.97638E-02,1.00000E-03
2500,1.21596E+07,structural,Wood,1.39355E-01,4.00000E-04
5,2.12751E+03,contents,URMasonry,4.24937E-05,2.00000E-01
10,2.73946E+04,contents,URMasonry,5.47165E-04,1.00000E-01
25,2.37223E+05,contents,URMasonry,4.73816E-03,4.00000E-02
50,6.07438E+05,contents,URMasonry,1.21327E-02,2.00000E-02
100,1.15365E+06,contents,URMasonry,2.30424E-02,1.00000E-02
250,2.13256E+06,contents,URMasonry,4.25947E-02,4.00000E-03
500,3.01705E+06,contents,URMasonry,6.02609E-02,2.00000E-03
1000,3.99123E+06,contents,URMasonry,7.97187E-02,1.00000E-03
