#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-14T20:20:04', checksum=1523211967, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
10,1.11978E+02,contents,Wood,1.99568E-06,1.00000E-01
25,4.72579E+03,contents,Wood,8.42235E-05,4.00000E-02
50,3.27465E+04,contents,Wood,5.83612E-04,2.00000E-02
100,1.50361E+05,contents,Wood,2.67975E-03,1.00000E-02
250,6.96464E+05,contents,Wood,1.24124E-02,4.00000E-03
500,1.51788E+06,contents,Wood,2.70519E-02,2.00000E-03
1000,2.79456E+06,contents,Wood,4.98049E-02,1.00000E-03
2500,5.14234E+06,contents,Wood,9.16472E-02,4.00000E-04
10,1.72796E+03,nonstructural,Wood,5.93557E-06,1.00000E-01
25,5.30603E+04,nonstructural,Wood,1.82264E-04,4.00000E-02
50,2.72389E+05,nonstructural,Wood,9.35664E-04,2.00000E-02
100,8.72265E+05,nonstructural,Wood,2.99625E-03,1.00000E-02
250,2.68989E+06,nonstructural,Wood,9.23984E-03,4.00000E-03
500,5.22540E+06,nonstructural,Wood,1.79494E-02,2.00000E-03
1000,9.12093E+06,nonstructural,Wood,3.13306E-02,1.00000E-03
2500,1.66268E+07,nonstructural,Wood,5.71133E-02,4.00000E-04
50,5.82400E-05,occupants,Wood,3.73721E-08,2.00000E-02
100,5.85408E-04,occupants,Wood,3.75652E-07,1.00000E-02
250,4.88020E-03,occupants,Wood,3.13159E-06,4.00000E-03
500,1.65192E-02,occupants,Wood,1.06002E-05,2.00000E-03
1000,3.90134E-02,occupants,Wood,2.50346E-05,1.00000E-03
2500,9.51376E-02,occupants,Wood,6.10490E-05,4.00000E-04
5,6.71526E+04,structural,Wood,7.69598E-04,2.00000E-01
10,5.25138E+05,structural,Wood,6.01831E-03,1.00000E-01
25,1.28459E+06,structural,Wood,1.47220E-02,4.00000E-02
50,1.68911E+06,structural,Wood,1.93580E-02,2.00000E-02
100,2.11011E+06,structural,Wood,2.41827E-02,1.00000E-02
250,4.01858E+06,structural,Wood,4.60547E-02,4.00000E-03
500,7.03955E+06,structural,Wood,8.06763E-02,2.00000E-03
1000,1.12070E+07,structural,Wood,1.28437E-01,1.00000E-03
2500,1.81828E+07,structural,Wood,2.08383E-01,4.00000E-04
5,7.04969E+03,contents,URMasonry,1.40807E-04,2.00000E-01
10,1.84028E+05,contents,URMasonry,3.67568E-03,1.00000E-01
25,6.88633E+05,contents,URMasonry,1.37544E-02,4.00000E-02
50,1.22410E+06,contents,URMasonry,2.44494E-02,2.00000E-02
100,1.85274E+06,contents,URMasonry,3.70056E-02,1.00000E-02
250,3.02023E+06,contents,URMasonry,6.03244E-02,4.00000E-03
500,4.00464E+06,contents,URMasonry,7.99865E-02,2.00000E-03
1000,5.13009E+06,contents,URMasonry,1.02466E-01,1.00000E-03
2500,6.69172E+06,contents,URMasonry,1.33657E-01,4.00000E-04
5,6.67848E+03,nonstructural,URMasonry,6.00666E-05,2.00000E-01
10,2.13520E+05,nonstructural,URMasonry,1.92041E-03,1.00000E-01
25,1.17461E+06,nonstructural,URMasonry,1.05645E-02,4.00000E-02
50,2.84483E+06,nonstructural,URMasonry,2.55866E-02,2.00000E-02
100,5.62227E+06,nonstructural,URMasonry,5.05670E-02,1.00000E-02
250,1.21643E+07,nonstructural,URMasonry,1.09406E-01,4.00000E-03
500,1.89341E+07,nonstructural,URMasonry,1.70294E-01,2.00000E-03
1000,2.72487E+07,nonstructural,URMasonry,2.45076E-01,1.00000E-03
2500,3.91269E+07,nonstructural,URMasonry,3.51910E-01,4.00000E-04
25,1.39307E-04,occupants,URMasonry,8.29397E-08,4.00000E-02
50,5.29425E-03,occupants,URMasonry,3.15205E-06,2.00000E-02
100,4.68207E-02,occupants,URMasonry,2.78758E-05,1.00000E-02
250,3.30323E-01,occupants,URMasonry,1.96665E-04,4.00000E-03
500,8.63752E-01,occupants,URMasonry,5.14254E-04,2.00000E-03
1000,1.66472E+00,occupants,URMasonry,9.91128E-04,1.00000E-03
2500,3.22400E+00,occupants,URMasonry,1.91948E-03,4.00000E-04
5,9.70314E-01,structural,URMasonry,1.73617E-08,2.00000E-01
10,1.42343E+04,structural,URMasonry,2.54692E-04,1.00000E-01
25,2.34548E+05,structural,URMasonry,4.19675E-03,4.00000E-02
50,8.63482E+05,structural,URMasonry,1.54502E-02,2.00000E-02
100,2.17907E+06,structural,URMasonry,3.89899E-02,1.00000E-02
