#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-15T02:22:01', checksum=94330510, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,1.88176E+00,contents,Wood,3.35370E-08,2.00000E-01
10,1.55129E+02,contents,Wood,2.76472E-06,1.00000E-01
25,4.19975E+03,contents,Wood,7.48483E-05,4.00000E-02
50,2.97408E+04,contents,Wood,5.30044E-04,2.00000E-02
100,1.28300E+05,contents,Wood,2.28657E-03,1.00000E-02
250,5.15162E+05,contents,Wood,9.18127E-03,4.00000E-03
500,1.12089E+06,contents,Wood,1.99766E-02,2.00000E-03
1000,2.04513E+06,contents,Wood,3.64484E-02,1.00000E-03
2500,3.98145E+06,contents,Wood,7.09578E-02,4.00000E-04
5,2.86760E+01,nonstructural,Wood,9.85027E-08,2.00000E-01
10,2.07083E+03,nonstructural,Wood,7.11337E-06,1.00000E-01
25,4.17126E+04,nonstructural,Wood,1.43284E-04,4.00000E-02
50,2.04962E+05,nonstructural,Wood,7.04049E-04,2.00000E-02
100,6.63496E+05,nonstructural,Wood,2.27913E-03,1.00000E-02
250,2.06817E+06,nonstructural,Wood,7.10422E-03,4.00000E-03
500,3.98778E+06,nonstructural,Wood,1.36981E-02,2.00000E-03
1000,6.89198E+06,nonstructural,Wood,2.36741E-02,1.00000E-03
2500,1.29572E+07,nonstructural,Wood,4.45085E-02,4.00000E-04
25,2.91143E-06,occupants,Wood,1.86824E-09,4.00000E-02
50,8.13078E-05,occupants,Wood,5.21746E-08,2.00000E-02
100,6.22137E-04,occupants,Wood,3.99220E-07,1.00000E-02
250,3.96394E-03,occupants,Wood,2.54363E-06,4.00000E-03
500,1.12571E-02,occupants,Wood,7.22359E-06,2.00000E-03
1000,2.64595E-02,occupants,Wood,1.69789E-05,1.00000E-03
2500,6.53039E-02,occupants,Wood,4.19050E-05,4.00000E-04
5,5.59180E+04,structural,Wood,6.40845E-04,2.00000E-01
10,2.37365E+05,structural,Wood,2.72030E-03,1.00000E-01
25,7.90203E+05,structural,Wood,9.05607E-03,4.00000E-02
50,1.32220E+06,structural,Wood,1.51529E-02,2.00000E-02
100,1.95001E+06,structural,Wood,2.23479E-02,1.00000E-02
250,3.39119E+06,structural,Wood,3.88645E-02,4.00000E-03
500,5.52708E+06,structural,Wood,6.33427E-02,2.00000E-03
1000,8.55932E+06,structural,Wood,9.80935E-02,1.00000E-03
2500,1.42666E+07,structural,Wood,1.63501E-01,4.00000E-04
5,1.29083E+04,contents,URMasonry,2.57824E-04,2.00000E-01
10,8.54903E+04,contents,URMasonry,1.70754E-03,1.00000E-01
25,3.85224E+05,contents,URMasonry,7.69427E-03,4.00000E-02
50,8.29040E+05,contents,URMasonry,1.65588E-02,2.00000E-02
100,1.44154E+06,contents,URMasonry,2.87925E-02,1.00000E-02
250,2.48526E+06,contents,URMasonry,4.96392E-02,4.00000E-03
500,3.40164E+06,contents,URMasonry,6.79425E-02,2.00000E-03
1000,4.38838E+06,contents,URMasonry,8.76511E-02,1.00000E-03
2500,5.86344E+06,contents,URMasonry,1.17113E-01,4.00000E-04
5,1.53218E+04,nonstructural,URMasonry,1.37805E-04,2.00000E-01
10,1.11961E+05,nonstructural,URMasonry,1.00698E-03,1.00000E-01
25,6.77989E+05,nonstructural,URMasonry,6.09787E-03,4.00000E-02
50,1.87913E+06,nonstructural,URMasonry,1.69010E-02,2.00000E-02
100,4.17972E+06,nonstructural,URMasonry,3.75927E-02,1.00000E-02
250,9.42595E+06,nonstructural,URMasonry,8.47775E-02,4.00000E-03
500,1.50241E+07,nonstructural,URMasonry,1.35127E-01,2.00000E-03
1000,2.16973E+07,nonstructural,URMasonry,1.95146E-01,1.00000E-03
2500,3.27832E+07,nonstructural,URMasonry,2.94854E-01,4.00000E-04
25,4.46546E-04,occupants,URMasonry,2.65861E-07,4.00000E-02
50,7.60709E-03,occupants,URMasonry,4.52906E-06,2.00000E-02
100,4.91867E-02,occupants,URMasonry,2.92844E-05,1.00000E-02
250,2.47483E-01,occupants,URMasonry,1.47344E-04,4.00000E-03
500,6.06601E-01,occupants,URMasonry,3.61154E-04,2.00000E-03
