#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T04:31:01', checksum=2901892693, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,3.90923E+01,contents,Wood,7.64945E-07,4.00000E-02
50,8.58594E+02,contents,Wood,1.68007E-05,2.00000E-02
100,7.70710E+03,contents,Wood,1.50810E-04,1.00000E-02
250,7.01361E+04,contents,Wood,1.37240E-03,4.00000E-03
500,2.43881E+05,contents,Wood,4.77218E-03,2.00000E-03
1000,7.00209E+05,contents,Wood,1.37015E-02,1.00000E-03
2500,2.37033E+06,contents,Wood,4.63818E-02,4.00000E-04
25,7.77858E+02,nonstructural,Wood,2.62080E-06,4.00000E-02
50,1.18784E+04,nonstructural,Wood,4.00213E-05,2.00000E-02
100,7.07719E+04,nonstructural,Wood,2.38448E-04,1.00000E-02
250,4.70296E+05,nonstructural,Wood,1.58455E-03,4.00000E-03
500,1.35543E+06,nonstructural,Wood,4.56678E-03,2.00000E-03
1000,3.64751E+06,nonstructural,Wood,1.22894E-02,1.00000E-03
2500,1.10998E+07,nonstructural,Wood,3.73979E-02,4.00000E-04
50,2.05080E-06,occupants,Wood,1.07229E-09,2.00000E-02
100,8.50095E-05,occupants,Wood,4.44485E-08,1.00000E-02
250,1.85389E-03,occupants,Wood,9.69336E-07,4.00000E-03
500,9.20187E-03,occupants,Wood,4.81133E-06,2.00000E-03
1000,3.28812E-02,occupants,Wood,1.71924E-05,1.00000E-03
2500,1.14119E-01,occupants,Wood,5.96691E-05,4.00000E-04
25,2.15445E+04,structural,Wood,2.64325E-04,4.00000E-02
50,1.31335E+05,structural,Wood,1.61133E-03,2.00000E-02
100,3.95540E+05,structural,Wood,4.85281E-03,1.00000E-02
250,1.27679E+06,structural,Wood,1.56647E-02,4.00000E-03
500,2.46769E+06,structural,Wood,3.02756E-02,2.00000E-03
1000,4.59408E+06,structural,Wood,5.63638E-02,1.00000E-03
2500,1.01561E+07,structural,Wood,1.24603E-01,4.00000E-04
25,3.04686E+00,contents,RMasonry,2.30989E-07,4.00000E-02
50,8.86614E+01,contents,RMasonry,6.72162E-06,2.00000E-02
100,1.07149E+03,contents,RMasonry,8.12324E-05,1.00000E-02
250,1.14420E+04,contents,RMasonry,8.67445E-04,4.00000E-03
500,4.83695E+04,contents,RMasonry,3.66701E-03,2.00000E-03
1000,1.58192E+05,contents,RMasonry,1.19929E-02,1.00000E-03
2500,5.27375E+05,contents,RMasonry,3.99815E-02,4.00000E-04
25,3.05668E+01,nonstructural,RMasonry,1.09215E-06,4.00000E-02
50,4.50995E+02,nonstructural,RMasonry,1.61141E-05,2.00000E-02
100,3.19648E+03,nonstructural,RMasonry,1.14210E-04,1.00000E-02
250,2.28548E+04,nonstructural,RMasonry,8.16600E-04,4.00000E-03
500,8.11371E+04,nonstructural,RMasonry,2.89903E-03,2.00000E-03
1000,2.37475E+05,nonstructural,RMasonry,8.48498E-03,1.00000E-03
2500,7.43558E+05,nonstructural,RMasonry,2.65673E-02,4.00000E-04
50,6.64889E-07,occupants,RMasonry,1.44297E-09,2.00000E-02
100,4.00913E-05,occupants,RMasonry,8.70075E-08,1.00000E-02
250,1.13322E-03,occupants,RMasonry,2.45936E-06,4.00000E-03
500,6.67586E-03,occupants,RMasonry,1.44882E-05,2.00000E-03
