#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-12T13:23:10', checksum=2945867503, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
10,1.54281E+02,contents,Wood,2.74960E-06,1.00000E-01
25,5.77443E+03,contents,Wood,1.02912E-04,4.00000E-02
50,4.11101E+04,contents,Wood,7.32668E-04,2.00000E-02
100,2.15019E+05,contents,Wood,3.83209E-03,1.00000E-02
250,8.84123E+05,contents,Wood,1.57569E-02,4.00000E-03
500,1.87605E+06,contents,Wood,3.34352E-02,2.00000E-03
1000,3.25604E+06,contents,Wood,5.80294E-02,1.00000E-03
2500,5.81162E+06,contents,Wood,1.03575E-01,4.00000E-04
10,2.36329E+03,nonstructural,Wood,8.11797E-06,1.00000E-01
25,6.27333E+04,nonstructural,Wood,2.15491E-04,4.00000E-02
50,3.25888E+05,nonstructural,Wood,1.11943E-03,2.00000E-02
100,1.13739E+06,nonstructural,Wood,3.90697E-03,1.00000E-02
250,3.28043E+06,nonstructural,Wood,1.12684E-02,4.00000E-03
500,6.22860E+06,nonstructural,Wood,2.13954E-02,2.00000E-03
1000,1.06645E+07,nonstructural,Wood,3.66327E-02,1.00000E-03
2500,1.89668E+07,nonstructural,Wood,6.51513E-02,4.00000E-04
50,1.16480E-04,occupants,Wood,7.47443E-08,2.00000E-02
100,9.10279E-04,occupants,Wood,5.84119E-07,1.00000E-02
250,7.18409E-03,occupants,Wood,4.60997E-06,4.00000E-03
500,2.16706E-02,occupants,Wood,1.39058E-05,2.00000E-03
1000,4.93703E-02,occupants,Wood,3.16805E-05,1.00000E-03
2500,1.18813E-01,occupants,Wood,7.62414E-05,4.00000E-04
5,8.88890E+04,structural,Wood,1.01871E-03,2.00000E-01
10,5.80710E+05,structural,Wood,6.65519E-03,1.00000E-01
25,1.32180E+06,structural,Wood,1.51484E-02,4.00000E-02
50,1.73480E+06,structural,Wood,1.98816E-02,2.00000E-02
100,2.32542E+06,structural,Wood,2.66503E-02,1.00000E-02
250,4.79178E+06,structural,Wood,5.49159E-02,4.00000E-03
500,8.24235E+06,structural,Wood,9.44609E-02,2.00000E-03
