#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-16T12:34:01', checksum=1453088438, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,2.58107E+02,contents,Wood,4.60000E-06,2.00000E-02
100,4.49773E+03,contents,Wood,8.01589E-05,1.00000E-02
250,8.16495E+04,contents,Wood,1.45516E-03,4.00000E-03
500,2.99163E+05,contents,Wood,5.33171E-03,2.00000E-03
1000,7.09616E+05,contents,Wood,1.26468E-02,1.00000E-03
2500,1.64125E+06,contents,Wood,2.92505E-02,4.00000E-04
50,3.38209E+03,nonstructural,Wood,1.16176E-05,2.00000E-02
100,4.99388E+04,nonstructural,Wood,1.71541E-04,1.00000E-02
250,5.49593E+05,nonstructural,Wood,1.88787E-03,4.00000E-03
500,1.44165E+06,nonstructural,Wood,4.95210E-03,2.00000E-03
1000,2.76791E+06,nonstructural,Wood,9.50784E-03,1.00000E-03
2500,5.54965E+06,nonstructural,Wood,1.90632E-02,4.00000E-04
250,1.16480E-04,occupants,Wood,7.47443E-08,4.00000E-03
500,9.33203E-04,occupants,Wood,5.98829E-07,2.00000E-03
1000,4.15019E-03,occupants,Wood,2.66314E-06,1.00000E-03
2500,1.63624E-02,occupants,Wood,1.04996E-05,4.00000E-04
25,8.88847E+04,structural,Wood,1.01866E-03,4.00000E-02
50,5.48683E+05,structural,Wood,6.28815E-03,2.00000E-02
100,1.11905E+06,structural,Wood,1.28248E-02,1.00000E-02
250,1.72494E+06,structural,Wood,1.97685E-02,4.00000E-03
500,2.35528E+06,structural,Wood,2.69925E-02,2.00000E-03
1000,3.76514E+06,structural,Wood,4.31502E-02,1.00000E-03
2500,7.04222E+06,structural,Wood,8.07069E-02,4.00000E-04
25,1.14568E+04,contents,URMasonry,2.28832E-04,4.00000E-02
50,1.86621E+05,contents,URMasonry,3.72748E-03,2.00000E-02
100,5.39847E+05,contents,URMasonry,1.07826E-02,1.00000E-02
250,1.29742E+06,contents,URMasonry,2.59140E-02,4.00000E-03
500,2.04491E+06,contents,URMasonry,4.08440E-02,2.00000E-03
1000,2.90644E+06,contents,URMasonry,5.80516E-02,1.00000E-03
2500,4.14702E+06,contents,URMasonry,8.28303E-02,4.00000E-04
25,1.06874E+04,nonstructural,URMasonry,9.61231E-05,4.00000E-02
50,2.14982E+05,nonstructural,URMasonry,1.93356E-03,2.00000E-02
100,8.45084E+05,nonstructural,URMasonry,7.60073E-03,1.00000E-02
250,3.25171E+06,nonstructural,URMasonry,2.92461E-02,4.00000E-03
500,6.67234E+06,nonstructural,URMasonry,6.00114E-02,2.00000E-03
1000,1.15517E+07,nonstructural,URMasonry,1.03896E-01,1.00000E-03
2500,1.98042E+07,nonstructural,URMasonry,1.78120E-01,4.00000E-04
100,4.56784E-05,occupants,URMasonry,2.71957E-08,1.00000E-02
250,1.44674E-02,occupants,URMasonry,8.61347E-06,4.00000E-03
500,1.01238E-01,occupants,URMasonry,6.02743E-05,2.00000E-03
1000,3.26335E-01,occupants,URMasonry,1.94291E-04,1.00000E-03
2500,9.24400E-01,occupants,URMasonry,5.50362E-04,4.00000E-04
25,1.16298E+01,structural,URMasonry,2.08092E-07,4.00000E-02
