#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-09T21:42:56', checksum=2950389488, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,9.15893E+00,contents,Wood,1.79219E-07,4.00000E-02
50,3.48083E+02,contents,Wood,6.81117E-06,2.00000E-02
100,3.87180E+03,contents,Wood,7.57622E-05,1.00000E-02
250,4.30011E+04,contents,Wood,8.41432E-04,4.00000E-03
500,1.78896E+05,contents,Wood,3.50057E-03,2.00000E-03
1000,5.88173E+05,contents,Wood,1.15092E-02,1.00000E-03
2500,2.09003E+06,contents,Wood,4.08969E-02,4.00000E-04
25,1.95556E+02,nonstructural,Wood,6.58877E-07,4.00000E-02
50,6.19994E+03,nonstructural,Wood,2.08891E-05,2.00000E-02
100,4.67705E+04,nonstructural,Wood,1.57581E-04,1.00000E-02
250,3.32952E+05,nonstructural,Wood,1.12180E-03,4.00000E-03
500,1.10230E+06,nonstructural,Wood,3.71393E-03,2.00000E-03
1000,3.12417E+06,nonstructural,Wood,1.05261E-02,1.00000E-03
2500,9.93050E+06,nonstructural,Wood,3.34583E-02,4.00000E-04
100,1.16794E-05,occupants,Wood,6.10676E-09,1.00000E-02
250,5.36598E-04,occupants,Wood,2.80568E-07,4.00000E-03
500,3.87244E-03,occupants,Wood,2.02476E-06,2.00000E-03
1000,1.81153E-02,occupants,Wood,9.47186E-06,1.00000E-03
2500,8.48486E-02,occupants,Wood,4.43644E-05,4.00000E-04
25,9.33066E+03,structural,Wood,1.14476E-04,4.00000E-02
50,9.70657E+04,structural,Wood,1.19088E-03,2.00000E-02
100,3.62800E+05,structural,Wood,4.45113E-03,1.00000E-02
250,1.12115E+06,structural,Wood,1.37552E-02,4.00000E-03
500,2.09984E+06,structural,Wood,2.57625E-02,2.00000E-03
1000,3.94589E+06,structural,Wood,4.84114E-02,1.00000E-03
2500,9.10669E+06,structural,Wood,1.11728E-01,4.00000E-04
25,5.88936E-01,contents,RMasonry,4.46486E-08,4.00000E-02
50,2.95587E+01,contents,RMasonry,2.24091E-06,2.00000E-02
100,4.22473E+02,contents,RMasonry,3.20287E-05,1.00000E-02
250,6.65533E+03,contents,RMasonry,5.04556E-04,4.00000E-03
500,3.37123E+04,contents,RMasonry,2.55581E-03,2.00000E-03
1000,1.24556E+05,contents,RMasonry,9.44286E-03,1.00000E-03
2500,4.70154E+05,contents,RMasonry,3.56434E-02,4.00000E-04
25,5.22662E+00,nonstructural,RMasonry,1.86747E-07,4.00000E-02
50,2.06713E+02,nonstructural,RMasonry,7.38584E-06,2.00000E-02
