#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-12T19:59:51', checksum=40328840, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,3.91652E-02,contents,Wood,6.98006E-10,2.00000E-01
10,2.16773E+01,contents,Wood,3.86335E-07,1.00000E-01
25,9.89481E+02,contents,Wood,1.76346E-05,4.00000E-02
50,9.49384E+03,contents,Wood,1.69200E-04,2.00000E-02
100,5.76663E+04,contents,Wood,1.02773E-03,1.00000E-02
250,3.27733E+05,contents,Wood,5.84088E-03,4.00000E-03
500,8.19880E+05,contents,Wood,1.46120E-02,2.00000E-03
1000,1.63666E+06,contents,Wood,2.91687E-02,1.00000E-03
2500,3.25166E+06,contents,Wood,5.79513E-02,4.00000E-04
5,7.38913E-01,nonstructural,Wood,2.53818E-09,2.00000E-01
10,2.84166E+02,nonstructural,Wood,9.76116E-07,1.00000E-01
25,1.16538E+04,nonstructural,Wood,4.00311E-05,4.00000E-02
50,8.45210E+04,nonstructural,Wood,2.90332E-04,2.00000E-02
100,3.75533E+05,nonstructural,Wood,1.28996E-03,1.00000E-02
250,1.47748E+06,nonstructural,Wood,5.07519E-03,4.00000E-03
500,3.07721E+06,nonstructural,Wood,1.05703E-02,2.00000E-03
1000,5.54632E+06,nonstructural,Wood,1.90517E-02,1.00000E-03
2500,1.06043E+07,nonstructural,Wood,3.64262E-02,4.00000E-04
25,1.20462E-07,occupants,Wood,7.72997E-11,4.00000E-02
50,1.33227E-05,occupants,Wood,8.54905E-09,2.00000E-02
100,1.83901E-04,occupants,Wood,1.18008E-07,1.00000E-02
250,1.94219E-03,occupants,Wood,1.24629E-06,4.00000E-03
500,7.04282E-03,occupants,Wood,4.51932E-06,2.00000E-03
1000,1.90793E-02,occupants,Wood,1.22430E-05,1.00000E-03
2500,5.12964E-02,occupants,Wood,3.29165E-05,4.00000E-04
5,7.94596E+03,structural,Wood,9.10642E-05,2.00000E-01
10,1.00264E+05,structural,Wood,1.14907E-03,1.00000E-01
25,6.08540E+05,structural,Wood,6.97413E-03,4.00000E-02
50,1.14331E+06,structural,Wood,1.31028E-02,2.00000E-02
100,1.65272E+06,structural,Wood,1.89409E-02,1.00000E-02
250,2.70797E+06,structural,Wood,3.10345E-02,4.00000E-03
500,4.43596E+06,structural,Wood,5.08380E-02,2.00000E-03
1000,7.25952E+06,structural,Wood,8.31973E-02,1.00000E-03
2500,1.25298E+07,structural,Wood,1.43597E-01,4.00000E-04
5,1.64904E+03,contents,URMasonry,3.29371E-05,2.00000E-01
10,2.72656E+04,contents,URMasonry,5.44589E-04,1.00000E-01
25,2.48795E+05,contents,URMasonry,4.96931E-03,4.00000E-02
