#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-25T01:36:12', checksum=2947178073, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,2.87018E+02,contents,Wood,5.11527E-06,2.00000E-02
100,4.76799E+03,contents,Wood,8.49755E-05,1.00000E-02
250,8.01826E+04,contents,Wood,1.42902E-03,4.00000E-03
500,2.92250E+05,contents,Wood,5.20851E-03,2.00000E-03
1000,6.67455E+05,contents,Wood,1.18954E-02,1.00000E-03
2500,1.46856E+06,contents,Wood,2.61727E-02,4.00000E-04
50,3.68210E+03,nonstructural,Wood,1.26481E-05,2.00000E-02
100,5.25568E+04,nonstructural,Wood,1.80534E-04,1.00000E-02
250,5.40897E+05,nonstructural,Wood,1.85800E-03,4.00000E-03
500,1.41133E+06,nonstructural,Wood,4.84796E-03,2.00000E-03
1000,2.62652E+06,nonstructural,Wood,9.02215E-03,1.00000E-03
2500,5.01167E+06,nonstructural,Wood,1.72152E-02,4.00000E-04
250,9.70648E-05,occupants,Wood,6.22857E-08,4.00000E-03
500,7.43161E-04,occupants,Wood,4.76881E-07,2.00000E-03
1000,3.13185E-03,occupants,Wood,2.00968E-06,1.00000E-03
2500,1.29258E-02,occupants,Wood,8.29435E-06,4.00000E-04
25,9.98064E+04,structural,Wood,1.14382E-03,4.00000E-02
50,5.64186E+05,structural,Wood,6.46582E-03,2.00000E-02
100,1.12867E+06,structural,Wood,1.29351E-02,1.00000E-02
250,1.70886E+06,structural,Wood,1.95843E-02,4.00000E-03
500,2.20640E+06,structural,Wood,2.52863E-02,2.00000E-03
1000,3.29711E+06,structural,Wood,3.77863E-02,1.00000E-03
2500,6.21364E+06,structural,Wood,7.12111E-02,4.00000E-04
25,1.47495E+04,contents,URMasonry,2.94598E-04,4.00000E-02
50,1.96230E+05,contents,URMasonry,3.91940E-03,2.00000E-02
100,5.47114E+05,contents,URMasonry,1.09278E-02,1.00000E-02
250,1.26840E+06,contents,URMasonry,2.53343E-02,4.00000E-03
500,1.93347E+06,contents,URMasonry,3.86181E-02,2.00000E-03
1000,2.71038E+06,contents,URMasonry,5.41356E-02,1.00000E-03
2500,3.89214E+06,contents,URMasonry,7.77396E-02,4.00000E-04
25,1.41042E+04,nonstructural,URMasonry,1.26854E-04,4.00000E-02
50,2.26901E+05,nonstructural,URMasonry,2.04076E-03,2.00000E-02
100,8.62914E+05,nonstructural,URMasonry,7.76110E-03,1.00000E-02
250,3.13700E+06,nonstructural,URMasonry,2.82143E-02,4.00000E-03
500,6.05756E+06,nonstructural,URMasonry,5.44820E-02,2.00000E-03
1000,1.01906E+07,nonstructural,URMasonry,9.16545E-02,1.00000E-03
2500,1.79265E+07,nonstructural,URMasonry,1.61232E-01,4.00000E-04
100,5.19000E-05,occupants,URMasonry,3.08998E-08,1.00000E-02
250,1.39516E-02,occupants,URMasonry,8.30642E-06,4.00000E-03
500,9.41233E-02,occupants,URMasonry,5.60385E-05,2.00000E-03
1000,3.01936E-01,occupants,URMasonry,1.79764E-04,1.00000E-03
2500,8.34242E-01,occupants,URMasonry,4.96685E-04,4.00000E-04
25,3.00007E+01,structural,URMasonry,5.36800E-07,4.00000E-02
50,1.57323E+04,structural,URMasonry,2.81497E-04,2.00000E-02
100,1.49842E+05,structural,URMasonry,2.68111E-03,1.00000E-02
250,1.00761E+06,structural,URMasonry,1.80291E-02,4.00000E-03
500,2.42147E+06,structural,URMasonry,4.33271E-02,2.00000E-03
1000,4.59238E+06,structural,URMasonry,8.21710E-02,1.00000E-03
