#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-13T14:26:48', checksum=1453088438, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,1.60981E-04,contents,Wood,2.86901E-12,2.00000E-01
10,1.35317E+01,contents,Wood,2.41163E-07,1.00000E-01
25,8.05152E+02,contents,Wood,1.43495E-05,4.00000E-02
50,8.18258E+03,contents,Wood,1.45831E-04,2.00000E-02
100,5.26985E+04,contents,Wood,9.39197E-04,1.00000E-02
250,3.13357E+05,contents,Wood,5.58467E-03,4.00000E-03
500,7.97107E+05,contents,Wood,1.42061E-02,2.00000E-03
1000,1.59638E+06,contents,Wood,2.84508E-02,1.00000E-03
2500,3.20418E+06,contents,Wood,5.71052E-02,4.00000E-04
5,7.88400E-02,nonstructural,Wood,2.70817E-10,2.00000E-01
10,1.91177E+02,nonstructural,Wood,6.56698E-07,1.00000E-01
25,9.71734E+03,nonstructural,Wood,3.33793E-05,4.00000E-02
50,7.54791E+04,nonstructural,Wood,2.59273E-04,2.00000E-02
100,3.51705E+05,nonstructural,Wood,1.20812E-03,1.00000E-02
250,1.42774E+06,nonstructural,Wood,4.90433E-03,4.00000E-03
500,3.00176E+06,nonstructural,Wood,1.03111E-02,2.00000E-03
1000,5.44028E+06,nonstructural,Wood,1.86875E-02,1.00000E-03
2500,1.04377E+07,nonstructural,Wood,3.58537E-02,4.00000E-04
25,2.23278E-09,occupants,Wood,1.43275E-12,4.00000E-02
50,9.39565E-06,occupants,Wood,6.02911E-09,2.00000E-02
100,1.50757E-04,occupants,Wood,9.67394E-08,1.00000E-02
250,1.71871E-03,occupants,Wood,1.10288E-06,4.00000E-03
500,6.42958E-03,occupants,Wood,4.12581E-06,2.00000E-03
1000,1.78325E-02,occupants,Wood,1.14430E-05,1.00000E-03
2500,4.94087E-02,occupants,Wood,3.17052E-05,4.00000E-04
5,5.75102E+03,structural,Wood,6.59092E-05,2.00000E-01
10,8.86008E+04,structural,Wood,1.01540E-03,1.00000E-01
25,5.83597E+05,structural,Wood,6.68828E-03,4.00000E-02
50,1.12093E+06,structural,Wood,1.28464E-02,2.00000E-02
100,1.62503E+06,structural,Wood,1.86235E-02,1.00000E-02
250,2.62937E+06,structural,Wood,3.01337E-02,4.00000E-03
500,4.29330E+06,structural,Wood,4.92031E-02,2.00000E-03
1000,7.05621E+06,structural,Wood,8.08673E-02,1.00000E-03
2500,1.23678E+07,structural,Wood,1.41740E-01,4.00000E-04
5,9.94749E+02,contents,URMasonry,1.98686E-05,2.00000E-01
10,2.34485E+04,contents,URMasonry,4.68348E-04,1.00000E-01
25,2.32627E+05,contents,URMasonry,4.64638E-03,4.00000E-02
50,6.03208E+05,contents,URMasonry,1.20482E-02,2.00000E-02
100,1.15202E+06,contents,URMasonry,2.30098E-02,1.00000E-02
250,2.13801E+06,contents,URMasonry,4.27035E-02,4.00000E-03
500,3.02915E+06,contents,URMasonry,6.05027E-02,2.00000E-03
1000,4.01459E+06,contents,URMasonry,8.01853E-02,1.00000E-03
2500,5.43621E+06,contents,URMasonry,1.08580E-01,4.00000E-04
5,1.02066E+03,nonstructural,URMasonry,9.17989E-06,2.00000E-01
10,2.72327E+04,nonstructural,URMasonry,2.44932E-04,1.00000E-01
25,3.28527E+05,nonstructural,URMasonry,2.95479E-03,4.00000E-02
50,1.10465E+06,nonstructural,URMasonry,9.93524E-03,2.00000E-02
100,2.84811E+06,nonstructural,URMasonry,2.56161E-02,1.00000E-02
250,7.34333E+06,nonstructural,URMasonry,6.60463E-02,4.00000E-03
500,1.25145E+07,nonstructural,URMasonry,1.12556E-01,2.00000E-03
