#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-09T09:16:57', checksum=94330510, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,1.60276E+01,contents,Wood,3.13623E-07,4.00000E-02
50,2.95930E+02,contents,Wood,5.79065E-06,2.00000E-02
100,3.11372E+03,contents,Wood,6.09282E-05,1.00000E-02
250,3.53180E+04,contents,Wood,6.91090E-04,4.00000E-03
500,1.58674E+05,contents,Wood,3.10489E-03,2.00000E-03
1000,5.20662E+05,contents,Wood,1.01881E-02,1.00000E-03
2500,2.05862E+06,contents,Wood,4.02824E-02,4.00000E-04
25,3.22395E+02,nonstructural,Wood,1.08623E-06,4.00000E-02
50,5.52566E+03,nonstructural,Wood,1.86173E-05,2.00000E-02
100,4.34042E+04,nonstructural,Wood,1.46240E-04,1.00000E-02
250,2.97028E+05,nonstructural,Wood,1.00076E-03,4.00000E-03
500,1.01607E+06,nonstructural,Wood,3.42339E-03,2.00000E-03
1000,2.97123E+06,nonstructural,Wood,1.00108E-02,1.00000E-03
2500,9.55348E+06,nonstructural,Wood,3.21881E-02,4.00000E-04
100,1.00341E-05,occupants,Wood,5.24647E-09,1.00000E-02
250,5.48343E-04,occupants,Wood,2.86709E-07,4.00000E-03
500,4.11406E-03,occupants,Wood,2.15109E-06,2.00000E-03
1000,1.84073E-02,occupants,Wood,9.62453E-06,1.00000E-03
2500,7.54812E-02,occupants,Wood,3.94665E-05,4.00000E-04
25,1.05017E+04,structural,Wood,1.28843E-04,4.00000E-02
50,1.12361E+05,structural,Wood,1.37853E-03,2.00000E-02
100,3.82040E+05,structural,Wood,4.68717E-03,1.00000E-02
250,1.10139E+06,structural,Wood,1.35127E-02,4.00000E-03
500,2.08074E+06,structural,Wood,2.55282E-02,2.00000E-03
1000,3.89161E+06,structural,Wood,4.77454E-02,1.00000E-03
2500,8.80201E+06,structural,Wood,1.07990E-01,4.00000E-04
25,1.08445E+00,contents,RMasonry,8.22146E-08,4.00000E-02
50,2.81753E+01,contents,RMasonry,2.13604E-06,2.00000E-02
100,3.69883E+02,contents,RMasonry,2.80417E-05,1.00000E-02
250,5.36561E+03,contents,RMasonry,4.06779E-04,4.00000E-03
500,2.79171E+04,contents,RMasonry,2.11646E-03,2.00000E-03
1000,1.07447E+05,contents,RMasonry,8.14581E-03,1.00000E-03
2500,4.35216E+05,contents,RMasonry,3.29947E-02,4.00000E-04
25,8.34448E+00,nonstructural,RMasonry,2.98148E-07,4.00000E-02
50,2.04322E+02,nonstructural,RMasonry,7.30041E-06,2.00000E-02
100,1.77701E+03,nonstructural,RMasonry,6.34925E-05,1.00000E-02
250,1.44054E+04,nonstructural,RMasonry,5.14705E-04,4.00000E-03
500,5.55638E+04,nonstructural,RMasonry,1.98530E-03,2.00000E-03
1000,1.72923E+05,nonstructural,RMasonry,6.17855E-03,1.00000E-03
2500,6.07824E+05,nonstructural,RMasonry,2.17175E-02,4.00000E-04
100,3.21672E-06,occupants,RMasonry,6.98102E-09,1.00000E-02
250,2.36428E-04,occupants,RMasonry,5.13104E-07,4.00000E-03
500,2.26147E-03,occupants,RMasonry,4.90791E-06,2.00000E-03
1000,1.28942E-02,occupants,RMasonry,2.79834E-05,1.00000E-03
2500,7.71191E-02,occupants,RMasonry,1.67366E-04,4.00000E-04
25,3.47228E-01,structural,RMasonry,2.37655E-08,4.00000E-02
50,1.84979E+01,structural,RMasonry,1.26606E-06,2.00000E-02
100,2.87249E+02,structural,RMasonry,1.96603E-05,1.00000E-02
250,4.19202E+03,structural,RMasonry,2.86916E-04,4.00000E-03
500,2.08660E+04,structural,RMasonry,1.42814E-03,2.00000E-03
1000,7.82026E+04,structural,RMasonry,5.35246E-03,1.00000E-03
2500,3.12860E+05,structural,RMasonry,2.14132E-02,4.00000E-04
25,2.56860E+00,contents,Steel,4.67737E-08,4.00000E-02
50,6.42188E+01,contents,Steel,1.16941E-06,2.00000E-02
100,7.31629E+02,contents,Steel,1.33228E-05,1.00000E-02
250,1.03371E+04,contents,Steel,1.88237E-04,4.00000E-03
500,4.97702E+04,contents,Steel,9.06303E-04,2.00000E-03
1000,1.68702E+05,contents,Steel,3.07202E-03,1.00000E-03
2500,6.79332E+05,contents,Steel,1.23705E-02,4.00000E-04
25,8.20392E+01,nonstructural,Steel,7.62448E-07,4.00000E-02
50,1.25301E+03,nonstructural,Steel,1.16451E-05,2.00000E-02
100,9.36022E+03,nonstructural,Steel,8.69912E-05,1.00000E-02
250,6.54120E+04,nonstructural,Steel,6.07920E-04,4.00000E-03
500,2.05884E+05,nonstructural,Steel,1.91342E-03,2.00000E-03
1000,5.45998E+05,nonstructural,Steel,5.07435E-03,1.00000E-03
2500,1.75235E+06,nonstructural,Steel,1.62858E-02,4.00000E-04
50,7.49615E-06,occupants,Steel,4.94822E-09,2.00000E-02
100,2.14942E-04,occupants,Steel,1.41883E-07,1.00000E-02
250,3.75546E-03,occupants,Steel,2.47898E-06,4.00000E-03
500,1.71513E-02,occupants,Steel,1.13216E-05,2.00000E-03
1000,5.72458E-02,occupants,Steel,3.77880E-05,1.00000E-03
2500,2.21832E-01,occupants,Steel,1.46431E-04,4.00000E-04
25,1.55254E+01,structural,Steel,2.51399E-07,4.00000E-02
50,3.70525E+02,structural,Steel,5.99982E-06,2.00000E-02
100,4.00664E+03,structural,Steel,6.48786E-05,1.00000E-02
250,4.23209E+04,structural,Steel,6.85292E-04,4.00000E-03
500,1.71975E+05,structural,Steel,2.78474E-03,2.00000E-03
1000,5.64847E+05,structural,Steel,9.14642E-03,1.00000E-03
2500,2.11249E+06,structural,Steel,3.42070E-02,4.00000E-04
25,2.69850E+03,contents,URMasonry,3.79558E-05,4.00000E-02
50,3.80347E+04,contents,URMasonry,5.34979E-04,2.00000E-02
100,1.72453E+05,contents,URMasonry,2.42565E-03,1.00000E-02
250,6.32612E+05,contents,URMasonry,8.89802E-03,4.00000E-03
500,1.30976E+06,contents,URMasonry,1.84225E-02,2.00000E-03
1000,2.32149E+06,contents,URMasonry,3.26529E-02,1.00000E-03
2500,4.24405E+06,contents,URMasonry,5.96948E-02,4.00000E-04
25,2.80273E+03,nonstructural,URMasonry,1.83754E-05,4.00000E-02
50,4.51867E+04,nonstructural,URMasonry,2.96255E-04,2.00000E-02
100,2.38226E+05,nonstructural,URMasonry,1.56187E-03,1.00000E-02
250,1.17092E+06,nonstructural,URMasonry,7.67687E-03,4.00000E-03
500,3.17086E+06,nonstructural,URMasonry,2.07889E-02,2.00000E-03
1000,7.35560E+06,nonstructural,URMasonry,4.82251E-02,1.00000E-03
2500,1.77625E+07,nonstructural,URMasonry,1.16455E-01,4.00000E-04
100,4.01644E-05,occupants,URMasonry,1.38227E-08,1.00000E-02
250,3.53304E-03,occupants,URMasonry,1.21590E-06,4.00000E-03
500,3.84719E-02,occupants,URMasonry,1.32402E-05,2.00000E-03
1000,2.25422E-01,occupants,URMasonry,7.75794E-05,1.00000E-03
2500,1.34625E+00,occupants,URMasonry,4.63316E-04,4.00000E-04
25,8.49601E+01,structural,URMasonry,1.06016E-06,4.00000E-02
