#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T09:21:11', checksum=1530093249, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,3.23213E+01,contents,Wood,6.32453E-07,4.00000E-02
50,6.47762E+02,contents,Wood,1.26752E-05,2.00000E-02
100,5.59224E+03,contents,Wood,1.09427E-04,1.00000E-02
250,5.42736E+04,contents,Wood,1.06201E-03,4.00000E-03
500,2.17580E+05,contents,Wood,4.25753E-03,2.00000E-03
1000,6.97947E+05,contents,Wood,1.36572E-02,1.00000E-03
2500,2.38730E+06,contents,Wood,4.67138E-02,4.00000E-04
25,6.96116E+02,nonstructural,Wood,2.34539E-06,4.00000E-02
50,1.00171E+04,nonstructural,Wood,3.37503E-05,2.00000E-02
100,6.13749E+04,nonstructural,Wood,2.06787E-04,1.00000E-02
250,3.99784E+05,nonstructural,Wood,1.34697E-03,4.00000E-03
500,1.29613E+06,nonstructural,Wood,4.36698E-03,2.00000E-03
1000,3.63258E+06,nonstructural,Wood,1.22391E-02,1.00000E-03
2500,1.13219E+07,nonstructural,Wood,3.81463E-02,4.00000E-04
50,2.39362E-06,occupants,Wood,1.25154E-09,2.00000E-02
100,6.42182E-05,occupants,Wood,3.35774E-08,1.00000E-02
250,1.28925E-03,occupants,Wood,6.74103E-07,4.00000E-03
500,6.84898E-03,occupants,Wood,3.58109E-06,2.00000E-03
1000,2.66195E-02,occupants,Wood,1.39184E-05,1.00000E-03
2500,1.09141E-01,occupants,Wood,5.70661E-05,4.00000E-04
25,1.88764E+04,structural,Wood,2.31591E-04,4.00000E-02
50,1.24571E+05,structural,Wood,1.52834E-03,2.00000E-02
100,4.14579E+05,structural,Wood,5.08639E-03,1.00000E-02
250,1.24925E+06,structural,Wood,1.53268E-02,4.00000E-03
500,2.35866E+06,structural,Wood,2.89379E-02,2.00000E-03
1000,4.46112E+06,structural,Wood,5.47326E-02,1.00000E-03
2500,1.00291E+07,structural,Wood,1.23045E-01,4.00000E-04
25,2.74476E+00,contents,RMasonry,2.08087E-07,4.00000E-02
50,7.38473E+01,contents,RMasonry,5.59854E-06,2.00000E-02
100,8.15305E+02,contents,RMasonry,6.18101E-05,1.00000E-02
250,9.68932E+03,contents,RMasonry,7.34569E-04,4.00000E-03
500,4.37084E+04,contents,RMasonry,3.31363E-03,2.00000E-03
1000,1.53659E+05,contents,RMasonry,1.16492E-02,1.00000E-03
2500,5.49412E+05,contents,RMasonry,4.16521E-02,4.00000E-04
25,2.45809E+01,nonstructural,RMasonry,8.78277E-07,4.00000E-02
50,3.89317E+02,nonstructural,RMasonry,1.39103E-05,2.00000E-02
100,2.78766E+03,nonstructural,RMasonry,9.96031E-05,1.00000E-02
250,2.13202E+04,nonstructural,RMasonry,7.61769E-04,4.00000E-03
500,7.61775E+04,nonstructural,RMasonry,2.72182E-03,2.00000E-03
1000,2.32030E+05,nonstructural,RMasonry,8.29044E-03,1.00000E-03
2500,7.66529E+05,nonstructural,RMasonry,2.73881E-02,4.00000E-04
50,7.04969E-07,occupants,RMasonry,1.52995E-09,2.00000E-02
100,2.85248E-05,occupants,RMasonry,6.19055E-08,1.00000E-02
250,7.73576E-04,occupants,RMasonry,1.67884E-06,4.00000E-03
500,5.02739E-03,occupants,RMasonry,1.09106E-05,2.00000E-03
1000,2.46547E-02,occupants,RMasonry,5.35064E-05,1.00000E-03
2500,1.16940E-01,occupants,RMasonry,2.53786E-04,4.00000E-04
25,1.98123E+00,structural,RMasonry,1.35602E-07,4.00000E-02
50,5.68434E+01,structural,RMasonry,3.89057E-06,2.00000E-02
100,6.48384E+02,structural,RMasonry,4.43777E-05,1.00000E-02
250,7.36693E+03,structural,RMasonry,5.04219E-04,4.00000E-03
500,3.19575E+04,structural,RMasonry,2.18728E-03,2.00000E-03
1000,1.11220E+05,structural,RMasonry,7.61232E-03,1.00000E-03
2500,4.10859E+05,structural,RMasonry,2.81207E-02,4.00000E-04
25,7.91830E+00,contents,Steel,1.44190E-07,4.00000E-02
50,1.65945E+02,contents,Steel,3.02183E-06,2.00000E-02
100,1.60480E+03,contents,Steel,2.92231E-05,1.00000E-02
250,1.69723E+04,contents,Steel,3.09062E-04,4.00000E-03
500,7.14326E+04,contents,Steel,1.30077E-03,2.00000E-03
1000,2.41680E+05,contents,Steel,4.40093E-03,1.00000E-03
2500,8.90088E+05,contents,Steel,1.62083E-02,4.00000E-04
25,1.74017E+02,nonstructural,Steel,1.61727E-06,4.00000E-02
50,2.19892E+03,nonstructural,Steel,2.04361E-05,2.00000E-02
100,1.34391E+04,nonstructural,Steel,1.24899E-04,1.00000E-02
250,8.48270E+04,nonstructural,Steel,7.88358E-04,4.00000E-03
500,2.59161E+05,nonstructural,Steel,2.40857E-03,2.00000E-03
1000,6.97938E+05,nonstructural,Steel,6.48643E-03,1.00000E-03
2500,2.18560E+06,nonstructural,Steel,2.03123E-02,4.00000E-04
25,6.81638E-07,occupants,Steel,4.49950E-10,4.00000E-02
50,3.63129E-05,occupants,Steel,2.39702E-08,2.00000E-02
100,4.86698E-04,occupants,Steel,3.21270E-07,1.00000E-02
250,5.74552E-03,occupants,Steel,3.79262E-06,4.00000E-03
500,2.37844E-02,occupants,Steel,1.57001E-05,2.00000E-03
1000,7.98846E-02,occupants,Steel,5.27319E-05,1.00000E-03
2500,2.88932E-01,occupants,Steel,1.90724E-04,4.00000E-04
25,4.60543E+01,structural,Steel,7.45746E-07,4.00000E-02
50,8.68117E+02,structural,Steel,1.40572E-05,2.00000E-02
100,7.16592E+03,structural,Steel,1.16036E-04,1.00000E-02
250,6.26692E+04,structural,Steel,1.01479E-03,4.00000E-03
500,2.36605E+05,structural,Steel,3.83129E-03,2.00000E-03
1000,7.31058E+05,structural,Steel,1.18378E-02,1.00000E-03
2500,2.59217E+06,structural,Steel,4.19744E-02,4.00000E-04
25,5.77483E+03,contents,URMasonry,8.12261E-05,4.00000E-02
50,4.80142E+04,contents,URMasonry,6.75345E-04,2.00000E-02
100,1.94520E+05,contents,URMasonry,2.73603E-03,1.00000E-02
250,7.13354E+05,contents,URMasonry,1.00337E-02,4.00000E-03
500,1.42308E+06,contents,URMasonry,2.00164E-02,2.00000E-03
1000,2.48781E+06,contents,URMasonry,3.49923E-02,1.00000E-03
2500,4.57253E+06,contents,URMasonry,6.43150E-02,4.00000E-04
25,6.63777E+03,nonstructural,URMasonry,4.35189E-05,4.00000E-02
50,6.11334E+04,nonstructural,URMasonry,4.00805E-04,2.00000E-02
100,2.93661E+05,nonstructural,URMasonry,1.92532E-03,1.00000E-02
250,1.42538E+06,nonstructural,URMasonry,9.34512E-03,4.00000E-03
500,3.66662E+06,nonstructural,URMasonry,2.40392E-02,2.00000E-03
1000,8.29678E+06,nonstructural,URMasonry,5.43957E-02,1.00000E-03
2500,1.96768E+07,nonstructural,URMasonry,1.29006E-01,4.00000E-04
50,7.27540E-06,occupants,URMasonry,2.50384E-09,2.00000E-02
100,3.24966E-04,occupants,URMasonry,1.11838E-07,1.00000E-02
250,1.09697E-02,occupants,URMasonry,3.77523E-06,4.00000E-03
500,7.80897E-02,occupants,URMasonry,2.68747E-05,2.00000E-03
1000,3.70000E-01,occupants,URMasonry,1.27336E-04,1.00000E-03
2500,1.77678E+00,occupants,URMasonry,6.11482E-04,4.00000E-04
25,3.98911E+02,structural,URMasonry,4.97773E-06,4.00000E-02
50,6.90656E+03,structural,URMasonry,8.61821E-05,2.00000E-02
100,5.36240E+04,structural,URMasonry,6.69137E-04,1.00000E-02
250,4.11569E+05,structural,URMasonry,5.13568E-03,4.00000E-03
500,1.36668E+06,structural,URMasonry,1.70539E-02,2.00000E-03
1000,3.66624E+06,structural,URMasonry,4.57484E-02,1.00000E-03
2500,1.00275E+07,structural,URMasonry,1.25127E-01,4.00000E-04
25,2.92840E+01,contents,Concrete,2.21964E-07,4.00000E-02
50,5.83193E+02,contents,Concrete,4.42044E-06,2.00000E-02
100,5.72030E+03,contents,Concrete,4.33582E-05,1.00000E-02
250,5.82487E+04,contents,Concrete,4.41508E-04,4.00000E-03
500,2.33520E+05,contents,Concrete,1.77001E-03,2.00000E-03
1000,7.64065E+05,contents,Concrete,5.79139E-03,1.00000E-03
2500,2.65444E+06,contents,Concrete,2.01199E-02,4.00000E-04
25,4.55216E+02,nonstructural,Concrete,1.40682E-06,4.00000E-02
50,5.49949E+03,nonstructural,Concrete,1.69958E-05,2.00000E-02
100,3.36900E+04,nonstructural,Concrete,1.04117E-04,1.00000E-02
250,2.10969E+05,nonstructural,Concrete,6.51986E-04,4.00000E-03
500,6.58244E+05,nonstructural,Concrete,2.03426E-03,2.00000E-03
1000,1.81827E+06,nonstructural,Concrete,5.61924E-03,1.00000E-03
2500,5.84817E+06,nonstructural,Concrete,1.80734E-02,4.00000E-04
25,3.74865E-07,occupants,Concrete,1.27398E-10,4.00000E-02
50,3.78501E-05,occupants,Concrete,1.28634E-08,2.00000E-02
100,7.70620E-04,occupants,Concrete,2.61897E-07,1.00000E-02
250,1.27955E-02,occupants,Concrete,4.34858E-06,4.00000E-03
500,6.44060E-02,occupants,Concrete,2.18885E-05,2.00000E-03
1000,2.41709E-01,occupants,Concrete,8.21453E-05,1.00000E-03
2500,9.22963E-01,occupants,Concrete,3.13670E-04,4.00000E-04
25,1.32371E+02,structural,Concrete,8.58284E-07,4.00000E-02
50,2.41384E+03,structural,Concrete,1.56511E-05,2.00000E-02
100,2.00986E+04,structural,Concrete,1.30317E-04,1.00000E-02
250,1.67857E+05,structural,Concrete,1.08837E-03,4.00000E-03
500,6.00798E+05,structural,Concrete,3.89552E-03,2.00000E-03
1000,1.79013E+06,structural,Concrete,1.16070E-02,1.00000E-03
2500,5.97642E+06,structural,Concrete,3.87506E-02,4.00000E-04
25,4.36140E-01,contents,Precast,7.17939E-08,4.00000E-02
50,1.44032E+01,contents,Precast,2.37094E-06,2.00000E-02
100,1.92753E+02,contents,Precast,3.17294E-05,1.00000E-02
250,2.85539E+03,contents,Precast,4.70031E-04,4.00000E-03
500,1.43646E+04,contents,Precast,2.36459E-03,2.00000E-03
1000,5.30117E+04,contents,Precast,8.72635E-03,1.00000E-03
2500,2.10299E+05,contents,Precast,3.46177E-02,4.00000E-04
25,1.03217E+01,nonstructural,Precast,9.37236E-07,4.00000E-02
50,2.18262E+02,nonstructural,Precast,1.98187E-05,2.00000E-02
100,1.53307E+03,nonstructural,Precast,1.39206E-04,1.00000E-02
250,1.07408E+04,nonstructural,Precast,9.75291E-04,4.00000E-03
500,3.62091E+04,nonstructural,Precast,3.28786E-03,2.00000E-03
1000,1.05003E+05,nonstructural,Precast,9.53448E-03,1.00000E-03
2500,3.55286E+05,nonstructural,Precast,3.22607E-02,4.00000E-04
100,7.04045E-06,occupants,Precast,3.32285E-08,1.00000E-02
250,4.09540E-04,occupants,Precast,1.93289E-06,4.00000E-03
500,3.76120E-03,occupants,Precast,1.77516E-05,2.00000E-03
1000,1.94939E-02,occupants,Precast,9.20046E-05,1.00000E-03
2500,1.02024E-01,occupants,Precast,4.81519E-04,4.00000E-04
25,1.52099E+00,structural,Precast,2.25336E-07,4.00000E-02
50,6.50318E+01,structural,Precast,9.63451E-06,2.00000E-02
100,7.30469E+02,structural,Precast,1.08219E-04,1.00000E-02
250,7.81233E+03,structural,Precast,1.15740E-03,4.00000E-03
500,3.15100E+04,structural,Precast,4.66822E-03,2.00000E-03
1000,9.90503E+04,structural,Precast,1.46744E-02,1.00000E-03
2500,3.35891E+05,structural,Precast,4.97625E-02,4.00000E-04
25,6.02386E+03,contents,*total*,1.83479E-05,4.00000E-02
50,5.11098E+04,contents,*total*,1.55674E-04,2.00000E-02
100,2.16038E+05,contents,*total*,6.58025E-04,1.00000E-02
250,8.82746E+05,contents,*total*,2.68874E-03,4.00000E-03
500,2.05649E+06,contents,*total*,6.26381E-03,2.00000E-03
1000,4.46000E+06,contents,*total*,1.35846E-02,1.00000E-03
2500,1.12467E+07,contents,*total*,3.42559E-02,4.00000E-04
25,9.45472E+03,nonstructural,*total*,1.02824E-05,4.00000E-02
50,8.90032E+04,nonstructural,*total*,9.67945E-05,2.00000E-02
100,4.38255E+05,nonstructural,*total*,4.76619E-04,1.00000E-02
250,2.24390E+06,nonstructural,*total*,2.44033E-03,4.00000E-03
500,6.16624E+06,nonstructural,*total*,6.70602E-03,2.00000E-03
1000,1.49414E+07,nonstructural,*total*,1.62493E-02,1.00000E-03
2500,4.00927E+07,nonstructural,*total*,4.36024E-02,4.00000E-04
25,1.58927E-06,occupants,*total*,1.59753E-10,4.00000E-02
50,1.03247E-04,occupants,*total*,1.03784E-08,2.00000E-02
100,1.93417E-03,occupants,*total*,1.94422E-07,1.00000E-02
250,3.52197E-02,occupants,*total*,3.54029E-06,4.00000E-03
500,1.91378E-01,occupants,*total*,1.92373E-05,2.00000E-03
1000,7.81654E-01,occupants,*total*,7.85719E-05,1.00000E-03
2500,3.34939E+00,occupants,*total*,3.36681E-04,4.00000E-04
25,1.99182E+04,structural,*total*,4.99215E-05,4.00000E-02
50,1.38838E+05,structural,*total*,3.47973E-04,2.00000E-02
100,5.14559E+05,structural,*total*,1.28965E-03,1.00000E-02
250,1.97625E+06,structural,*total*,4.95312E-03,4.00000E-03
500,4.76656E+06,structural,*total*,1.19465E-02,2.00000E-03
1000,1.11188E+07,structural,*total*,2.78673E-02,1.00000E-03
2500,2.91878E+07,structural,*total*,7.31540E-02,4.00000E-04
