#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T14:05:17', checksum=2950389488, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
250,1.75722E+00,contents,Wood,3.43848E-08,4.00000E-03
500,1.59060E+03,contents,Wood,3.11243E-05,2.00000E-03
1000,8.55802E+03,contents,Wood,1.67461E-04,1.00000E-03
2500,6.32862E+04,contents,Wood,1.23836E-03,4.00000E-04
250,4.23097E+01,nonstructural,Wood,1.42552E-07,4.00000E-03
500,3.25614E+04,nonstructural,Wood,1.09708E-04,2.00000E-03
1000,1.48455E+05,nonstructural,Wood,5.00180E-04,1.00000E-03
2500,6.14963E+05,nonstructural,Wood,2.07197E-03,4.00000E-04
2500,4.84613E-04,occupants,Wood,2.53387E-07,4.00000E-04
250,1.83086E+05,structural,Wood,2.24624E-03,4.00000E-03
500,6.88184E+05,structural,Wood,8.44320E-03,2.00000E-03
1000,1.22479E+06,structural,Wood,1.50267E-02,1.00000E-03
2500,1.89228E+06,structural,Wood,2.32160E-02,4.00000E-04
250,3.51538E+00,contents,RMasonry,2.66509E-07,4.00000E-03
500,1.61303E+02,contents,RMasonry,1.22287E-05,2.00000E-03
1000,1.54729E+03,contents,RMasonry,1.17304E-04,1.00000E-03
2500,1.24883E+04,contents,RMasonry,9.46766E-04,4.00000E-04
250,3.34174E+01,nonstructural,RMasonry,1.19401E-06,4.00000E-03
500,1.87881E+03,nonstructural,RMasonry,6.71299E-05,2.00000E-03
1000,8.34523E+03,nonstructural,RMasonry,2.98175E-04,1.00000E-03
2500,3.75870E+04,nonstructural,RMasonry,1.34298E-03,4.00000E-04
2500,2.30050E-04,occupants,RMasonry,4.99263E-07,4.00000E-04
250,3.46750E-01,structural,RMasonry,2.37328E-08,4.00000E-03
500,1.35425E+02,structural,RMasonry,9.26896E-06,2.00000E-03
1000,1.16990E+03,structural,RMasonry,8.00718E-05,1.00000E-03
2500,1.04839E+04,structural,RMasonry,7.17554E-04,4.00000E-04
250,7.33558E+00,contents,Steel,1.33579E-07,4.00000E-03
500,3.68144E+02,contents,Steel,6.70381E-06,2.00000E-03
1000,2.40517E+03,contents,Steel,4.37976E-05,1.00000E-03
2500,1.95217E+04,contents,Steel,3.55485E-04,4.00000E-04
250,2.66128E+02,nonstructural,Steel,2.47332E-06,4.00000E-03
500,7.67621E+03,nonstructural,Steel,7.13404E-05,2.00000E-03
1000,3.00453E+04,nonstructural,Steel,2.79232E-04,1.00000E-03
2500,1.20014E+05,nonstructural,Steel,1.11537E-03,4.00000E-04
500,2.69100E-05,occupants,Steel,1.77633E-08,2.00000E-03
1000,3.99630E-04,occupants,Steel,2.63796E-07,1.00000E-03
2500,4.93092E-03,occupants,Steel,3.25491E-06,4.00000E-04
250,2.74091E+01,structural,Steel,4.43829E-07,4.00000E-03
500,2.03197E+03,structural,Steel,3.29032E-05,2.00000E-03
1000,1.17989E+04,structural,Steel,1.91057E-04,1.00000E-03
2500,7.17061E+04,structural,Steel,1.16112E-03,4.00000E-04
250,4.30340E+04,contents,URMasonry,6.05296E-04,4.00000E-03
500,3.06751E+05,contents,URMasonry,4.31462E-03,2.00000E-03
1000,6.73352E+05,contents,URMasonry,9.47105E-03,1.00000E-03
2500,1.41156E+06,contents,URMasonry,1.98544E-02,4.00000E-04
250,4.59799E+04,nonstructural,URMasonry,3.01455E-04,4.00000E-03
500,3.33881E+05,nonstructural,URMasonry,2.18901E-03,2.00000E-03
1000,9.21003E+05,nonstructural,URMasonry,6.03833E-03,1.00000E-03
2500,2.82512E+06,nonstructural,URMasonry,1.85222E-02,4.00000E-04
2500,2.26048E-03,occupants,URMasonry,7.77951E-07,4.00000E-04
250,9.16693E+02,structural,URMasonry,1.14388E-05,4.00000E-03
500,2.26822E+04,structural,URMasonry,2.83035E-04,2.00000E-03
1000,1.30890E+05,structural,URMasonry,1.63328E-03,1.00000E-03
2500,7.34340E+05,structural,URMasonry,9.16331E-03,4.00000E-04
250,8.38566E+01,contents,Concrete,6.35609E-07,4.00000E-03
500,1.29148E+03,contents,Concrete,9.78908E-06,2.00000E-03
1000,8.10004E+03,contents,Concrete,6.13960E-05,1.00000E-03
2500,6.70649E+04,contents,Concrete,5.08332E-04,4.00000E-04
250,1.72144E+03,nonstructural,Concrete,5.32000E-06,4.00000E-03
500,1.94691E+04,nonstructural,Concrete,6.01681E-05,2.00000E-03
1000,7.43971E+04,nonstructural,Concrete,2.29920E-04,1.00000E-03
2500,3.13054E+05,nonstructural,Concrete,9.67476E-04,4.00000E-04
500,1.08809E-05,occupants,Concrete,3.69790E-09,2.00000E-03
1000,4.01295E-04,occupants,Concrete,1.36381E-07,1.00000E-03
2500,7.96643E-03,occupants,Concrete,2.70740E-06,4.00000E-04
250,3.19041E+02,structural,Concrete,2.06863E-06,4.00000E-03
500,5.46414E+03,structural,Concrete,3.54290E-05,2.00000E-03
1000,3.14465E+04,structural,Concrete,2.03896E-04,1.00000E-03
2500,1.98086E+05,structural,Concrete,1.28437E-03,4.00000E-04
500,4.15866E+01,contents,Precast,6.84565E-06,2.00000E-03
1000,3.28984E+02,contents,Precast,5.41548E-05,1.00000E-03
2500,3.12120E+03,contents,Precast,5.13786E-04,4.00000E-04
500,8.33058E+02,nonstructural,Precast,7.56433E-05,2.00000E-03
1000,4.55824E+03,nonstructural,Precast,4.13897E-04,1.00000E-03
2500,1.98065E+04,nonstructural,Precast,1.79847E-03,4.00000E-04
2500,8.75110E-05,occupants,Precast,4.13021E-07,4.00000E-04
500,1.01260E+02,structural,Precast,1.50017E-05,2.00000E-03
1000,1.40172E+03,structural,Precast,2.07666E-04,1.00000E-03
2500,1.13655E+04,structural,Precast,1.68381E-03,4.00000E-04
250,4.35458E+04,contents,*total*,1.32635E-04,4.00000E-03
500,3.13088E+05,contents,*total*,9.53629E-04,2.00000E-03
1000,7.02486E+05,contents,*total*,2.13969E-03,1.00000E-03
2500,1.63024E+06,contents,*total*,4.96551E-03,4.00000E-04
250,6.07494E+04,nonstructural,*total*,6.60673E-05,4.00000E-03
500,4.19830E+05,nonstructural,*total*,4.56581E-04,2.00000E-03
1000,1.22209E+06,nonstructural,*total*,1.32907E-03,1.00000E-03
2500,3.97260E+06,nonstructural,*total*,4.32036E-03,4.00000E-04
500,5.38200E-05,occupants,*total*,5.40999E-09,2.00000E-03
1000,9.85575E-04,occupants,*total*,9.90700E-08,1.00000E-03
2500,1.75435E-02,occupants,*total*,1.76347E-06,4.00000E-04
250,1.89345E+05,structural,*total*,4.74559E-04,4.00000E-03
500,7.33345E+05,structural,*total*,1.83800E-03,2.00000E-03
1000,1.41555E+06,structural,*total*,3.54781E-03,1.00000E-03
2500,2.99765E+06,structural,*total*,7.51308E-03,4.00000E-04
