#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-12T04:23:57', checksum=2950389488, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,8.38393E-02,contents,Wood,1.49419E-09,2.00000E-01
10,2.84487E+01,contents,Wood,5.07015E-07,1.00000E-01
25,1.23165E+03,contents,Wood,2.19506E-05,4.00000E-02
50,1.15563E+04,contents,Wood,2.05957E-04,2.00000E-02
100,6.73242E+04,contents,Wood,1.19986E-03,1.00000E-02
250,3.63509E+05,contents,Wood,6.47848E-03,4.00000E-03
500,8.86986E+05,contents,Wood,1.58079E-02,2.00000E-03
1000,1.74116E+06,contents,Wood,3.10312E-02,1.00000E-03
2500,3.42486E+06,contents,Wood,6.10381E-02,4.00000E-04
5,1.32877E+00,nonstructural,Wood,4.56437E-09,2.00000E-01
10,3.76840E+02,nonstructural,Wood,1.29446E-06,1.00000E-01
25,1.43641E+04,nonstructural,Wood,4.93412E-05,4.00000E-02
50,9.95590E+04,nonstructural,Wood,3.41988E-04,2.00000E-02
100,4.21872E+05,nonstructural,Wood,1.44914E-03,1.00000E-02
250,1.59909E+06,nonstructural,Wood,5.49291E-03,4.00000E-03
500,3.28678E+06,nonstructural,Wood,1.12902E-02,2.00000E-03
1000,5.88901E+06,nonstructural,Wood,2.02289E-02,1.00000E-03
2500,1.12050E+07,nonstructural,Wood,3.84894E-02,4.00000E-04
25,2.29810E-07,occupants,Wood,1.47467E-10,4.00000E-02
50,1.86740E-05,occupants,Wood,1.19830E-08,2.00000E-02
100,2.34238E-04,occupants,Wood,1.50309E-07,1.00000E-02
250,2.28083E-03,occupants,Wood,1.46359E-06,4.00000E-03
500,8.01487E-03,occupants,Wood,5.14308E-06,2.00000E-03
1000,2.09190E-02,occupants,Wood,1.34235E-05,1.00000E-03
2500,5.56080E-02,occupants,Wood,3.56832E-05,4.00000E-04
5,1.00112E+04,structural,Wood,1.14733E-04,2.00000E-01
10,1.22479E+05,structural,Wood,1.40366E-03,1.00000E-01
25,6.51293E+05,structural,Wood,7.46411E-03,4.00000E-02
50,1.18439E+06,structural,Wood,1.35736E-02,2.00000E-02
100,1.70083E+06,structural,Wood,1.94922E-02,1.00000E-02
250,2.84021E+06,structural,Wood,3.25501E-02,4.00000E-03
500,4.67342E+06,structural,Wood,5.35594E-02,2.00000E-03
1000,7.60592E+06,structural,Wood,8.71672E-02,1.00000E-03
2500,1.31285E+07,structural,Wood,1.50459E-01,4.00000E-04
5,2.10783E+03,contents,URMasonry,4.21008E-05,2.00000E-01
10,3.42174E+04,contents,URMasonry,6.83440E-04,1.00000E-01
25,2.75833E+05,contents,URMasonry,5.50934E-03,4.00000E-02
50,6.68360E+05,contents,URMasonry,1.33495E-02,2.00000E-02
100,1.24276E+06,contents,URMasonry,2.48222E-02,1.00000E-02
250,2.25299E+06,contents,URMasonry,4.50001E-02,4.00000E-03
500,3.16211E+06,contents,URMasonry,6.31583E-02,2.00000E-03
1000,4.16274E+06,contents,URMasonry,8.31444E-02,1.00000E-03
2500,5.59472E+06,contents,URMasonry,1.11746E-01,4.00000E-04
5,2.37361E+03,nonstructural,URMasonry,2.13484E-05,2.00000E-01
10,4.15975E+04,nonstructural,URMasonry,3.74130E-04,1.00000E-01
25,4.07077E+05,nonstructural,URMasonry,3.66127E-03,4.00000E-02
50,1.29660E+06,nonstructural,URMasonry,1.16617E-02,2.00000E-02
100,3.22375E+06,nonstructural,URMasonry,2.89946E-02,1.00000E-02
250,8.00471E+06,nonstructural,URMasonry,7.19948E-02,4.00000E-03
500,1.33949E+07,nonstructural,URMasonry,1.20474E-01,2.00000E-03
1000,2.01538E+07,nonstructural,URMasonry,1.81265E-01,1.00000E-03
2500,3.06453E+07,nonstructural,URMasonry,2.75625E-01,4.00000E-04
25,6.67132E-05,occupants,URMasonry,3.97192E-08,4.00000E-02
50,1.95152E-03,occupants,URMasonry,1.16188E-06,2.00000E-02
100,2.01318E-02,occupants,URMasonry,1.19860E-05,1.00000E-02
250,1.60491E-01,occupants,URMasonry,9.55522E-05,4.00000E-03
500,4.60456E-01,occupants,URMasonry,2.74143E-04,2.00000E-03
1000,9.92092E-01,occupants,URMasonry,5.90664E-04,1.00000E-03
2500,2.12669E+00,occupants,URMasonry,1.26617E-03,4.00000E-04
5,6.44698E+01,structural,URMasonry,1.15355E-06,2.00000E-01
10,2.82243E+03,structural,URMasonry,5.05015E-05,1.00000E-01
25,6.29586E+04,structural,URMasonry,1.12651E-03,4.00000E-02
50,3.25675E+05,structural,URMasonry,5.82728E-03,2.00000E-02
100,1.10529E+06,structural,URMasonry,1.97769E-02,1.00000E-02
250,3.45282E+06,structural,URMasonry,6.17811E-02,4.00000E-03
