#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-14T10:24:55', checksum=1502568123, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,1.65590E+00,contents,Wood,2.95116E-08,2.00000E-01
10,6.19341E+02,contents,Wood,1.10379E-05,1.00000E-01
25,1.50488E+04,contents,Wood,2.68200E-04,4.00000E-02
50,1.35468E+05,contents,Wood,2.41433E-03,2.00000E-02
100,5.28744E+05,contents,Wood,9.42332E-03,1.00000E-02
250,1.33901E+06,contents,Wood,2.38640E-02,4.00000E-03
500,2.53496E+06,contents,Wood,4.51783E-02,2.00000E-03
1000,4.24266E+06,contents,Wood,7.56131E-02,1.00000E-03
2500,7.13204E+06,contents,Wood,1.27108E-01,4.00000E-04
5,2.61275E+01,nonstructural,Wood,8.97485E-08,2.00000E-01
10,7.87442E+03,nonstructural,Wood,2.70488E-05,1.00000E-01
25,1.47430E+05,nonstructural,Wood,5.06426E-04,4.00000E-02
50,8.07713E+05,nonstructural,Wood,2.77452E-03,2.00000E-02
100,2.17722E+06,nonstructural,Wood,7.47881E-03,1.00000E-02
250,4.69201E+06,nonstructural,Wood,1.61172E-02,4.00000E-03
500,8.24463E+06,nonstructural,Wood,2.83205E-02,2.00000E-03
1000,1.36199E+07,nonstructural,Wood,4.67845E-02,1.00000E-03
2500,2.33195E+07,nonstructural,Wood,8.01031E-02,4.00000E-04
25,5.32000E-06,occupants,Wood,3.41380E-09,4.00000E-02
50,3.26888E-04,occupants,Wood,2.09762E-07,2.00000E-02
100,2.67882E-03,occupants,Wood,1.71898E-06,1.00000E-02
250,1.47789E-02,occupants,Wood,9.48347E-06,4.00000E-03
500,3.55885E-02,occupants,Wood,2.28368E-05,2.00000E-03
1000,7.35054E-02,occupants,Wood,4.71678E-05,1.00000E-03
2500,1.60202E-01,occupants,Wood,1.02800E-04,4.00000E-04
5,1.99886E+05,structural,Wood,2.29078E-03,2.00000E-01
10,6.98093E+05,structural,Wood,8.00045E-03,1.00000E-01
25,1.42224E+06,structural,Wood,1.62995E-02,4.00000E-02
50,1.93045E+06,structural,Wood,2.21238E-02,2.00000E-02
100,3.18436E+06,structural,Wood,3.64941E-02,1.00000E-02
250,6.71960E+06,structural,Wood,7.70096E-02,4.00000E-03
500,1.07494E+07,structural,Wood,1.23192E-01,2.00000E-03
1000,1.60558E+07,structural,Wood,1.84006E-01,1.00000E-03
2500,2.44571E+07,structural,Wood,2.80289E-01,4.00000E-04
5,4.22248E+04,contents,URMasonry,8.43376E-04,2.00000E-01
10,2.84841E+05,contents,URMasonry,5.68927E-03,1.00000E-01
25,8.75964E+05,contents,URMasonry,1.74960E-02,4.00000E-02
50,1.59977E+06,contents,URMasonry,3.19530E-02,2.00000E-02
100,2.47479E+06,contents,URMasonry,4.94302E-02,1.00000E-02
250,3.90179E+06,contents,URMasonry,7.79324E-02,4.00000E-03
500,5.11196E+06,contents,URMasonry,1.02104E-01,2.00000E-03
1000,6.27804E+06,contents,URMasonry,1.25394E-01,1.00000E-03
2500,7.94919E+06,contents,URMasonry,1.58773E-01,4.00000E-04
5,4.78385E+04,nonstructural,URMasonry,4.30262E-04,2.00000E-01
10,3.67345E+05,nonstructural,URMasonry,3.30392E-03,1.00000E-01
25,1.78707E+06,nonstructural,URMasonry,1.60730E-02,4.00000E-02
50,4.55543E+06,nonstructural,URMasonry,4.09718E-02,2.00000E-02
100,9.21166E+06,nonstructural,URMasonry,8.28502E-02,1.00000E-02
250,1.85293E+07,nonstructural,URMasonry,1.66654E-01,4.00000E-03
500,2.71164E+07,nonstructural,URMasonry,2.43886E-01,2.00000E-03
1000,3.59304E+07,nonstructural,URMasonry,3.23160E-01,1.00000E-03
2500,4.79936E+07,nonstructural,URMasonry,4.31657E-01,4.00000E-04
25,1.43128E-03,occupants,URMasonry,8.52144E-07,4.00000E-02
50,3.00622E-02,occupants,URMasonry,1.78982E-05,2.00000E-02
100,2.10819E-01,occupants,URMasonry,1.25516E-04,1.00000E-02
250,7.99018E-01,occupants,URMasonry,4.75714E-04,4.00000E-03
500,1.61481E+00,occupants,URMasonry,9.61413E-04,2.00000E-03
1000,2.77228E+00,occupants,URMasonry,1.65054E-03,1.00000E-03
2500,4.64961E+00,occupants,URMasonry,2.76825E-03,4.00000E-04
5,1.50542E+03,structural,URMasonry,2.69364E-05,2.00000E-01
10,3.98362E+04,structural,URMasonry,7.12786E-04,1.00000E-01
25,4.71972E+05,structural,URMasonry,8.44496E-03,4.00000E-02
50,1.67388E+06,structural,URMasonry,2.99505E-02,2.00000E-02
100,4.08768E+06,structural,URMasonry,7.31405E-02,1.00000E-02
250,9.36120E+06,structural,URMasonry,1.67499E-01,4.00000E-03
500,1.43174E+07,structural,URMasonry,2.56180E-01,2.00000E-03
1000,1.96725E+07,structural,URMasonry,3.51998E-01,1.00000E-03
2500,2.71522E+07,structural,URMasonry,4.85831E-01,4.00000E-04
5,3.43807E+01,contents,Concrete,3.78176E-07,2.00000E-01
10,9.87477E+02,contents,Concrete,1.08619E-05,1.00000E-01
25,2.08344E+04,contents,Concrete,2.29171E-04,4.00000E-02
50,1.14216E+05,contents,Concrete,1.25634E-03,2.00000E-02
100,3.82642E+05,contents,Concrete,4.20893E-03,1.00000E-02
250,9.47850E+05,contents,Concrete,1.04260E-02,4.00000E-03
