#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T08:18:13', checksum=1523211967, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,3.04269E+00,contents,Wood,5.95383E-08,4.00000E-02
50,2.82188E+02,contents,Wood,5.52176E-06,2.00000E-02
100,3.38840E+03,contents,Wood,6.63030E-05,1.00000E-02
250,4.09206E+04,contents,Wood,8.00722E-04,4.00000E-03
500,1.79471E+05,contents,Wood,3.51184E-03,2.00000E-03
1000,6.00171E+05,contents,Wood,1.17439E-02,1.00000E-03
2500,2.17528E+06,contents,Wood,4.25652E-02,4.00000E-04
25,7.43883E+01,nonstructural,Wood,2.50633E-07,4.00000E-02
50,5.37338E+03,nonstructural,Wood,1.81043E-05,2.00000E-02
100,4.32567E+04,nonstructural,Wood,1.45743E-04,1.00000E-02
250,3.24840E+05,nonstructural,Wood,1.09447E-03,4.00000E-03
500,1.11590E+06,nonstructural,Wood,3.75976E-03,2.00000E-03
1000,3.20197E+06,nonstructural,Wood,1.07882E-02,1.00000E-03
2500,1.02568E+07,nonstructural,Wood,3.45576E-02,4.00000E-04
50,1.93131E-07,occupants,Wood,1.00982E-10,2.00000E-02
100,2.89198E-05,occupants,Wood,1.51211E-08,1.00000E-02
250,8.98728E-04,occupants,Wood,4.69913E-07,4.00000E-03
500,5.39809E-03,occupants,Wood,2.82247E-06,2.00000E-03
1000,2.17110E-02,occupants,Wood,1.13519E-05,1.00000E-03
2500,9.50861E-02,occupants,Wood,4.97172E-05,4.00000E-04
25,7.96334E+03,structural,Wood,9.77006E-05,4.00000E-02
50,9.34067E+04,structural,Wood,1.14599E-03,2.00000E-02
100,3.62045E+05,structural,Wood,4.44186E-03,1.00000E-02
250,1.16205E+06,structural,Wood,1.42569E-02,4.00000E-03
500,2.20613E+06,structural,Wood,2.70666E-02,2.00000E-03
1000,4.14270E+06,structural,Wood,5.08259E-02,1.00000E-03
2500,9.52789E+06,structural,Wood,1.16896E-01,4.00000E-04
25,3.96407E-01,contents,RMasonry,3.00525E-08,4.00000E-02
50,3.05748E+01,contents,RMasonry,2.31795E-06,2.00000E-02
100,4.74361E+02,contents,RMasonry,3.59624E-05,1.00000E-02
250,7.03172E+03,contents,RMasonry,5.33091E-04,4.00000E-03
500,3.55725E+04,contents,RMasonry,2.69683E-03,2.00000E-03
1000,1.29372E+05,contents,RMasonry,9.80796E-03,1.00000E-03
2500,4.92813E+05,contents,RMasonry,3.73613E-02,4.00000E-04
25,3.86434E+00,nonstructural,RMasonry,1.38073E-07,4.00000E-02
50,2.04174E+02,nonstructural,RMasonry,7.29515E-06,2.00000E-02
100,1.88766E+03,nonstructural,RMasonry,6.74459E-05,1.00000E-02
250,1.68951E+04,nonstructural,RMasonry,6.03662E-04,4.00000E-03
500,6.47050E+04,nonstructural,RMasonry,2.31191E-03,2.00000E-03
1000,2.00764E+05,nonstructural,RMasonry,7.17329E-03,1.00000E-03
2500,6.89643E+05,nonstructural,RMasonry,2.46409E-02,4.00000E-04
50,4.08962E-08,occupants,RMasonry,8.87544E-11,2.00000E-02
100,1.06340E-05,occupants,RMasonry,2.30782E-08,1.00000E-02
250,4.81001E-04,occupants,RMasonry,1.04388E-06,4.00000E-03
500,3.72478E-03,occupants,RMasonry,8.08365E-06,2.00000E-03
1000,1.86391E-02,occupants,RMasonry,4.04512E-05,1.00000E-03
2500,9.97417E-02,occupants,RMasonry,2.16463E-04,4.00000E-04
25,1.81492E-01,structural,RMasonry,1.24220E-08,4.00000E-02
50,2.23144E+01,structural,RMasonry,1.52728E-06,2.00000E-02
100,3.70802E+02,structural,RMasonry,2.53790E-05,1.00000E-02
250,5.41662E+03,structural,RMasonry,3.70733E-04,4.00000E-03
500,2.60182E+04,structural,RMasonry,1.78078E-03,2.00000E-03
1000,9.35307E+04,structural,RMasonry,6.40158E-03,1.00000E-03
2500,3.64390E+05,structural,RMasonry,2.49401E-02,4.00000E-04
25,1.20396E+00,contents,Steel,2.19238E-08,4.00000E-02
50,7.05745E+01,contents,Steel,1.28515E-06,2.00000E-02
