rlz_id,branch_path,weight
0,0~0JMTU,2.0000000e-02
1,0~3BLUS,2.0000000e-02
2,0~14KTU,2.0000000e-02
3,0~18NTT,2.0000000e-02
4,0~37MSV,2.0000000e-02
5,0~2ANUS,2.0000000e-02
6,0~29KVU,2.0000000e-02
7,0~3DLTU,2.0000000e-02
8,0~29KTS,2.0000000e-02
9,0~1ANSU,2.0000000e-02
10,0~29KUS,2.0000000e-02
11,0~2AKUU,2.0000000e-02
12,0~28NSV,2.0000000e-02
13,0~39NTT,2.0000000e-02
14,0~3DNVT,2.0000000e-02
15,0~1AMUU,2.0000000e-02
16,1~3ANST,2.0000000e-02
17,1~3HKTU,2.0000000e-02
18,1~2AMUT,2.0000000e-02
19,1~3FLVU,2.0000000e-02
20,1~2ELSV,2.0000000e-02
21,1~39LTV,2.0000000e-02
22,1~14KUT,2.0000000e-02
23,1~1JKTV,2.0000000e-02
24,1~2DKSS,2.0000000e-02
25,1~0BMUS,2.0000000e-02
26,1~2HKVT,2.0000000e-02
27,2~3BLTV,2.0000000e-02
28,2~35LSU,2.0000000e-02
29,2~2FNTV,2.0000000e-02
30,2~37MUS,2.0000000e-02
31,2~1BLTU,2.0000000e-02
32,2~0ALVT,2.0000000e-02
33,2~1AMUV,2.0000000e-02
34,2~24NVT,2.0000000e-02
35,2~38MVT,2.0000000e-02
36,3~3GMSV,2.0000000e-02
37,3~34LSV,2.0000000e-02
38,3~3ELVS,2.0000000e-02
39,3~15MSV,2.0000000e-02
40,3~3JKVU,2.0000000e-02
41,4~3AKUT,2.0000000e-02
42,4~2AMTV,2.0000000e-02
43,4~1JLTT,2.0000000e-02
44,4~27KTV,2.0000000e-02
45,4~29NSV,2.0000000e-02
46,5~2CLSU,2.0000000e-02
47,5~0JKSV,2.0000000e-02
48,5~39NTS,2.0000000e-02
49,5~2JLSS,2.0000000e-02
