#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T04:19:14', checksum=2945867503, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.68612E+03,contents,Wood,3.29933E-05,2.00000E-02
100,2.20839E+04,contents,Wood,4.32131E-04,1.00000E-02
250,2.69645E+05,contents,Wood,5.27632E-03,4.00000E-03
500,1.10214E+06,contents,Wood,2.15663E-02,2.00000E-03
1000,3.25412E+06,contents,Wood,6.36756E-02,1.00000E-03
2500,9.96620E+06,contents,Wood,1.95015E-01,4.00000E-04
50,3.42737E+04,nonstructural,Wood,1.15477E-04,2.00000E-02
100,2.84727E+05,nonstructural,Wood,9.59316E-04,1.00000E-02
250,1.85755E+06,nonstructural,Wood,6.25856E-03,4.00000E-03
500,5.87284E+06,nonstructural,Wood,1.97871E-02,2.00000E-03
1000,1.55971E+07,nonstructural,Wood,5.25506E-02,1.00000E-03
2500,4.46363E+07,nonstructural,Wood,1.50391E-01,4.00000E-04
100,6.16925E-05,occupants,Wood,3.22568E-08,1.00000E-02
250,4.34555E-03,occupants,Wood,2.27213E-06,4.00000E-03
500,3.43860E-02,occupants,Wood,1.79793E-05,2.00000E-03
1000,1.45618E-01,occupants,Wood,7.61384E-05,1.00000E-03
2500,5.63930E-01,occupants,Wood,2.94859E-04,4.00000E-04
25,1.41843E+04,structural,Wood,1.74024E-04,4.00000E-02
50,6.13724E+05,structural,Wood,7.52966E-03,2.00000E-02
100,1.42480E+06,structural,Wood,1.74806E-02,1.00000E-02
250,3.10237E+06,structural,Wood,3.80624E-02,4.00000E-03
500,7.21312E+06,structural,Wood,8.84964E-02,2.00000E-03
1000,1.60389E+07,structural,Wood,1.96778E-01,1.00000E-03
2500,3.43624E+07,structural,Wood,4.21586E-01,4.00000E-04
50,1.19287E+02,contents,RMasonry,9.04339E-06,2.00000E-02
100,2.55335E+03,contents,RMasonry,1.93575E-04,1.00000E-02
250,4.69705E+04,contents,RMasonry,3.56094E-03,4.00000E-03
500,2.28807E+05,contents,RMasonry,1.73464E-02,2.00000E-03
1000,7.78373E+05,contents,RMasonry,5.90102E-02,1.00000E-03
2500,2.46361E+06,contents,RMasonry,1.86772E-01,4.00000E-04
50,1.22605E+03,nonstructural,RMasonry,4.38067E-05,2.00000E-02
100,1.19575E+04,nonstructural,RMasonry,4.27241E-04,1.00000E-02
250,9.92590E+04,nonstructural,RMasonry,3.54652E-03,4.00000E-03
500,3.54271E+05,nonstructural,RMasonry,1.26581E-02,2.00000E-03
1000,1.06722E+06,nonstructural,RMasonry,3.81318E-02,1.00000E-03
2500,3.22056E+06,nonstructural,RMasonry,1.15071E-01,4.00000E-04
100,1.39906E-05,occupants,RMasonry,3.03629E-08,1.00000E-02
250,2.37871E-03,occupants,RMasonry,5.16236E-06,4.00000E-03
500,2.60378E-02,occupants,RMasonry,5.65082E-05,2.00000E-03
1000,1.37303E-01,occupants,RMasonry,2.97979E-04,1.00000E-03
2500,6.34839E-01,occupants,RMasonry,1.37775E-03,4.00000E-04
50,8.24342E+01,structural,RMasonry,5.64209E-06,2.00000E-02
100,2.12594E+03,structural,RMasonry,1.45507E-04,1.00000E-02
250,3.63451E+04,structural,RMasonry,2.48759E-03,4.00000E-03
500,1.62552E+05,structural,RMasonry,1.11256E-02,2.00000E-03
1000,5.51632E+05,structural,RMasonry,3.77557E-02,1.00000E-03
2500,1.84337E+06,structural,RMasonry,1.26166E-01,4.00000E-04
