#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-25T01:36:12', checksum=2947178073, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,6.85462E+01,contents,Wood,1.22164E-06,4.00000E-02
50,1.64688E+03,contents,Wood,2.93509E-05,2.00000E-02
100,1.76951E+04,contents,Wood,3.15363E-04,1.00000E-02
250,1.72646E+05,contents,Wood,3.07690E-03,4.00000E-03
500,5.40666E+05,contents,Wood,9.63581E-03,2.00000E-03
1000,1.21350E+06,contents,Wood,2.16271E-02,1.00000E-03
2500,2.63567E+06,contents,Wood,4.69731E-02,4.00000E-04
25,1.14406E+03,nonstructural,Wood,3.92987E-06,4.00000E-02
50,2.13072E+04,nonstructural,Wood,7.31909E-05,2.00000E-02
100,1.60762E+05,nonstructural,Wood,5.52222E-04,1.00000E-02
250,9.38862E+05,nonstructural,Wood,3.22501E-03,4.00000E-03
500,2.21686E+06,nonstructural,Wood,7.61497E-03,2.00000E-03
1000,4.27326E+06,nonstructural,Wood,1.46787E-02,1.00000E-03
2500,8.62824E+06,nonstructural,Wood,2.96382E-02,4.00000E-04
100,1.88102E-05,occupants,Wood,1.20703E-08,1.00000E-02
250,6.47246E-04,occupants,Wood,4.15332E-07,4.00000E-03
500,3.33153E-03,occupants,Wood,2.13781E-06,2.00000E-03
1000,1.12090E-02,occupants,Wood,7.19272E-06,1.00000E-03
2500,3.59714E-02,occupants,Wood,2.30826E-05,4.00000E-04
10,7.91684E+02,structural,Wood,9.07304E-06,1.00000E-01
25,3.78470E+05,structural,Wood,4.33743E-03,4.00000E-02
50,9.31638E+05,structural,Wood,1.06770E-02,2.00000E-02
100,1.44181E+06,structural,Wood,1.65238E-02,1.00000E-02
250,2.14717E+06,structural,Wood,2.46075E-02,4.00000E-03
500,3.39378E+06,structural,Wood,3.88942E-02,2.00000E-03
1000,5.70297E+06,structural,Wood,6.53585E-02,1.00000E-03
2500,1.04918E+07,structural,Wood,1.20240E-01,4.00000E-04
25,1.18914E+05,contents,URMasonry,2.37513E-03,4.00000E-02
50,4.24497E+05,contents,URMasonry,8.47868E-03,2.00000E-02
100,9.02939E+05,contents,URMasonry,1.80348E-02,1.00000E-02
250,1.81587E+06,contents,URMasonry,3.62693E-02,4.00000E-03
500,2.66509E+06,contents,URMasonry,5.32312E-02,2.00000E-03
1000,3.61614E+06,contents,URMasonry,7.22270E-02,1.00000E-03
2500,4.99807E+06,contents,URMasonry,9.98288E-02,4.00000E-04
25,1.43088E+05,nonstructural,URMasonry,1.28694E-03,4.00000E-02
50,6.29095E+05,nonstructural,URMasonry,5.65811E-03,2.00000E-02
100,1.88393E+06,nonstructural,URMasonry,1.69441E-02,1.00000E-02
250,5.58826E+06,nonstructural,URMasonry,5.02611E-02,4.00000E-03
500,1.01798E+07,nonstructural,URMasonry,9.15573E-02,2.00000E-03
1000,1.62408E+07,nonstructural,URMasonry,1.46070E-01,1.00000E-03
2500,2.61807E+07,nonstructural,URMasonry,2.35471E-01,4.00000E-04
50,1.14893E-05,occupants,URMasonry,6.84044E-09,2.00000E-02
100,2.17085E-03,occupants,URMasonry,1.29247E-06,1.00000E-02
250,5.76584E-02,occupants,URMasonry,3.43282E-05,4.00000E-03
500,2.45417E-01,occupants,URMasonry,1.46115E-04,2.00000E-03
1000,6.43126E-01,occupants,URMasonry,3.82900E-04,1.00000E-03
2500,1.55680E+00,occupants,URMasonry,9.26875E-04,4.00000E-04
25,9.21818E+03,structural,URMasonry,1.64940E-04,4.00000E-02
50,9.77534E+04,structural,URMasonry,1.74909E-03,2.00000E-02
100,5.07954E+05,structural,URMasonry,9.08877E-03,1.00000E-02
250,2.18398E+06,structural,URMasonry,3.90778E-02,4.00000E-03
500,4.57639E+06,structural,URMasonry,8.18848E-02,2.00000E-03
1000,7.97170E+06,structural,URMasonry,1.42637E-01,1.00000E-03
2500,1.38758E+07,structural,URMasonry,2.48279E-01,4.00000E-04
25,1.70678E+02,contents,Concrete,1.87741E-06,4.00000E-02
50,2.83010E+03,contents,Concrete,3.11301E-05,2.00000E-02
100,2.39223E+04,contents,Concrete,2.63137E-04,1.00000E-02
250,1.64121E+05,contents,Concrete,1.80528E-03,4.00000E-03
500,4.17326E+05,contents,Concrete,4.59045E-03,2.00000E-03
1000,8.18864E+05,contents,Concrete,9.00723E-03,1.00000E-03
2500,1.59215E+06,contents,Concrete,1.75131E-02,4.00000E-04
25,2.96092E+03,nonstructural,Concrete,1.14177E-05,4.00000E-02
50,2.39957E+04,nonstructural,Concrete,9.25308E-05,2.00000E-02
100,1.24290E+05,nonstructural,Concrete,4.79280E-04,1.00000E-02
250,6.19959E+05,nonstructural,Concrete,2.39064E-03,4.00000E-03
500,1.31464E+06,nonstructural,Concrete,5.06942E-03,2.00000E-03
1000,2.27391E+06,nonstructural,Concrete,8.76850E-03,1.00000E-03
2500,4.10061E+06,nonstructural,Concrete,1.58125E-02,4.00000E-04
50,7.13099E-05,occupants,Concrete,3.85782E-08,2.00000E-02
100,1.79641E-03,occupants,Concrete,9.71845E-07,1.00000E-02
250,2.52941E-02,occupants,Concrete,1.36840E-05,4.00000E-03
500,8.40660E-02,occupants,Concrete,4.54792E-05,2.00000E-03
1000,1.91827E-01,occupants,Concrete,1.03777E-04,1.00000E-03
2500,4.10050E-01,occupants,Concrete,2.21834E-04,4.00000E-04
25,9.93301E+02,structural,Concrete,8.65835E-06,4.00000E-02
50,1.38003E+04,structural,Concrete,1.20294E-04,2.00000E-02
100,1.08069E+05,structural,Concrete,9.42010E-04,1.00000E-02
250,7.53235E+05,structural,Concrete,6.56576E-03,4.00000E-03
500,1.78952E+06,structural,Concrete,1.55988E-02,2.00000E-03
1000,3.25511E+06,structural,Concrete,2.83740E-02,1.00000E-03
2500,6.19836E+06,structural,Concrete,5.40295E-02,4.00000E-04
25,7.90658E+00,contents,RMasonry,5.51311E-07,4.00000E-02
50,2.39598E+02,contents,RMasonry,1.67067E-05,2.00000E-02
100,2.91016E+03,contents,RMasonry,2.02920E-04,1.00000E-02
250,2.90442E+04,contents,RMasonry,2.02520E-03,4.00000E-03
500,9.57412E+04,contents,RMasonry,6.67585E-03,2.00000E-03
1000,2.32371E+05,contents,RMasonry,1.62028E-02,1.00000E-03
2500,5.60363E+05,contents,RMasonry,3.90730E-02,4.00000E-04
25,1.81468E+02,nonstructural,RMasonry,5.16818E-06,4.00000E-02
50,2.46097E+03,nonstructural,RMasonry,7.00881E-05,2.00000E-02
100,1.52975E+04,nonstructural,RMasonry,4.35671E-04,1.00000E-02
250,8.02177E+04,nonstructural,RMasonry,2.28459E-03,4.00000E-03
500,1.96759E+05,nonstructural,RMasonry,5.60366E-03,2.00000E-03
1000,4.02639E+05,nonstructural,RMasonry,1.14671E-02,1.00000E-03
2500,8.66859E+05,nonstructural,RMasonry,2.46880E-02,4.00000E-04
100,3.10522E-06,occupants,RMasonry,6.88856E-09,1.00000E-02
250,2.54885E-04,occupants,RMasonry,5.65430E-07,4.00000E-03
500,1.88111E-03,occupants,RMasonry,4.17301E-06,2.00000E-03
1000,8.10603E-03,occupants,RMasonry,1.79822E-05,1.00000E-03
2500,3.50902E-02,occupants,RMasonry,7.78434E-05,4.00000E-04
25,1.98117E+01,structural,RMasonry,1.14805E-06,4.00000E-02
50,5.88964E+02,structural,RMasonry,3.41295E-05,2.00000E-02
100,6.13198E+03,structural,RMasonry,3.55339E-04,1.00000E-02
250,4.47901E+04,structural,RMasonry,2.59552E-03,4.00000E-03
500,1.20238E+05,structural,RMasonry,6.96762E-03,2.00000E-03
1000,2.53066E+05,structural,RMasonry,1.46648E-02,1.00000E-03
2500,5.47534E+05,structural,RMasonry,3.17287E-02,4.00000E-04
25,3.91719E+01,contents,Steel,1.62763E-06,4.00000E-02
50,7.20322E+02,contents,Steel,2.99302E-05,2.00000E-02
100,7.14640E+03,contents,Steel,2.96941E-04,1.00000E-02
250,5.75657E+04,contents,Steel,2.39192E-03,4.00000E-03
500,1.60664E+05,contents,Steel,6.67579E-03,2.00000E-03
1000,3.36298E+05,contents,Steel,1.39735E-02,1.00000E-03
2500,6.89188E+05,contents,Steel,2.86365E-02,4.00000E-04
25,1.19859E+03,nonstructural,Steel,2.43748E-05,4.00000E-02
50,9.53396E+03,nonstructural,Steel,1.93886E-04,2.00000E-02
100,4.42754E+04,nonstructural,Steel,9.00398E-04,1.00000E-02
250,1.91273E+05,nonstructural,Steel,3.88979E-03,4.00000E-03
500,4.02804E+05,nonstructural,Steel,8.19156E-03,2.00000E-03
1000,7.18012E+05,nonstructural,Steel,1.46017E-02,1.00000E-03
2500,1.32704E+06,nonstructural,Steel,2.69872E-02,4.00000E-04
50,7.71456E-06,occupants,Steel,1.08497E-08,2.00000E-02
100,3.95951E-04,occupants,Steel,5.56862E-07,1.00000E-02
250,6.80798E-03,occupants,Steel,9.57468E-06,4.00000E-03
500,2.56885E-02,occupants,Steel,3.61281E-05,2.00000E-03
1000,6.37103E-02,occupants,Steel,8.96016E-05,1.00000E-03
2500,1.47343E-01,occupants,Steel,2.07221E-04,4.00000E-04
