#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-14T10:24:55', checksum=1502568123, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,3.52918E+02,contents,Wood,6.28973E-06,2.00000E-02
100,5.96411E+03,contents,Wood,1.06293E-04,1.00000E-02
250,1.06545E+05,contents,Wood,1.89885E-03,4.00000E-03
500,3.34411E+05,contents,Wood,5.95990E-03,2.00000E-03
1000,7.42580E+05,contents,Wood,1.32343E-02,1.00000E-03
2500,1.75186E+06,contents,Wood,3.12217E-02,4.00000E-04
50,4.37153E+03,nonstructural,Wood,1.50163E-05,2.00000E-02
100,6.37978E+04,nonstructural,Wood,2.19147E-04,1.00000E-02
250,6.78870E+05,nonstructural,Wood,2.33194E-03,4.00000E-03
500,1.55704E+06,nonstructural,Wood,5.34848E-03,2.00000E-03
1000,2.90138E+06,nonstructural,Wood,9.96631E-03,1.00000E-03
2500,5.71640E+06,nonstructural,Wood,1.96360E-02,4.00000E-04
250,1.75300E-04,occupants,Wood,1.12489E-07,4.00000E-03
500,1.35083E-03,occupants,Wood,8.66819E-07,2.00000E-03
1000,5.21605E-03,occupants,Wood,3.34710E-06,1.00000E-03
2500,1.76754E-02,occupants,Wood,1.13422E-05,4.00000E-04
25,1.09869E+05,structural,Wood,1.25915E-03,4.00000E-02
50,5.91319E+05,structural,Wood,6.77678E-03,2.00000E-02
100,1.15538E+06,structural,Wood,1.32412E-02,1.00000E-02
250,1.83310E+06,structural,Wood,2.10081E-02,4.00000E-03
500,2.57210E+06,structural,Wood,2.94774E-02,2.00000E-03
1000,3.99669E+06,structural,Wood,4.58038E-02,1.00000E-03
2500,7.38149E+06,structural,Wood,8.45952E-02,4.00000E-04
25,1.73224E+04,contents,URMasonry,3.45988E-04,4.00000E-02
50,2.08791E+05,contents,URMasonry,4.17028E-03,2.00000E-02
100,5.76657E+05,contents,URMasonry,1.15178E-02,1.00000E-02
250,1.44674E+06,contents,URMasonry,2.88965E-02,4.00000E-03
500,2.23290E+06,contents,URMasonry,4.45987E-02,2.00000E-03
1000,3.06535E+06,contents,URMasonry,6.12258E-02,1.00000E-03
2500,4.31860E+06,contents,URMasonry,8.62576E-02,4.00000E-04
25,1.67980E+04,nonstructural,URMasonry,1.51082E-04,4.00000E-02
50,2.44294E+05,nonstructural,URMasonry,2.19719E-03,2.00000E-02
100,9.47251E+05,nonstructural,URMasonry,8.51962E-03,1.00000E-02
250,3.86710E+06,nonstructural,URMasonry,3.47809E-02,4.00000E-03
500,7.66403E+06,nonstructural,URMasonry,6.89307E-02,2.00000E-03
1000,1.23975E+07,nonstructural,URMasonry,1.11504E-01,1.00000E-03
2500,2.12044E+07,nonstructural,URMasonry,1.90714E-01,4.00000E-04
100,1.25760E-04,occupants,URMasonry,7.48741E-08,1.00000E-02
250,2.56532E-02,occupants,URMasonry,1.52732E-05,4.00000E-03
500,1.27178E-01,occupants,URMasonry,7.57186E-05,2.00000E-03
1000,3.60697E-01,occupants,URMasonry,2.14749E-04,1.00000E-03
2500,9.82204E-01,occupants,URMasonry,5.84777E-04,4.00000E-04
25,5.16801E+01,structural,URMasonry,9.24706E-07,4.00000E-02
50,1.79826E+04,structural,URMasonry,3.21760E-04,2.00000E-02
100,1.76070E+05,structural,URMasonry,3.15040E-03,1.00000E-02
250,1.33768E+06,structural,URMasonry,2.39349E-02,4.00000E-03
500,3.21893E+06,structural,URMasonry,5.75960E-02,2.00000E-03
1000,5.80369E+06,structural,URMasonry,1.03845E-01,1.00000E-03
2500,1.08364E+07,structural,URMasonry,1.93894E-01,4.00000E-04
25,6.30956E+00,contents,Concrete,6.94030E-08,4.00000E-02
50,4.07944E+02,contents,Concrete,4.48725E-06,2.00000E-02
100,6.10274E+03,contents,Concrete,6.71280E-05,1.00000E-02
250,1.03222E+05,contents,Concrete,1.13541E-03,4.00000E-03
500,2.83903E+05,contents,Concrete,3.12284E-03,2.00000E-03
1000,5.53777E+05,contents,Concrete,6.09136E-03,1.00000E-03
2500,1.14632E+06,contents,Concrete,1.26091E-02,4.00000E-04
25,1.82298E+02,nonstructural,Concrete,7.02965E-07,4.00000E-02
50,7.22226E+03,nonstructural,Concrete,2.78500E-05,2.00000E-02
100,5.66408E+04,nonstructural,Concrete,2.18414E-04,1.00000E-02
250,4.74242E+05,nonstructural,Concrete,1.82874E-03,4.00000E-03
500,1.04514E+06,nonstructural,Concrete,4.03021E-03,2.00000E-03
1000,1.73633E+06,nonstructural,Concrete,6.69552E-03,1.00000E-03
2500,3.08770E+06,nonstructural,Concrete,1.19066E-02,4.00000E-04
100,2.23337E-04,occupants,Concrete,1.20824E-07,1.00000E-02
250,1.31751E-02,occupants,Concrete,7.12766E-06,4.00000E-03
500,5.19836E-02,occupants,Concrete,2.81228E-05,2.00000E-03
1000,1.24052E-01,occupants,Concrete,6.71113E-05,1.00000E-03
2500,2.89493E-01,occupants,Concrete,1.56614E-04,4.00000E-04
25,5.29269E+01,structural,Concrete,4.61351E-07,4.00000E-02
50,3.13624E+03,structural,Concrete,2.73378E-05,2.00000E-02
100,4.99949E+04,structural,Concrete,4.35793E-04,1.00000E-02
250,5.85043E+05,structural,Concrete,5.09967E-03,4.00000E-03
500,1.37712E+06,structural,Concrete,1.20040E-02,2.00000E-03
1000,2.44174E+06,structural,Concrete,2.12841E-02,1.00000E-03
2500,4.45569E+06,structural,Concrete,3.88391E-02,4.00000E-04
50,1.79776E+01,contents,RMasonry,1.25355E-06,2.00000E-02
100,5.35077E+02,contents,RMasonry,3.73099E-05,1.00000E-02
250,1.28772E+04,contents,RMasonry,8.97903E-04,4.00000E-03
500,5.09187E+04,contents,RMasonry,3.55046E-03,2.00000E-03
1000,1.33994E+05,contents,RMasonry,9.34318E-03,1.00000E-03
2500,3.40779E+05,contents,RMasonry,2.37618E-02,4.00000E-04
50,3.73930E+02,nonstructural,RMasonry,1.06495E-05,2.00000E-02
100,4.60790E+03,nonstructural,RMasonry,1.31233E-04,1.00000E-02
250,4.70518E+04,nonstructural,RMasonry,1.34003E-03,4.00000E-03
500,1.25702E+05,nonstructural,RMasonry,3.57997E-03,2.00000E-03
1000,2.55613E+05,nonstructural,RMasonry,7.27982E-03,1.00000E-03
2500,5.52286E+05,nonstructural,RMasonry,1.57291E-02,4.00000E-04
250,4.53152E-05,occupants,RMasonry,1.00526E-07,4.00000E-03
