rlz_id,branch_path,weight
0,0~14MTT,4.9999999e-03
1,0~18MTT,4.9999999e-03
2,0~2AKUS,4.9999999e-03
3,0~3FLVS,4.9999999e-03
4,0~24LSS,4.9999999e-03
5,0~29KST,4.9999999e-03
6,0~18MTU,4.9999999e-03
7,0~1EMSU,4.9999999e-03
8,0~3ANTU,4.9999999e-03
9,0~1ANUV,4.9999999e-03
10,0~25LVT,4.9999999e-03
11,0~09KVV,4.9999999e-03
12,0~3ANST,4.9999999e-03
13,0~2AKVT,4.9999999e-03
14,0~29LTV,4.9999999e-03
15,0~2AKVT,4.9999999e-03
16,0~24MTT,4.9999999e-03
17,0~19MVS,4.9999999e-03
18,0~14MUS,4.9999999e-03
19,0~1BMSV,4.9999999e-03
20,0~37NUV,4.9999999e-03
21,0~29NUT,4.9999999e-03
22,0~1HLUU,4.9999999e-03
23,0~3BKUT,4.9999999e-03
24,0~2BKSS,4.9999999e-03
25,0~14MTS,4.9999999e-03
26,0~09KTT,4.9999999e-03
27,0~2FNSS,4.9999999e-03
28,0~27NSU,4.9999999e-03
29,0~2EKSU,4.9999999e-03
30,0~04LUS,4.9999999e-03
31,0~04LUS,4.9999999e-03
32,0~3AMTU,4.9999999e-03
33,0~3AKTT,4.9999999e-03
34,0~2AKST,4.9999999e-03
35,0~2DNUV,4.9999999e-03
36,0~1AMVT,4.9999999e-03
37,0~3AMSS,4.9999999e-03
38,0~36MTS,4.9999999e-03
39,0~1IMVU,4.9999999e-03
40,0~2AKST,4.9999999e-03
41,0~2GMVV,4.9999999e-03
42,0~3EKTS,4.9999999e-03
43,0~3ELUV,4.9999999e-03
44,0~39MVS,4.9999999e-03
45,0~0AKVU,4.9999999e-03
46,0~2DLSU,4.9999999e-03
47,0~1IMTV,4.9999999e-03
48,0~18NTT,4.9999999e-03
49,0~2JKVV,4.9999999e-03
50,0~0FLSU,4.9999999e-03
51,0~18KST,4.9999999e-03
52,0~25MSS,4.9999999e-03
53,0~2GNUT,4.9999999e-03
54,0~0AKUU,4.9999999e-03
55,0~39NVV,4.9999999e-03
56,0~2CNVV,4.9999999e-03
57,0~24MTS,4.9999999e-03
58,0~3EMTT,4.9999999e-03
59,1~1ALSV,4.9999999e-03
60,1~0AKSV,4.9999999e-03
61,1~1CKTV,4.9999999e-03
62,1~39NUU,4.9999999e-03
63,1~19NUU,4.9999999e-03
64,1~09NUT,4.9999999e-03
65,1~09LST,4.9999999e-03
66,1~04KTS,4.9999999e-03
67,1~39LTT,4.9999999e-03
68,1~19LSU,4.9999999e-03
69,1~29NTU,4.9999999e-03
70,1~29NVV,4.9999999e-03
71,1~34LVS,4.9999999e-03
72,1~0AMTT,4.9999999e-03
73,1~34NTU,4.9999999e-03
74,1~25NVT,4.9999999e-03
75,1~04LUV,4.9999999e-03
76,1~19LVS,4.9999999e-03
77,1~0BKTV,4.9999999e-03
78,1~1AMTS,4.9999999e-03
79,1~1GKST,4.9999999e-03
80,1~0AMTT,4.9999999e-03
81,1~2DNUV,4.9999999e-03
82,1~07MTT,4.9999999e-03
83,1~2ANTV,4.9999999e-03
84,2~2HLVU,4.9999999e-03
85,2~0CNSV,4.9999999e-03
86,2~2CKVU,4.9999999e-03
87,2~2JMUS,4.9999999e-03
88,2~2DLUU,4.9999999e-03
89,2~0ALTU,4.9999999e-03
90,2~0ALVU,4.9999999e-03
91,2~27LTV,4.9999999e-03
92,2~1FMVS,4.9999999e-03
93,2~3IKST,4.9999999e-03
94,2~2ALVU,4.9999999e-03
95,2~3AKVV,4.9999999e-03
96,2~1DMSU,4.9999999e-03
97,2~2AMUU,4.9999999e-03
98,2~35NTU,4.9999999e-03
99,2~14MTU,4.9999999e-03
100,2~18LVV,4.9999999e-03
101,2~3ANSU,4.9999999e-03
102,2~1FKVS,4.9999999e-03
103,2~3AKTU,4.9999999e-03
104,2~19KUU,4.9999999e-03
105,2~0EKSS,4.9999999e-03
106,2~2FNTS,4.9999999e-03
107,2~19LSV,4.9999999e-03
108,2~14LUV,4.9999999e-03
109,2~3BKTT,4.9999999e-03
110,2~0AKSV,4.9999999e-03
111,2~0AMVT,4.9999999e-03
112,2~0FLTS,4.9999999e-03
113,2~19LTU,4.9999999e-03
114,2~1BLTV,4.9999999e-03
115,2~0DMUS,4.9999999e-03
116,2~0DKSV,4.9999999e-03
117,2~3IMTT,4.9999999e-03
118,2~1JNVT,4.9999999e-03
119,2~2BLUS,4.9999999e-03
120,2~17MTT,4.9999999e-03
121,2~14NUT,4.9999999e-03
122,2~3BNTS,4.9999999e-03
123,2~0DMSU,4.9999999e-03
124,2~2FKST,4.9999999e-03
125,2~0JKUT,4.9999999e-03
126,2~34LTS,4.9999999e-03
127,2~2ANTT,4.9999999e-03
128,2~19NVT,4.9999999e-03
129,3~16MUS,4.9999999e-03
130,3~1BLUS,4.9999999e-03
131,3~36LTS,4.9999999e-03
132,3~38LUT,4.9999999e-03
133,3~1ALTT,4.9999999e-03
134,3~3AMUT,4.9999999e-03
135,3~1ENVS,4.9999999e-03
136,3~16NUU,4.9999999e-03
137,3~19LTU,4.9999999e-03
138,3~3FLSU,4.9999999e-03
139,3~18MSS,4.9999999e-03
140,3~09LSS,4.9999999e-03
141,3~1HKSV,4.9999999e-03
142,3~2FNSU,4.9999999e-03
143,3~1INSV,4.9999999e-03
144,3~0ALUV,4.9999999e-03
145,3~3AKVS,4.9999999e-03
146,3~36NUT,4.9999999e-03
147,3~38KTT,4.9999999e-03
148,3~0HLVT,4.9999999e-03
149,3~1ENTT,4.9999999e-03
150,3~3ALVT,4.9999999e-03
151,3~0IMTV,4.9999999e-03
152,3~0IKSV,4.9999999e-03
153,3~18NTV,4.9999999e-03
154,3~1AMVV,4.9999999e-03
155,3~2ANVU,4.9999999e-03
156,3~2FMUT,4.9999999e-03
157,3~29KTT,4.9999999e-03
158,3~1BLUT,4.9999999e-03
