#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T02:56:09', checksum=2938986221, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
250,3.19397E+00,contents,Wood,6.24985E-08,4.00000E-03
500,1.79037E+03,contents,Wood,3.50333E-05,2.00000E-03
1000,9.30114E+03,contents,Wood,1.82002E-04,1.00000E-03
2500,6.21474E+04,contents,Wood,1.21608E-03,4.00000E-04
250,1.36884E+02,nonstructural,Wood,4.61196E-07,4.00000E-03
500,3.53682E+04,nonstructural,Wood,1.19164E-04,2.00000E-03
1000,1.55035E+05,nonstructural,Wood,5.22350E-04,1.00000E-03
2500,6.05841E+05,nonstructural,Wood,2.04123E-03,4.00000E-04
2500,5.66679E-04,occupants,Wood,2.96297E-07,4.00000E-04
250,1.97436E+05,structural,Wood,2.42230E-03,4.00000E-03
500,7.12279E+05,structural,Wood,8.73881E-03,2.00000E-03
1000,1.24454E+06,structural,Wood,1.52690E-02,1.00000E-03
2500,1.92251E+06,structural,Wood,2.35869E-02,4.00000E-04
250,5.17461E+00,contents,RMasonry,3.92299E-07,4.00000E-03
500,1.76046E+02,contents,RMasonry,1.33464E-05,2.00000E-03
1000,1.68322E+03,contents,RMasonry,1.27609E-04,1.00000E-03
2500,1.33267E+04,contents,RMasonry,1.01032E-03,4.00000E-04
250,5.88540E+01,nonstructural,RMasonry,2.10285E-06,4.00000E-03
500,2.03223E+03,nonstructural,RMasonry,7.26115E-05,2.00000E-03
1000,8.79127E+03,nonstructural,RMasonry,3.14112E-04,1.00000E-03
2500,3.92091E+04,nonstructural,RMasonry,1.40094E-03,4.00000E-04
2500,2.57611E-04,occupants,RMasonry,5.59076E-07,4.00000E-04
250,8.33017E-01,structural,RMasonry,5.70146E-08,4.00000E-03
500,1.48900E+02,structural,RMasonry,1.01912E-05,2.00000E-03
1000,1.28459E+03,structural,RMasonry,8.79218E-05,1.00000E-03
2500,1.07467E+04,structural,RMasonry,7.35546E-04,4.00000E-04
250,1.09753E+01,contents,Steel,1.99857E-07,4.00000E-03
500,4.10050E+02,contents,Steel,7.46691E-06,2.00000E-03
1000,2.61568E+03,contents,Steel,4.76310E-05,1.00000E-03
2500,1.85804E+04,contents,Steel,3.38345E-04,4.00000E-04
250,4.13528E+02,nonstructural,Steel,3.84321E-06,4.00000E-03
500,8.52961E+03,nonstructural,Steel,7.92717E-05,2.00000E-03
1000,3.17650E+04,nonstructural,Steel,2.95214E-04,1.00000E-03
2500,1.23910E+05,nonstructural,Steel,1.15159E-03,4.00000E-04
500,2.69100E-05,occupants,Steel,1.77633E-08,2.00000E-03
1000,4.26114E-04,occupants,Steel,2.81278E-07,1.00000E-03
2500,5.03163E-03,occupants,Steel,3.32139E-06,4.00000E-04
250,4.62869E+01,structural,Steel,7.49512E-07,4.00000E-03
500,2.24675E+03,structural,Steel,3.63811E-05,2.00000E-03
1000,1.25721E+04,structural,Steel,2.03577E-04,1.00000E-03
2500,7.38459E+04,structural,Steel,1.19577E-03,4.00000E-04
250,4.68583E+04,contents,URMasonry,6.59086E-04,4.00000E-03
500,3.17403E+05,contents,URMasonry,4.46444E-03,2.00000E-03
1000,6.83610E+05,contents,URMasonry,9.61533E-03,1.00000E-03
2500,1.44087E+06,contents,URMasonry,2.02666E-02,4.00000E-04
250,5.12606E+04,nonstructural,URMasonry,3.36077E-04,4.00000E-03
500,3.50441E+05,nonstructural,URMasonry,2.29758E-03,2.00000E-03
1000,9.34928E+05,nonstructural,URMasonry,6.12962E-03,1.00000E-03
2500,2.83694E+06,nonstructural,URMasonry,1.85997E-02,4.00000E-04
2500,2.33221E-03,occupants,URMasonry,8.02636E-07,4.00000E-04
250,1.17980E+03,structural,URMasonry,1.47218E-05,4.00000E-03
500,2.53229E+04,structural,URMasonry,3.15987E-04,2.00000E-03
1000,1.34194E+05,structural,URMasonry,1.67451E-03,1.00000E-03
2500,7.38224E+05,structural,URMasonry,9.21179E-03,4.00000E-04
250,9.76787E+01,contents,Concrete,7.40377E-07,4.00000E-03
500,1.45425E+03,contents,Concrete,1.10228E-05,2.00000E-03
1000,8.65548E+03,contents,Concrete,6.56060E-05,1.00000E-03
2500,6.89336E+04,contents,Concrete,5.22496E-04,4.00000E-04
250,2.18201E+03,nonstructural,Concrete,6.74338E-06,4.00000E-03
500,2.01655E+04,nonstructural,Concrete,6.23202E-05,2.00000E-03
1000,7.63472E+04,nonstructural,Concrete,2.35946E-04,1.00000E-03
2500,3.11148E+05,nonstructural,Concrete,9.61583E-04,4.00000E-04
500,1.97416E-05,occupants,Concrete,6.70921E-09,2.00000E-03
1000,4.31084E-04,occupants,Concrete,1.46505E-07,1.00000E-03
2500,8.25553E-03,occupants,Concrete,2.80566E-06,4.00000E-04
250,3.78945E+02,structural,Concrete,2.45705E-06,4.00000E-03
500,5.84880E+03,structural,Concrete,3.79231E-05,2.00000E-03
1000,3.27869E+04,structural,Concrete,2.12588E-04,1.00000E-03
2500,2.01713E+05,structural,Concrete,1.30789E-03,4.00000E-04
500,4.45954E+01,contents,Precast,7.34094E-06,2.00000E-03
1000,3.55830E+02,contents,Precast,5.85738E-05,1.00000E-03
2500,3.18650E+03,contents,Precast,5.24536E-04,4.00000E-04
500,9.29049E+02,nonstructural,Precast,8.43596E-05,2.00000E-03
1000,4.83708E+03,nonstructural,Precast,4.39217E-04,1.00000E-03
