#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-09T09:16:57', checksum=94330510, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
500,1.18648E+03,contents,Wood,2.32166E-05,2.00000E-03
1000,7.14164E+03,contents,Wood,1.39745E-04,1.00000E-03
2500,5.45545E+04,contents,Wood,1.06750E-03,4.00000E-04
500,2.85318E+04,nonstructural,Wood,9.61307E-05,2.00000E-03
1000,1.19563E+05,nonstructural,Wood,4.02838E-04,1.00000E-03
2500,5.84467E+05,nonstructural,Wood,1.96922E-03,4.00000E-04
2500,4.25484E-04,occupants,Wood,2.22471E-07,4.00000E-04
250,1.56521E+05,structural,Wood,1.92032E-03,4.00000E-03
500,6.34339E+05,structural,Wood,7.78258E-03,2.00000E-03
1000,1.25974E+06,structural,Wood,1.54554E-02,1.00000E-03
2500,1.88173E+06,structural,Wood,2.30866E-02,4.00000E-04
250,8.75011E-01,contents,RMasonry,6.63366E-08,4.00000E-03
500,1.56953E+02,contents,RMasonry,1.18990E-05,2.00000E-03
1000,1.72528E+03,contents,RMasonry,1.30797E-04,1.00000E-03
2500,1.17440E+04,contents,RMasonry,8.90340E-04,4.00000E-04
250,5.78113E+00,nonstructural,RMasonry,2.06560E-07,4.00000E-03
500,1.91049E+03,nonstructural,RMasonry,6.82619E-05,2.00000E-03
1000,8.85888E+03,nonstructural,RMasonry,3.16528E-04,1.00000E-03
2500,3.45051E+04,nonstructural,RMasonry,1.23287E-03,4.00000E-04
2500,2.35633E-04,occupants,RMasonry,5.11379E-07,4.00000E-04
250,5.53179E-02,structural,RMasonry,3.78615E-09,4.00000E-03
500,1.29283E+02,structural,RMasonry,8.84861E-06,2.00000E-03
1000,1.21839E+03,structural,RMasonry,8.33908E-05,1.00000E-03
2500,8.94820E+03,structural,RMasonry,6.12446E-04,4.00000E-04
250,7.77359E+00,contents,Steel,1.41555E-07,4.00000E-03
500,3.23179E+02,contents,Steel,5.88502E-06,2.00000E-03
1000,1.96460E+03,contents,Steel,3.57748E-05,1.00000E-03
2500,1.28659E+04,contents,Steel,2.34286E-04,4.00000E-04
250,2.62702E+02,nonstructural,Steel,2.44147E-06,4.00000E-03
500,7.04657E+03,nonstructural,Steel,6.54888E-05,2.00000E-03
1000,2.98336E+04,nonstructural,Steel,2.77265E-04,1.00000E-03
2500,1.09991E+05,nonstructural,Steel,1.02223E-03,4.00000E-04
500,7.88188E-06,occupants,Steel,5.20283E-09,2.00000E-03
1000,2.84623E-04,occupants,Steel,1.87880E-07,1.00000E-03
2500,3.38731E-03,occupants,Steel,2.23597E-06,4.00000E-04
250,2.62044E+01,structural,Steel,4.24322E-07,4.00000E-03
500,1.92589E+03,structural,Steel,3.11855E-05,2.00000E-03
1000,1.00208E+04,structural,Steel,1.62264E-04,1.00000E-03
2500,6.42096E+04,structural,Steel,1.03973E-03,4.00000E-04
250,3.62212E+04,contents,URMasonry,5.09471E-04,4.00000E-03
500,2.62032E+05,contents,URMasonry,3.68562E-03,2.00000E-03
1000,7.02056E+05,contents,URMasonry,9.87479E-03,1.00000E-03
2500,1.42426E+06,contents,URMasonry,2.00330E-02,4.00000E-04
250,3.53196E+04,nonstructural,URMasonry,2.31564E-04,4.00000E-03
500,2.98094E+05,nonstructural,URMasonry,1.95438E-03,2.00000E-03
1000,9.32475E+05,nonstructural,URMasonry,6.11354E-03,1.00000E-03
2500,2.83314E+06,nonstructural,URMasonry,1.85748E-02,4.00000E-04
2500,1.76302E-03,occupants,URMasonry,6.06746E-07,4.00000E-04
250,2.54694E+02,structural,URMasonry,3.17815E-06,4.00000E-03
500,2.07197E+04,structural,URMasonry,2.58547E-04,2.00000E-03
1000,1.44247E+05,structural,URMasonry,1.79995E-03,1.00000E-03
2500,7.53407E+05,structural,URMasonry,9.40124E-03,4.00000E-04
250,5.20487E+01,contents,Concrete,3.94514E-07,4.00000E-03
500,1.03645E+03,contents,Concrete,7.85598E-06,2.00000E-03
1000,7.17152E+03,contents,Concrete,5.43581E-05,1.00000E-03
2500,6.07129E+04,contents,Concrete,4.60186E-04,4.00000E-04
250,1.15062E+03,nonstructural,Concrete,3.55591E-06,4.00000E-03
500,1.74085E+04,nonstructural,Concrete,5.38001E-05,2.00000E-03
1000,6.82274E+04,nonstructural,Concrete,2.10853E-04,1.00000E-03
2500,3.05539E+05,nonstructural,Concrete,9.44251E-04,4.00000E-04
500,9.12151E-06,occupants,Concrete,3.09996E-09,2.00000E-03
1000,4.55402E-04,occupants,Concrete,1.54769E-07,1.00000E-03
2500,8.50468E-03,occupants,Concrete,2.89033E-06,4.00000E-04
250,1.73753E+02,structural,Concrete,1.12660E-06,4.00000E-03
500,4.87611E+03,structural,Concrete,3.16163E-05,2.00000E-03
1000,2.73009E+04,structural,Concrete,1.77017E-04,1.00000E-03
2500,1.95881E+05,structural,Concrete,1.27008E-03,4.00000E-04
500,3.70524E+01,contents,Precast,6.09927E-06,2.00000E-03
1000,2.27350E+02,contents,Precast,3.74246E-05,1.00000E-03
2500,2.56237E+03,contents,Precast,4.21796E-04,4.00000E-04
500,7.64748E+02,nonstructural,Precast,6.94407E-05,2.00000E-03
1000,4.61446E+03,nonstructural,Precast,4.19002E-04,1.00000E-03
2500,2.03017E+04,nonstructural,Precast,1.84344E-03,4.00000E-04
2500,4.89760E-05,occupants,Precast,2.31150E-07,4.00000E-04
500,8.68016E+01,structural,Precast,1.28597E-05,2.00000E-03
1000,1.29487E+03,structural,Precast,1.91836E-04,1.00000E-03
2500,1.34038E+04,structural,Precast,1.98578E-03,4.00000E-04
250,3.69754E+04,contents,*total*,1.12622E-04,4.00000E-03
500,2.75518E+05,contents,*total*,8.39193E-04,2.00000E-03
1000,7.28347E+05,contents,*total*,2.21846E-03,1.00000E-03
2500,1.61103E+06,contents,*total*,4.90699E-03,4.00000E-04
250,4.74328E+04,nonstructural,*total*,5.15850E-05,4.00000E-03
500,3.78792E+05,nonstructural,*total*,4.11951E-04,2.00000E-03
1000,1.25960E+06,nonstructural,*total*,1.36987E-03,1.00000E-03
2500,3.87626E+06,nonstructural,*total*,4.21559E-03,4.00000E-04
500,4.25601E-05,occupants,*total*,4.27815E-09,2.00000E-03
1000,9.26168E-04,occupants,*total*,9.30984E-08,1.00000E-03
2500,1.50811E-02,occupants,*total*,1.51595E-06,4.00000E-04
250,1.59261E+05,structural,*total*,3.99160E-04,4.00000E-03
500,6.58168E+05,structural,*total*,1.64958E-03,2.00000E-03
1000,1.46204E+06,structural,*total*,3.66434E-03,1.00000E-03
2500,2.99737E+06,structural,*total*,7.51238E-03,4.00000E-04
