#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-14T15:34:14', checksum=40328840, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,2.82262E+02,contents,Wood,5.03050E-06,2.00000E-02
100,4.74330E+03,contents,Wood,8.45355E-05,1.00000E-02
250,8.22539E+04,contents,Wood,1.46594E-03,4.00000E-03
500,3.06784E+05,contents,Wood,5.46753E-03,2.00000E-03
1000,7.07968E+05,contents,Wood,1.26175E-02,1.00000E-03
2500,1.60659E+06,contents,Wood,2.86329E-02,4.00000E-04
50,3.57980E+03,nonstructural,Wood,1.22967E-05,2.00000E-02
100,5.17661E+04,nonstructural,Wood,1.77818E-04,1.00000E-02
250,5.51924E+05,nonstructural,Wood,1.89587E-03,4.00000E-03
500,1.46145E+06,nonstructural,Wood,5.02012E-03,2.00000E-03
1000,2.75416E+06,nonstructural,Wood,9.46062E-03,1.00000E-03
2500,5.45835E+06,nonstructural,Wood,1.87496E-02,4.00000E-04
250,1.16480E-04,occupants,Wood,7.47443E-08,4.00000E-03
500,9.51595E-04,occupants,Wood,6.10631E-07,2.00000E-03
1000,4.06705E-03,occupants,Wood,2.60979E-06,1.00000E-03
2500,1.60055E-02,occupants,Wood,1.02706E-05,4.00000E-04
25,9.81873E+04,structural,Wood,1.12527E-03,4.00000E-02
50,5.66509E+05,structural,Wood,6.49244E-03,2.00000E-02
100,1.13263E+06,structural,Wood,1.29804E-02,1.00000E-02
250,1.72765E+06,structural,Wood,1.97997E-02,4.00000E-03
500,2.35186E+06,structural,Wood,2.69533E-02,2.00000E-03
1000,3.75071E+06,structural,Wood,4.29847E-02,1.00000E-03
2500,6.92918E+06,structural,Wood,7.94114E-02,4.00000E-04
25,1.41497E+04,contents,URMasonry,2.82620E-04,4.00000E-02
50,1.96492E+05,contents,URMasonry,3.92462E-03,2.00000E-02
100,5.52600E+05,contents,URMasonry,1.10373E-02,1.00000E-02
250,1.30574E+06,contents,URMasonry,2.60803E-02,4.00000E-03
500,2.05814E+06,contents,URMasonry,4.11083E-02,2.00000E-03
1000,2.92074E+06,contents,URMasonry,5.83373E-02,1.00000E-03
2500,4.13509E+06,contents,URMasonry,8.25921E-02,4.00000E-04
25,1.35749E+04,nonstructural,URMasonry,1.22093E-04,4.00000E-02
50,2.28464E+05,nonstructural,URMasonry,2.05481E-03,2.00000E-02
