#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-15T01:50:50', checksum=1530093249, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
10,3.26750E+02,contents,Wood,5.82337E-06,1.00000E-01
25,1.11406E+04,contents,Wood,1.98548E-04,4.00000E-02
50,8.90558E+04,contents,Wood,1.58716E-03,2.00000E-02
100,3.27705E+05,contents,Wood,5.84039E-03,1.00000E-02
250,1.08767E+06,contents,Wood,1.93845E-02,4.00000E-03
500,2.24366E+06,contents,Wood,3.99867E-02,2.00000E-03
1000,3.69037E+06,contents,Wood,6.57702E-02,1.00000E-03
2500,6.29480E+06,contents,Wood,1.12186E-01,4.00000E-04
10,4.06370E+03,nonstructural,Wood,1.39589E-05,1.00000E-01
25,1.15430E+05,nonstructural,Wood,3.96506E-04,4.00000E-02
50,5.85927E+05,nonstructural,Wood,2.01267E-03,2.00000E-02
100,1.53220E+06,nonstructural,Wood,5.26314E-03,1.00000E-02
250,3.92076E+06,nonstructural,Wood,1.34679E-02,4.00000E-03
500,7.33611E+06,nonstructural,Wood,2.51997E-02,2.00000E-03
1000,1.18856E+07,nonstructural,Wood,4.08275E-02,1.00000E-03
2500,2.06648E+07,nonstructural,Wood,7.09840E-02,4.00000E-04
50,1.25679E-04,occupants,Wood,8.06470E-08,2.00000E-02
100,1.31283E-03,occupants,Wood,8.42433E-07,1.00000E-02
250,9.51620E-03,occupants,Wood,6.10647E-06,4.00000E-03
500,2.57107E-02,occupants,Wood,1.64984E-05,2.00000E-03
1000,5.60653E-02,occupants,Wood,3.59767E-05,1.00000E-03
2500,1.22867E-01,occupants,Wood,7.88430E-05,4.00000E-04
5,1.03088E+05,structural,Wood,1.18143E-03,2.00000E-01
10,5.77481E+05,structural,Wood,6.61819E-03,1.00000E-01
25,1.30911E+06,structural,Wood,1.50030E-02,4.00000E-02
50,1.75367E+06,structural,Wood,2.00979E-02,2.00000E-02
100,2.54721E+06,structural,Wood,2.91921E-02,1.00000E-02
250,5.39763E+06,structural,Wood,6.18592E-02,4.00000E-03
500,8.93442E+06,structural,Wood,1.02392E-01,2.00000E-03
1000,1.36794E+07,structural,Wood,1.56771E-01,1.00000E-03
