#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T06:18:23', checksum=1502568123, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,3.07696E+01,contents,Wood,6.02088E-07,4.00000E-02
50,5.00946E+02,contents,Wood,9.80234E-06,2.00000E-02
100,4.28727E+03,contents,Wood,8.38918E-05,1.00000E-02
250,4.42247E+04,contents,Wood,8.65375E-04,4.00000E-03
500,1.83629E+05,contents,Wood,3.59319E-03,2.00000E-03
1000,6.06001E+05,contents,Wood,1.18580E-02,1.00000E-03
2500,2.19875E+06,contents,Wood,4.30245E-02,4.00000E-04
25,6.41424E+02,nonstructural,Wood,2.16112E-06,4.00000E-02
50,7.98077E+03,nonstructural,Wood,2.68892E-05,2.00000E-02
100,5.07853E+04,nonstructural,Wood,1.71108E-04,1.00000E-02
250,3.46848E+05,nonstructural,Wood,1.16862E-03,4.00000E-03
500,1.13663E+06,nonstructural,Wood,3.82960E-03,2.00000E-03
1000,3.23090E+06,nonstructural,Wood,1.08857E-02,1.00000E-03
2500,1.05681E+07,nonstructural,Wood,3.56066E-02,4.00000E-04
50,2.45311E-06,occupants,Wood,1.28265E-09,2.00000E-02
100,5.58216E-05,occupants,Wood,2.91871E-08,1.00000E-02
250,1.14788E-03,occupants,Wood,6.00188E-07,4.00000E-03
500,6.47634E-03,occupants,Wood,3.38625E-06,2.00000E-03
1000,2.43413E-02,occupants,Wood,1.27272E-05,1.00000E-03
2500,1.02888E-01,occupants,Wood,5.37965E-05,4.00000E-04
25,1.60324E+04,structural,Wood,1.96699E-04,4.00000E-02
50,1.11496E+05,structural,Wood,1.36792E-03,2.00000E-02
100,3.93896E+05,structural,Wood,4.83264E-03,1.00000E-02
250,1.21810E+06,structural,Wood,1.49447E-02,4.00000E-03
500,2.31161E+06,structural,Wood,2.83607E-02,2.00000E-03
1000,4.24030E+06,structural,Wood,5.20234E-02,1.00000E-03
2500,9.70327E+06,structural,Wood,1.19048E-01,4.00000E-04
25,2.80558E+00,contents,RMasonry,2.12698E-07,4.00000E-02
50,6.28578E+01,contents,RMasonry,4.76540E-06,2.00000E-02
100,6.25792E+02,contents,RMasonry,4.74427E-05,1.00000E-02
250,7.84930E+03,contents,RMasonry,5.95073E-04,4.00000E-03
500,3.67749E+04,contents,RMasonry,2.78799E-03,2.00000E-03
1000,1.32390E+05,contents,RMasonry,1.00368E-02,1.00000E-03
2500,5.05833E+05,contents,RMasonry,3.83483E-02,4.00000E-04
25,2.51255E+01,nonstructural,RMasonry,8.97733E-07,4.00000E-02
50,3.33436E+02,nonstructural,RMasonry,1.19137E-05,2.00000E-02
100,2.27378E+03,nonstructural,RMasonry,8.12423E-05,1.00000E-02
250,1.82440E+04,nonstructural,RMasonry,6.51858E-04,4.00000E-03
500,6.70632E+04,nonstructural,RMasonry,2.39617E-03,2.00000E-03
1000,2.04718E+05,nonstructural,RMasonry,7.31456E-03,1.00000E-03
2500,7.09321E+05,nonstructural,RMasonry,2.53440E-02,4.00000E-04
50,6.95891E-07,occupants,RMasonry,1.51025E-09,2.00000E-02
100,1.99139E-05,occupants,RMasonry,4.32177E-08,1.00000E-02
250,5.67768E-04,occupants,RMasonry,1.23219E-06,4.00000E-03
500,4.06318E-03,occupants,RMasonry,8.81804E-06,2.00000E-03
1000,1.94873E-02,occupants,RMasonry,4.22919E-05,1.00000E-03
2500,1.04499E-01,occupants,RMasonry,2.26788E-04,4.00000E-04
25,2.03413E+00,structural,RMasonry,1.39223E-07,4.00000E-02
50,4.86773E+01,structural,RMasonry,3.33165E-06,2.00000E-02
100,4.85657E+02,structural,RMasonry,3.32401E-05,1.00000E-02
250,5.97768E+03,structural,RMasonry,4.09134E-04,4.00000E-03
500,2.71660E+04,structural,RMasonry,1.85934E-03,2.00000E-03
1000,9.60283E+04,structural,RMasonry,6.57252E-03,1.00000E-03
2500,3.74368E+05,structural,RMasonry,2.56231E-02,4.00000E-04
25,6.75355E+00,contents,Steel,1.22981E-07,4.00000E-02
