rlz_id,branch_path,weight
0,0~2ANSV,1.2500000e-03
1,0~3BNTS,1.2500000e-03
2,0~2FMSS,1.2500000e-03
3,0~1BNSU,1.2500000e-03
4,0~29NVS,1.2500000e-03
5,0~3AMSV,1.2500000e-03
6,0~19LVU,1.2500000e-03
7,0~0CMUU,1.2500000e-03
8,0~0BMSS,1.2500000e-03
9,0~1JKSS,1.2500000e-03
10,0~1EKVV,1.2500000e-03
11,0~0DMUT,1.2500000e-03
12,0~2DLVT,1.2500000e-03
13,0~2ALVU,1.2500000e-03
14,0~24NTT,1.2500000e-03
15,0~0ALSV,1.2500000e-03
16,0~2GNUS,1.2500000e-03
17,0~3ALSS,1.2500000e-03
18,0~19KSS,1.2500000e-03
19,0~1FNVS,1.2500000e-03
20,0~2ALUT,1.2500000e-03
21,0~2HLUU,1.2500000e-03
22,0~1DMTV,1.2500000e-03
23,0~09NTU,1.2500000e-03
24,0~0GKUV,1.2500000e-03
25,0~0AMTU,1.2500000e-03
26,0~2ALTS,1.2500000e-03
27,0~3BKUV,1.2500000e-03
28,0~2FLSV,1.2500000e-03
29,0~3ELTT,1.2500000e-03
30,0~2JNVT,1.2500000e-03
31,0~3AKSU,1.2500000e-03
32,0~2ALUV,1.2500000e-03
33,0~3JNVV,1.2500000e-03
34,0~2FLUT,1.2500000e-03
35,0~39NUV,1.2500000e-03
36,0~2AMSV,1.2500000e-03
37,0~29MVT,1.2500000e-03
38,0~17LVT,1.2500000e-03
39,0~18LTV,1.2500000e-03
40,0~09MVS,1.2500000e-03
41,0~2DMUV,1.2500000e-03
42,0~0BMTV,1.2500000e-03
43,0~04LSV,1.2500000e-03
44,0~34KTU,1.2500000e-03
45,0~09KTU,1.2500000e-03
46,0~14MTS,1.2500000e-03
47,0~07NUU,1.2500000e-03
48,0~39MSV,1.2500000e-03
49,0~1AMSV,1.2500000e-03
50,0~25MVU,1.2500000e-03
51,0~0BNVU,1.2500000e-03
52,0~19MVS,1.2500000e-03
53,0~1BLTV,1.2500000e-03
54,0~2BNSS,1.2500000e-03
55,0~0ANUV,1.2500000e-03
56,0~29LUS,1.2500000e-03
57,0~2BNSU,1.2500000e-03
58,0~29KUU,1.2500000e-03
59,0~2BNSU,1.2500000e-03
60,0~0ALUU,1.2500000e-03
61,0~3GKTU,1.2500000e-03
62,0~19NVS,1.2500000e-03
63,0~3CKSU,1.2500000e-03
64,0~2FMSV,1.2500000e-03
65,0~1ANTV,1.2500000e-03
66,0~08KST,1.2500000e-03
67,0~1DKUU,1.2500000e-03
68,0~0BMVT,1.2500000e-03
69,0~14KTV,1.2500000e-03
70,0~29NVT,1.2500000e-03
71,0~19KSV,1.2500000e-03
72,0~3ALVT,1.2500000e-03
73,0~14NVS,1.2500000e-03
74,0~19MSU,1.2500000e-03
75,0~0ALUV,1.2500000e-03
76,0~0BLVV,1.2500000e-03
77,0~2BLST,1.2500000e-03
78,0~19KUT,1.2500000e-03
79,0~19MTT,1.2500000e-03
80,0~3FMSS,1.2500000e-03
81,0~04LUS,1.2500000e-03
82,0~07NSS,1.2500000e-03
83,0~0AKVV,1.2500000e-03
84,0~04LVS,1.2500000e-03
85,0~09NTT,1.2500000e-03
86,0~3BLTV,1.2500000e-03
87,0~2ALTU,1.2500000e-03
88,0~1AMVU,1.2500000e-03
89,0~2FKVV,1.2500000e-03
90,0~3BKTU,1.2500000e-03
91,0~1FNSU,1.2500000e-03
92,0~2ANSV,1.2500000e-03
93,0~0ALST,1.2500000e-03
94,0~29MTV,1.2500000e-03
95,0~0FKTS,1.2500000e-03
96,0~2AMSV,1.2500000e-03
97,0~2ANST,1.2500000e-03
98,0~3FNSU,1.2500000e-03
99,0~0DMTV,1.2500000e-03
100,0~19KUU,1.2500000e-03
101,0~14LUU,1.2500000e-03
102,0~1FNTV,1.2500000e-03
103,0~0IKTT,1.2500000e-03
104,0~26LVS,1.2500000e-03
105,0~3AMUS,1.2500000e-03
106,0~19NVS,1.2500000e-03
107,0~1AKTS,1.2500000e-03
108,0~1HKVV,1.2500000e-03
109,0~1FKSU,1.2500000e-03
110,0~0HNSS,1.2500000e-03
111,0~2BLVU,1.2500000e-03
112,0~2AKST,1.2500000e-03
113,0~0GLUV,1.2500000e-03
114,0~06NUT,1.2500000e-03
115,0~3ANSS,1.2500000e-03
116,0~25NST,1.2500000e-03
117,0~04LVT,1.2500000e-03
118,0~27NSU,1.2500000e-03
119,0~2BNSV,1.2500000e-03
120,0~1AKVS,1.2500000e-03
121,0~0BMUT,1.2500000e-03
122,0~14NUU,1.2500000e-03
123,0~06MST,1.2500000e-03
124,0~1JNVT,1.2500000e-03
125,0~34NST,1.2500000e-03
126,0~0ELUT,1.2500000e-03
127,0~2EMUV,1.2500000e-03
128,0~1JLTT,1.2500000e-03
129,0~0ANTU,1.2500000e-03
130,0~19LSU,1.2500000e-03
131,0~2JMVT,1.2500000e-03
132,0~2EMUS,1.2500000e-03
133,0~0EKVT,1.2500000e-03
134,0~19MTT,1.2500000e-03
135,0~38KSS,1.2500000e-03
136,0~3JNVU,1.2500000e-03
137,0~2ANVT,1.2500000e-03
138,0~0ELUV,1.2500000e-03
139,0~19NST,1.2500000e-03
140,0~18LTU,1.2500000e-03
141,0~3FNTV,1.2500000e-03
