#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-23T22:29:39', checksum=1495686841, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,3.94688E+02,contents,Wood,7.03417E-06,2.00000E-02
100,5.78763E+03,contents,Wood,1.03148E-04,1.00000E-02
250,9.24582E+04,contents,Wood,1.64780E-03,4.00000E-03
500,3.20273E+05,contents,Wood,5.70794E-03,2.00000E-03
1000,7.04816E+05,contents,Wood,1.25613E-02,1.00000E-03
2500,1.51710E+06,contents,Wood,2.70378E-02,4.00000E-04
50,4.84347E+03,nonstructural,Wood,1.66374E-05,2.00000E-02
100,6.35286E+04,nonstructural,Wood,2.18222E-04,1.00000E-02
250,6.05173E+05,nonstructural,Wood,2.07878E-03,4.00000E-03
500,1.49876E+06,nonstructural,Wood,5.14827E-03,2.00000E-03
1000,2.74398E+06,nonstructural,Wood,9.42565E-03,1.00000E-03
2500,5.39233E+06,nonstructural,Wood,1.85228E-02,4.00000E-04
250,1.12778E-04,occupants,Wood,7.23685E-08,4.00000E-03
500,8.44684E-04,occupants,Wood,5.42027E-07,2.00000E-03
1000,3.32846E-03,occupants,Wood,2.13584E-06,1.00000E-03
2500,1.38775E-02,occupants,Wood,8.90507E-06,4.00000E-04
25,1.17497E+05,structural,Wood,1.34657E-03,4.00000E-02
50,5.92152E+05,structural,Wood,6.78632E-03,2.00000E-02
100,1.15244E+06,structural,Wood,1.32074E-02,1.00000E-02
250,1.74288E+06,structural,Wood,1.99742E-02,4.00000E-03
500,2.31823E+06,structural,Wood,2.65680E-02,2.00000E-03
1000,3.41940E+06,structural,Wood,3.91878E-02,1.00000E-03
2500,5.91926E+06,structural,Wood,6.78374E-02,4.00000E-04
25,1.99480E+04,contents,URMasonry,3.98430E-04,4.00000E-02
50,2.11064E+05,contents,URMasonry,4.21567E-03,2.00000E-02
100,5.61836E+05,contents,URMasonry,1.12218E-02,1.00000E-02
250,1.26260E+06,contents,URMasonry,2.52186E-02,4.00000E-03
500,1.98730E+06,contents,URMasonry,3.96932E-02,2.00000E-03
1000,2.71433E+06,contents,URMasonry,5.42146E-02,1.00000E-03
2500,3.91804E+06,contents,URMasonry,7.82568E-02,4.00000E-04
25,1.95692E+04,nonstructural,URMasonry,1.76007E-04,4.00000E-02
50,2.37736E+05,nonstructural,URMasonry,2.13821E-03,2.00000E-02
100,8.88440E+05,nonstructural,URMasonry,7.99067E-03,1.00000E-02
250,3.08498E+06,nonstructural,URMasonry,2.77465E-02,4.00000E-03
500,6.30853E+06,nonstructural,URMasonry,5.67392E-02,2.00000E-03
1000,1.00014E+07,nonstructural,URMasonry,8.99529E-02,1.00000E-03
2500,1.75586E+07,nonstructural,URMasonry,1.57923E-01,4.00000E-04
100,8.32100E-05,occupants,URMasonry,4.95410E-08,1.00000E-02
250,1.52316E-02,occupants,URMasonry,9.06849E-06,4.00000E-03
500,1.01015E-01,occupants,URMasonry,6.01415E-05,2.00000E-03
1000,2.92322E-01,occupants,URMasonry,1.74040E-04,1.00000E-03
2500,8.97247E-01,occupants,URMasonry,5.34197E-04,4.00000E-04
25,7.19681E+01,structural,URMasonry,1.28772E-06,4.00000E-02
50,1.61964E+04,structural,URMasonry,2.89801E-04,2.00000E-02
100,1.54816E+05,structural,URMasonry,2.77010E-03,1.00000E-02
250,1.03964E+06,structural,URMasonry,1.86022E-02,4.00000E-03
500,2.52572E+06,structural,URMasonry,4.51924E-02,2.00000E-03
1000,4.57563E+06,structural,URMasonry,8.18714E-02,1.00000E-03
2500,9.13283E+06,structural,URMasonry,1.63413E-01,4.00000E-04
25,7.40713E+00,contents,Concrete,8.14759E-08,4.00000E-02
50,3.96683E+02,contents,Concrete,4.36338E-06,2.00000E-02
100,5.75719E+03,contents,Concrete,6.33272E-05,1.00000E-02
250,7.42358E+04,contents,Concrete,8.16569E-04,4.00000E-03
500,2.27587E+05,contents,Concrete,2.50338E-03,2.00000E-03
1000,4.99133E+05,contents,Concrete,5.49030E-03,1.00000E-03
2500,1.05418E+06,contents,Concrete,1.15956E-02,4.00000E-04
25,2.57224E+02,nonstructural,Concrete,9.91890E-07,4.00000E-02
50,7.85742E+03,nonstructural,Concrete,3.02993E-05,2.00000E-02
100,5.76534E+04,nonstructural,Concrete,2.22319E-04,1.00000E-02
250,4.28162E+05,nonstructural,Concrete,1.65105E-03,4.00000E-03
500,9.60678E+05,nonstructural,Concrete,3.70450E-03,2.00000E-03
1000,1.61400E+06,nonstructural,Concrete,6.22381E-03,1.00000E-03
2500,2.99285E+06,nonstructural,Concrete,1.15408E-02,4.00000E-04
100,2.13359E-04,occupants,Concrete,1.15426E-07,1.00000E-02
250,9.58717E-03,occupants,Concrete,5.18660E-06,4.00000E-03
