rlz_id,branch_path,weight
0,0~2ANSV,2.0000000e-02
1,0~3BNTS,2.0000000e-02
2,0~2FMSS,2.0000000e-02
3,0~1BNSU,2.0000000e-02
4,0~29NVS,2.0000000e-02
5,0~3AMSV,2.0000000e-02
6,0~19LVU,2.0000000e-02
7,0~0CMUU,2.0000000e-02
8,0~0BMSS,2.0000000e-02
9,0~1JKSS,2.0000000e-02
10,0~1EKVV,2.0000000e-02
11,0~0DMUT,2.0000000e-02
12,0~2DLVT,2.0000000e-02
13,0~2ALVU,2.0000000e-02
14,1~24NTT,2.0000000e-02
15,1~0ALSV,2.0000000e-02
16,1~2GNUS,2.0000000e-02
17,1~3ALSS,2.0000000e-02
18,1~19KSS,2.0000000e-02
19,1~1FNVS,2.0000000e-02
20,2~2ALUT,2.0000000e-02
21,2~2HLUU,2.0000000e-02
22,2~1DMTV,2.0000000e-02
23,2~09NTU,2.0000000e-02
24,2~0GKUV,2.0000000e-02
25,2~0AMTU,2.0000000e-02
26,2~2ALTS,2.0000000e-02
27,2~3BKUV,2.0000000e-02
28,2~2FLSV,2.0000000e-02
29,2~3ELTT,2.0000000e-02
30,2~2JNVT,2.0000000e-02
31,3~3AKSU,2.0000000e-02
32,3~2ALUV,2.0000000e-02
33,3~3JNVV,2.0000000e-02
34,3~2FLUT,2.0000000e-02
35,3~39NUV,2.0000000e-02
36,3~2AMSV,2.0000000e-02
37,3~29MVT,2.0000000e-02
38,3~17LVT,2.0000000e-02
39,3~18LTV,2.0000000e-02
40,3~09MVS,2.0000000e-02
41,3~2DMUV,2.0000000e-02
42,4~0BMTV,2.0000000e-02
43,4~04LSV,2.0000000e-02
44,4~34KTU,2.0000000e-02
45,4~09KTU,2.0000000e-02
46,4~14MTS,2.0000000e-02
47,4~07NUU,2.0000000e-02
48,5~39MSV,2.0000000e-02
49,5~1AMSV,2.0000000e-02
