rlz_id,branch_path,weight
0,0~14MTT,6.2499999e-04
1,0~18MTT,6.2499999e-04
2,0~2AKUS,6.2499999e-04
3,0~3FLVS,6.2499999e-04
4,0~24LSS,6.2499999e-04
5,0~29KST,6.2499999e-04
6,0~18MTU,6.2499999e-04
7,0~1EMSU,6.2499999e-04
8,0~3ANTU,6.2499999e-04
9,0~1ANUV,6.2499999e-04
10,0~25LVT,6.2499999e-04
11,0~09KVV,6.2499999e-04
12,0~3ANST,6.2499999e-04
13,0~2AKVT,6.2499999e-04
14,0~29LTV,6.2499999e-04
15,0~2AKVT,6.2499999e-04
16,0~24MTT,6.2499999e-04
17,0~19MVS,6.2499999e-04
18,0~14MUS,6.2499999e-04
19,0~1BMSV,6.2499999e-04
20,0~37NUV,6.2499999e-04
21,0~29NUT,6.2499999e-04
22,0~1HLUU,6.2499999e-04
23,0~3BKUT,6.2499999e-04
24,0~2BKSS,6.2499999e-04
25,0~14MTS,6.2499999e-04
26,0~09KTT,6.2499999e-04
27,0~2FNSS,6.2499999e-04
28,0~27NSU,6.2499999e-04
29,0~2EKSU,6.2499999e-04
30,0~04LUS,6.2499999e-04
31,0~04LUS,6.2499999e-04
32,0~3AMTU,6.2499999e-04
33,0~3AKTT,6.2499999e-04
34,0~2AKST,6.2499999e-04
35,0~2DNUV,6.2499999e-04
36,0~1AMVT,6.2499999e-04
37,0~3AMSS,6.2499999e-04
38,0~36MTS,6.2499999e-04
39,0~1IMVU,6.2499999e-04
40,0~2AKST,6.2499999e-04
41,0~2GMVV,6.2499999e-04
42,0~3EKTS,6.2499999e-04
43,0~3ELUV,6.2499999e-04
44,0~39MVS,6.2499999e-04
45,0~0AKVU,6.2499999e-04
46,0~2DLSU,6.2499999e-04
47,0~1IMTV,6.2499999e-04
48,0~18NTT,6.2499999e-04
49,0~2JKVV,6.2499999e-04
50,0~0FLSU,6.2499999e-04
51,0~18KST,6.2499999e-04
52,0~25MSS,6.2499999e-04
53,0~2GNUT,6.2499999e-04
54,0~0AKUU,6.2499999e-04
55,0~39NVV,6.2499999e-04
56,0~2CNVV,6.2499999e-04
57,0~24MTS,6.2499999e-04
58,0~3EMTT,6.2499999e-04
59,0~1ALSV,6.2499999e-04
60,0~0AKSV,6.2499999e-04
61,0~1CKTV,6.2499999e-04
62,0~39NUU,6.2499999e-04
63,0~19NUU,6.2499999e-04
64,0~09NUT,6.2499999e-04
65,0~09LST,6.2499999e-04
66,0~04KTS,6.2499999e-04
67,0~39LTT,6.2499999e-04
68,0~19LSU,6.2499999e-04
69,0~29NTU,6.2499999e-04
70,0~29NVV,6.2499999e-04
71,0~34LVS,6.2499999e-04
72,0~0AMTT,6.2499999e-04
73,0~34NTU,6.2499999e-04
74,0~25NVT,6.2499999e-04
75,0~04LUV,6.2499999e-04
76,0~19LVS,6.2499999e-04
77,0~0BKTV,6.2499999e-04
78,0~1AMTS,6.2499999e-04
79,0~1GKST,6.2499999e-04
80,0~0AMTT,6.2499999e-04
81,0~2DNUV,6.2499999e-04
82,0~07MTT,6.2499999e-04
83,0~2ANTV,6.2499999e-04
84,0~2HLVU,6.2499999e-04
85,0~0CNSV,6.2499999e-04
86,0~2CKVU,6.2499999e-04
87,0~2JMUS,6.2499999e-04
88,0~2DLUU,6.2499999e-04
89,0~0ALTU,6.2499999e-04
90,0~0ALVU,6.2499999e-04
91,0~27LTV,6.2499999e-04
92,0~1FMVS,6.2499999e-04
93,0~3IKST,6.2499999e-04
94,0~2ALVU,6.2499999e-04
95,0~3AKVV,6.2499999e-04
96,0~1DMSU,6.2499999e-04
97,0~2AMUU,6.2499999e-04
98,0~35NTU,6.2499999e-04
99,0~14MTU,6.2499999e-04
100,0~18LVV,6.2499999e-04
101,0~3ANSU,6.2499999e-04
102,0~1FKVS,6.2499999e-04
103,0~3AKTU,6.2499999e-04
104,0~19KUU,6.2499999e-04
105,0~0EKSS,6.2499999e-04
106,0~2FNTS,6.2499999e-04
107,0~19LSV,6.2499999e-04
108,0~14LUV,6.2499999e-04
109,0~3BKTT,6.2499999e-04
110,0~0AKSV,6.2499999e-04
111,0~0AMVT,6.2499999e-04
112,0~0FLTS,6.2499999e-04
113,0~19LTU,6.2499999e-04
114,0~1BLTV,6.2499999e-04
115,0~0DMUS,6.2499999e-04
116,0~0DKSV,6.2499999e-04
117,0~3IMTT,6.2499999e-04
118,0~1JNVT,6.2499999e-04
119,0~2BLUS,6.2499999e-04
120,0~17MTT,6.2499999e-04
121,0~14NUT,6.2499999e-04
122,0~3BNTS,6.2499999e-04
123,0~0DMSU,6.2499999e-04
124,0~2FKST,6.2499999e-04
125,0~0JKUT,6.2499999e-04
126,0~34LTS,6.2499999e-04
127,0~2ANTT,6.2499999e-04
128,0~19NVT,6.2499999e-04
129,0~16MUS,6.2499999e-04
130,0~1BLUS,6.2499999e-04
131,0~36LTS,6.2499999e-04
132,0~38LUT,6.2499999e-04
133,0~1ALTT,6.2499999e-04
134,0~3AMUT,6.2499999e-04
135,0~1ENVS,6.2499999e-04
136,0~16NUU,6.2499999e-04
137,0~19LTU,6.2499999e-04
138,0~3FLSU,6.2499999e-04
139,0~18MSS,6.2499999e-04
140,0~09LSS,6.2499999e-04
141,0~1HKSV,6.2499999e-04
142,0~2FNSU,6.2499999e-04
143,0~1INSV,6.2499999e-04
144,0~0ALUV,6.2499999e-04
