#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-11T21:47:32', checksum=1530093249, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
250,2.92411E+00,contents,Wood,5.72181E-08,4.00000E-03
500,1.74199E+03,contents,Wood,3.40867E-05,2.00000E-03
1000,8.67591E+03,contents,Wood,1.69767E-04,1.00000E-03
2500,6.08592E+04,contents,Wood,1.19087E-03,4.00000E-04
250,1.08248E+02,nonstructural,Wood,3.64714E-07,4.00000E-03
500,3.59194E+04,nonstructural,Wood,1.21022E-04,2.00000E-03
1000,1.46546E+05,nonstructural,Wood,4.93750E-04,1.00000E-03
2500,5.90573E+05,nonstructural,Wood,1.98979E-03,4.00000E-04
2500,4.90787E-04,occupants,Wood,2.56615E-07,4.00000E-04
250,1.92847E+05,structural,Wood,2.36600E-03,4.00000E-03
500,7.00819E+05,structural,Wood,8.59821E-03,2.00000E-03
1000,1.22348E+06,structural,Wood,1.50106E-02,1.00000E-03
2500,1.94442E+06,structural,Wood,2.38558E-02,4.00000E-04
250,3.97013E+00,contents,RMasonry,3.00985E-07,4.00000E-03
500,1.64740E+02,contents,RMasonry,1.24893E-05,2.00000E-03
1000,1.64096E+03,contents,RMasonry,1.24405E-04,1.00000E-03
2500,1.36698E+04,contents,RMasonry,1.03634E-03,4.00000E-04
250,3.40821E+01,nonstructural,RMasonry,1.21775E-06,4.00000E-03
500,1.98713E+03,nonstructural,RMasonry,7.10002E-05,2.00000E-03
1000,8.52418E+03,nonstructural,RMasonry,3.04569E-04,1.00000E-03
2500,4.13195E+04,nonstructural,RMasonry,1.47635E-03,4.00000E-04
2500,2.41613E-04,occupants,RMasonry,5.24357E-07,4.00000E-04
250,3.34709E-01,structural,RMasonry,2.29087E-08,4.00000E-03
500,1.38741E+02,structural,RMasonry,9.49593E-06,2.00000E-03
1000,1.23236E+03,structural,RMasonry,8.43469E-05,1.00000E-03
2500,1.12730E+04,structural,RMasonry,7.71563E-04,4.00000E-04
250,9.88593E+00,contents,Steel,1.80021E-07,4.00000E-03
500,4.09225E+02,contents,Steel,7.45189E-06,2.00000E-03
1000,2.40863E+03,contents,Steel,4.38606E-05,1.00000E-03
2500,1.91710E+04,contents,Steel,3.49100E-04,4.00000E-04
250,3.63606E+02,nonstructural,Steel,3.37924E-06,4.00000E-03
500,8.31916E+03,nonstructural,Steel,7.73158E-05,2.00000E-03
1000,3.12180E+04,nonstructural,Steel,2.90131E-04,1.00000E-03
2500,1.18552E+05,nonstructural,Steel,1.10179E-03,4.00000E-04
500,2.69100E-05,occupants,Steel,1.77633E-08,2.00000E-03
1000,3.99630E-04,occupants,Steel,2.63796E-07,1.00000E-03
2500,4.43922E-03,occupants,Steel,2.93034E-06,4.00000E-04
250,3.90734E+01,structural,Steel,6.32706E-07,4.00000E-03
500,2.23081E+03,structural,Steel,3.61230E-05,2.00000E-03
1000,1.18669E+04,structural,Steel,1.92157E-04,1.00000E-03
2500,6.90371E+04,structural,Steel,1.11790E-03,4.00000E-04
250,4.56198E+04,contents,URMasonry,6.41666E-04,4.00000E-03
500,3.14299E+05,contents,URMasonry,4.42077E-03,2.00000E-03
1000,6.83221E+05,contents,URMasonry,9.60986E-03,1.00000E-03
2500,1.47686E+06,contents,URMasonry,2.07728E-02,4.00000E-04
250,4.77770E+04,nonstructural,URMasonry,3.13238E-04,4.00000E-03
500,3.43415E+05,nonstructural,URMasonry,2.25152E-03,2.00000E-03
1000,9.34314E+05,nonstructural,URMasonry,6.12560E-03,1.00000E-03
2500,2.88513E+06,nonstructural,URMasonry,1.89156E-02,4.00000E-04
2500,2.48303E-03,occupants,URMasonry,8.54540E-07,4.00000E-04
250,1.02967E+03,structural,URMasonry,1.28486E-05,4.00000E-03
500,2.42838E+04,structural,URMasonry,3.03021E-04,2.00000E-03
1000,1.32048E+05,structural,URMasonry,1.64774E-03,1.00000E-03
2500,7.58143E+05,structural,URMasonry,9.46033E-03,4.00000E-04
250,9.11475E+01,contents,Concrete,6.90871E-07,4.00000E-03
500,1.34302E+03,contents,Concrete,1.01797E-05,2.00000E-03
1000,8.18584E+03,contents,Concrete,6.20463E-05,1.00000E-03
2500,7.16444E+04,contents,Concrete,5.43044E-04,4.00000E-04
250,1.77057E+03,nonstructural,Concrete,5.47183E-06,4.00000E-03
500,1.99126E+04,nonstructural,Concrete,6.15386E-05,2.00000E-03
1000,7.36192E+04,nonstructural,Concrete,2.27516E-04,1.00000E-03
2500,3.18862E+05,nonstructural,Concrete,9.85425E-04,4.00000E-04
500,1.69623E-05,occupants,Concrete,5.76467E-09,2.00000E-03
1000,3.97501E-04,occupants,Concrete,1.35091E-07,1.00000E-03
2500,8.26639E-03,occupants,Concrete,2.80935E-06,4.00000E-04
250,3.21700E+02,structural,Concrete,2.08588E-06,4.00000E-03
500,5.72878E+03,structural,Concrete,3.71449E-05,2.00000E-03
1000,3.10163E+04,structural,Concrete,2.01107E-04,1.00000E-03
2500,2.03820E+05,structural,Concrete,1.32155E-03,4.00000E-04
500,4.31159E+01,contents,Precast,7.09739E-06,2.00000E-03
1000,3.47233E+02,contents,Precast,5.71587E-05,1.00000E-03
2500,3.36736E+03,contents,Precast,5.54308E-04,4.00000E-04
500,8.22144E+02,nonstructural,Precast,7.46524E-05,2.00000E-03
1000,4.66302E+03,nonstructural,Precast,4.23412E-04,1.00000E-03
2500,2.02860E+04,nonstructural,Precast,1.84201E-03,4.00000E-04
2500,1.02466E-04,occupants,Precast,4.83602E-07,4.00000E-04
500,1.03844E+02,structural,Precast,1.53846E-05,2.00000E-03
1000,1.46736E+03,structural,Precast,2.17391E-04,1.00000E-03
2500,1.18277E+04,structural,Precast,1.75229E-03,4.00000E-04
250,4.59433E+04,contents,*total*,1.39938E-04,4.00000E-03
500,3.23039E+05,contents,*total*,9.83936E-04,2.00000E-03
1000,7.08647E+05,contents,*total*,2.15845E-03,1.00000E-03
2500,1.67806E+06,contents,*total*,5.11118E-03,4.00000E-04
250,6.34229E+04,nonstructural,*total*,6.89749E-05,4.00000E-03
500,4.38646E+05,nonstructural,*total*,4.77045E-04,2.00000E-03
1000,1.23282E+06,nonstructural,*total*,1.34074E-03,1.00000E-03
2500,4.04767E+06,nonstructural,*total*,4.40200E-03,4.00000E-04
500,6.83400E-05,occupants,*total*,6.86954E-09,2.00000E-03
1000,9.97996E-04,occupants,*total*,1.00319E-07,1.00000E-03
2500,1.83416E-02,occupants,*total*,1.84370E-06,4.00000E-04
250,1.97824E+05,structural,*total*,4.95810E-04,4.00000E-03
500,7.47678E+05,structural,*total*,1.87392E-03,2.00000E-03
1000,1.39697E+06,structural,*total*,3.50125E-03,1.00000E-03
2500,3.00786E+06,structural,*total*,7.53867E-03,4.00000E-04
