#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-14T02:32:32', checksum=94330510, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,1.20387E+01,contents,Wood,2.14555E-07,2.00000E-01
10,7.43107E+02,contents,Wood,1.32437E-05,1.00000E-01
25,1.82588E+04,contents,Wood,3.25411E-04,4.00000E-02
50,1.20611E+05,contents,Wood,2.14954E-03,2.00000E-02
100,4.71170E+05,contents,Wood,8.39723E-03,1.00000E-02
250,1.48952E+06,contents,Wood,2.65464E-02,4.00000E-03
500,2.76063E+06,contents,Wood,4.92002E-02,2.00000E-03
1000,4.41209E+06,contents,Wood,7.86327E-02,1.00000E-03
2500,7.22143E+06,contents,Wood,1.28701E-01,4.00000E-04
5,1.44284E+02,nonstructural,Wood,4.95621E-07,2.00000E-01
10,9.98534E+03,nonstructural,Wood,3.42999E-05,1.00000E-01
25,1.72483E+05,nonstructural,Wood,5.92484E-04,4.00000E-02
50,7.29366E+05,nonstructural,Wood,2.50539E-03,2.00000E-02
100,2.01460E+06,nonstructural,Wood,6.92019E-03,1.00000E-02
250,5.14433E+06,nonstructural,Wood,1.76709E-02,4.00000E-03
500,8.93131E+06,nonstructural,Wood,3.06793E-02,2.00000E-03
1000,1.45311E+07,nonstructural,Wood,4.99146E-02,1.00000E-03
2500,2.37674E+07,nonstructural,Wood,8.16417E-02,4.00000E-04
25,1.39916E-05,occupants,Wood,8.97833E-09,4.00000E-02
50,3.62645E-04,occupants,Wood,2.32706E-07,2.00000E-02
100,2.79437E-03,occupants,Wood,1.79313E-06,1.00000E-02
250,1.64714E-02,occupants,Wood,1.05696E-05,4.00000E-03
500,4.01933E-02,occupants,Wood,2.57917E-05,2.00000E-03
1000,8.04280E-02,occupants,Wood,5.16100E-05,1.00000E-03
2500,1.56123E-01,occupants,Wood,1.00183E-04,4.00000E-04
5,2.91583E+05,structural,Wood,3.34167E-03,2.00000E-01
10,8.56903E+05,structural,Wood,9.82048E-03,1.00000E-01
25,1.52258E+06,structural,Wood,1.74494E-02,4.00000E-02
50,1.97718E+06,structural,Wood,2.26593E-02,2.00000E-02
100,3.31219E+06,structural,Wood,3.79592E-02,1.00000E-02
250,7.26713E+06,structural,Wood,8.32845E-02,4.00000E-03
500,1.14235E+07,structural,Wood,1.30918E-01,2.00000E-03
1000,1.66905E+07,structural,Wood,1.91281E-01,1.00000E-03
2500,2.48130E+07,structural,Wood,2.84368E-01,4.00000E-04
5,6.83816E+04,contents,URMasonry,1.36582E-03,2.00000E-01
10,3.64602E+05,contents,URMasonry,7.28236E-03,1.00000E-01
25,9.84182E+05,contents,URMasonry,1.96575E-02,4.00000E-02
50,1.66264E+06,contents,URMasonry,3.32087E-02,2.00000E-02
100,2.52252E+06,contents,URMasonry,5.03834E-02,1.00000E-02
250,3.91795E+06,contents,URMasonry,7.82551E-02,4.00000E-03
500,5.07347E+06,contents,URMasonry,1.01335E-01,2.00000E-03
1000,6.26251E+06,contents,URMasonry,1.25084E-01,1.00000E-03
2500,7.88206E+06,contents,URMasonry,1.57432E-01,4.00000E-04
5,8.12689E+04,nonstructural,URMasonry,7.30937E-04,2.00000E-01
10,4.90531E+05,nonstructural,URMasonry,4.41187E-03,1.00000E-01
25,2.06044E+06,nonstructural,URMasonry,1.85317E-02,4.00000E-02
50,4.84171E+06,nonstructural,URMasonry,4.35466E-02,2.00000E-02
100,9.65634E+06,nonstructural,URMasonry,8.68496E-02,1.00000E-02
250,1.88512E+07,nonstructural,URMasonry,1.69549E-01,4.00000E-03
500,2.69065E+07,nonstructural,URMasonry,2.41998E-01,2.00000E-03
1000,3.58184E+07,nonstructural,URMasonry,3.22153E-01,1.00000E-03
2500,4.77844E+07,nonstructural,URMasonry,4.29775E-01,4.00000E-04
25,2.24072E-03,occupants,URMasonry,1.33407E-06,4.00000E-02
50,3.52497E-02,occupants,URMasonry,2.09867E-05,2.00000E-02
100,2.14275E-01,occupants,URMasonry,1.27574E-04,1.00000E-02
250,8.37125E-01,occupants,URMasonry,4.98402E-04,4.00000E-03
500,1.60883E+00,occupants,URMasonry,9.57856E-04,2.00000E-03
1000,2.70249E+00,occupants,URMasonry,1.60899E-03,1.00000E-03
2500,4.58469E+00,occupants,URMasonry,2.72960E-03,4.00000E-04
5,3.34394E+03,structural,URMasonry,5.98327E-05,2.00000E-01
10,5.97058E+04,structural,URMasonry,1.06831E-03,1.00000E-01
25,5.70090E+05,structural,URMasonry,1.02006E-02,4.00000E-02
50,1.80885E+06,structural,URMasonry,3.23655E-02,2.00000E-02
100,4.27950E+06,structural,URMasonry,7.65726E-02,1.00000E-02
250,9.40692E+06,structural,URMasonry,1.68317E-01,4.00000E-03
500,1.43566E+07,structural,URMasonry,2.56881E-01,2.00000E-03
1000,1.97703E+07,structural,URMasonry,3.53748E-01,1.00000E-03
2500,2.65897E+07,structural,URMasonry,4.75767E-01,4.00000E-04
5,7.44980E+01,contents,Concrete,8.19453E-07,2.00000E-01
10,1.44566E+03,contents,Concrete,1.59018E-05,1.00000E-01
25,2.64315E+04,contents,Concrete,2.90737E-04,4.00000E-02
50,1.26071E+05,contents,Concrete,1.38674E-03,2.00000E-02
100,3.74191E+05,contents,Concrete,4.11597E-03,1.00000E-02
250,9.88852E+05,contents,Concrete,1.08770E-02,4.00000E-03
500,1.64666E+06,contents,Concrete,1.81127E-02,2.00000E-03
1000,2.46549E+06,contents,Concrete,2.71195E-02,1.00000E-03
2500,3.83675E+06,contents,Concrete,4.22030E-02,4.00000E-04
5,1.42802E+03,nonstructural,Concrete,5.50665E-06,2.00000E-01
10,1.56302E+04,nonstructural,Concrete,6.02722E-05,1.00000E-01
