#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-11T19:28:18', checksum=1495686841, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,3.39693E+01,contents,Wood,6.64700E-07,4.00000E-02
50,4.58127E+02,contents,Wood,8.96448E-06,2.00000E-02
100,3.83597E+03,contents,Wood,7.50609E-05,1.00000E-02
250,3.68919E+04,contents,Wood,7.21888E-04,4.00000E-03
500,1.57649E+05,contents,Wood,3.08483E-03,2.00000E-03
1000,5.65655E+05,contents,Wood,1.10686E-02,1.00000E-03
2500,2.06469E+06,contents,Wood,4.04011E-02,4.00000E-04
25,6.93812E+02,nonstructural,Wood,2.33763E-06,4.00000E-02
50,6.75762E+03,nonstructural,Wood,2.27681E-05,2.00000E-02
100,4.35618E+04,nonstructural,Wood,1.46771E-04,1.00000E-02
250,2.98658E+05,nonstructural,Wood,1.00625E-03,4.00000E-03
500,1.01128E+06,nonstructural,Wood,3.40725E-03,2.00000E-03
1000,3.04339E+06,nonstructural,Wood,1.02539E-02,1.00000E-03
2500,9.94692E+06,nonstructural,Wood,3.35136E-02,4.00000E-04
50,4.37755E-06,occupants,Wood,2.28887E-09,2.00000E-02
100,6.36026E-05,occupants,Wood,3.32555E-08,1.00000E-02
250,1.13586E-03,occupants,Wood,5.93903E-07,4.00000E-03
500,5.78724E-03,occupants,Wood,3.02594E-06,2.00000E-03
1000,2.20600E-02,occupants,Wood,1.15344E-05,1.00000E-03
2500,9.49054E-02,occupants,Wood,4.96227E-05,4.00000E-04
25,1.50867E+04,structural,Wood,1.85096E-04,4.00000E-02
50,9.82061E+04,structural,Wood,1.20487E-03,2.00000E-02
100,3.63325E+05,structural,Wood,4.45756E-03,1.00000E-02
250,1.15556E+06,structural,Wood,1.41774E-02,4.00000E-03
500,2.16371E+06,structural,Wood,2.65462E-02,2.00000E-03
1000,4.00912E+06,structural,Wood,4.91871E-02,1.00000E-03
2500,9.20983E+06,structural,Wood,1.12994E-01,4.00000E-04
25,4.35043E+00,contents,RMasonry,3.29816E-07,4.00000E-02
50,6.62947E+01,contents,RMasonry,5.02595E-06,2.00000E-02
100,5.74192E+02,contents,RMasonry,4.35308E-05,1.00000E-02
250,6.73550E+03,contents,RMasonry,5.10634E-04,4.00000E-03
500,3.13102E+04,contents,RMasonry,2.37370E-03,2.00000E-03
1000,1.15708E+05,contents,RMasonry,8.77207E-03,1.00000E-03
2500,4.64796E+05,contents,RMasonry,3.52372E-02,4.00000E-04
25,2.93990E+01,nonstructural,RMasonry,1.05042E-06,4.00000E-02
50,2.95430E+02,nonstructural,RMasonry,1.05557E-05,2.00000E-02
100,2.02815E+03,nonstructural,RMasonry,7.24657E-05,1.00000E-02
250,1.60542E+04,nonstructural,RMasonry,5.73618E-04,4.00000E-03
500,5.88276E+04,nonstructural,RMasonry,2.10191E-03,2.00000E-03
1000,1.82753E+05,nonstructural,RMasonry,6.52976E-03,1.00000E-03
2500,6.54276E+05,nonstructural,RMasonry,2.33773E-02,4.00000E-04
50,1.33256E-06,occupants,RMasonry,2.89197E-09,2.00000E-02
100,2.30227E-05,occupants,RMasonry,4.99646E-08,1.00000E-02
250,5.27324E-04,occupants,RMasonry,1.14442E-06,4.00000E-03
500,3.42589E-03,occupants,RMasonry,7.43497E-06,2.00000E-03
1000,1.70738E-02,occupants,RMasonry,3.70540E-05,1.00000E-03
2500,9.21230E-02,occupants,RMasonry,1.99928E-04,4.00000E-04
25,3.32292E+00,structural,RMasonry,2.27433E-07,4.00000E-02
50,5.16923E+01,structural,RMasonry,3.53801E-06,2.00000E-02
100,4.43581E+02,structural,RMasonry,3.03603E-05,1.00000E-02
250,5.16356E+03,structural,RMasonry,3.53412E-04,4.00000E-03
500,2.32810E+04,structural,RMasonry,1.59343E-03,2.00000E-03
1000,8.43817E+04,structural,RMasonry,5.77538E-03,1.00000E-03
2500,3.42216E+05,structural,RMasonry,2.34224E-02,4.00000E-04
25,8.70474E+00,contents,Steel,1.58511E-07,4.00000E-02
50,1.24415E+02,contents,Steel,2.26557E-06,2.00000E-02
100,1.02862E+03,contents,Steel,1.87309E-05,1.00000E-02
250,1.19148E+04,contents,Steel,2.16965E-04,4.00000E-03
500,5.21706E+04,contents,Steel,9.50014E-04,2.00000E-03
1000,1.94203E+05,contents,Steel,3.53639E-03,1.00000E-03
2500,7.57376E+05,contents,Steel,1.37916E-02,4.00000E-04
25,1.60390E+02,nonstructural,Steel,1.49062E-06,4.00000E-02
50,1.56559E+03,nonstructural,Steel,1.45501E-05,2.00000E-02
100,9.57441E+03,nonstructural,Steel,8.89818E-05,1.00000E-02
250,6.47075E+04,nonstructural,Steel,6.01373E-04,4.00000E-03
500,2.06332E+05,nonstructural,Steel,1.91759E-03,2.00000E-03
1000,5.93127E+05,nonstructural,Steel,5.51235E-03,1.00000E-03
2500,1.89597E+06,nonstructural,Steel,1.76206E-02,4.00000E-04
25,2.97067E-06,occupants,Steel,1.96094E-09,4.00000E-02
50,5.47117E-05,occupants,Steel,3.61152E-08,2.00000E-02
100,4.65149E-04,occupants,Steel,3.07045E-07,1.00000E-02
250,4.51493E-03,occupants,Steel,2.98031E-06,4.00000E-03
500,1.84619E-02,occupants,Steel,1.21867E-05,2.00000E-03
1000,6.57101E-02,occupants,Steel,4.33753E-05,1.00000E-03
2500,2.48858E-01,occupants,Steel,1.64271E-04,4.00000E-04
25,4.78802E+01,structural,Steel,7.75312E-07,4.00000E-02
50,6.24478E+02,structural,Steel,1.01120E-05,2.00000E-02
100,4.85765E+03,structural,Steel,7.86587E-05,1.00000E-02
250,4.33223E+04,structural,Steel,7.01507E-04,4.00000E-03
500,1.72932E+05,structural,Steel,2.80025E-03,2.00000E-03
1000,5.85034E+05,structural,Steel,9.47330E-03,1.00000E-03
2500,2.18109E+06,structural,Steel,3.53178E-02,4.00000E-04
25,5.41120E+03,contents,URMasonry,7.61113E-05,4.00000E-02
50,3.64344E+04,contents,URMasonry,5.12469E-04,2.00000E-02
100,1.62254E+05,contents,URMasonry,2.28219E-03,1.00000E-02
250,6.40115E+05,contents,URMasonry,9.00356E-03,4.00000E-03
500,1.30798E+06,contents,URMasonry,1.83975E-02,2.00000E-03
1000,2.31531E+06,contents,URMasonry,3.25661E-02,1.00000E-03
2500,4.32012E+06,contents,URMasonry,6.07647E-02,4.00000E-04
25,6.89273E+03,nonstructural,URMasonry,4.51904E-05,4.00000E-02
50,4.99596E+04,nonstructural,URMasonry,3.27547E-04,2.00000E-02
100,2.42242E+05,nonstructural,URMasonry,1.58820E-03,1.00000E-02
