rlz_id,branch_path,weight
0,0~0JMTU,1.2500000e-03
1,0~3BLUS,1.2500000e-03
2,0~14KTU,1.2500000e-03
3,0~18NTT,1.2500000e-03
4,0~37MSV,1.2500000e-03
5,0~2ANUS,1.2500000e-03
6,0~29KVU,1.2500000e-03
7,0~3DLTU,1.2500000e-03
8,0~29KTS,1.2500000e-03
9,0~1ANSU,1.2500000e-03
10,0~29KUS,1.2500000e-03
11,0~2AKUU,1.2500000e-03
12,0~28NSV,1.2500000e-03
13,0~39NTT,1.2500000e-03
14,0~3DNVT,1.2500000e-03
15,0~1AMUU,1.2500000e-03
16,0~3ANST,1.2500000e-03
17,0~3HKTU,1.2500000e-03
18,0~2AMUT,1.2500000e-03
19,0~3FLVU,1.2500000e-03
20,0~2ELSV,1.2500000e-03
21,0~39LTV,1.2500000e-03
22,0~14KUT,1.2500000e-03
23,0~1JKTV,1.2500000e-03
24,0~2DKSS,1.2500000e-03
25,0~0BMUS,1.2500000e-03
26,0~2HKVT,1.2500000e-03
27,0~3BLTV,1.2500000e-03
28,0~35LSU,1.2500000e-03
29,0~2FNTV,1.2500000e-03
30,0~37MUS,1.2500000e-03
31,0~1BLTU,1.2500000e-03
32,0~0ALVT,1.2500000e-03
33,0~1AMUV,1.2500000e-03
34,0~24NVT,1.2500000e-03
35,0~38MVT,1.2500000e-03
36,0~3GMSV,1.2500000e-03
37,0~34LSV,1.2500000e-03
38,0~3ELVS,1.2500000e-03
39,0~15MSV,1.2500000e-03
40,0~3JKVU,1.2500000e-03
41,0~3AKUT,1.2500000e-03
42,0~2AMTV,1.2500000e-03
43,0~1JLTT,1.2500000e-03
44,0~27KTV,1.2500000e-03
45,0~29NSV,1.2500000e-03
46,0~2CLSU,1.2500000e-03
47,0~0JKSV,1.2500000e-03
48,0~39NTS,1.2500000e-03
49,0~2JLSS,1.2500000e-03
50,0~29MSV,1.2500000e-03
51,0~36NST,1.2500000e-03
52,0~3JNTT,1.2500000e-03
53,0~17KVS,1.2500000e-03
54,0~24LTU,1.2500000e-03
55,0~09MVU,1.2500000e-03
56,0~1ANUS,1.2500000e-03
57,0~3BMST,1.2500000e-03
58,0~3DKVV,1.2500000e-03
59,0~3ELVS,1.2500000e-03
60,0~2AKUV,1.2500000e-03
61,0~3AKVS,1.2500000e-03
62,0~2AKUV,1.2500000e-03
63,0~27NVV,1.2500000e-03
64,0~1ANSV,1.2500000e-03
65,0~2AMSU,1.2500000e-03
66,0~2ANST,1.2500000e-03
67,0~1AKSU,1.2500000e-03
68,0~0DNVU,1.2500000e-03
69,0~18NSV,1.2500000e-03
70,0~0ANTV,1.2500000e-03
71,0~2ALVS,1.2500000e-03
72,0~07LTS,1.2500000e-03
73,0~3ALVV,1.2500000e-03
74,0~0ANTS,1.2500000e-03
75,0~34MTS,1.2500000e-03
76,0~29MTU,1.2500000e-03
77,0~0ANVT,1.2500000e-03
78,0~2CNVT,1.2500000e-03
79,0~0GKTS,1.2500000e-03
80,0~0ANUU,1.2500000e-03
81,0~1GMUU,1.2500000e-03
82,0~2IMTV,1.2500000e-03
83,0~3EMVU,1.2500000e-03
84,0~3BLUT,1.2500000e-03
85,0~3ANTS,1.2500000e-03
86,0~3ANVS,1.2500000e-03
87,0~1ANSV,1.2500000e-03
88,0~37KVV,1.2500000e-03
89,0~3BLSS,1.2500000e-03
90,0~3CMVT,1.2500000e-03
91,0~1ANTT,1.2500000e-03
92,0~09LVU,1.2500000e-03
93,0~0DMUV,1.2500000e-03
94,0~1DLUS,1.2500000e-03
95,0~2HKSS,1.2500000e-03
96,0~0JLVU,1.2500000e-03
97,0~2EKTV,1.2500000e-03
98,0~1AMUU,1.2500000e-03
99,0~3BLSV,1.2500000e-03
100,0~1BLUV,1.2500000e-03
101,0~3ALUV,1.2500000e-03
102,0~1HLST,1.2500000e-03
103,0~1ANUT,1.2500000e-03
104,0~28LUT,1.2500000e-03
105,0~2GMTS,1.2500000e-03
106,0~2BKTT,1.2500000e-03
107,0~0DLSU,1.2500000e-03
108,0~3ANTU,1.2500000e-03
109,0~2AMUS,1.2500000e-03
110,0~19KVS,1.2500000e-03
111,0~09LVU,1.2500000e-03
112,0~1CLVT,1.2500000e-03
113,0~39NUV,1.2500000e-03
114,0~0ANTU,1.2500000e-03
115,0~3ALUU,1.2500000e-03
116,0~1JKVS,1.2500000e-03
117,0~0ANTT,1.2500000e-03
118,0~2AMUU,1.2500000e-03
119,0~0FLST,1.2500000e-03
120,0~17LVU,1.2500000e-03
121,0~3DLSV,1.2500000e-03
122,0~0DKTS,1.2500000e-03
123,0~2AMTV,1.2500000e-03
124,0~3EKUS,1.2500000e-03
125,0~3HKSS,1.2500000e-03
126,0~09MUS,1.2500000e-03
127,0~2ALTU,1.2500000e-03
128,0~3ELVU,1.2500000e-03
129,0~18NST,1.2500000e-03
130,0~2DMTS,1.2500000e-03
131,0~3FMST,1.2500000e-03
132,0~09KVV,1.2500000e-03
133,0~0HNTT,1.2500000e-03
134,0~17MVS,1.2500000e-03
135,0~04MST,1.2500000e-03
136,0~1ANVS,1.2500000e-03
137,0~1FLUS,1.2500000e-03
138,0~2ALVV,1.2500000e-03
139,0~25NSS,1.2500000e-03
140,0~29KUV,1.2500000e-03
141,0~39NVT,1.2500000e-03
142,0~34MTU,1.2500000e-03
143,0~09LSV,1.2500000e-03
144,0~39MSV,1.2500000e-03
145,0~19MTV,1.2500000e-03
146,0~1FLVV,1.2500000e-03
147,0~17NSV,1.2500000e-03
148,0~2JLUU,1.2500000e-03
149,0~29MUU,1.2500000e-03
150,0~0AMTU,1.2500000e-03
151,0~07NSU,1.2500000e-03
152,0~1JKUV,1.2500000e-03
153,0~2AMTT,1.2500000e-03
154,0~1JLUT,1.2500000e-03
155,0~3BNVT,1.2500000e-03
156,0~0AKSS,1.2500000e-03
157,0~27NUS,1.2500000e-03
158,0~19MSV,1.2500000e-03
159,0~2ALTT,1.2500000e-03
160,0~19LST,1.2500000e-03
161,0~19KUV,1.2500000e-03
162,0~39KTV,1.2500000e-03
163,0~0AMTU,1.2500000e-03
164,0~19KTS,1.2500000e-03
165,0~3ALVS,1.2500000e-03
166,0~3HMVU,1.2500000e-03
167,0~14KSV,1.2500000e-03
168,0~3CLVS,1.2500000e-03
169,0~1AMST,1.2500000e-03
170,0~2ELSV,1.2500000e-03
171,0~1JMSS,1.2500000e-03
172,0~3INTT,1.2500000e-03
173,0~3ANSS,1.2500000e-03
174,0~3JNVU,1.2500000e-03
175,0~0BKUS,1.2500000e-03
176,0~14NTS,1.2500000e-03
177,0~0ENTU,1.2500000e-03
178,0~39NUS,1.2500000e-03
179,0~3DKSV,1.2500000e-03
180,0~1CKSU,1.2500000e-03
181,0~38NVU,1.2500000e-03
182,0~34KTU,1.2500000e-03
183,0~1AKTV,1.2500000e-03
184,0~08MUU,1.2500000e-03
185,0~3AKST,1.2500000e-03
186,0~3ANST,1.2500000e-03
187,0~0BMTV,1.2500000e-03
188,0~2BNST,1.2500000e-03
189,0~0AMUV,1.2500000e-03
190,0~19KUV,1.2500000e-03
191,0~3BKVS,1.2500000e-03
192,0~3ALSS,1.2500000e-03
193,0~09LVT,1.2500000e-03
194,0~17NVS,1.2500000e-03
195,0~0AKSV,1.2500000e-03
196,0~3EKVV,1.2500000e-03
197,0~0DNTV,1.2500000e-03
198,0~3FMSS,1.2500000e-03
199,0~16MUS,1.2500000e-03
200,0~0BKUS,1.2500000e-03
201,0~3BMUU,1.2500000e-03
202,0~2EMVU,1.2500000e-03
203,0~3DMTV,1.2500000e-03
204,0~2AKSV,1.2500000e-03
205,0~39MST,1.2500000e-03
206,0~2AMTS,1.2500000e-03
207,0~0DKST,1.2500000e-03
208,0~1ALUT,1.2500000e-03
209,0~0FNVT,1.2500000e-03
210,0~18KVS,1.2500000e-03
211,0~0ALTS,1.2500000e-03
212,0~18KTU,1.2500000e-03
213,0~1GKVV,1.2500000e-03
214,0~1IMSS,1.2500000e-03
215,0~0AMTS,1.2500000e-03
216,0~2DKUT,1.2500000e-03
217,0~3ANVT,1.2500000e-03
218,0~27LTU,1.2500000e-03
219,0~2ELTT,1.2500000e-03
220,0~1CMUV,1.2500000e-03
221,0~1AMVU,1.2500000e-03
222,0~19MUS,1.2500000e-03
223,0~1BMVU,1.2500000e-03
224,0~1AKTV,1.2500000e-03
225,0~1AKVT,1.2500000e-03
226,0~2HMST,1.2500000e-03
227,0~0ANTV,1.2500000e-03
228,0~0JNUU,1.2500000e-03
229,0~19NTS,1.2500000e-03
230,0~3GKVT,1.2500000e-03
231,0~0BNTU,1.2500000e-03
232,0~28MSS,1.2500000e-03
233,0~29LVT,1.2500000e-03
234,0~3EKST,1.2500000e-03
235,0~2GMUT,1.2500000e-03
236,0~1JMSS,1.2500000e-03
237,1~19KUT,1.2500000e-03
238,1~3JLSU,1.2500000e-03
239,1~2BKUU,1.2500000e-03
240,1~1ANSV,1.2500000e-03
241,1~1AMST,1.2500000e-03
242,1~2AMTT,1.2500000e-03
243,1~2HKST,1.2500000e-03
244,1~3BNTS,1.2500000e-03
245,1~1ELUV,1.2500000e-03
246,1~35NVT,1.2500000e-03
247,1~3DKVS,1.2500000e-03
248,1~3AMUU,1.2500000e-03
249,1~39KVT,1.2500000e-03
250,1~29LTS,1.2500000e-03
251,1~1HKSU,1.2500000e-03
252,1~04KVT,1.2500000e-03
253,1~24NSS,1.2500000e-03
254,1~16NSS,1.2500000e-03
255,1~0ELTU,1.2500000e-03
256,1~1FKVS,1.2500000e-03
257,1~3JLUT,1.2500000e-03
258,1~04LSU,1.2500000e-03
259,1~0JNTT,1.2500000e-03
260,1~0ENVS,1.2500000e-03
261,1~1INUT,1.2500000e-03
262,1~2AMUU,1.2500000e-03
263,1~2AKTV,1.2500000e-03
264,1~1ALUU,1.2500000e-03
265,1~3BMVT,1.2500000e-03
266,1~2FLSV,1.2500000e-03
267,1~1ANTT,1.2500000e-03
268,1~1DLSU,1.2500000e-03
269,1~0FKTV,1.2500000e-03
270,1~2BKTT,1.2500000e-03
271,1~17KSU,1.2500000e-03
272,1~1BNUT,1.2500000e-03
273,1~2JLTV,1.2500000e-03
274,1~39LTU,1.2500000e-03
275,1~29KUS,1.2500000e-03
276,1~3AKTT,1.2500000e-03
277,1~0FKUV,1.2500000e-03
278,1~3JNSS,1.2500000e-03
279,1~3INUT,1.2500000e-03
280,1~1FKST,1.2500000e-03
281,1~37MST,1.2500000e-03
282,1~2DKSV,1.2500000e-03
283,1~2AKVS,1.2500000e-03
284,1~1INVU,1.2500000e-03
285,1~38NUV,1.2500000e-03
286,1~3CLUS,1.2500000e-03
287,1~2CMVV,1.2500000e-03
288,1~0AKST,1.2500000e-03
289,1~18NTS,1.2500000e-03
290,1~2ALTT,1.2500000e-03
291,1~38NVU,1.2500000e-03
292,1~2EMSU,1.2500000e-03
293,1~37LSS,1.2500000e-03
294,1~3BMVV,1.2500000e-03
295,1~1ANSS,1.2500000e-03
296,1~3AKVT,1.2500000e-03
297,1~19MVS,1.2500000e-03
298,1~06LTV,1.2500000e-03
299,1~19NSS,1.2500000e-03
300,1~1GNTV,1.2500000e-03
301,1~3AKST,1.2500000e-03
302,1~29LVT,1.2500000e-03
303,1~29LST,1.2500000e-03
304,1~39MSS,1.2500000e-03
305,1~2DNUT,1.2500000e-03
306,1~1ANTU,1.2500000e-03
307,1~1JLTV,1.2500000e-03
308,1~0BLUT,1.2500000e-03
309,1~2BLTU,1.2500000e-03
310,1~1HLTT,1.2500000e-03
311,1~0BNTV,1.2500000e-03
312,1~39KSV,1.2500000e-03
313,1~2AKTV,1.2500000e-03
314,1~24LVT,1.2500000e-03
315,1~14NTS,1.2500000e-03
316,1~1EKTU,1.2500000e-03
317,1~3JMVV,1.2500000e-03
318,1~2ANTT,1.2500000e-03
319,1~14NTU,1.2500000e-03
320,1~2FKUS,1.2500000e-03
321,1~2BMTS,1.2500000e-03
322,1~34LSV,1.2500000e-03
323,1~0CNSS,1.2500000e-03
324,1~3ALVS,1.2500000e-03
325,1~39NTV,1.2500000e-03
326,1~1HLVV,1.2500000e-03
327,1~28LTV,1.2500000e-03
328,1~24KUV,1.2500000e-03
329,1~0ANTV,1.2500000e-03
330,1~2AMTS,1.2500000e-03
331,1~2CNTU,1.2500000e-03
332,1~34KTU,1.2500000e-03
333,1~2AMSV,1.2500000e-03
334,1~2ANTU,1.2500000e-03
335,1~29KTS,1.2500000e-03
336,1~07LVV,1.2500000e-03
337,1~0GMSU,1.2500000e-03
338,1~2BKSV,1.2500000e-03
339,1~0DNSS,1.2500000e-03
340,1~15MVT,1.2500000e-03
341,2~1ALVV,1.2500000e-03
342,2~35LVS,1.2500000e-03
343,2~24NTU,1.2500000e-03
344,2~3AKSV,1.2500000e-03
345,2~3ELUU,1.2500000e-03
346,2~3FLVU,1.2500000e-03
347,2~0ANTV,1.2500000e-03
348,2~1BKUV,1.2500000e-03
349,2~1BKVV,1.2500000e-03
350,2~2BMTU,1.2500000e-03
351,2~2JKVU,1.2500000e-03
352,2~2DMSU,1.2500000e-03
353,2~0BKUU,1.2500000e-03
354,2~3JNTU,1.2500000e-03
355,2~1FKTT,1.2500000e-03
356,2~3ENUT,1.2500000e-03
357,2~2FLUU,1.2500000e-03
358,2~1AKSV,1.2500000e-03
359,2~19NVU,1.2500000e-03
360,2~34MTV,1.2500000e-03
361,2~3BMST,1.2500000e-03
362,2~1ANVU,1.2500000e-03
363,2~0AMVT,1.2500000e-03
364,2~2AKST,1.2500000e-03
365,2~1FKSS,1.2500000e-03
366,2~1AKUV,1.2500000e-03
367,2~34MVU,1.2500000e-03
368,2~29NUS,1.2500000e-03
369,2~1EKUU,1.2500000e-03
370,2~3ANUV,1.2500000e-03
371,2~39LUT,1.2500000e-03
372,2~3ALUV,1.2500000e-03
373,2~1CKVU,1.2500000e-03
374,2~3INUS,1.2500000e-03
375,2~39NSS,1.2500000e-03
376,2~3AKSV,1.2500000e-03
377,2~18NUV,1.2500000e-03
378,2~08LTS,1.2500000e-03
379,2~0CLUT,1.2500000e-03
380,2~1FKUV,1.2500000e-03
381,2~35KTT,1.2500000e-03
382,2~14KSS,1.2500000e-03
383,2~2GKVS,1.2500000e-03
384,2~34LVV,1.2500000e-03
385,2~2ALVT,1.2500000e-03
386,2~2DMUS,1.2500000e-03
387,2~3BKSS,1.2500000e-03
388,2~18LUT,1.2500000e-03
389,2~09KSV,1.2500000e-03
390,2~39MUV,1.2500000e-03
391,2~2INUV,1.2500000e-03
392,2~0AMVU,1.2500000e-03
393,2~2AMSS,1.2500000e-03
394,2~1ELTT,1.2500000e-03
395,2~27KVS,1.2500000e-03
396,2~2JNUU,1.2500000e-03
397,2~3CNUS,1.2500000e-03
398,2~17KVU,1.2500000e-03
399,2~3BLVU,1.2500000e-03
400,2~0ANTV,1.2500000e-03
401,2~2DKST,1.2500000e-03
402,2~3ANVT,1.2500000e-03
403,2~1ALUT,1.2500000e-03
404,2~3AKVU,1.2500000e-03
405,2~17MTT,1.2500000e-03
406,2~2AKTU,1.2500000e-03
407,2~1INVT,1.2500000e-03
408,2~14KST,1.2500000e-03
409,2~04NVS,1.2500000e-03
410,2~36LUV,1.2500000e-03
411,2~19LTV,1.2500000e-03
412,2~36MTV,1.2500000e-03
413,2~1ALUV,1.2500000e-03
414,2~1AKTT,1.2500000e-03
415,2~3ANUS,1.2500000e-03
416,2~19LST,1.2500000e-03
417,2~34NUU,1.2500000e-03
418,2~2ANUU,1.2500000e-03
419,2~19NST,1.2500000e-03
420,2~0JMVS,1.2500000e-03
421,2~2IMUT,1.2500000e-03
422,2~3ENVS,1.2500000e-03
423,2~3AKVV,1.2500000e-03
424,2~06MTV,1.2500000e-03
425,2~0FLTS,1.2500000e-03
426,2~14KTV,1.2500000e-03
427,2~3ELVU,1.2500000e-03
428,2~39KTS,1.2500000e-03
429,2~37NUV,1.2500000e-03
430,2~3CMTV,1.2500000e-03
431,2~3ALTV,1.2500000e-03
432,2~1CLUU,1.2500000e-03
433,2~3BLTU,1.2500000e-03
434,2~1BNVU,1.2500000e-03
435,2~0ANTU,1.2500000e-03
436,2~3BLVV,1.2500000e-03
437,2~07LSU,1.2500000e-03
