#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-13T00:20:16', checksum=1530093249, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,3.74141E+00,contents,Wood,6.66797E-08,2.00000E-01
10,1.07970E+02,contents,Wood,1.92426E-06,1.00000E-01
25,3.05639E+03,contents,Wood,5.44712E-05,4.00000E-02
50,2.12749E+04,contents,Wood,3.79164E-04,2.00000E-02
100,9.98391E+04,contents,Wood,1.77934E-03,1.00000E-02
250,4.52946E+05,contents,Wood,8.07244E-03,4.00000E-03
500,1.03083E+06,contents,Wood,1.83716E-02,2.00000E-03
1000,1.93603E+06,contents,Wood,3.45042E-02,1.00000E-03
2500,3.68949E+06,contents,Wood,6.57545E-02,4.00000E-04
5,6.26303E+01,nonstructural,Wood,2.15137E-07,2.00000E-01
10,1.45940E+03,nonstructural,Wood,5.01307E-06,1.00000E-01
25,2.92047E+04,nonstructural,Wood,1.00319E-04,4.00000E-02
50,1.55232E+05,nonstructural,Wood,5.33226E-04,2.00000E-02
100,5.59838E+05,nonstructural,Wood,1.92306E-03,1.00000E-02
250,1.88660E+06,nonstructural,Wood,6.48052E-03,4.00000E-03
500,3.71768E+06,nonstructural,Wood,1.27703E-02,2.00000E-03
1000,6.49714E+06,nonstructural,Wood,2.23178E-02,1.00000E-03
2500,1.20559E+07,nonstructural,Wood,4.14124E-02,4.00000E-04
25,3.62283E-06,occupants,Wood,2.32474E-09,4.00000E-02
50,5.46553E-05,occupants,Wood,3.50719E-08,2.00000E-02
100,4.26244E-04,occupants,Wood,2.73518E-07,1.00000E-02
250,3.19634E-03,occupants,Wood,2.05106E-06,4.00000E-03
500,1.00554E-02,occupants,Wood,6.45247E-06,2.00000E-03
1000,2.49344E-02,occupants,Wood,1.60002E-05,1.00000E-03
2500,6.24255E-02,occupants,Wood,4.00580E-05,4.00000E-04
5,2.74485E+04,structural,Wood,3.14572E-04,2.00000E-01
10,1.82381E+05,structural,Wood,2.09017E-03,1.00000E-01
25,7.44617E+05,structural,Wood,8.53364E-03,4.00000E-02
50,1.27711E+06,structural,Wood,1.46362E-02,2.00000E-02
100,1.83160E+06,structural,Wood,2.09909E-02,1.00000E-02
250,3.14065E+06,structural,Wood,3.59932E-02,4.00000E-03
500,5.15708E+06,structural,Wood,5.91024E-02,2.00000E-03
1000,8.26562E+06,structural,Wood,9.47276E-02,1.00000E-03
2500,1.39013E+07,structural,Wood,1.59315E-01,4.00000E-04
5,7.11583E+03,contents,URMasonry,1.42128E-04,2.00000E-01
10,5.88058E+04,contents,URMasonry,1.17456E-03,1.00000E-01
25,3.43344E+05,contents,URMasonry,6.85778E-03,4.00000E-02
50,7.67840E+05,contents,URMasonry,1.53364E-02,2.00000E-02
100,1.37225E+06,contents,URMasonry,2.74086E-02,1.00000E-02
250,2.40971E+06,contents,URMasonry,4.81303E-02,4.00000E-03
500,3.33176E+06,contents,URMasonry,6.65467E-02,2.00000E-03
1000,4.34426E+06,contents,URMasonry,8.67699E-02,1.00000E-03
2500,5.77623E+06,contents,URMasonry,1.15371E-01,4.00000E-04
5,8.52134E+03,nonstructural,URMasonry,7.66414E-05,2.00000E-01
10,7.76138E+04,nonstructural,URMasonry,6.98063E-04,1.00000E-01
25,5.56266E+05,nonstructural,URMasonry,5.00309E-03,4.00000E-02
50,1.62225E+06,nonstructural,URMasonry,1.45906E-02,2.00000E-02
100,3.80237E+06,nonstructural,URMasonry,3.41987E-02,1.00000E-02
250,8.91620E+06,nonstructural,URMasonry,8.01928E-02,4.00000E-03
500,1.45370E+07,nonstructural,URMasonry,1.30747E-01,2.00000E-03
1000,2.14694E+07,nonstructural,URMasonry,1.93097E-01,1.00000E-03
2500,3.20234E+07,nonstructural,URMasonry,2.88020E-01,4.00000E-04
10,4.52891E-07,occupants,URMasonry,2.69639E-10,1.00000E-01
25,3.54114E-04,occupants,URMasonry,2.10830E-07,4.00000E-02
50,4.90929E-03,occupants,URMasonry,2.92286E-06,2.00000E-02
100,3.44537E-02,occupants,URMasonry,2.05128E-05,1.00000E-02
250,2.11821E-01,occupants,URMasonry,1.26112E-04,4.00000E-03
500,5.52567E-01,occupants,URMasonry,3.28983E-04,2.00000E-03
1000,1.12797E+00,occupants,URMasonry,6.71562E-04,1.00000E-03
2500,2.30422E+00,occupants,URMasonry,1.37187E-03,4.00000E-04
5,5.19480E+02,structural,URMasonry,9.29500E-06,2.00000E-01
10,7.89971E+03,structural,URMasonry,1.41349E-04,1.00000E-01
25,1.06462E+05,structural,URMasonry,1.90491E-03,4.00000E-02
50,4.55481E+05,structural,URMasonry,8.14988E-03,2.00000E-02
100,1.37885E+06,structural,URMasonry,2.46716E-02,1.00000E-02
250,3.94823E+06,structural,URMasonry,7.06453E-02,4.00000E-03
500,7.04841E+06,structural,URMasonry,1.26116E-01,2.00000E-03
1000,1.10798E+07,structural,URMasonry,1.98250E-01,1.00000E-03
2500,1.73969E+07,structural,URMasonry,3.11281E-01,4.00000E-04
5,9.23038E+00,contents,Concrete,1.01531E-07,2.00000E-01
10,1.98317E+02,contents,Concrete,2.18142E-06,1.00000E-01
25,4.23001E+03,contents,Concrete,4.65287E-05,4.00000E-02
50,2.46768E+04,contents,Concrete,2.71436E-04,2.00000E-02
100,9.66757E+04,contents,Concrete,1.06340E-03,1.00000E-02
250,3.53506E+05,contents,Concrete,3.88845E-03,4.00000E-03
500,7.11911E+05,contents,Concrete,7.83078E-03,2.00000E-03
1000,1.21935E+06,contents,Concrete,1.34125E-02,1.00000E-03
2500,2.14807E+06,contents,Concrete,2.36281E-02,4.00000E-04
5,1.62137E+02,nonstructural,Concrete,6.25221E-07,2.00000E-01
10,2.12907E+03,nonstructural,Concrete,8.20999E-06,1.00000E-01
25,2.64667E+04,nonstructural,Concrete,1.02059E-04,4.00000E-02
50,1.15676E+05,nonstructural,Concrete,4.46062E-04,2.00000E-02
100,3.74074E+05,nonstructural,Concrete,1.44248E-03,1.00000E-02
250,1.12048E+06,nonstructural,Concrete,4.32071E-03,4.00000E-03
500,2.00935E+06,nonstructural,Concrete,7.74832E-03,2.00000E-03
1000,3.22517E+06,nonstructural,Concrete,1.24367E-02,1.00000E-03
2500,5.47954E+06,nonstructural,Concrete,2.11299E-02,4.00000E-04
10,3.70921E-06,occupants,Concrete,2.00666E-09,1.00000E-01
25,2.74556E-04,occupants,Concrete,1.48533E-07,4.00000E-02
50,2.62814E-03,occupants,Concrete,1.42181E-06,2.00000E-02
100,1.44518E-02,occupants,Concrete,7.81832E-06,1.00000E-02
250,7.08131E-02,occupants,Concrete,3.83094E-05,4.00000E-03
500,1.64002E-01,occupants,Concrete,8.87238E-05,2.00000E-03
1000,3.05168E-01,occupants,Concrete,1.65094E-04,1.00000E-03
2500,5.67834E-01,occupants,Concrete,3.07195E-04,4.00000E-04
5,5.30454E+01,structural,Concrete,4.62383E-07,2.00000E-01
10,1.00529E+03,structural,Concrete,8.76290E-06,1.00000E-01
25,1.97044E+04,structural,Concrete,1.71758E-04,4.00000E-02
50,1.11575E+05,structural,Concrete,9.72572E-04,2.00000E-02
100,4.31926E+05,structural,Concrete,3.76499E-03,1.00000E-02
250,1.49627E+06,structural,Concrete,1.30426E-02,4.00000E-03
500,2.85027E+06,structural,Concrete,2.48451E-02,2.00000E-03
1000,4.76449E+06,structural,Concrete,4.15309E-02,1.00000E-03
2500,8.48663E+06,structural,Concrete,7.39758E-02,4.00000E-04
5,4.31492E-01,contents,RMasonry,3.00871E-08,2.00000E-01
10,1.48833E+01,contents,RMasonry,1.03778E-06,1.00000E-01
25,4.89690E+02,contents,RMasonry,3.41451E-05,4.00000E-02
50,3.59481E+03,contents,RMasonry,2.50659E-04,2.00000E-02
100,1.73282E+04,contents,RMasonry,1.20826E-03,1.00000E-02
250,8.29353E+04,contents,RMasonry,5.78292E-03,4.00000E-03
500,2.01076E+05,contents,RMasonry,1.40207E-02,2.00000E-03
1000,4.04824E+05,contents,RMasonry,2.82276E-02,1.00000E-03
2500,8.37434E+05,contents,RMasonry,5.83927E-02,4.00000E-04
5,1.01369E+01,nonstructural,RMasonry,2.88699E-07,2.00000E-01
10,1.82014E+02,nonstructural,RMasonry,5.18375E-06,1.00000E-01
25,2.96947E+03,nonstructural,RMasonry,8.45702E-05,4.00000E-02
50,1.44339E+04,nonstructural,RMasonry,4.11075E-04,2.00000E-02
100,4.95286E+04,nonstructural,RMasonry,1.41057E-03,1.00000E-02
250,1.70567E+05,nonstructural,RMasonry,4.85772E-03,4.00000E-03
500,3.52691E+05,nonstructural,RMasonry,1.00446E-02,2.00000E-03
1000,6.46946E+05,nonstructural,RMasonry,1.84249E-02,1.00000E-03
2500,1.26025E+06,nonstructural,RMasonry,3.58918E-02,4.00000E-04
25,6.82922E-07,occupants,RMasonry,1.51498E-09,4.00000E-02
50,1.80578E-05,occupants,RMasonry,4.00589E-08,2.00000E-02
100,1.93335E-04,occupants,RMasonry,4.28889E-07,1.00000E-02
250,1.99135E-03,occupants,RMasonry,4.41757E-06,4.00000E-03
500,7.68095E-03,occupants,RMasonry,1.70392E-05,2.00000E-03
1000,2.29231E-02,occupants,RMasonry,5.08520E-05,1.00000E-03
2500,7.31067E-02,occupants,RMasonry,1.62178E-04,4.00000E-04
5,1.08144E+00,structural,RMasonry,6.26680E-08,2.00000E-01
10,3.67828E+01,structural,RMasonry,2.13151E-06,1.00000E-01
25,1.02462E+03,structural,RMasonry,5.93749E-05,4.00000E-02
50,6.49495E+03,structural,RMasonry,3.76372E-04,2.00000E-02
100,2.65593E+04,structural,RMasonry,1.53907E-03,1.00000E-02
