#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T00:12:42', checksum=2950389488, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,1.19560E+01,contents,Wood,2.33950E-07,4.00000E-02
50,3.84615E+02,contents,Wood,7.52601E-06,2.00000E-02
100,4.03170E+03,contents,Wood,7.88910E-05,1.00000E-02
250,4.28527E+04,contents,Wood,8.38528E-04,4.00000E-03
500,1.82567E+05,contents,Wood,3.57241E-03,2.00000E-03
1000,6.08580E+05,contents,Wood,1.19085E-02,1.00000E-03
2500,2.19944E+06,contents,Wood,4.30378E-02,4.00000E-04
25,2.58706E+02,nonstructural,Wood,8.71646E-07,4.00000E-02
50,6.68933E+03,nonstructural,Wood,2.25380E-05,2.00000E-02
100,4.82581E+04,nonstructural,Wood,1.62593E-04,1.00000E-02
250,3.35980E+05,nonstructural,Wood,1.13200E-03,4.00000E-03
500,1.12745E+06,nonstructural,Wood,3.79868E-03,2.00000E-03
1000,3.23230E+06,nonstructural,Wood,1.08904E-02,1.00000E-03
2500,1.04234E+07,nonstructural,Wood,3.51189E-02,4.00000E-04
50,5.34391E-07,occupants,Wood,2.79414E-10,2.00000E-02
100,3.97819E-05,occupants,Wood,2.08006E-08,1.00000E-02
250,1.00340E-03,occupants,Wood,5.24641E-07,4.00000E-03
500,5.64116E-03,occupants,Wood,2.94956E-06,2.00000E-03
1000,2.36249E-02,occupants,Wood,1.23526E-05,1.00000E-03
2500,9.97431E-02,occupants,Wood,5.21522E-05,4.00000E-04
25,1.06764E+04,structural,Wood,1.30987E-04,4.00000E-02
50,1.01828E+05,structural,Wood,1.24931E-03,2.00000E-02
100,3.75448E+05,structural,Wood,4.60630E-03,1.00000E-02
250,1.17729E+06,structural,Wood,1.44439E-02,4.00000E-03
500,2.21916E+06,structural,Wood,2.72265E-02,2.00000E-03
1000,4.19808E+06,structural,Wood,5.15055E-02,1.00000E-03
2500,9.57751E+06,structural,Wood,1.17505E-01,4.00000E-04
25,1.10118E+00,contents,RMasonry,8.34828E-08,4.00000E-02
50,4.10200E+01,contents,RMasonry,3.10982E-06,2.00000E-02
100,5.63428E+02,contents,RMasonry,4.27148E-05,1.00000E-02
250,7.69593E+03,contents,RMasonry,5.83446E-04,4.00000E-03
500,3.74391E+04,contents,RMasonry,2.83835E-03,2.00000E-03
1000,1.36762E+05,contents,RMasonry,1.03682E-02,1.00000E-03
2500,5.11396E+05,contents,RMasonry,3.87701E-02,4.00000E-04
25,9.28054E+00,nonstructural,RMasonry,3.31594E-07,4.00000E-02
50,2.53696E+02,nonstructural,RMasonry,9.06457E-06,2.00000E-02
100,2.13692E+03,nonstructural,RMasonry,7.63522E-05,1.00000E-02
250,1.78919E+04,nonstructural,RMasonry,6.39278E-04,4.00000E-03
500,6.71052E+04,nonstructural,RMasonry,2.39767E-03,2.00000E-03
1000,2.09752E+05,nonstructural,RMasonry,7.49442E-03,1.00000E-03
2500,7.18429E+05,nonstructural,RMasonry,2.56695E-02,4.00000E-04
50,1.26315E-07,occupants,RMasonry,2.74132E-10,2.00000E-02
100,1.53906E-05,occupants,RMasonry,3.34012E-08,1.00000E-02
250,5.62156E-04,occupants,RMasonry,1.22001E-06,4.00000E-03
500,4.10989E-03,occupants,RMasonry,8.91942E-06,2.00000E-03
1000,2.11839E-02,occupants,RMasonry,4.59741E-05,1.00000E-03
2500,1.07105E-01,occupants,RMasonry,2.32444E-04,4.00000E-04
25,5.58037E-01,structural,RMasonry,3.81941E-08,4.00000E-02
50,3.08705E+01,structural,RMasonry,2.11288E-06,2.00000E-02
100,4.45372E+02,structural,RMasonry,3.04828E-05,1.00000E-02
250,5.87016E+03,structural,RMasonry,4.01775E-04,4.00000E-03
500,2.74869E+04,structural,RMasonry,1.88130E-03,2.00000E-03
1000,9.93535E+04,structural,RMasonry,6.80010E-03,1.00000E-03
2500,3.82688E+05,structural,RMasonry,2.61925E-02,4.00000E-04
25,2.78445E+00,contents,Steel,5.07042E-08,4.00000E-02
50,9.54995E+01,contents,Steel,1.73902E-06,2.00000E-02
100,1.13222E+03,contents,Steel,2.06175E-05,1.00000E-02
250,1.34876E+04,contents,Steel,2.45606E-04,4.00000E-03
500,6.01502E+04,contents,Steel,1.09532E-03,2.00000E-03
1000,2.10727E+05,contents,Steel,3.83728E-03,1.00000E-03
2500,8.15390E+05,contents,Steel,1.48481E-02,4.00000E-04
25,7.55679E+01,nonstructural,Steel,7.02306E-07,4.00000E-02
50,1.47819E+03,nonstructural,Steel,1.37379E-05,2.00000E-02
100,1.05164E+04,nonstructural,Steel,9.77362E-05,1.00000E-02
250,7.24308E+04,nonstructural,Steel,6.73151E-04,4.00000E-03
500,2.29201E+05,nonstructural,Steel,2.13013E-03,2.00000E-03
1000,6.24526E+05,nonstructural,Steel,5.80416E-03,1.00000E-03
2500,2.01162E+06,nonstructural,Steel,1.86954E-02,4.00000E-04
25,5.98516E-08,occupants,Steel,3.95081E-11,4.00000E-02
50,1.71085E-05,occupants,Steel,1.12933E-08,2.00000E-02
100,3.33773E-04,occupants,Steel,2.20324E-07,1.00000E-02
250,4.51430E-03,occupants,Steel,2.97989E-06,4.00000E-03
500,2.01345E-02,occupants,Steel,1.32908E-05,2.00000E-03
1000,7.00077E-02,occupants,Steel,4.62121E-05,1.00000E-03
2500,2.66732E-01,occupants,Steel,1.76070E-04,4.00000E-04
25,1.50061E+01,structural,Steel,2.42990E-07,4.00000E-02
50,5.14265E+02,structural,Steel,8.32736E-06,2.00000E-02
100,5.21112E+03,structural,Steel,8.43824E-05,1.00000E-02
250,5.09446E+04,structural,Steel,8.24933E-04,4.00000E-03
500,2.00639E+05,structural,Steel,3.24889E-03,2.00000E-03
1000,6.46103E+05,structural,Steel,1.04622E-02,1.00000E-03
2500,2.37690E+06,structural,Steel,3.84886E-02,4.00000E-04
25,2.81515E+03,contents,URMasonry,3.95966E-05,4.00000E-02
50,3.69720E+04,contents,URMasonry,5.20030E-04,2.00000E-02
100,1.70108E+05,contents,URMasonry,2.39265E-03,1.00000E-02
250,6.66014E+05,contents,URMasonry,9.36783E-03,4.00000E-03
500,1.35494E+06,contents,URMasonry,1.90579E-02,2.00000E-03
1000,2.39454E+06,contents,URMasonry,3.36805E-02,1.00000E-03
2500,4.44588E+06,contents,URMasonry,6.25336E-02,4.00000E-04
25,3.26711E+03,nonstructural,URMasonry,2.14200E-05,4.00000E-02
