#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-09T01:03:12', checksum=1502568123, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,3.04388E+01,contents,Wood,5.95616E-07,4.00000E-02
50,5.05787E+02,contents,Wood,9.89708E-06,2.00000E-02
100,4.38737E+03,contents,Wood,8.58506E-05,1.00000E-02
250,4.49278E+04,contents,Wood,8.79132E-04,4.00000E-03
500,1.90742E+05,contents,Wood,3.73237E-03,2.00000E-03
1000,6.37434E+05,contents,Wood,1.24731E-02,1.00000E-03
2500,2.28661E+06,contents,Wood,4.47437E-02,4.00000E-04
25,6.29066E+02,nonstructural,Wood,2.11948E-06,4.00000E-02
50,7.86990E+03,nonstructural,Wood,2.65156E-05,2.00000E-02
100,5.08824E+04,nonstructural,Wood,1.71435E-04,1.00000E-02
250,3.46740E+05,nonstructural,Wood,1.16826E-03,4.00000E-03
500,1.16922E+06,nonstructural,Wood,3.93940E-03,2.00000E-03
1000,3.36018E+06,nonstructural,Wood,1.13213E-02,1.00000E-03
2500,1.07847E+07,nonstructural,Wood,3.63365E-02,4.00000E-04
50,7.00672E-07,occupants,Wood,3.66357E-10,2.00000E-02
100,3.09693E-05,occupants,Wood,1.61928E-08,1.00000E-02
250,8.46604E-04,occupants,Wood,4.42659E-07,4.00000E-03
500,5.62563E-03,occupants,Wood,2.94144E-06,2.00000E-03
1000,2.40328E-02,occupants,Wood,1.25659E-05,1.00000E-03
2500,1.01080E-01,occupants,Wood,5.28513E-05,4.00000E-04
25,1.42583E+04,structural,Wood,1.74932E-04,4.00000E-02
50,1.07122E+05,structural,Wood,1.31425E-03,2.00000E-02
100,3.87456E+05,structural,Wood,4.75362E-03,1.00000E-02
250,1.18725E+06,structural,Wood,1.45661E-02,4.00000E-03
500,2.27024E+06,structural,Wood,2.78531E-02,2.00000E-03
1000,4.28707E+06,structural,Wood,5.25973E-02,1.00000E-03
2500,9.71146E+06,structural,Wood,1.19148E-01,4.00000E-04
25,1.96434E+00,contents,RMasonry,1.48921E-07,4.00000E-02
50,5.04403E+01,contents,RMasonry,3.82399E-06,2.00000E-02
100,5.85153E+02,contents,RMasonry,4.43618E-05,1.00000E-02
250,7.79505E+03,contents,RMasonry,5.90961E-04,4.00000E-03
500,3.83870E+04,contents,RMasonry,2.91020E-03,2.00000E-03
1000,1.40795E+05,contents,RMasonry,1.06740E-02,1.00000E-03
2500,5.14640E+05,contents,RMasonry,3.90160E-02,4.00000E-04
25,2.02992E+01,nonstructural,RMasonry,7.25290E-07,4.00000E-02
50,3.00417E+02,nonstructural,RMasonry,1.07339E-05,2.00000E-02
100,2.23653E+03,nonstructural,RMasonry,7.99113E-05,1.00000E-02
250,1.82477E+04,nonstructural,RMasonry,6.51990E-04,4.00000E-03
500,6.86470E+04,nonstructural,RMasonry,2.45276E-03,2.00000E-03
1000,2.14402E+05,nonstructural,RMasonry,7.66057E-03,1.00000E-03
2500,7.21333E+05,nonstructural,RMasonry,2.57732E-02,4.00000E-04
50,2.11755E-07,occupants,RMasonry,4.59558E-10,2.00000E-02
100,1.32976E-05,occupants,RMasonry,2.88590E-08,1.00000E-02
250,4.89728E-04,occupants,RMasonry,1.06282E-06,4.00000E-03
500,4.11171E-03,occupants,RMasonry,8.92336E-06,2.00000E-03
1000,2.15591E-02,occupants,RMasonry,4.67882E-05,1.00000E-03
2500,1.06587E-01,occupants,RMasonry,2.31319E-04,4.00000E-04
25,1.33531E+00,structural,RMasonry,9.13935E-08,4.00000E-02
50,3.93000E+01,structural,RMasonry,2.68983E-06,2.00000E-02
100,4.64979E+02,structural,RMasonry,3.18248E-05,1.00000E-02
250,5.93374E+03,structural,RMasonry,4.06126E-04,4.00000E-03
500,2.80576E+04,structural,RMasonry,1.92036E-03,2.00000E-03
1000,1.01501E+05,structural,RMasonry,6.94710E-03,1.00000E-03
2500,3.82766E+05,structural,RMasonry,2.61979E-02,4.00000E-04
25,6.05930E+00,contents,Steel,1.10338E-07,4.00000E-02
50,1.21107E+02,contents,Steel,2.20532E-06,2.00000E-02
100,1.19119E+03,contents,Steel,2.16913E-05,1.00000E-02
250,1.38373E+04,contents,Steel,2.51974E-04,4.00000E-03
500,6.30111E+04,contents,Steel,1.14742E-03,2.00000E-03
