#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T05:52:38', checksum=1495686841, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
250,1.91725E+00,contents,Wood,3.75161E-08,4.00000E-03
500,1.54219E+03,contents,Wood,3.01771E-05,2.00000E-03
1000,9.60413E+03,contents,Wood,1.87930E-04,1.00000E-03
2500,6.67178E+04,contents,Wood,1.30551E-03,4.00000E-04
250,5.44797E+01,nonstructural,Wood,1.83556E-07,4.00000E-03
500,3.13984E+04,nonstructural,Wood,1.05789E-04,2.00000E-03
1000,1.61457E+05,nonstructural,Wood,5.43989E-04,1.00000E-03
2500,6.50177E+05,nonstructural,Wood,2.19061E-03,4.00000E-04
2500,4.38825E-04,occupants,Wood,2.29446E-07,4.00000E-04
250,1.78201E+05,structural,Wood,2.18632E-03,4.00000E-03
500,6.86366E+05,structural,Wood,8.42088E-03,2.00000E-03
1000,1.29160E+06,structural,Wood,1.58464E-02,1.00000E-03
2500,1.89173E+06,structural,Wood,2.32092E-02,4.00000E-04
250,2.66925E+00,contents,RMasonry,2.02362E-07,4.00000E-03
500,1.63849E+02,contents,RMasonry,1.24218E-05,2.00000E-03
1000,1.57653E+03,contents,RMasonry,1.19521E-04,1.00000E-03
2500,1.28462E+04,contents,RMasonry,9.73897E-04,4.00000E-04
250,1.87646E+01,nonstructural,RMasonry,6.70458E-07,4.00000E-03
500,1.91630E+03,nonstructural,RMasonry,6.84692E-05,2.00000E-03
1000,8.44267E+03,nonstructural,RMasonry,3.01657E-04,1.00000E-03
2500,3.79485E+04,nonstructural,RMasonry,1.35590E-03,4.00000E-04
2500,2.43997E-04,occupants,RMasonry,5.29531E-07,4.00000E-04
250,1.51250E-01,structural,RMasonry,1.03521E-08,4.00000E-03
500,1.45688E+02,structural,RMasonry,9.97144E-06,2.00000E-03
1000,1.27079E+03,structural,RMasonry,8.69771E-05,1.00000E-03
2500,1.01043E+04,structural,RMasonry,6.91575E-04,4.00000E-04
250,7.55942E+00,contents,Steel,1.37655E-07,4.00000E-03
500,3.64293E+02,contents,Steel,6.63369E-06,2.00000E-03
1000,2.57070E+03,contents,Steel,4.68119E-05,1.00000E-03
2500,2.01736E+04,contents,Steel,3.67356E-04,4.00000E-04
250,2.70685E+02,nonstructural,Steel,2.51567E-06,4.00000E-03
500,7.68270E+03,nonstructural,Steel,7.14008E-05,2.00000E-03
1000,3.36731E+04,nonstructural,Steel,3.12948E-04,1.00000E-03
2500,1.25203E+05,nonstructural,Steel,1.16360E-03,4.00000E-04
500,2.40814E-05,occupants,Steel,1.58961E-08,2.00000E-03
1000,3.81457E-04,occupants,Steel,2.51800E-07,1.00000E-03
2500,4.30533E-03,occupants,Steel,2.84195E-06,4.00000E-04
250,2.78806E+01,structural,Steel,4.51463E-07,4.00000E-03
500,2.03680E+03,structural,Steel,3.29814E-05,2.00000E-03
1000,1.24803E+04,structural,Steel,2.02090E-04,1.00000E-03
2500,7.77653E+04,structural,Steel,1.25923E-03,4.00000E-04
250,4.21854E+04,contents,URMasonry,5.93359E-04,4.00000E-03
500,3.11245E+05,contents,URMasonry,4.37783E-03,2.00000E-03
1000,6.81286E+05,contents,URMasonry,9.58264E-03,1.00000E-03
2500,1.40416E+06,contents,URMasonry,1.97502E-02,4.00000E-04
250,4.22159E+04,nonstructural,URMasonry,2.76778E-04,4.00000E-03
500,3.36310E+05,nonstructural,URMasonry,2.20493E-03,2.00000E-03
1000,9.63757E+05,nonstructural,URMasonry,6.31863E-03,1.00000E-03
2500,2.80819E+06,nonstructural,URMasonry,1.84112E-02,4.00000E-04
2500,1.94399E-03,occupants,URMasonry,6.69028E-07,4.00000E-04
250,1.06634E+03,structural,URMasonry,1.33061E-05,4.00000E-03
500,2.25204E+04,structural,URMasonry,2.81016E-04,2.00000E-03
1000,1.32264E+05,structural,URMasonry,1.65043E-03,1.00000E-03
2500,7.40161E+05,structural,URMasonry,9.23595E-03,4.00000E-04
250,7.45727E+01,contents,Concrete,5.65240E-07,4.00000E-03
500,1.33484E+03,contents,Concrete,1.01177E-05,2.00000E-03
1000,8.71442E+03,contents,Concrete,6.60528E-05,1.00000E-03
2500,6.56401E+04,contents,Concrete,4.97533E-04,4.00000E-04
250,1.78443E+03,nonstructural,Concrete,5.51469E-06,4.00000E-03
500,1.84296E+04,nonstructural,Concrete,5.69556E-05,2.00000E-03
1000,8.12618E+04,nonstructural,Concrete,2.51135E-04,1.00000E-03
2500,2.81309E+05,nonstructural,Concrete,8.69369E-04,4.00000E-04
500,1.04977E-05,occupants,Concrete,3.56765E-09,2.00000E-03
1000,4.35486E-04,occupants,Concrete,1.48001E-07,1.00000E-03
2500,8.37738E-03,occupants,Concrete,2.84707E-06,4.00000E-04
250,3.03523E+02,structural,Concrete,1.96802E-06,4.00000E-03
