#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-15T17:56:05', checksum=2943508206, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,1.98376E-01,contents,Wood,3.53548E-09,2.00000E-01
10,3.24707E+01,contents,Wood,5.78696E-07,1.00000E-01
25,1.16826E+03,contents,Wood,2.08209E-05,4.00000E-02
50,1.00382E+04,contents,Wood,1.78901E-04,2.00000E-02
100,5.61739E+04,contents,Wood,1.00114E-03,1.00000E-02
250,3.08617E+05,contents,Wood,5.50020E-03,4.00000E-03
500,7.74558E+05,contents,Wood,1.38042E-02,2.00000E-03
1000,1.54963E+06,contents,Wood,2.76177E-02,1.00000E-03
2500,3.10317E+06,contents,Wood,5.53049E-02,4.00000E-04
5,2.52392E+00,nonstructural,Wood,8.66971E-09,2.00000E-01
10,4.32189E+02,nonstructural,Wood,1.48458E-06,1.00000E-01
25,1.27690E+04,nonstructural,Wood,4.38619E-05,4.00000E-02
50,8.35008E+04,nonstructural,Wood,2.86827E-04,2.00000E-02
100,3.55104E+05,nonstructural,Wood,1.21979E-03,1.00000E-02
250,1.39722E+06,nonstructural,Wood,4.79950E-03,4.00000E-03
500,2.92804E+06,nonstructural,Wood,1.00579E-02,2.00000E-03
1000,5.30276E+06,nonstructural,Wood,1.82151E-02,1.00000E-03
2500,1.01545E+07,nonstructural,Wood,3.48809E-02,4.00000E-04
25,2.44282E-07,occupants,Wood,1.56754E-10,4.00000E-02
50,1.71508E-05,occupants,Wood,1.10055E-08,2.00000E-02
100,1.82305E-04,occupants,Wood,1.16984E-07,1.00000E-02
250,1.76863E-03,occupants,Wood,1.13491E-06,4.00000E-03
500,6.33146E-03,occupants,Wood,4.06285E-06,2.00000E-03
1000,1.71522E-02,occupants,Wood,1.10064E-05,1.00000E-03
2500,4.69653E-02,occupants,Wood,3.01373E-05,4.00000E-04
5,1.16528E+04,structural,Wood,1.33546E-04,2.00000E-01
10,9.64897E+04,structural,Wood,1.10581E-03,1.00000E-01
25,5.68380E+05,structural,Wood,6.51388E-03,4.00000E-02
50,1.10139E+06,structural,Wood,1.26224E-02,2.00000E-02
100,1.62162E+06,structural,Wood,1.85845E-02,1.00000E-02
250,2.61338E+06,structural,Wood,2.99504E-02,4.00000E-03
500,4.21080E+06,structural,Wood,4.82576E-02,2.00000E-03
1000,6.86318E+06,structural,Wood,7.86550E-02,1.00000E-03
2500,1.19953E+07,structural,Wood,1.37471E-01,4.00000E-04
5,2.40644E+03,contents,URMasonry,4.80649E-05,2.00000E-01
10,2.83035E+04,contents,URMasonry,5.65318E-04,1.00000E-01
25,2.31574E+05,contents,URMasonry,4.62534E-03,4.00000E-02
50,5.95478E+05,contents,URMasonry,1.18938E-02,2.00000E-02
100,1.13500E+06,contents,URMasonry,2.26699E-02,1.00000E-02
250,2.10506E+06,contents,URMasonry,4.20453E-02,4.00000E-03
500,2.98419E+06,contents,URMasonry,5.96047E-02,2.00000E-03
1000,3.95346E+06,contents,URMasonry,7.89643E-02,1.00000E-03
2500,5.34806E+06,contents,URMasonry,1.06819E-01,4.00000E-04
5,2.77836E+03,nonstructural,URMasonry,2.49888E-05,2.00000E-01
10,3.47110E+04,nonstructural,URMasonry,3.12193E-04,1.00000E-01
25,3.41981E+05,nonstructural,URMasonry,3.07579E-03,4.00000E-02
50,1.11409E+06,nonstructural,URMasonry,1.00202E-02,2.00000E-02
100,2.82038E+06,nonstructural,URMasonry,2.53666E-02,1.00000E-02
250,7.19741E+06,nonstructural,URMasonry,6.47338E-02,4.00000E-03
500,1.22480E+07,nonstructural,URMasonry,1.10159E-01,2.00000E-03
1000,1.86592E+07,nonstructural,URMasonry,1.67822E-01,1.00000E-03
2500,2.88001E+07,nonstructural,URMasonry,2.59030E-01,4.00000E-04
25,7.50819E-05,occupants,URMasonry,4.47017E-08,4.00000E-02
50,1.74348E-03,occupants,URMasonry,1.03802E-06,2.00000E-02
100,1.61174E-02,occupants,URMasonry,9.59588E-06,1.00000E-02
250,1.29954E-01,occupants,URMasonry,7.73711E-05,4.00000E-03
500,3.87447E-01,occupants,URMasonry,2.30676E-04,2.00000E-03
1000,8.63275E-01,occupants,URMasonry,5.13970E-04,1.00000E-03
2500,1.88279E+00,occupants,URMasonry,1.12096E-03,4.00000E-04
5,8.73087E+01,structural,URMasonry,1.56221E-06,2.00000E-01
10,2.73696E+03,structural,URMasonry,4.89721E-05,1.00000E-01
25,5.28938E+04,structural,URMasonry,9.46424E-04,4.00000E-02
50,2.68225E+05,structural,URMasonry,4.79932E-03,2.00000E-02
100,9.30561E+05,structural,URMasonry,1.66504E-02,1.00000E-02
250,3.03426E+06,structural,URMasonry,5.42918E-02,4.00000E-03
500,5.74542E+06,structural,URMasonry,1.02802E-01,2.00000E-03
1000,9.40679E+06,structural,URMasonry,1.68315E-01,1.00000E-03
2500,1.54636E+07,structural,URMasonry,2.76689E-01,4.00000E-04
5,2.09074E+00,contents,Concrete,2.29974E-08,2.00000E-01
10,6.34658E+01,contents,Concrete,6.98102E-07,1.00000E-01
25,1.81593E+03,contents,Concrete,1.99746E-05,4.00000E-02
50,1.27032E+04,contents,Concrete,1.39731E-04,2.00000E-02
100,5.90562E+04,contents,Concrete,6.49598E-04,1.00000E-02
250,2.55937E+05,contents,Concrete,2.81522E-03,4.00000E-03
500,5.56657E+05,contents,Concrete,6.12304E-03,2.00000E-03
1000,1.00531E+06,contents,Concrete,1.10581E-02,1.00000E-03
2500,1.83897E+06,contents,Concrete,2.02280E-02,4.00000E-04
5,3.88307E+01,nonstructural,Concrete,1.49736E-07,2.00000E-01
10,8.06433E+02,nonstructural,Concrete,3.10971E-06,1.00000E-01
25,1.33776E+04,nonstructural,Concrete,5.15858E-05,4.00000E-02
50,6.75872E+04,nonstructural,Concrete,2.60625E-04,2.00000E-02
100,2.48230E+05,nonstructural,Concrete,9.57210E-04,1.00000E-02
250,8.66408E+05,nonstructural,Concrete,3.34099E-03,4.00000E-03
500,1.64710E+06,nonstructural,Concrete,6.35142E-03,2.00000E-03
1000,2.71477E+06,nonstructural,Concrete,1.04685E-02,1.00000E-03
2500,4.71568E+06,nonstructural,Concrete,1.81843E-02,4.00000E-04
10,2.18686E-07,occupants,Concrete,1.18308E-10,1.00000E-01
25,8.17573E-05,occupants,Concrete,4.42302E-08,4.00000E-02
50,1.11337E-03,occupants,Concrete,6.02324E-07,2.00000E-02
100,7.66964E-03,occupants,Concrete,4.14923E-06,1.00000E-02
250,4.73360E-02,occupants,Concrete,2.56085E-05,4.00000E-03
500,1.21924E-01,occupants,Concrete,6.59599E-05,2.00000E-03
1000,2.44589E-01,occupants,Concrete,1.32321E-04,1.00000E-03
2500,4.80117E-01,occupants,Concrete,2.59740E-04,4.00000E-04
5,1.11046E+01,structural,Concrete,9.67957E-08,2.00000E-01
10,3.22089E+02,structural,Concrete,2.80757E-06,1.00000E-01
25,8.53964E+03,structural,Concrete,7.44379E-05,4.00000E-02
50,5.86433E+04,structural,Concrete,5.11179E-04,2.00000E-02
100,2.67936E+05,structural,Concrete,2.33553E-03,1.00000E-02
250,1.12476E+06,structural,Concrete,9.80424E-03,4.00000E-03
500,2.30509E+06,structural,Concrete,2.00929E-02,2.00000E-03
1000,3.97258E+06,structural,Concrete,3.46280E-02,1.00000E-03
2500,7.25990E+06,structural,Concrete,6.32827E-02,4.00000E-04
5,1.55375E-04,contents,RMasonry,1.08340E-11,2.00000E-01
10,4.07937E+00,contents,RMasonry,2.84447E-07,1.00000E-01
25,1.82787E+02,contents,RMasonry,1.27454E-05,4.00000E-02
50,1.64813E+03,contents,RMasonry,1.14921E-04,2.00000E-02
100,9.49016E+03,contents,RMasonry,6.61731E-04,1.00000E-02
250,5.43835E+04,contents,RMasonry,3.79206E-03,4.00000E-03
500,1.44729E+05,contents,RMasonry,1.00917E-02,2.00000E-03
1000,3.11027E+05,contents,RMasonry,2.16873E-02,1.00000E-03
2500,6.79538E+05,contents,RMasonry,4.73829E-02,4.00000E-04
5,9.49756E-01,nonstructural,RMasonry,2.70490E-08,2.00000E-01
10,5.88280E+01,nonstructural,RMasonry,1.67542E-06,1.00000E-01
25,1.39299E+03,nonstructural,RMasonry,3.96723E-05,4.00000E-02
50,8.03974E+03,nonstructural,RMasonry,2.28971E-04,2.00000E-02
100,3.16425E+04,nonstructural,RMasonry,9.01174E-04,1.00000E-02
250,1.23115E+05,nonstructural,RMasonry,3.50631E-03,4.00000E-03
500,2.69772E+05,nonstructural,RMasonry,7.68309E-03,2.00000E-03
1000,5.14288E+05,nonstructural,RMasonry,1.46469E-02,1.00000E-03
2500,1.03649E+06,nonstructural,RMasonry,2.95191E-02,4.00000E-04
25,2.21782E-08,occupants,RMasonry,4.91995E-11,4.00000E-02
50,4.67359E-06,occupants,RMasonry,1.03678E-08,2.00000E-02
100,7.15252E-05,occupants,RMasonry,1.58670E-07,1.00000E-02
250,9.87132E-04,occupants,RMasonry,2.18983E-06,4.00000E-03
500,4.38719E-03,occupants,RMasonry,9.73244E-06,2.00000E-03
1000,1.45279E-02,occupants,RMasonry,3.22284E-05,1.00000E-03
2500,5.11027E-02,occupants,RMasonry,1.13365E-04,4.00000E-04
5,6.82152E-02,structural,RMasonry,3.95296E-09,2.00000E-01
10,8.92977E+00,structural,RMasonry,5.17466E-07,1.00000E-01
25,4.08803E+02,structural,RMasonry,2.36895E-05,4.00000E-02
50,3.23446E+03,structural,RMasonry,1.87432E-04,2.00000E-02
100,1.58161E+04,structural,RMasonry,9.16519E-04,1.00000E-02
250,7.25295E+04,structural,RMasonry,4.20297E-03,4.00000E-03
