#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-14T07:32:31', checksum=1495686841, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,2.84091E-02,contents,Wood,5.06310E-10,2.00000E-01
10,2.70217E+01,contents,Wood,4.81583E-07,1.00000E-01
25,1.25287E+03,contents,Wood,2.23287E-05,4.00000E-02
50,1.15466E+04,contents,Wood,2.05785E-04,2.00000E-02
100,6.56003E+04,contents,Wood,1.16913E-03,1.00000E-02
250,3.50679E+05,contents,Wood,6.24983E-03,4.00000E-03
500,8.61705E+05,contents,Wood,1.53574E-02,2.00000E-03
1000,1.68987E+06,contents,Wood,3.01170E-02,1.00000E-03
2500,3.32140E+06,contents,Wood,5.91943E-02,4.00000E-04
5,6.47776E-01,nonstructural,Wood,2.22513E-09,2.00000E-01
10,3.76434E+02,nonstructural,Wood,1.29306E-06,1.00000E-01
25,1.44048E+04,nonstructural,Wood,4.94809E-05,4.00000E-02
50,9.88357E+04,nonstructural,Wood,3.39503E-04,2.00000E-02
100,4.11940E+05,nonstructural,Wood,1.41502E-03,1.00000E-02
250,1.56002E+06,nonstructural,Wood,5.35872E-03,4.00000E-03
500,3.19862E+06,nonstructural,Wood,1.09874E-02,2.00000E-03
1000,5.71445E+06,nonstructural,Wood,1.96293E-02,1.00000E-03
2500,1.08413E+07,nonstructural,Wood,3.72400E-02,4.00000E-04
25,6.04602E-08,occupants,Wood,3.87968E-11,4.00000E-02
50,1.78632E-05,occupants,Wood,1.14627E-08,2.00000E-02
100,2.09898E-04,occupants,Wood,1.34690E-07,1.00000E-02
250,2.08463E-03,occupants,Wood,1.33769E-06,4.00000E-03
500,7.36597E-03,occupants,Wood,4.72669E-06,2.00000E-03
1000,1.95451E-02,occupants,Wood,1.25420E-05,1.00000E-03
2500,5.22681E-02,occupants,Wood,3.35400E-05,4.00000E-04
5,1.01598E+04,structural,Wood,1.16435E-04,2.00000E-01
10,1.18549E+05,structural,Wood,1.35862E-03,1.00000E-01
25,6.42976E+05,structural,Wood,7.36879E-03,4.00000E-02
50,1.17604E+06,structural,Wood,1.34779E-02,2.00000E-02
100,1.68685E+06,structural,Wood,1.93320E-02,1.00000E-02
250,2.76980E+06,structural,Wood,3.17431E-02,4.00000E-03
500,4.52609E+06,structural,Wood,5.18710E-02,2.00000E-03
1000,7.36242E+06,structural,Wood,8.43766E-02,1.00000E-03
2500,1.27223E+07,structural,Wood,1.45803E-01,4.00000E-04
5,1.69628E+03,contents,URMasonry,3.38805E-05,2.00000E-01
10,3.43052E+04,contents,URMasonry,6.85195E-04,1.00000E-01
25,2.71096E+05,contents,URMasonry,5.41473E-03,4.00000E-02
50,6.58939E+05,contents,URMasonry,1.31613E-02,2.00000E-02
100,1.22472E+06,contents,URMasonry,2.44618E-02,1.00000E-02
250,2.22416E+06,contents,URMasonry,4.44242E-02,4.00000E-03
500,3.11850E+06,contents,URMasonry,6.22873E-02,2.00000E-03
1000,4.10580E+06,contents,URMasonry,8.20072E-02,1.00000E-03
2500,5.51174E+06,contents,URMasonry,1.10089E-01,4.00000E-04
5,1.84686E+03,nonstructural,URMasonry,1.66108E-05,2.00000E-01
10,4.18033E+04,nonstructural,URMasonry,3.75981E-04,1.00000E-01
25,4.00408E+05,nonstructural,URMasonry,3.60129E-03,4.00000E-02
50,1.26438E+06,nonstructural,URMasonry,1.13719E-02,2.00000E-02
100,3.14214E+06,nonstructural,URMasonry,2.82606E-02,1.00000E-02
250,7.81878E+06,nonstructural,URMasonry,7.03225E-02,4.00000E-03
500,1.30808E+07,nonstructural,URMasonry,1.17649E-01,2.00000E-03
1000,1.97133E+07,nonstructural,URMasonry,1.77303E-01,1.00000E-03
2500,3.00319E+07,nonstructural,URMasonry,2.70109E-01,4.00000E-04
25,5.96745E-05,occupants,URMasonry,3.55286E-08,4.00000E-02
50,1.84934E-03,occupants,URMasonry,1.10105E-06,2.00000E-02
100,1.89351E-02,occupants,URMasonry,1.12734E-05,1.00000E-02
250,1.52094E-01,occupants,URMasonry,9.05528E-05,4.00000E-03
500,4.41804E-01,occupants,URMasonry,2.63038E-04,2.00000E-03
1000,9.55337E-01,occupants,URMasonry,5.68782E-04,1.00000E-03
2500,2.05571E+00,occupants,URMasonry,1.22391E-03,4.00000E-04
5,3.89703E+01,structural,URMasonry,6.97291E-07,2.00000E-01
10,2.86024E+03,structural,URMasonry,5.11780E-05,1.00000E-01
25,6.19690E+04,structural,URMasonry,1.10881E-03,4.00000E-02
50,3.13776E+05,structural,URMasonry,5.61437E-03,2.00000E-02
100,1.06471E+06,structural,URMasonry,1.90507E-02,1.00000E-02
250,3.35501E+06,structural,URMasonry,6.00309E-02,4.00000E-03
500,6.21607E+06,structural,URMasonry,1.11224E-01,2.00000E-03
1000,1.00408E+07,structural,URMasonry,1.79660E-01,1.00000E-03
2500,1.62229E+07,structural,URMasonry,2.90275E-01,4.00000E-04
5,9.47218E-01,contents,Concrete,1.04191E-08,2.00000E-01
10,6.06828E+01,contents,Concrete,6.67490E-07,1.00000E-01
25,2.01640E+03,contents,Concrete,2.21797E-05,4.00000E-02
50,1.48732E+04,contents,Concrete,1.63600E-04,2.00000E-02
100,6.85449E+04,contents,Concrete,7.53970E-04,1.00000E-02
250,2.88278E+05,contents,Concrete,3.17096E-03,4.00000E-03
500,6.10540E+05,contents,Concrete,6.71573E-03,2.00000E-03
1000,1.08344E+06,contents,Concrete,1.19175E-02,1.00000E-03
2500,1.95940E+06,contents,Concrete,2.15527E-02,4.00000E-04
5,2.17131E+01,nonstructural,Concrete,8.37287E-08,2.00000E-01
10,9.06497E+02,nonstructural,Concrete,3.49557E-06,1.00000E-01
25,1.55447E+04,nonstructural,Concrete,5.99423E-05,4.00000E-02
50,7.99102E+04,nonstructural,Concrete,3.08144E-04,2.00000E-02
100,2.87870E+05,nonstructural,Concrete,1.11007E-03,1.00000E-02
250,9.62509E+05,nonstructural,Concrete,3.71156E-03,4.00000E-03
500,1.79133E+06,nonstructural,Concrete,6.90760E-03,2.00000E-03
1000,2.91522E+06,nonstructural,Concrete,1.12415E-02,1.00000E-03
2500,5.01893E+06,nonstructural,Concrete,1.93537E-02,4.00000E-04
10,2.66000E-08,occupants,Concrete,1.43904E-11,1.00000E-01
25,7.91195E-05,occupants,Concrete,4.28032E-08,4.00000E-02
50,1.26284E-03,occupants,Concrete,6.83188E-07,2.00000E-02
100,9.01490E-03,occupants,Concrete,4.87700E-06,1.00000E-02
250,5.45128E-02,occupants,Concrete,2.94911E-05,4.00000E-03
500,1.36161E-01,occupants,Concrete,7.36623E-05,2.00000E-03
1000,2.67571E-01,occupants,Concrete,1.44754E-04,1.00000E-03
2500,5.12684E-01,occupants,Concrete,2.77359E-04,4.00000E-04
5,6.17600E+00,structural,Concrete,5.38346E-08,2.00000E-01
10,3.28765E+02,structural,Concrete,2.86577E-06,1.00000E-01
25,9.71541E+03,structural,Concrete,8.46868E-05,4.00000E-02
50,7.07326E+04,structural,Concrete,6.16559E-04,2.00000E-02
100,3.21813E+05,structural,Concrete,2.80516E-03,1.00000E-02
250,1.28206E+06,structural,Concrete,1.11754E-02,4.00000E-03
500,2.55595E+06,structural,Concrete,2.22796E-02,2.00000E-03
1000,4.35580E+06,structural,Concrete,3.79684E-02,1.00000E-03
2500,7.88687E+06,structural,Concrete,6.87479E-02,4.00000E-04
10,3.21086E+00,contents,RMasonry,2.23887E-07,1.00000E-01
25,1.91509E+02,contents,RMasonry,1.33536E-05,4.00000E-02
50,1.86258E+03,contents,RMasonry,1.29874E-04,2.00000E-02
100,1.09606E+04,contents,RMasonry,7.64264E-04,1.00000E-02
250,6.18704E+04,contents,RMasonry,4.31411E-03,4.00000E-03
500,1.61237E+05,contents,RMasonry,1.12427E-02,2.00000E-03
1000,3.39318E+05,contents,RMasonry,2.36600E-02,1.00000E-03
2500,7.33137E+05,contents,RMasonry,5.11202E-02,4.00000E-04
5,2.64868E-01,nonstructural,RMasonry,7.54340E-09,2.00000E-01
10,5.74666E+01,nonstructural,RMasonry,1.63664E-06,1.00000E-01
25,1.59567E+03,nonstructural,RMasonry,4.54446E-05,4.00000E-02
50,9.32948E+03,nonstructural,RMasonry,2.65702E-04,2.00000E-02
100,3.61489E+04,nonstructural,RMasonry,1.02952E-03,1.00000E-02
250,1.37060E+05,nonstructural,RMasonry,3.90344E-03,4.00000E-03
500,2.94993E+05,nonstructural,RMasonry,8.40136E-03,2.00000E-03
1000,5.55779E+05,nonstructural,RMasonry,1.58285E-02,1.00000E-03
2500,1.11069E+06,nonstructural,RMasonry,3.16325E-02,4.00000E-04
25,2.53244E-08,occupants,RMasonry,5.61790E-11,4.00000E-02
50,4.06707E-06,occupants,RMasonry,9.02229E-09,2.00000E-02
100,7.78198E-05,occupants,RMasonry,1.72634E-07,1.00000E-02
250,1.15001E-03,occupants,RMasonry,2.55116E-06,4.00000E-03
500,5.08397E-03,occupants,RMasonry,1.12782E-05,2.00000E-03
1000,1.64974E-02,occupants,RMasonry,3.65975E-05,1.00000E-03
2500,5.77997E-02,occupants,RMasonry,1.28221E-04,4.00000E-04
5,1.98385E-02,structural,RMasonry,1.14961E-09,2.00000E-01
10,7.24804E+00,structural,RMasonry,4.20013E-07,1.00000E-01
25,4.41707E+02,structural,RMasonry,2.55962E-05,4.00000E-02
50,3.73192E+03,structural,RMasonry,2.16259E-04,2.00000E-02
100,1.83295E+04,structural,RMasonry,1.06217E-03,1.00000E-02
250,8.14507E+04,structural,RMasonry,4.71994E-03,4.00000E-03
500,1.83616E+05,structural,RMasonry,1.06403E-02,2.00000E-03
1000,3.49635E+05,structural,RMasonry,2.02608E-02,1.00000E-03
2500,7.00800E+05,structural,RMasonry,4.06103E-02,4.00000E-04
5,7.55845E-02,contents,Steel,3.14062E-09,2.00000E-01
10,1.43018E+01,contents,Steel,5.94257E-07,1.00000E-01
25,5.54884E+02,contents,Steel,2.30560E-05,4.00000E-02
50,4.58133E+03,contents,Steel,1.90359E-04,2.00000E-02
100,2.32923E+04,contents,Steel,9.67822E-04,1.00000E-02
250,1.08946E+05,contents,Steel,4.52685E-03,4.00000E-03
500,2.46576E+05,contents,Steel,1.02455E-02,2.00000E-03
1000,4.59852E+05,contents,Steel,1.91074E-02,1.00000E-03
2500,8.58205E+05,contents,Steel,3.56594E-02,4.00000E-04
5,7.21237E+00,nonstructural,Steel,1.46673E-07,2.00000E-01
10,3.61356E+02,nonstructural,Steel,7.34866E-06,1.00000E-01
25,6.03940E+03,nonstructural,Steel,1.22819E-04,4.00000E-02
50,2.82897E+04,nonstructural,Steel,5.75309E-04,2.00000E-02
100,9.34387E+04,nonstructural,Steel,1.90020E-03,1.00000E-02
250,2.96086E+05,nonstructural,Steel,6.02129E-03,4.00000E-03
500,5.58341E+05,nonstructural,Steel,1.13546E-02,2.00000E-03
1000,9.33310E+05,nonstructural,Steel,1.89801E-02,1.00000E-03
2500,1.62145E+06,nonstructural,Steel,3.29744E-02,4.00000E-04
25,1.58508E-05,occupants,Steel,2.22924E-08,4.00000E-02
50,3.04213E-04,occupants,Steel,4.27842E-07,2.00000E-02
100,2.43940E-03,occupants,Steel,3.43075E-06,1.00000E-02
250,1.65593E-02,occupants,Steel,2.32889E-05,4.00000E-03
500,4.48229E-02,occupants,Steel,6.30386E-05,2.00000E-03
1000,9.27950E-02,occupants,Steel,1.30506E-04,1.00000E-03
2500,1.90917E-01,occupants,Steel,2.68504E-04,4.00000E-04
5,7.33530E-01,structural,Steel,2.66304E-08,2.00000E-01
10,1.30998E+02,structural,Steel,4.75580E-06,1.00000E-01
25,3.67934E+03,structural,Steel,1.33576E-04,4.00000E-02
50,2.26101E+04,structural,Steel,8.20846E-04,2.00000E-02
100,9.12248E+04,structural,Steel,3.31187E-03,1.00000E-02
250,3.40349E+05,structural,Steel,1.23562E-02,4.00000E-03
500,6.81175E+05,structural,Steel,2.47297E-02,2.00000E-03
1000,1.16197E+06,structural,Steel,4.21846E-02,1.00000E-03
2500,2.01500E+06,structural,Steel,7.31535E-02,4.00000E-04
