#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-15T02:22:01', checksum=94330510, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,1.27590E+01,contents,Wood,2.27393E-07,2.00000E-01
10,7.62228E+02,contents,Wood,1.35845E-05,1.00000E-01
25,1.88067E+04,contents,Wood,3.35174E-04,4.00000E-02
50,1.25103E+05,contents,Wood,2.22960E-03,2.00000E-02
100,4.51499E+05,contents,Wood,8.04666E-03,1.00000E-02
250,1.38940E+06,contents,Wood,2.47621E-02,4.00000E-03
500,2.59012E+06,contents,Wood,4.61613E-02,2.00000E-03
1000,4.35684E+06,contents,Wood,7.76480E-02,1.00000E-03
2500,7.12396E+06,contents,Wood,1.26964E-01,4.00000E-04
5,1.67145E+02,nonstructural,Wood,5.74147E-07,2.00000E-01
10,1.06986E+04,nonstructural,Wood,3.67499E-05,1.00000E-01
25,1.77691E+05,nonstructural,Wood,6.10372E-04,4.00000E-02
50,7.51104E+05,nonstructural,Wood,2.58006E-03,2.00000E-02
100,1.93849E+06,nonstructural,Wood,6.65877E-03,1.00000E-02
250,4.79187E+06,nonstructural,Wood,1.64602E-02,4.00000E-03
500,8.59478E+06,nonstructural,Wood,2.95233E-02,2.00000E-03
1000,1.41293E+07,nonstructural,Wood,4.85344E-02,1.00000E-03
2500,2.35335E+07,nonstructural,Wood,8.08381E-02,4.00000E-04
25,1.91308E-05,occupants,Wood,1.22761E-08,4.00000E-02
50,4.69789E-04,occupants,Wood,3.01460E-07,2.00000E-02
100,3.55066E-03,occupants,Wood,2.27843E-06,1.00000E-02
250,1.79814E-02,occupants,Wood,1.15385E-05,4.00000E-03
500,3.94007E-02,occupants,Wood,2.52831E-05,2.00000E-03
1000,7.66717E-02,occupants,Wood,4.91996E-05,1.00000E-03
2500,1.58916E-01,occupants,Wood,1.01975E-04,4.00000E-04
5,2.92162E+05,structural,Wood,3.34830E-03,2.00000E-01
10,8.32218E+05,structural,Wood,9.53758E-03,1.00000E-01
25,1.50798E+06,structural,Wood,1.72821E-02,4.00000E-02
50,2.06676E+06,structural,Wood,2.36860E-02,2.00000E-02
100,3.60947E+06,structural,Wood,4.13661E-02,1.00000E-02
250,8.00780E+06,structural,Wood,9.17729E-02,4.00000E-03
500,1.24460E+07,structural,Wood,1.42637E-01,2.00000E-03
1000,1.70527E+07,structural,Wood,1.95431E-01,1.00000E-03
2500,2.47084E+07,structural,Wood,2.83169E-01,4.00000E-04
5,6.65563E+04,contents,URMasonry,1.32936E-03,2.00000E-01
10,3.56654E+05,contents,URMasonry,7.12362E-03,1.00000E-01
25,9.88970E+05,contents,URMasonry,1.97532E-02,4.00000E-02
50,1.71709E+06,contents,URMasonry,3.42962E-02,2.00000E-02
100,2.65910E+06,contents,URMasonry,5.31114E-02,1.00000E-02
250,4.08143E+06,contents,URMasonry,8.15203E-02,4.00000E-03
500,5.20243E+06,contents,URMasonry,1.03911E-01,2.00000E-03
1000,6.36907E+06,contents,URMasonry,1.27213E-01,1.00000E-03
2500,7.68830E+06,contents,URMasonry,1.53562E-01,4.00000E-04
5,8.21412E+04,nonstructural,URMasonry,7.38782E-04,2.00000E-01
10,4.79872E+05,nonstructural,URMasonry,4.31599E-03,1.00000E-01
25,2.17555E+06,nonstructural,URMasonry,1.95670E-02,4.00000E-02
50,5.33869E+06,nonstructural,URMasonry,4.80165E-02,2.00000E-02
100,1.05075E+07,nonstructural,URMasonry,9.45046E-02,1.00000E-02
250,2.00123E+07,nonstructural,URMasonry,1.79992E-01,4.00000E-03
500,2.78572E+07,nonstructural,URMasonry,2.50549E-01,2.00000E-03
1000,3.61020E+07,nonstructural,URMasonry,3.24703E-01,1.00000E-03
2500,4.66567E+07,nonstructural,URMasonry,4.19633E-01,4.00000E-04
25,2.78709E-03,occupants,URMasonry,1.65936E-06,4.00000E-02
50,4.44808E-02,occupants,URMasonry,2.64827E-05,2.00000E-02
100,2.43051E-01,occupants,URMasonry,1.44706E-04,1.00000E-02
250,8.85097E-01,occupants,URMasonry,5.26963E-04,4.00000E-03
500,1.64554E+00,occupants,URMasonry,9.79711E-04,2.00000E-03
1000,2.74687E+00,occupants,URMasonry,1.63541E-03,1.00000E-03
2500,4.68441E+00,occupants,URMasonry,2.78897E-03,4.00000E-04
5,3.52407E+03,structural,URMasonry,6.30559E-05,2.00000E-01
10,6.23361E+04,structural,URMasonry,1.11537E-03,1.00000E-01
25,6.13042E+05,structural,URMasonry,1.09691E-02,4.00000E-02
50,2.05362E+06,structural,URMasonry,3.67452E-02,2.00000E-02
100,4.76115E+06,structural,URMasonry,8.51908E-02,1.00000E-02
250,1.00766E+07,structural,URMasonry,1.80300E-01,4.00000E-03
500,1.46829E+07,structural,URMasonry,2.62720E-01,2.00000E-03
1000,2.03414E+07,structural,URMasonry,3.63966E-01,1.00000E-03
2500,2.62485E+07,structural,URMasonry,4.69663E-01,4.00000E-04
5,7.16983E+01,contents,Concrete,7.88657E-07,2.00000E-01
10,1.42309E+03,contents,Concrete,1.56535E-05,1.00000E-01
25,2.69278E+04,contents,Concrete,2.96197E-04,4.00000E-02
50,1.26159E+05,contents,Concrete,1.38771E-03,2.00000E-02
100,3.90891E+05,contents,Concrete,4.29967E-03,1.00000E-02
250,1.02568E+06,contents,Concrete,1.12822E-02,4.00000E-03
500,1.63779E+06,contents,Concrete,1.80151E-02,2.00000E-03
1000,2.47823E+06,contents,Concrete,2.72597E-02,1.00000E-03
2500,3.47725E+06,contents,Concrete,3.82486E-02,4.00000E-04
5,1.38928E+03,nonstructural,Concrete,5.35724E-06,2.00000E-01
10,1.55301E+04,nonstructural,Concrete,5.98863E-05,1.00000E-01
25,1.31377E+05,nonstructural,Concrete,5.06606E-04,4.00000E-02
50,5.04921E+05,nonstructural,Concrete,1.94704E-03,2.00000E-02
