#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-15T10:16:01', checksum=1457544887, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,1.36347E-03,contents,Wood,2.42998E-11,2.00000E-01
10,1.74957E+01,contents,Wood,3.11810E-07,1.00000E-01
25,9.43301E+02,contents,Wood,1.68116E-05,4.00000E-02
50,9.39554E+03,contents,Wood,1.67448E-04,2.00000E-02
100,5.84393E+04,contents,Wood,1.04151E-03,1.00000E-02
250,3.32479E+05,contents,Wood,5.92546E-03,4.00000E-03
500,8.30277E+05,contents,Wood,1.47973E-02,2.00000E-03
1000,1.64491E+06,contents,Wood,2.93157E-02,1.00000E-03
2500,3.25498E+06,contents,Wood,5.80106E-02,4.00000E-04
5,1.91579E-01,nonstructural,Wood,6.58080E-10,2.00000E-01
10,2.41215E+02,nonstructural,Wood,8.28580E-07,1.00000E-01
25,1.12781E+04,nonstructural,Wood,3.87404E-05,4.00000E-02
50,8.43317E+04,nonstructural,Wood,2.89682E-04,2.00000E-02
100,3.79211E+05,nonstructural,Wood,1.30260E-03,1.00000E-02
250,1.49199E+06,nonstructural,Wood,5.12501E-03,4.00000E-03
500,3.10236E+06,nonstructural,Wood,1.06567E-02,2.00000E-03
1000,5.58666E+06,nonstructural,Wood,1.91903E-02,1.00000E-03
2500,1.06135E+07,nonstructural,Wood,3.64575E-02,4.00000E-04
25,1.82887E-09,occupants,Wood,1.17357E-12,4.00000E-02
50,1.12760E-05,occupants,Wood,7.23575E-09,2.00000E-02
100,1.71772E-04,occupants,Wood,1.10225E-07,1.00000E-02
250,1.85776E-03,occupants,Wood,1.19211E-06,4.00000E-03
500,6.80603E-03,occupants,Wood,4.36738E-06,2.00000E-03
1000,1.84864E-02,occupants,Wood,1.18626E-05,1.00000E-03
2500,5.02495E-02,occupants,Wood,3.22447E-05,4.00000E-04
5,6.88173E+03,structural,Wood,7.88677E-05,2.00000E-01
10,9.98762E+04,structural,Wood,1.14462E-03,1.00000E-01
25,6.08317E+05,structural,Wood,6.97158E-03,4.00000E-02
50,1.14374E+06,structural,Wood,1.31078E-02,2.00000E-02
100,1.65024E+06,structural,Wood,1.89124E-02,1.00000E-02
250,2.69165E+06,structural,Wood,3.08475E-02,4.00000E-03
500,4.39812E+06,structural,Wood,5.04043E-02,2.00000E-03
1000,7.19247E+06,structural,Wood,8.24288E-02,1.00000E-03
2500,1.25035E+07,structural,Wood,1.43295E-01,4.00000E-04
5,1.28374E+03,contents,URMasonry,2.56407E-05,2.00000E-01
10,2.69129E+04,contents,URMasonry,5.37543E-04,1.00000E-01
25,2.47822E+05,contents,URMasonry,4.94986E-03,4.00000E-02
50,6.25708E+05,contents,URMasonry,1.24976E-02,2.00000E-02
100,1.18380E+06,contents,URMasonry,2.36446E-02,1.00000E-02
250,2.17615E+06,contents,URMasonry,4.34652E-02,4.00000E-03
500,3.07031E+06,contents,URMasonry,6.13248E-02,2.00000E-03
1000,4.05633E+06,contents,URMasonry,8.10191E-02,1.00000E-03
2500,5.46139E+06,contents,URMasonry,1.09083E-01,4.00000E-04
5,1.33491E+03,nonstructural,URMasonry,1.20062E-05,2.00000E-01
10,3.16490E+04,nonstructural,URMasonry,2.84653E-04,1.00000E-01
25,3.54420E+05,nonstructural,URMasonry,3.18768E-03,4.00000E-02
50,1.16763E+06,nonstructural,URMasonry,1.05017E-02,2.00000E-02
100,2.97704E+06,nonstructural,URMasonry,2.67756E-02,1.00000E-02
250,7.55560E+06,nonstructural,URMasonry,6.79555E-02,4.00000E-03
500,1.27762E+07,nonstructural,URMasonry,1.14910E-01,2.00000E-03
1000,1.93753E+07,nonstructural,URMasonry,1.74262E-01,1.00000E-03
2500,2.96859E+07,nonstructural,URMasonry,2.66996E-01,4.00000E-04
25,3.57894E-05,occupants,URMasonry,2.13080E-08,4.00000E-02
50,1.32108E-03,occupants,URMasonry,7.86535E-07,2.00000E-02
100,1.57702E-02,occupants,URMasonry,9.38912E-06,1.00000E-02
250,1.40148E-01,occupants,URMasonry,8.34405E-05,4.00000E-03
500,4.17939E-01,occupants,URMasonry,2.48829E-04,2.00000E-03
1000,9.19267E-01,occupants,URMasonry,5.47306E-04,1.00000E-03
2500,1.98357E+00,occupants,URMasonry,1.18096E-03,4.00000E-04
5,1.93547E+01,structural,URMasonry,3.46311E-07,2.00000E-01
10,1.86952E+03,structural,URMasonry,3.34512E-05,1.00000E-01
25,5.03133E+04,structural,URMasonry,9.00250E-04,4.00000E-02
50,2.77682E+05,structural,URMasonry,4.96854E-03,2.00000E-02
100,9.90447E+05,structural,URMasonry,1.77220E-02,1.00000E-02
250,3.21229E+06,structural,URMasonry,5.74772E-02,4.00000E-03
500,6.03327E+06,structural,URMasonry,1.07953E-01,2.00000E-03
1000,9.82051E+06,structural,URMasonry,1.75717E-01,1.00000E-03
2500,1.59954E+07,structural,URMasonry,2.86205E-01,4.00000E-04
5,5.08783E-01,contents,Concrete,5.59644E-09,2.00000E-01
10,4.29225E+01,contents,Concrete,4.72133E-07,1.00000E-01
25,1.53088E+03,contents,Concrete,1.68392E-05,4.00000E-02
50,1.25052E+04,contents,Concrete,1.37553E-04,2.00000E-02
100,6.24377E+04,contents,Concrete,6.86793E-04,1.00000E-02
250,2.73545E+05,contents,Concrete,3.00891E-03,4.00000E-03
500,5.90124E+05,contents,Concrete,6.49116E-03,2.00000E-03
1000,1.05541E+06,contents,Concrete,1.16092E-02,1.00000E-03
2500,1.91517E+06,contents,Concrete,2.10662E-02,4.00000E-04
5,1.21473E+01,nonstructural,Concrete,4.68416E-08,2.00000E-01
10,6.12505E+02,nonstructural,Concrete,2.36190E-06,1.00000E-01
25,1.27646E+04,nonstructural,Concrete,4.92221E-05,4.00000E-02
50,6.87526E+04,nonstructural,Concrete,2.65119E-04,2.00000E-02
100,2.63900E+05,nonstructural,Concrete,1.01763E-03,1.00000E-02
250,9.16846E+05,nonstructural,Concrete,3.53548E-03,4.00000E-03
500,1.72408E+06,nonstructural,Concrete,6.64829E-03,2.00000E-03
1000,2.82531E+06,nonstructural,Concrete,1.08948E-02,1.00000E-03
2500,4.88934E+06,nonstructural,Concrete,1.88539E-02,4.00000E-04
25,5.19513E-05,occupants,Concrete,2.81053E-08,4.00000E-02
50,9.59373E-04,occupants,Concrete,5.19015E-07,2.00000E-02
100,7.84319E-03,occupants,Concrete,4.24312E-06,1.00000E-02
250,5.08164E-02,occupants,Concrete,2.74914E-05,4.00000E-03
500,1.30525E-01,occupants,Concrete,7.06130E-05,2.00000E-03
1000,2.58541E-01,occupants,Concrete,1.39869E-04,1.00000E-03
2500,5.01461E-01,occupants,Concrete,2.71287E-04,4.00000E-04
5,3.34572E+00,structural,Concrete,2.91638E-08,2.00000E-01
10,2.16604E+02,structural,Concrete,1.88808E-06,1.00000E-01
25,7.41844E+03,structural,Concrete,6.46647E-05,4.00000E-02
50,5.73195E+04,structural,Concrete,4.99640E-04,2.00000E-02
100,2.83291E+05,structural,Concrete,2.46938E-03,1.00000E-02
250,1.19074E+06,structural,Concrete,1.03794E-02,4.00000E-03
500,2.39948E+06,structural,Concrete,2.09157E-02,2.00000E-03
1000,4.10658E+06,structural,Concrete,3.57960E-02,1.00000E-03
2500,7.47343E+06,structural,Concrete,6.51440E-02,4.00000E-04
10,1.95920E+00,contents,RMasonry,1.36611E-07,1.00000E-01
25,1.40681E+02,contents,RMasonry,9.80941E-06,4.00000E-02
50,1.53059E+03,contents,RMasonry,1.06725E-04,2.00000E-02
100,9.77759E+03,contents,RMasonry,6.81773E-04,1.00000E-02
250,5.82730E+04,contents,RMasonry,4.06326E-03,4.00000E-03
500,1.55169E+05,contents,RMasonry,1.08196E-02,2.00000E-03
1000,3.31004E+05,contents,RMasonry,2.30803E-02,1.00000E-03
2500,7.16682E+05,contents,RMasonry,4.99728E-02,4.00000E-04
5,8.09447E-02,nonstructural,RMasonry,2.30530E-09,2.00000E-01
10,3.54733E+01,nonstructural,RMasonry,1.01028E-06,1.00000E-01
25,1.27355E+03,nonstructural,RMasonry,3.62705E-05,4.00000E-02
50,8.18493E+03,nonstructural,RMasonry,2.33106E-04,2.00000E-02
100,3.34670E+04,nonstructural,RMasonry,9.53136E-04,1.00000E-02
250,1.30943E+05,nonstructural,RMasonry,3.72923E-03,4.00000E-03
500,2.86062E+05,nonstructural,RMasonry,8.14701E-03,2.00000E-03
1000,5.42965E+05,nonstructural,RMasonry,1.54636E-02,1.00000E-03
2500,1.08904E+06,nonstructural,RMasonry,3.10156E-02,4.00000E-04
50,2.79413E-06,occupants,RMasonry,6.19844E-09,2.00000E-02
100,6.16052E-05,occupants,RMasonry,1.36663E-07,1.00000E-02
250,1.00759E-03,occupants,RMasonry,2.23522E-06,4.00000E-03
500,4.66963E-03,occupants,RMasonry,1.03590E-05,2.00000E-03
1000,1.56105E-02,occupants,RMasonry,3.46301E-05,1.00000E-03
2500,5.50072E-02,occupants,RMasonry,1.22027E-04,4.00000E-04
5,4.65080E-03,structural,RMasonry,2.69507E-10,2.00000E-01
10,4.59718E+00,structural,RMasonry,2.66400E-07,1.00000E-01
25,3.28381E+02,structural,RMasonry,1.90292E-05,4.00000E-02
50,3.14888E+03,structural,RMasonry,1.82473E-04,2.00000E-02
100,1.66955E+04,structural,RMasonry,9.67477E-04,1.00000E-02
250,7.76004E+04,structural,RMasonry,4.49683E-03,4.00000E-03
500,1.77818E+05,structural,RMasonry,1.03043E-02,2.00000E-03
1000,3.42138E+05,structural,RMasonry,1.98264E-02,1.00000E-03
2500,6.86120E+05,structural,RMasonry,3.97596E-02,4.00000E-04
5,8.48607E-04,contents,Steel,3.52606E-11,2.00000E-01
10,8.09007E+00,contents,Steel,3.36151E-07,1.00000E-01
25,4.19025E+02,contents,Steel,1.74110E-05,4.00000E-02
50,3.73338E+03,contents,Steel,1.55126E-04,2.00000E-02
100,2.07556E+04,contents,Steel,8.62417E-04,1.00000E-02
250,1.02366E+05,contents,Steel,4.25344E-03,4.00000E-03
500,2.36837E+05,contents,Steel,9.84085E-03,2.00000E-03
1000,4.45450E+05,contents,Steel,1.85090E-02,1.00000E-03
2500,8.40392E+05,contents,Steel,3.49192E-02,4.00000E-04
5,2.96747E+00,nonstructural,Steel,6.03475E-08,2.00000E-01
10,2.40765E+02,nonstructural,Steel,4.89627E-06,1.00000E-01
25,5.01690E+03,nonstructural,Steel,1.02025E-04,4.00000E-02
50,2.48399E+04,nonstructural,Steel,5.05153E-04,2.00000E-02
100,8.63841E+04,nonstructural,Steel,1.75674E-03,1.00000E-02
250,2.82267E+05,nonstructural,Steel,5.74026E-03,4.00000E-03
500,5.38287E+05,nonstructural,Steel,1.09468E-02,2.00000E-03
1000,9.04202E+05,nonstructural,Steel,1.83882E-02,1.00000E-03
2500,1.58462E+06,nonstructural,Steel,3.22253E-02,4.00000E-04
25,8.37533E-06,occupants,Steel,1.17790E-08,4.00000E-02
50,2.13494E-04,occupants,Steel,3.00256E-07,2.00000E-02
100,2.00713E-03,occupants,Steel,2.82281E-06,1.00000E-02
250,1.50390E-02,occupants,Steel,2.11507E-05,4.00000E-03
500,4.20404E-02,occupants,Steel,5.91253E-05,2.00000E-03
1000,8.90565E-02,occupants,Steel,1.25248E-04,1.00000E-03
2500,1.84589E-01,occupants,Steel,2.59604E-04,4.00000E-04
5,1.96688E-01,structural,Steel,7.14064E-09,2.00000E-01
10,8.07707E+01,structural,Steel,2.93234E-06,1.00000E-01
25,2.89782E+03,structural,Steel,1.05204E-04,4.00000E-02
50,1.92050E+04,structural,Steel,6.97227E-04,2.00000E-02
100,8.24214E+04,structural,Steel,2.99227E-03,1.00000E-02
250,3.20142E+05,structural,Steel,1.16226E-02,4.00000E-03
500,6.48489E+05,structural,Steel,2.35430E-02,2.00000E-03
1000,1.11337E+06,structural,Steel,4.04204E-02,1.00000E-03
2500,1.94802E+06,structural,Steel,7.07218E-02,4.00000E-04
25,7.70571E+00,contents,Precast,1.48103E-06,4.00000E-02
50,1.26464E+02,contents,Precast,2.43062E-05,2.00000E-02
100,1.09762E+03,contents,Precast,2.10961E-04,1.00000E-02
250,9.52524E+03,contents,Precast,1.83074E-03,4.00000E-03
500,3.29067E+04,contents,Precast,6.32462E-03,2.00000E-03
1000,8.79386E+04,contents,Precast,1.69017E-02,1.00000E-03
2500,2.39307E+05,contents,Precast,4.59945E-02,4.00000E-04
10,5.44312E+00,nonstructural,Precast,5.77076E-07,1.00000E-01
25,3.97571E+02,nonstructural,Precast,4.21502E-05,4.00000E-02
50,2.99103E+03,nonstructural,Precast,3.17107E-04,2.00000E-02
100,1.21208E+04,nonstructural,Precast,1.28504E-03,1.00000E-02
250,4.38120E+04,nonstructural,Precast,4.64491E-03,4.00000E-03
500,9.38301E+04,nonstructural,Precast,9.94780E-03,2.00000E-03
1000,1.85329E+05,nonstructural,Precast,1.96484E-02,1.00000E-03
2500,4.12705E+05,nonstructural,Precast,4.37547E-02,4.00000E-04
100,1.66777E-06,occupants,Precast,1.89368E-08,1.00000E-02
250,1.05317E-04,occupants,Precast,1.19584E-06,4.00000E-03
500,9.62635E-04,occupants,Precast,1.09303E-05,2.00000E-03
1000,5.20783E-03,occupants,Precast,5.91328E-05,1.00000E-03
2500,2.74821E-02,occupants,Precast,3.12048E-04,4.00000E-04
10,5.07666E-01,structural,Precast,8.78155E-08,1.00000E-01
25,9.39208E+01,structural,Precast,1.62463E-05,4.00000E-02
50,1.21310E+03,structural,Precast,2.09840E-04,2.00000E-02
100,7.58991E+03,structural,Precast,1.31289E-03,1.00000E-02
250,3.95432E+04,structural,Precast,6.84013E-03,4.00000E-03
500,9.61871E+04,structural,Precast,1.66383E-02,2.00000E-03
1000,1.95882E+05,structural,Precast,3.38834E-02,1.00000E-03
2500,4.18279E+05,structural,Precast,7.23534E-02,4.00000E-04
5,1.30675E+03,contents,*total*,5.42896E-06,2.00000E-01
10,2.75040E+04,contents,*total*,1.14267E-04,1.00000E-01
25,2.59881E+05,contents,*total*,1.07969E-03,4.00000E-02
50,6.92386E+05,contents,*total*,2.87656E-03,2.00000E-02
100,1.44311E+06,contents,*total*,5.99550E-03,1.00000E-02
250,3.08588E+06,contents,*total*,1.28205E-02,4.00000E-03
500,4.83744E+06,contents,*total*,2.00974E-02,2.00000E-03
1000,7.03604E+06,contents,*total*,2.92316E-02,1.00000E-03
2500,1.07694E+07,contents,*total*,4.47419E-02,4.00000E-04
5,1.58720E+03,nonstructural,*total*,2.10128E-06,2.00000E-01
10,3.64524E+04,nonstructural,*total*,4.82591E-05,1.00000E-01
25,4.24258E+05,nonstructural,*total*,5.61672E-04,4.00000E-02
50,1.50165E+06,nonstructural,*total*,1.98802E-03,2.00000E-02
100,4.10546E+06,nonstructural,*total*,5.43519E-03,1.00000E-02
250,1.07965E+07,nonstructural,*total*,1.42934E-02,4.00000E-03
500,1.82059E+07,nonstructural,*total*,2.41027E-02,2.00000E-03
1000,2.74840E+07,nonstructural,*total*,3.63859E-02,1.00000E-03
2500,4.26011E+07,nonstructural,*total*,5.63993E-02,4.00000E-04
10,6.64938E-08,occupants,*total*,1.04940E-11,1.00000E-01
25,1.58919E-04,occupants,*total*,2.50805E-08,4.00000E-02
50,3.40377E-03,occupants,*total*,5.37182E-07,2.00000E-02
100,3.16284E-02,occupants,*total*,4.99159E-06,1.00000E-02
250,2.29659E-01,occupants,*total*,3.62447E-05,4.00000E-03
500,6.20941E-01,occupants,*total*,9.79968E-05,2.00000E-03
1000,1.28959E+00,occupants,*total*,2.03523E-04,1.00000E-03
2500,2.69200E+00,occupants,*total*,4.24851E-04,4.00000E-04
5,7.08020E+03,structural,*total*,2.29542E-05,2.00000E-01
10,1.04602E+05,structural,*total*,3.39122E-04,1.00000E-01
25,6.92624E+05,structural,*total*,2.24551E-03,4.00000E-02
50,1.57686E+06,structural,*total*,5.11223E-03,2.00000E-02
100,3.25653E+06,structural,*total*,1.05578E-02,1.00000E-02
250,7.91555E+06,structural,*total*,2.56624E-02,4.00000E-03
500,1.36880E+07,structural,*total*,4.43770E-02,2.00000E-03
1000,2.14692E+07,structural,*total*,6.96038E-02,1.00000E-03
2500,3.48366E+07,structural,*total*,1.12941E-01,4.00000E-04
