#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-09T06:23:03', checksum=1523211967, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
250,3.97840E-01,contents,Wood,7.78480E-09,4.00000E-03
500,1.47739E+03,contents,Wood,2.89091E-05,2.00000E-03
1000,7.56959E+03,contents,Wood,1.48119E-04,1.00000E-03
2500,5.38289E+04,contents,Wood,1.05331E-03,4.00000E-04
500,3.09239E+04,nonstructural,Wood,1.04190E-04,2.00000E-03
1000,1.36465E+05,nonstructural,Wood,4.59786E-04,1.00000E-03
2500,5.57716E+05,nonstructural,Wood,1.87909E-03,4.00000E-04
2500,4.40374E-04,occupants,Wood,2.30256E-07,4.00000E-04
250,1.69481E+05,structural,Wood,2.07933E-03,4.00000E-03
500,6.70305E+05,structural,Wood,8.22384E-03,2.00000E-03
1000,1.20725E+06,structural,Wood,1.48116E-02,1.00000E-03
2500,1.86380E+06,structural,Wood,2.28666E-02,4.00000E-04
250,2.26018E+00,contents,RMasonry,1.71349E-07,4.00000E-03
500,1.59250E+02,contents,RMasonry,1.20731E-05,2.00000E-03
1000,1.49485E+03,contents,RMasonry,1.13328E-04,1.00000E-03
2500,1.20151E+04,contents,RMasonry,9.10890E-04,4.00000E-04
250,1.75623E+01,nonstructural,RMasonry,6.27503E-07,4.00000E-03
500,1.84481E+03,nonstructural,RMasonry,6.59150E-05,2.00000E-03
1000,8.03111E+03,nonstructural,RMasonry,2.86951E-04,1.00000E-03
2500,3.60832E+04,nonstructural,RMasonry,1.28925E-03,4.00000E-04
2500,2.08379E-04,occupants,RMasonry,4.52232E-07,4.00000E-04
500,1.32981E+02,structural,RMasonry,9.10169E-06,2.00000E-03
1000,1.11665E+03,structural,RMasonry,7.64272E-05,1.00000E-03
2500,9.80001E+03,structural,RMasonry,6.70748E-04,4.00000E-04
250,6.76597E+00,contents,Steel,1.23207E-07,4.00000E-03
500,3.54732E+02,contents,Steel,6.45959E-06,2.00000E-03
1000,2.26368E+03,contents,Steel,4.12211E-05,1.00000E-03
2500,1.65985E+04,contents,Steel,3.02254E-04,4.00000E-04
250,2.31866E+02,nonstructural,Steel,2.15489E-06,4.00000E-03
500,7.44785E+03,nonstructural,Steel,6.92182E-05,2.00000E-03
1000,2.85018E+04,nonstructural,Steel,2.64887E-04,1.00000E-03
2500,1.10142E+05,nonstructural,Steel,1.02363E-03,4.00000E-04
500,2.69100E-05,occupants,Steel,1.77633E-08,2.00000E-03
1000,3.67960E-04,occupants,Steel,2.42891E-07,1.00000E-03
2500,4.16670E-03,occupants,Steel,2.75044E-06,4.00000E-04
250,2.16168E+01,structural,Steel,3.50035E-07,4.00000E-03
500,1.94405E+03,structural,Steel,3.14795E-05,2.00000E-03
1000,1.09447E+04,structural,Steel,1.77224E-04,1.00000E-03
2500,6.38055E+04,structural,Steel,1.03319E-03,4.00000E-04
250,4.06746E+04,contents,URMasonry,5.72110E-04,4.00000E-03
500,2.97055E+05,contents,URMasonry,4.17824E-03,2.00000E-03
1000,6.60040E+05,contents,URMasonry,9.28380E-03,1.00000E-03
2500,1.37701E+06,contents,URMasonry,1.93684E-02,4.00000E-04
250,4.19406E+04,nonstructural,URMasonry,2.74973E-04,4.00000E-03
500,3.27120E+05,nonstructural,URMasonry,2.14468E-03,2.00000E-03
1000,9.00010E+05,nonstructural,URMasonry,5.90069E-03,1.00000E-03
2500,2.66825E+06,nonstructural,URMasonry,1.74937E-02,4.00000E-04
2500,1.66582E-03,occupants,URMasonry,5.73297E-07,4.00000E-04
250,7.58681E+02,structural,URMasonry,9.46705E-06,4.00000E-03
500,2.22505E+04,structural,URMasonry,2.77649E-04,2.00000E-03
1000,1.24041E+05,structural,URMasonry,1.54783E-03,1.00000E-03
