#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-13T00:20:16', checksum=1530093249, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
10,3.06677E+02,contents,Wood,5.46562E-06,1.00000E-01
25,1.12518E+04,contents,Wood,2.00530E-04,4.00000E-02
50,8.84028E+04,contents,Wood,1.57552E-03,2.00000E-02
100,3.13588E+05,contents,Wood,5.58880E-03,1.00000E-02
250,1.11058E+06,contents,Wood,1.97929E-02,4.00000E-03
500,2.19104E+06,contents,Wood,3.90488E-02,2.00000E-03
1000,3.73746E+06,contents,Wood,6.66093E-02,1.00000E-03
2500,6.32446E+06,contents,Wood,1.12715E-01,4.00000E-04
10,3.85868E+03,nonstructural,Wood,1.32547E-05,1.00000E-01
25,1.15242E+05,nonstructural,Wood,3.95860E-04,4.00000E-02
50,5.84561E+05,nonstructural,Wood,2.00798E-03,2.00000E-02
100,1.48246E+06,nonstructural,Wood,5.09228E-03,1.00000E-02
250,4.05113E+06,nonstructural,Wood,1.39157E-02,4.00000E-03
500,7.31619E+06,nonstructural,Wood,2.51313E-02,2.00000E-03
1000,1.19713E+07,nonstructural,Wood,4.11217E-02,1.00000E-03
2500,2.08909E+07,nonstructural,Wood,7.17607E-02,4.00000E-04
50,1.68039E-04,occupants,Wood,1.07830E-07,2.00000E-02
100,1.82566E-03,occupants,Wood,1.17151E-06,1.00000E-02
250,1.07274E-02,occupants,Wood,6.88369E-06,4.00000E-03
500,2.87605E-02,occupants,Wood,1.84554E-05,2.00000E-03
1000,6.28531E-02,occupants,Wood,4.03323E-05,1.00000E-03
2500,1.41525E-01,occupants,Wood,9.08157E-05,4.00000E-04
5,1.03462E+05,structural,Wood,1.18572E-03,2.00000E-01
10,5.72811E+05,structural,Wood,6.56467E-03,1.00000E-01
25,1.30326E+06,structural,Wood,1.49360E-02,4.00000E-02
50,1.78631E+06,structural,Wood,2.04719E-02,2.00000E-02
100,2.79548E+06,structural,Wood,3.20374E-02,1.00000E-02
250,5.75205E+06,structural,Wood,6.59210E-02,4.00000E-03
500,9.52026E+06,structural,Wood,1.09106E-01,2.00000E-03
1000,1.49201E+07,structural,Wood,1.70991E-01,1.00000E-03
2500,2.29845E+07,structural,Wood,2.63413E-01,4.00000E-04
5,1.50886E+04,contents,URMasonry,3.01372E-04,2.00000E-01
10,2.00946E+05,contents,URMasonry,4.01360E-03,1.00000E-01
25,7.15099E+05,contents,URMasonry,1.42830E-02,4.00000E-02
50,1.37448E+06,contents,URMasonry,2.74531E-02,2.00000E-02
100,2.29123E+06,contents,URMasonry,4.57637E-02,1.00000E-02
250,3.63375E+06,contents,URMasonry,7.25786E-02,4.00000E-03
500,4.70466E+06,contents,URMasonry,9.39685E-02,2.00000E-03
1000,5.94916E+06,contents,URMasonry,1.18825E-01,1.00000E-03
2500,7.60183E+06,contents,URMasonry,1.51835E-01,4.00000E-04
5,1.44862E+04,nonstructural,URMasonry,1.30289E-04,2.00000E-01
10,2.38553E+05,nonstructural,URMasonry,2.14556E-03,1.00000E-01
25,1.33936E+06,nonstructural,URMasonry,1.20463E-02,4.00000E-02
50,3.70171E+06,nonstructural,URMasonry,3.32934E-02,2.00000E-02
100,8.23812E+06,nonstructural,URMasonry,7.40941E-02,1.00000E-02
250,1.63340E+07,nonstructural,URMasonry,1.46908E-01,4.00000E-03
500,2.42630E+07,nonstructural,URMasonry,2.18223E-01,2.00000E-03
1000,3.33899E+07,nonstructural,URMasonry,3.00311E-01,1.00000E-03
