#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-14T01:28:26', checksum=87449228, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
10,9.01390E+01,contents,Wood,1.60646E-06,1.00000E-01
25,5.08163E+03,contents,Wood,9.05653E-05,4.00000E-02
50,4.47427E+04,contents,Wood,7.97408E-04,2.00000E-02
100,2.15022E+05,contents,Wood,3.83214E-03,1.00000E-02
250,9.27800E+05,contents,Wood,1.65353E-02,4.00000E-03
500,1.88747E+06,contents,Wood,3.36387E-02,2.00000E-03
1000,3.22689E+06,contents,Wood,5.75099E-02,1.00000E-03
2500,5.52931E+06,contents,Wood,9.85439E-02,4.00000E-04
10,1.53366E+03,nonstructural,Wood,5.26817E-06,1.00000E-01
25,5.50833E+04,nonstructural,Wood,1.89212E-04,4.00000E-02
50,3.44380E+05,nonstructural,Wood,1.18295E-03,2.00000E-02
100,1.11711E+06,nonstructural,Wood,3.83728E-03,1.00000E-02
250,3.43459E+06,nonstructural,Wood,1.17979E-02,4.00000E-03
500,6.26550E+06,nonstructural,Wood,2.15221E-02,2.00000E-03
1000,1.05004E+07,nonstructural,Wood,3.60692E-02,1.00000E-03
2500,1.82430E+07,nonstructural,Wood,6.26651E-02,4.00000E-04
50,1.07755E-04,occupants,Wood,6.91456E-08,2.00000E-02
100,1.01453E-03,occupants,Wood,6.51016E-07,1.00000E-02
250,8.25923E-03,occupants,Wood,5.29989E-06,4.00000E-03
500,2.49920E-02,occupants,Wood,1.60372E-05,2.00000E-03
1000,5.61247E-02,occupants,Wood,3.60148E-05,1.00000E-03
2500,1.26916E-01,occupants,Wood,8.14412E-05,4.00000E-04
5,4.89422E+04,structural,Wood,5.60899E-04,2.00000E-01
10,4.65256E+05,structural,Wood,5.33203E-03,1.00000E-01
25,1.20572E+06,structural,Wood,1.38180E-02,4.00000E-02
50,1.68756E+06,structural,Wood,1.93402E-02,2.00000E-02
100,2.37588E+06,structural,Wood,2.72286E-02,1.00000E-02
250,5.00214E+06,structural,Wood,5.73267E-02,4.00000E-03
500,8.87117E+06,structural,Wood,1.01667E-01,2.00000E-03
1000,1.39897E+07,structural,Wood,1.60328E-01,1.00000E-03
2500,2.18621E+07,structural,Wood,2.50550E-01,4.00000E-04
5,3.46572E+03,contents,URMasonry,6.92224E-05,2.00000E-01
10,1.57075E+05,contents,URMasonry,3.13733E-03,1.00000E-01
25,6.45539E+05,contents,URMasonry,1.28937E-02,4.00000E-02
50,1.26744E+06,contents,URMasonry,2.53152E-02,2.00000E-02
100,2.07546E+06,contents,URMasonry,4.14541E-02,1.00000E-02
250,3.35460E+06,contents,URMasonry,6.70030E-02,4.00000E-03
500,4.43498E+06,contents,URMasonry,8.85820E-02,2.00000E-03
1000,5.64831E+06,contents,URMasonry,1.12816E-01,1.00000E-03
2500,7.24470E+06,contents,URMasonry,1.44702E-01,4.00000E-04
5,3.35621E+03,nonstructural,URMasonry,3.01860E-05,2.00000E-01
10,1.93991E+05,nonstructural,URMasonry,1.74476E-03,1.00000E-01
25,1.13371E+06,nonstructural,URMasonry,1.01966E-02,4.00000E-02
50,3.09565E+06,nonstructural,URMasonry,2.78424E-02,2.00000E-02
100,6.78535E+06,nonstructural,URMasonry,6.10278E-02,1.00000E-02
250,1.45534E+07,nonstructural,URMasonry,1.30894E-01,4.00000E-03
500,2.21246E+07,nonstructural,URMasonry,1.98989E-01,2.00000E-03
1000,3.10365E+07,nonstructural,URMasonry,2.79144E-01,1.00000E-03
2500,4.34481E+07,nonstructural,URMasonry,3.90775E-01,4.00000E-04
25,2.11857E-04,occupants,URMasonry,1.26134E-07,4.00000E-02
50,9.18422E-03,occupants,URMasonry,5.46803E-06,2.00000E-02
100,8.34951E-02,occupants,URMasonry,4.97107E-05,1.00000E-02
250,4.81864E-01,occupants,URMasonry,2.86889E-04,4.00000E-03
