#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T05:19:37', checksum=13196930, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,1.76155E+01,contents,Wood,3.44694E-07,4.00000E-02
50,3.99276E+02,contents,Wood,7.81291E-06,2.00000E-02
100,4.10635E+03,contents,Wood,8.03518E-05,1.00000E-02
250,4.79364E+04,contents,Wood,9.38003E-04,4.00000E-03
500,2.04302E+05,contents,Wood,3.99772E-03,2.00000E-03
1000,6.89440E+05,contents,Wood,1.34907E-02,1.00000E-03
2500,2.44573E+06,contents,Wood,4.78573E-02,4.00000E-04
25,3.93064E+02,nonstructural,Wood,1.32433E-06,4.00000E-02
50,7.12248E+03,nonstructural,Wood,2.39974E-05,2.00000E-02
100,5.15051E+04,nonstructural,Wood,1.73533E-04,1.00000E-02
250,3.75267E+05,nonstructural,Wood,1.26437E-03,4.00000E-03
500,1.25899E+06,nonstructural,Wood,4.24184E-03,2.00000E-03
1000,3.62835E+06,nonstructural,Wood,1.22248E-02,1.00000E-03
2500,1.13938E+07,nonstructural,Wood,3.83885E-02,4.00000E-04
50,7.69187E-07,occupants,Wood,4.02181E-10,2.00000E-02
100,4.60101E-05,occupants,Wood,2.40571E-08,1.00000E-02
250,1.32113E-03,occupants,Wood,6.90771E-07,4.00000E-03
500,7.30985E-03,occupants,Wood,3.82206E-06,2.00000E-03
1000,2.79440E-02,occupants,Wood,1.46109E-05,1.00000E-03
2500,1.06847E-01,occupants,Wood,5.58664E-05,4.00000E-04
25,1.52463E+04,structural,Wood,1.87054E-04,4.00000E-02
50,1.17106E+05,structural,Wood,1.43676E-03,2.00000E-02
100,4.15370E+05,structural,Wood,5.09609E-03,1.00000E-02
250,1.28093E+06,structural,Wood,1.57155E-02,4.00000E-03
500,2.42302E+06,structural,Wood,2.97276E-02,2.00000E-03
1000,4.60815E+06,structural,Wood,5.65365E-02,1.00000E-03
2500,1.02881E+07,structural,Wood,1.26223E-01,4.00000E-04
25,1.78546E+00,contents,RMasonry,1.35360E-07,4.00000E-02
50,4.80741E+01,contents,RMasonry,3.64461E-06,2.00000E-02
100,5.94810E+02,contents,RMasonry,4.50939E-05,1.00000E-02
250,8.44829E+03,contents,RMasonry,6.40485E-04,4.00000E-03
500,4.14784E+04,contents,RMasonry,3.14457E-03,2.00000E-03
1000,1.51034E+05,contents,RMasonry,1.14502E-02,1.00000E-03
2500,5.45831E+05,contents,RMasonry,4.13807E-02,4.00000E-04
25,1.77080E+01,nonstructural,RMasonry,6.32708E-07,4.00000E-02
50,2.90900E+02,nonstructural,RMasonry,1.03939E-05,2.00000E-02
100,2.30066E+03,nonstructural,RMasonry,8.22027E-05,1.00000E-02
250,1.96479E+04,nonstructural,RMasonry,7.02019E-04,4.00000E-03
500,7.39512E+04,nonstructural,RMasonry,2.64228E-03,2.00000E-03
1000,2.29440E+05,nonstructural,RMasonry,8.19790E-03,1.00000E-03
2500,7.57144E+05,nonstructural,RMasonry,2.70528E-02,4.00000E-04
50,1.88433E-07,occupants,RMasonry,4.08945E-10,2.00000E-02
100,1.52303E-05,occupants,RMasonry,3.30534E-08,1.00000E-02
250,6.48978E-04,occupants,RMasonry,1.40843E-06,4.00000E-03
500,4.74397E-03,occupants,RMasonry,1.02955E-05,2.00000E-03
1000,2.24357E-02,occupants,RMasonry,4.86906E-05,1.00000E-03
2500,1.10289E-01,occupants,RMasonry,2.39353E-04,4.00000E-04
25,1.33476E+00,structural,RMasonry,9.13560E-08,4.00000E-02
50,3.72916E+01,structural,RMasonry,2.55237E-06,2.00000E-02
100,4.65286E+02,structural,RMasonry,3.18458E-05,1.00000E-02
250,6.44678E+03,structural,RMasonry,4.41240E-04,4.00000E-03
500,3.04370E+04,structural,RMasonry,2.08321E-03,2.00000E-03
1000,1.08629E+05,structural,RMasonry,7.43492E-03,1.00000E-03
2500,4.00491E+05,structural,RMasonry,2.74111E-02,4.00000E-04
25,4.58773E+00,contents,Steel,8.35414E-08,4.00000E-02
50,9.81149E+01,contents,Steel,1.78665E-06,2.00000E-02
100,1.11691E+03,contents,Steel,2.03387E-05,1.00000E-02
250,1.49589E+04,contents,Steel,2.72399E-04,4.00000E-03
500,6.76146E+04,contents,Steel,1.23125E-03,2.00000E-03
1000,2.39630E+05,contents,Steel,4.36361E-03,1.00000E-03
2500,8.83127E+05,contents,Steel,1.60815E-02,4.00000E-04
25,1.08094E+02,nonstructural,Steel,1.00459E-06,4.00000E-02
50,1.62022E+03,nonstructural,Steel,1.50578E-05,2.00000E-02
100,1.13030E+04,nonstructural,Steel,1.05047E-04,1.00000E-02
250,8.05624E+04,nonstructural,Steel,7.48723E-04,4.00000E-03
500,2.56731E+05,nonstructural,Steel,2.38598E-03,2.00000E-03
1000,6.98951E+05,nonstructural,Steel,6.49585E-03,1.00000E-03
2500,2.19983E+06,nonstructural,Steel,2.04446E-02,4.00000E-04
25,4.47613E-07,occupants,Steel,2.95470E-10,4.00000E-02
50,2.63859E-05,occupants,Steel,1.74174E-08,2.00000E-02
100,4.43867E-04,occupants,Steel,2.92997E-07,1.00000E-02
250,5.76887E-03,occupants,Steel,3.80804E-06,4.00000E-03
500,2.45031E-02,occupants,Steel,1.61745E-05,2.00000E-03
1000,8.13684E-02,occupants,Steel,5.37114E-05,1.00000E-03
2500,2.99392E-01,occupants,Steel,1.97629E-04,4.00000E-04
25,2.60267E+01,structural,Steel,4.21443E-07,4.00000E-02
50,5.45138E+02,structural,Steel,8.82728E-06,2.00000E-02
100,5.48758E+03,structural,Steel,8.88591E-05,1.00000E-02
250,5.71232E+04,structural,Steel,9.24981E-04,4.00000E-03
500,2.26773E+05,structural,Steel,3.67209E-03,2.00000E-03
1000,7.38745E+05,structural,Steel,1.19623E-02,1.00000E-03
2500,2.60913E+06,structural,Steel,4.22489E-02,4.00000E-04
25,4.52703E+03,contents,URMasonry,6.36751E-05,4.00000E-02
50,4.30530E+04,contents,URMasonry,6.05563E-04,2.00000E-02
100,1.90049E+05,contents,URMasonry,2.67314E-03,1.00000E-02
250,7.24194E+05,contents,URMasonry,1.01862E-02,4.00000E-03
500,1.46098E+06,contents,URMasonry,2.05495E-02,2.00000E-03
1000,2.58117E+06,contents,URMasonry,3.63056E-02,1.00000E-03
2500,4.70471E+06,contents,URMasonry,6.61742E-02,4.00000E-04
25,5.32456E+03,nonstructural,URMasonry,3.49091E-05,4.00000E-02
50,5.46040E+04,nonstructural,URMasonry,3.57997E-04,2.00000E-02
100,2.80324E+05,nonstructural,URMasonry,1.83788E-03,1.00000E-02
250,1.43353E+06,nonstructural,URMasonry,9.39861E-03,4.00000E-03
500,3.78764E+06,nonstructural,URMasonry,2.48327E-02,2.00000E-03
1000,8.61465E+06,nonstructural,URMasonry,5.64798E-02,1.00000E-03
2500,2.04236E+07,nonstructural,URMasonry,1.33902E-01,4.00000E-04
50,1.32585E-06,occupants,URMasonry,4.56295E-10,2.00000E-02
100,1.36909E-04,occupants,URMasonry,4.71176E-08,1.00000E-02
250,8.37403E-03,occupants,URMasonry,2.88194E-06,4.00000E-03
500,7.36254E-02,occupants,URMasonry,2.53383E-05,2.00000E-03
1000,3.53899E-01,occupants,URMasonry,1.21795E-04,1.00000E-03
2500,1.74171E+00,occupants,URMasonry,5.99413E-04,4.00000E-04
25,3.00959E+02,structural,URMasonry,3.75545E-06,4.00000E-02
50,5.56587E+03,structural,URMasonry,6.94526E-05,2.00000E-02
100,4.80385E+04,structural,URMasonry,5.99439E-04,1.00000E-02
250,4.05462E+05,structural,URMasonry,5.05948E-03,4.00000E-03
500,1.40521E+06,structural,URMasonry,1.75346E-02,2.00000E-03
1000,3.83105E+06,structural,URMasonry,4.78051E-02,1.00000E-03
2500,1.03956E+07,structural,URMasonry,1.29719E-01,4.00000E-04
25,1.97728E+01,contents,Concrete,1.49872E-07,4.00000E-02
50,4.16356E+02,contents,Concrete,3.15585E-06,2.00000E-02
100,4.61322E+03,contents,Concrete,3.49669E-05,1.00000E-02
250,5.56110E+04,contents,Concrete,4.21516E-04,4.00000E-03
500,2.31113E+05,contents,Concrete,1.75177E-03,2.00000E-03
1000,7.68415E+05,contents,Concrete,5.82437E-03,1.00000E-03
2500,2.68499E+06,contents,Concrete,2.03515E-02,4.00000E-04
25,3.22461E+02,nonstructural,Concrete,9.96547E-07,4.00000E-02
50,4.43633E+03,nonstructural,Concrete,1.37102E-05,2.00000E-02
100,2.95662E+04,nonstructural,Concrete,9.13725E-05,1.00000E-02
250,2.05445E+05,nonstructural,Concrete,6.34915E-04,4.00000E-03
500,6.55445E+05,nonstructural,Concrete,2.02561E-03,2.00000E-03
1000,1.83105E+06,nonstructural,Concrete,5.65876E-03,1.00000E-03
2500,5.94577E+06,nonstructural,Concrete,1.83751E-02,4.00000E-04
25,2.07150E-07,occupants,Concrete,7.04003E-11,4.00000E-02
50,1.78856E-05,occupants,Concrete,6.07844E-09,2.00000E-02
100,5.06135E-04,occupants,Concrete,1.72011E-07,1.00000E-02
250,1.20074E-02,occupants,Concrete,4.08072E-06,4.00000E-03
500,6.45422E-02,occupants,Concrete,2.19348E-05,2.00000E-03
1000,2.40090E-01,occupants,Concrete,8.15952E-05,1.00000E-03
2500,9.34075E-01,occupants,Concrete,3.17447E-04,4.00000E-04
25,8.74436E+01,structural,Concrete,5.66977E-07,4.00000E-02
50,1.71724E+03,structural,Concrete,1.11345E-05,2.00000E-02
100,1.62146E+04,structural,Concrete,1.05134E-04,1.00000E-02
250,1.59559E+05,structural,Concrete,1.03457E-03,4.00000E-03
500,5.91696E+05,structural,Concrete,3.83651E-03,2.00000E-03
1000,1.79213E+06,structural,Concrete,1.16200E-02,1.00000E-03
2500,6.19739E+06,structural,Concrete,4.01833E-02,4.00000E-04
25,2.66453E-01,contents,Precast,4.38613E-08,4.00000E-02
50,8.28232E+00,contents,Precast,1.36337E-06,2.00000E-02
100,1.18534E+02,contents,Precast,1.95122E-05,1.00000E-02
250,2.30741E+03,contents,Precast,3.79828E-04,4.00000E-03
500,1.29358E+04,contents,Precast,2.12939E-03,2.00000E-03
1000,5.10891E+04,contents,Precast,8.40987E-03,1.00000E-03
2500,2.04343E+05,contents,Precast,3.36372E-02,4.00000E-04
25,6.51435E+00,nonstructural,Precast,5.91516E-07,4.00000E-02
50,1.45004E+02,nonstructural,Precast,1.31667E-05,2.00000E-02
100,1.26854E+03,nonstructural,Precast,1.15186E-04,1.00000E-02
250,1.00122E+04,nonstructural,Precast,9.09133E-04,4.00000E-03
500,3.48098E+04,nonstructural,Precast,3.16080E-03,2.00000E-03
1000,1.03369E+05,nonstructural,Precast,9.38613E-03,1.00000E-03
2500,3.47772E+05,nonstructural,Precast,3.15784E-02,4.00000E-04
100,1.98030E-06,occupants,Precast,9.34632E-09,1.00000E-02
250,2.44874E-04,occupants,Precast,1.15572E-06,4.00000E-03
500,3.08829E-03,occupants,Precast,1.45757E-05,2.00000E-03
1000,1.80300E-02,occupants,Precast,8.50953E-05,1.00000E-03
2500,9.69265E-02,occupants,Precast,4.57459E-04,4.00000E-04
25,9.59830E-01,structural,Precast,1.42199E-07,4.00000E-02
50,3.55711E+01,structural,Precast,5.26989E-06,2.00000E-02
100,5.19933E+02,structural,Precast,7.70284E-05,1.00000E-02
