#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-12T14:23:12', checksum=87449228, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,3.20034E+01,contents,Wood,5.70367E-07,2.00000E-01
10,4.06929E+02,contents,Wood,7.25232E-06,1.00000E-01
25,5.92408E+03,contents,Wood,1.05579E-04,4.00000E-02
50,2.75336E+04,contents,Wood,4.90706E-04,2.00000E-02
100,1.06669E+05,contents,Wood,1.90106E-03,1.00000E-02
250,4.60823E+05,contents,Wood,8.21283E-03,4.00000E-03
500,1.03980E+06,contents,Wood,1.85313E-02,2.00000E-03
1000,1.98057E+06,contents,Wood,3.52979E-02,1.00000E-03
2500,3.75262E+06,contents,Wood,6.68796E-02,4.00000E-04
5,4.28751E+02,nonstructural,Wood,1.47277E-06,2.00000E-01
10,4.26493E+03,nonstructural,Wood,1.46501E-05,1.00000E-01
25,4.13720E+04,nonstructural,Wood,1.42114E-04,4.00000E-02
50,1.65614E+05,nonstructural,Wood,5.68889E-04,2.00000E-02
100,5.60836E+05,nonstructural,Wood,1.92648E-03,1.00000E-02
250,1.90978E+06,nonstructural,Wood,6.56013E-03,4.00000E-03
500,3.78877E+06,nonstructural,Wood,1.30145E-02,2.00000E-03
1000,6.64003E+06,nonstructural,Wood,2.28087E-02,1.00000E-03
2500,1.22409E+07,nonstructural,Wood,4.20479E-02,4.00000E-04
25,1.39701E-05,occupants,Wood,8.96449E-09,4.00000E-02
50,1.12344E-04,occupants,Wood,7.20903E-08,2.00000E-02
100,6.08864E-04,occupants,Wood,3.90703E-07,1.00000E-02
250,3.68760E-03,occupants,Wood,2.36630E-06,4.00000E-03
500,1.10573E-02,occupants,Wood,7.09536E-06,2.00000E-03
1000,2.62085E-02,occupants,Wood,1.68178E-05,1.00000E-03
2500,6.58950E-02,occupants,Wood,4.22843E-05,4.00000E-04
5,3.56402E+04,structural,Wood,4.08452E-04,2.00000E-01
