#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-16T02:05:47', checksum=2950389488, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,8.15165E-02,contents,Wood,1.45279E-09,2.00000E-01
10,2.87718E+01,contents,Wood,5.12774E-07,1.00000E-01
25,1.23743E+03,contents,Wood,2.20536E-05,4.00000E-02
50,1.15981E+04,contents,Wood,2.06701E-04,2.00000E-02
100,6.72403E+04,contents,Wood,1.19836E-03,1.00000E-02
250,3.60698E+05,contents,Wood,6.42839E-03,4.00000E-03
500,8.80354E+05,contents,Wood,1.56898E-02,2.00000E-03
1000,1.71970E+06,contents,Wood,3.06486E-02,1.00000E-03
2500,3.37203E+06,contents,Wood,6.00966E-02,4.00000E-04
5,1.28154E+00,nonstructural,Wood,4.40213E-09,2.00000E-01
10,3.79368E+02,nonstructural,Wood,1.30314E-06,1.00000E-01
25,1.44081E+04,nonstructural,Wood,4.94921E-05,4.00000E-02
50,9.96253E+04,nonstructural,Wood,3.42215E-04,2.00000E-02
100,4.21511E+05,nonstructural,Wood,1.44790E-03,1.00000E-02
250,1.58765E+06,nonstructural,Wood,5.45362E-03,4.00000E-03
500,3.25593E+06,nonstructural,Wood,1.11842E-02,2.00000E-03
1000,5.81442E+06,nonstructural,Wood,1.99727E-02,1.00000E-03
2500,1.09942E+07,nonstructural,Wood,3.77654E-02,4.00000E-04
25,1.70889E-07,occupants,Wood,1.09658E-10,4.00000E-02
50,1.68665E-05,occupants,Wood,1.08231E-08,2.00000E-02
100,2.16004E-04,occupants,Wood,1.38608E-07,1.00000E-02
250,2.12640E-03,occupants,Wood,1.36450E-06,4.00000E-03
500,7.48693E-03,occupants,Wood,4.80431E-06,2.00000E-03
1000,1.98790E-02,occupants,Wood,1.27562E-05,1.00000E-03
2500,5.28855E-02,occupants,Wood,3.39362E-05,4.00000E-04
5,1.00023E+04,structural,Wood,1.14631E-04,2.00000E-01
10,1.22121E+05,structural,Wood,1.39956E-03,1.00000E-01
25,6.50063E+05,structural,Wood,7.45000E-03,4.00000E-02
50,1.18262E+06,structural,Wood,1.35533E-02,2.00000E-02
100,1.69425E+06,structural,Wood,1.94168E-02,1.00000E-02
250,2.79943E+06,structural,Wood,3.20827E-02,4.00000E-03
500,4.58374E+06,structural,Wood,5.25316E-02,2.00000E-03
1000,7.46132E+06,structural,Wood,8.55099E-02,1.00000E-03
2500,1.28504E+07,structural,Wood,1.47271E-01,4.00000E-04
5,2.10609E+03,contents,URMasonry,4.20659E-05,2.00000E-01
10,3.40599E+04,contents,URMasonry,6.80295E-04,1.00000E-01
25,2.74549E+05,contents,URMasonry,5.48370E-03,4.00000E-02
50,6.65566E+05,contents,URMasonry,1.32937E-02,2.00000E-02
100,1.23640E+06,contents,URMasonry,2.46953E-02,1.00000E-02
250,2.24401E+06,contents,URMasonry,4.48207E-02,4.00000E-03
500,3.14393E+06,contents,URMasonry,6.27952E-02,2.00000E-03
1000,4.13554E+06,contents,URMasonry,8.26011E-02,1.00000E-03
2500,5.54610E+06,contents,URMasonry,1.10775E-01,4.00000E-04
5,2.36516E+03,nonstructural,URMasonry,2.12724E-05,2.00000E-01
10,4.12872E+04,nonstructural,URMasonry,3.71339E-04,1.00000E-01
25,4.04236E+05,nonstructural,URMasonry,3.63572E-03,4.00000E-02
50,1.28389E+06,nonstructural,URMasonry,1.15474E-02,2.00000E-02
100,3.19038E+06,nonstructural,URMasonry,2.86944E-02,1.00000E-02
250,7.92655E+06,nonstructural,URMasonry,7.12918E-02,4.00000E-03
500,1.32517E+07,nonstructural,URMasonry,1.19187E-01,2.00000E-03
1000,1.99441E+07,nonstructural,URMasonry,1.79378E-01,1.00000E-03
2500,3.03080E+07,nonstructural,URMasonry,2.72592E-01,4.00000E-04
25,6.29316E-05,occupants,URMasonry,3.74677E-08,4.00000E-02
50,1.86008E-03,occupants,URMasonry,1.10744E-06,2.00000E-02
100,1.93096E-02,occupants,URMasonry,1.14964E-05,1.00000E-02
250,1.55700E-01,occupants,URMasonry,9.26993E-05,4.00000E-03
500,4.48995E-01,occupants,URMasonry,2.67319E-04,2.00000E-03
1000,9.67596E-01,occupants,URMasonry,5.76080E-04,1.00000E-03
2500,2.05980E+00,occupants,URMasonry,1.22635E-03,4.00000E-04
5,6.28319E+01,structural,URMasonry,1.12424E-06,2.00000E-01
10,2.77065E+03,structural,URMasonry,4.95749E-05,1.00000E-01
25,6.20234E+04,structural,URMasonry,1.10978E-03,4.00000E-02
50,3.19714E+05,structural,URMasonry,5.72061E-03,2.00000E-02
100,1.08714E+06,structural,URMasonry,1.94520E-02,1.00000E-02
250,3.40826E+06,structural,URMasonry,6.09837E-02,4.00000E-03
500,6.29824E+06,structural,URMasonry,1.12694E-01,2.00000E-03
1000,1.01557E+07,structural,URMasonry,1.81714E-01,1.00000E-03
2500,1.63748E+07,structural,URMasonry,2.92993E-01,4.00000E-04
5,1.51303E+00,contents,Concrete,1.66428E-08,2.00000E-01
10,6.51835E+01,contents,Concrete,7.16996E-07,1.00000E-01
25,1.99640E+03,contents,Concrete,2.19597E-05,4.00000E-02
50,1.51134E+04,contents,Concrete,1.66242E-04,2.00000E-02
100,7.04108E+04,contents,Concrete,7.74495E-04,1.00000E-02
250,2.93649E+05,contents,Concrete,3.23004E-03,4.00000E-03
500,6.20721E+05,contents,Concrete,6.82772E-03,2.00000E-03
1000,1.09850E+06,contents,Concrete,1.20832E-02,1.00000E-03
2500,1.97099E+06,contents,Concrete,2.16802E-02,4.00000E-04
5,2.95419E+01,nonstructural,Concrete,1.13917E-07,2.00000E-01
10,8.73298E+02,nonstructural,Concrete,3.36755E-06,1.00000E-01
25,1.55120E+04,nonstructural,Concrete,5.98162E-05,4.00000E-02
50,7.93898E+04,nonstructural,Concrete,3.06138E-04,2.00000E-02
100,2.90060E+05,nonstructural,Concrete,1.11851E-03,1.00000E-02
250,9.66659E+05,nonstructural,Concrete,3.72757E-03,4.00000E-03
500,1.79479E+06,nonstructural,Concrete,6.92095E-03,2.00000E-03
1000,2.92480E+06,nonstructural,Concrete,1.12784E-02,1.00000E-03
2500,5.03221E+06,nonstructural,Concrete,1.94049E-02,4.00000E-04
10,9.28108E-08,occupants,Concrete,5.02101E-11,1.00000E-01
25,7.99768E-05,occupants,Concrete,4.32670E-08,4.00000E-02
50,1.25898E-03,occupants,Concrete,6.81098E-07,2.00000E-02
100,9.24759E-03,occupants,Concrete,5.00289E-06,1.00000E-02
250,5.56045E-02,occupants,Concrete,3.00817E-05,4.00000E-03
500,1.38705E-01,occupants,Concrete,7.50388E-05,2.00000E-03
1000,2.70470E-01,occupants,Concrete,1.46323E-04,1.00000E-03
2500,5.17158E-01,occupants,Concrete,2.79779E-04,4.00000E-04
5,8.40370E+00,structural,Concrete,7.32529E-08,2.00000E-01
10,3.23042E+02,structural,Concrete,2.81587E-06,1.00000E-01
25,9.53955E+03,structural,Concrete,8.31539E-05,4.00000E-02
50,6.84850E+04,structural,Concrete,5.96967E-04,2.00000E-02
100,3.15662E+05,structural,Concrete,2.75155E-03,1.00000E-02
250,1.25992E+06,structural,Concrete,1.09824E-02,4.00000E-03
