#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-17T10:26:02', checksum=2945867503, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
10,1.50485E+02,contents,Wood,2.68196E-06,1.00000E-01
25,5.67063E+03,contents,Wood,1.01062E-04,4.00000E-02
50,4.02777E+04,contents,Wood,7.17833E-04,2.00000E-02
100,2.13959E+05,contents,Wood,3.81319E-03,1.00000E-02
250,8.46227E+05,contents,Wood,1.50815E-02,4.00000E-03
500,1.78974E+06,contents,Wood,3.18968E-02,2.00000E-03
1000,3.14596E+06,contents,Wood,5.60676E-02,1.00000E-03
2500,5.49563E+06,contents,Wood,9.79436E-02,4.00000E-04
10,2.24806E+03,nonstructural,Wood,7.72213E-06,1.00000E-01
25,6.11567E+04,nonstructural,Wood,2.10075E-04,4.00000E-02
50,3.25345E+05,nonstructural,Wood,1.11757E-03,2.00000E-02
100,1.11200E+06,nonstructural,Wood,3.81974E-03,1.00000E-02
250,3.17651E+06,nonstructural,Wood,1.09114E-02,4.00000E-03
500,5.99330E+06,nonstructural,Wood,2.05871E-02,2.00000E-03
1000,1.01955E+07,nonstructural,Wood,3.50216E-02,1.00000E-03
2500,1.79289E+07,nonstructural,Wood,6.15862E-02,4.00000E-04
50,1.05899E-04,occupants,Wood,6.79547E-08,2.00000E-02
100,8.48066E-04,occupants,Wood,5.44197E-07,1.00000E-02
250,6.54142E-03,occupants,Wood,4.19758E-06,4.00000E-03
500,1.91022E-02,occupants,Wood,1.22577E-05,2.00000E-03
1000,4.45266E-02,occupants,Wood,2.85723E-05,1.00000E-03
2500,1.04588E-01,occupants,Wood,6.71131E-05,4.00000E-04
5,8.71209E+04,structural,Wood,9.98444E-04,2.00000E-01
10,5.81036E+05,structural,Wood,6.65893E-03,1.00000E-01
25,1.32003E+06,structural,Wood,1.51281E-02,4.00000E-02
50,1.74362E+06,structural,Wood,1.99826E-02,2.00000E-02
100,2.30706E+06,structural,Wood,2.64399E-02,1.00000E-02
250,4.54933E+06,structural,Wood,5.21374E-02,4.00000E-03
500,7.67028E+06,structural,Wood,8.79047E-02,2.00000E-03
1000,1.20037E+07,structural,Wood,1.37568E-01,1.00000E-03
2500,1.92419E+07,structural,Wood,2.20521E-01,4.00000E-04
5,1.22247E+04,contents,URMasonry,2.44170E-04,2.00000E-01
10,2.10464E+05,contents,URMasonry,4.20370E-03,1.00000E-01
