#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-11T19:11:38', checksum=13196930, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,1.70288E+01,contents,Wood,3.33214E-07,4.00000E-02
50,3.66822E+02,contents,Wood,7.17784E-06,2.00000E-02
100,3.84427E+03,contents,Wood,7.52234E-05,1.00000E-02
250,4.56844E+04,contents,Wood,8.93937E-04,4.00000E-03
500,1.95746E+05,contents,Wood,3.83030E-03,2.00000E-03
1000,6.94201E+05,contents,Wood,1.35839E-02,1.00000E-03
2500,2.49557E+06,contents,Wood,4.88324E-02,4.00000E-04
25,3.82636E+02,nonstructural,Wood,1.28919E-06,4.00000E-02
50,6.81104E+03,nonstructural,Wood,2.29481E-05,2.00000E-02
100,4.94391E+04,nonstructural,Wood,1.66573E-04,1.00000E-02
250,3.62414E+05,nonstructural,Wood,1.22106E-03,4.00000E-03
500,1.21085E+06,nonstructural,Wood,4.07965E-03,2.00000E-03
1000,3.64090E+06,nonstructural,Wood,1.22671E-02,1.00000E-03
2500,1.16818E+07,nonstructural,Wood,3.93589E-02,4.00000E-04
50,9.84594E-07,occupants,Wood,5.14810E-10,2.00000E-02
100,4.82108E-05,occupants,Wood,2.52077E-08,1.00000E-02
250,1.26919E-03,occupants,Wood,6.63617E-07,4.00000E-03
500,7.04508E-03,occupants,Wood,3.68363E-06,2.00000E-03
1000,2.74655E-02,occupants,Wood,1.43608E-05,1.00000E-03
2500,1.18158E-01,occupants,Wood,6.17804E-05,4.00000E-04
25,1.60186E+04,structural,Wood,1.96529E-04,4.00000E-02
50,1.19444E+05,structural,Wood,1.46544E-03,2.00000E-02
100,4.19860E+05,structural,Wood,5.15118E-03,1.00000E-02
250,1.27924E+06,structural,Wood,1.56947E-02,4.00000E-03
500,2.45167E+06,structural,Wood,3.00790E-02,2.00000E-03
1000,4.54591E+06,structural,Wood,5.57729E-02,1.00000E-03
2500,1.06788E+07,structural,Wood,1.31016E-01,4.00000E-04
25,1.96265E+00,contents,RMasonry,1.48793E-07,4.00000E-02
50,4.57451E+01,contents,RMasonry,3.46804E-06,2.00000E-02
100,5.58001E+02,contents,RMasonry,4.23033E-05,1.00000E-02
250,7.85365E+03,contents,RMasonry,5.95403E-04,4.00000E-03
500,3.98781E+04,contents,RMasonry,3.02325E-03,2.00000E-03
1000,1.48756E+05,contents,RMasonry,1.12775E-02,1.00000E-03
2500,5.84737E+05,contents,RMasonry,4.43303E-02,4.00000E-04
25,1.83038E+01,nonstructural,RMasonry,6.53995E-07,4.00000E-02
50,2.79234E+02,nonstructural,RMasonry,9.97703E-06,2.00000E-02
100,2.21167E+03,nonstructural,RMasonry,7.90230E-05,1.00000E-02
250,1.89828E+04,nonstructural,RMasonry,6.78257E-04,4.00000E-03
500,7.25356E+04,nonstructural,RMasonry,2.59170E-03,2.00000E-03
1000,2.27966E+05,nonstructural,RMasonry,8.14524E-03,1.00000E-03
2500,8.05937E+05,nonstructural,RMasonry,2.87961E-02,4.00000E-04
50,2.38590E-07,occupants,RMasonry,5.17795E-10,2.00000E-02
100,1.39254E-05,occupants,RMasonry,3.02215E-08,1.00000E-02
250,5.77274E-04,occupants,RMasonry,1.25282E-06,4.00000E-03
500,4.16000E-03,occupants,RMasonry,9.02818E-06,2.00000E-03
1000,2.21842E-02,occupants,RMasonry,4.81448E-05,1.00000E-03
2500,1.23137E-01,occupants,RMasonry,2.67237E-04,4.00000E-04
25,1.44928E+00,structural,RMasonry,9.91941E-08,4.00000E-02
50,3.46025E+01,structural,RMasonry,2.36832E-06,2.00000E-02
100,4.39285E+02,structural,RMasonry,3.00662E-05,1.00000E-02
250,6.03307E+03,structural,RMasonry,4.12925E-04,4.00000E-03
500,2.91131E+04,structural,RMasonry,1.99261E-03,2.00000E-03
1000,1.07808E+05,structural,RMasonry,7.37879E-03,1.00000E-03
2500,4.32786E+05,structural,RMasonry,2.96214E-02,4.00000E-04
25,4.34881E+00,contents,Steel,7.91908E-08,4.00000E-02
50,9.05238E+01,contents,Steel,1.64842E-06,2.00000E-02
100,1.02692E+03,contents,Steel,1.87000E-05,1.00000E-02
250,1.36540E+04,contents,Steel,2.48637E-04,4.00000E-03
500,6.33348E+04,contents,Steel,1.15331E-03,2.00000E-03
1000,2.39216E+05,contents,Steel,4.35607E-03,1.00000E-03
2500,9.06386E+05,contents,Steel,1.65051E-02,4.00000E-04
25,1.03094E+02,nonstructural,Steel,9.58121E-07,4.00000E-02
50,1.57234E+03,nonstructural,Steel,1.46129E-05,2.00000E-02
100,1.10739E+04,nonstructural,Steel,1.02918E-04,1.00000E-02
250,7.84858E+04,nonstructural,Steel,7.29424E-04,4.00000E-03
500,2.47872E+05,nonstructural,Steel,2.30365E-03,2.00000E-03
1000,7.05243E+05,nonstructural,Steel,6.55432E-03,1.00000E-03
2500,2.25124E+06,nonstructural,Steel,2.09223E-02,4.00000E-04
25,6.94185E-07,occupants,Steel,4.58232E-10,4.00000E-02
50,3.25163E-05,occupants,Steel,2.14641E-08,2.00000E-02
100,4.67129E-04,occupants,Steel,3.08353E-07,1.00000E-02
250,5.62806E-03,occupants,Steel,3.71509E-06,4.00000E-03
500,2.32454E-02,occupants,Steel,1.53443E-05,2.00000E-03
1000,8.02980E-02,occupants,Steel,5.30048E-05,1.00000E-03
2500,3.12009E-01,occupants,Steel,2.05957E-04,4.00000E-04
25,2.42449E+01,structural,Steel,3.92592E-07,4.00000E-02
50,5.12780E+02,structural,Steel,8.30333E-06,2.00000E-02
100,5.13095E+03,structural,Steel,8.30842E-05,1.00000E-02
250,5.41356E+04,structural,Steel,8.76604E-04,4.00000E-03
500,2.18125E+05,structural,Steel,3.53205E-03,2.00000E-03
1000,7.18844E+05,structural,Steel,1.16401E-02,1.00000E-03
2500,2.67047E+06,structural,Steel,4.32423E-02,4.00000E-04
25,4.76057E+03,contents,URMasonry,6.69599E-05,4.00000E-02
50,4.36021E+04,contents,URMasonry,6.13286E-04,2.00000E-02
100,1.90817E+05,contents,URMasonry,2.68394E-03,1.00000E-02
250,7.28563E+05,contents,URMasonry,1.02476E-02,4.00000E-03
500,1.47202E+06,contents,URMasonry,2.07047E-02,2.00000E-03
1000,2.55450E+06,contents,URMasonry,3.59304E-02,1.00000E-03
2500,4.75050E+06,contents,URMasonry,6.68183E-02,4.00000E-04
25,5.75598E+03,nonstructural,URMasonry,3.77377E-05,4.00000E-02
50,5.56335E+04,nonstructural,URMasonry,3.64747E-04,2.00000E-02
100,2.81414E+05,nonstructural,URMasonry,1.84502E-03,1.00000E-02
250,1.43629E+06,nonstructural,URMasonry,9.41665E-03,4.00000E-03
500,3.76966E+06,nonstructural,URMasonry,2.47148E-02,2.00000E-03
1000,8.50574E+06,nonstructural,URMasonry,5.57658E-02,1.00000E-03
2500,2.09008E+07,nonstructural,URMasonry,1.37031E-01,4.00000E-04
50,1.49379E-06,occupants,URMasonry,5.14090E-10,2.00000E-02
100,1.29316E-04,occupants,URMasonry,4.45044E-08,1.00000E-02
250,7.44944E-03,occupants,URMasonry,2.56374E-06,4.00000E-03
500,6.20891E-02,occupants,URMasonry,2.13681E-05,2.00000E-03
1000,3.53769E-01,occupants,URMasonry,1.21751E-04,1.00000E-03
2500,1.86999E+00,occupants,URMasonry,6.43561E-04,4.00000E-04
25,3.48410E+02,structural,URMasonry,4.34757E-06,4.00000E-02
50,5.69950E+03,structural,URMasonry,7.11201E-05,2.00000E-02
100,4.76953E+04,structural,URMasonry,5.95156E-04,1.00000E-02
250,4.01289E+05,structural,URMasonry,5.00740E-03,4.00000E-03
500,1.39334E+06,structural,URMasonry,1.73865E-02,2.00000E-03
1000,3.75373E+06,structural,URMasonry,4.68402E-02,1.00000E-03
2500,1.06914E+07,structural,URMasonry,1.33410E-01,4.00000E-04
25,2.17967E+01,contents,Concrete,1.65212E-07,4.00000E-02
50,4.15782E+02,contents,Concrete,3.15151E-06,2.00000E-02
100,4.51868E+03,contents,Concrete,3.42503E-05,1.00000E-02
250,5.26223E+04,contents,Concrete,3.98862E-04,4.00000E-03
500,2.22023E+05,contents,Concrete,1.68287E-03,2.00000E-03
1000,7.58016E+05,contents,Concrete,5.74554E-03,1.00000E-03
2500,2.79176E+06,contents,Concrete,2.11607E-02,4.00000E-04
25,3.23279E+02,nonstructural,Concrete,9.99073E-07,4.00000E-02
50,4.40101E+03,nonstructural,Concrete,1.36011E-05,2.00000E-02
100,2.97023E+04,nonstructural,Concrete,9.17931E-05,1.00000E-02
250,2.00721E+05,nonstructural,Concrete,6.20316E-04,4.00000E-03
500,6.40337E+05,nonstructural,Concrete,1.97892E-03,2.00000E-03
1000,1.82905E+06,nonstructural,Concrete,5.65257E-03,1.00000E-03
2500,5.98146E+06,nonstructural,Concrete,1.84853E-02,4.00000E-04
25,1.11272E-07,occupants,Concrete,3.78160E-11,4.00000E-02
50,1.79995E-05,occupants,Concrete,6.11717E-09,2.00000E-02
100,4.94474E-04,occupants,Concrete,1.68048E-07,1.00000E-02
250,1.13685E-02,occupants,Concrete,3.86359E-06,4.00000E-03
500,5.98762E-02,occupants,Concrete,2.03490E-05,2.00000E-03
1000,2.35644E-01,occupants,Concrete,8.00839E-05,1.00000E-03
2500,1.00537E+00,occupants,Concrete,3.41675E-04,4.00000E-04
25,8.94365E+01,structural,Concrete,5.79898E-07,4.00000E-02
50,1.68092E+03,structural,Concrete,1.08990E-05,2.00000E-02
100,1.64879E+04,structural,Concrete,1.06906E-04,1.00000E-02
250,1.53214E+05,structural,Concrete,9.93425E-04,4.00000E-03
500,5.79833E+05,structural,Concrete,3.75959E-03,2.00000E-03
1000,1.80384E+06,structural,Concrete,1.16959E-02,1.00000E-03
2500,6.35876E+06,structural,Concrete,4.12296E-02,4.00000E-04
25,2.34226E-01,contents,Precast,3.85564E-08,4.00000E-02
50,7.19989E+00,contents,Precast,1.18519E-06,2.00000E-02
100,1.03799E+02,contents,Precast,1.70866E-05,1.00000E-02
250,2.06982E+03,contents,Precast,3.40716E-04,4.00000E-03
500,1.20942E+04,contents,Precast,1.99086E-03,2.00000E-03
1000,5.17330E+04,contents,Precast,8.51586E-03,1.00000E-03
2500,2.18104E+05,contents,Precast,3.59025E-02,4.00000E-04
25,5.50327E+00,nonstructural,Precast,4.99708E-07,4.00000E-02
50,1.35598E+02,nonstructural,Precast,1.23126E-05,2.00000E-02
100,1.22228E+03,nonstructural,Precast,1.10986E-04,1.00000E-02
250,9.61112E+03,nonstructural,Precast,8.72709E-04,4.00000E-03
500,3.34948E+04,nonstructural,Precast,3.04139E-03,2.00000E-03
1000,1.04629E+05,nonstructural,Precast,9.50055E-03,1.00000E-03
