#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T01:34:47', checksum=1453088438, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
250,2.95606E+00,contents,Wood,5.78432E-08,4.00000E-03
500,1.85191E+03,contents,Wood,3.62375E-05,2.00000E-03
1000,9.69356E+03,contents,Wood,1.89680E-04,1.00000E-03
2500,6.80695E+04,contents,Wood,1.33196E-03,4.00000E-04
250,1.16680E+02,nonstructural,Wood,3.93123E-07,4.00000E-03
500,3.70782E+04,nonstructural,Wood,1.24926E-04,2.00000E-03
1000,1.57152E+05,nonstructural,Wood,5.29483E-04,1.00000E-03
2500,6.29767E+05,nonstructural,Wood,2.12184E-03,4.00000E-04
2500,6.09683E-04,occupants,Wood,3.18782E-07,4.00000E-04
250,2.01388E+05,structural,Wood,2.47079E-03,4.00000E-03
500,7.20915E+05,structural,Wood,8.84476E-03,2.00000E-03
1000,1.26353E+06,structural,Wood,1.55020E-02,1.00000E-03
2500,1.94935E+06,structural,Wood,2.39161E-02,4.00000E-04
250,5.36712E+00,contents,RMasonry,4.06893E-07,4.00000E-03
500,1.77957E+02,contents,RMasonry,1.34913E-05,2.00000E-03
1000,1.74710E+03,contents,RMasonry,1.32452E-04,1.00000E-03
2500,1.42771E+04,contents,RMasonry,1.08238E-03,4.00000E-04
250,6.05049E+01,nonstructural,RMasonry,2.16184E-06,4.00000E-03
500,2.02401E+03,nonstructural,RMasonry,7.23177E-05,2.00000E-03
1000,9.11938E+03,nonstructural,RMasonry,3.25835E-04,1.00000E-03
2500,4.09967E+04,nonstructural,RMasonry,1.46481E-03,4.00000E-04
2500,2.82726E-04,occupants,RMasonry,6.13582E-07,4.00000E-04
250,7.15182E-01,structural,RMasonry,4.89496E-08,4.00000E-03
500,1.57216E+02,structural,RMasonry,1.07604E-05,2.00000E-03
1000,1.35462E+03,structural,RMasonry,9.27150E-05,1.00000E-03
2500,1.15640E+04,structural,RMasonry,7.91482E-04,4.00000E-04
250,1.07093E+01,contents,Steel,1.95015E-07,4.00000E-03
500,4.24499E+02,contents,Steel,7.73003E-06,2.00000E-03
1000,2.62957E+03,contents,Steel,4.78839E-05,1.00000E-03
2500,2.05035E+04,contents,Steel,3.73364E-04,4.00000E-04
250,3.79533E+02,nonstructural,Steel,3.52726E-06,4.00000E-03
500,8.93620E+03,nonstructural,Steel,8.30504E-05,2.00000E-03
1000,3.32722E+04,nonstructural,Steel,3.09222E-04,1.00000E-03
2500,1.27724E+05,nonstructural,Steel,1.18703E-03,4.00000E-04
500,2.69100E-05,occupants,Steel,1.77633E-08,2.00000E-03
1000,4.36296E-04,occupants,Steel,2.87999E-07,1.00000E-03
2500,4.94477E-03,occupants,Steel,3.26405E-06,4.00000E-04
250,4.58304E+01,structural,Steel,7.42120E-07,4.00000E-03
500,2.39134E+03,structural,Steel,3.87224E-05,2.00000E-03
1000,1.33689E+04,structural,Steel,2.16479E-04,1.00000E-03
2500,7.41865E+04,structural,Steel,1.20128E-03,4.00000E-04
250,4.78625E+04,contents,URMasonry,6.73211E-04,4.00000E-03
500,3.22813E+05,contents,URMasonry,4.54054E-03,2.00000E-03
1000,6.95794E+05,contents,URMasonry,9.78670E-03,1.00000E-03
2500,1.45682E+06,contents,URMasonry,2.04909E-02,4.00000E-04
250,5.20403E+04,nonstructural,URMasonry,3.41189E-04,4.00000E-03
500,3.58196E+05,nonstructural,URMasonry,2.34842E-03,2.00000E-03
1000,9.58829E+05,nonstructural,URMasonry,6.28632E-03,1.00000E-03
2500,2.89521E+06,nonstructural,URMasonry,1.89817E-02,4.00000E-04
2500,2.75953E-03,occupants,URMasonry,9.49699E-07,4.00000E-04
