#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-07T22:08:24', checksum=1457544887, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.42356E+03,contents,Wood,2.78558E-05,2.00000E-02
100,1.77042E+04,contents,Wood,3.46429E-04,1.00000E-02
250,2.35187E+05,contents,Wood,4.60206E-03,4.00000E-03
500,9.98175E+05,contents,Wood,1.95320E-02,2.00000E-03
1000,3.09602E+06,contents,Wood,6.05819E-02,1.00000E-03
2500,9.22498E+06,contents,Wood,1.80511E-01,4.00000E-04
50,2.91484E+04,nonstructural,Wood,9.82082E-05,2.00000E-02
100,2.42222E+05,nonstructural,Wood,8.16106E-04,1.00000E-02
250,1.70133E+06,nonstructural,Wood,5.73221E-03,4.00000E-03
500,5.36748E+06,nonstructural,Wood,1.80844E-02,2.00000E-03
1000,1.45203E+07,nonstructural,Wood,4.89224E-02,1.00000E-03
2500,4.19113E+07,nonstructural,Wood,1.41210E-01,4.00000E-04
100,3.50870E-05,occupants,Wood,1.83457E-08,1.00000E-02
250,3.83950E-03,occupants,Wood,2.00754E-06,4.00000E-03
500,3.05238E-02,occupants,Wood,1.59598E-05,2.00000E-03
1000,1.43143E-01,occupants,Wood,7.48442E-05,1.00000E-03
2500,5.28039E-01,occupants,Wood,2.76093E-04,4.00000E-04
50,5.95231E+05,structural,Wood,7.30277E-03,2.00000E-02
100,1.35935E+06,structural,Wood,1.66777E-02,1.00000E-02
250,2.98826E+06,structural,Wood,3.66623E-02,4.00000E-03
500,6.86481E+06,structural,Wood,8.42230E-02,2.00000E-03
1000,1.52259E+07,structural,Wood,1.86804E-01,1.00000E-03
2500,3.27551E+07,structural,Wood,4.01866E-01,4.00000E-04
50,1.15306E+02,contents,RMasonry,8.74163E-06,2.00000E-02
100,2.21060E+03,contents,RMasonry,1.67591E-04,1.00000E-02
250,4.11525E+04,contents,RMasonry,3.11987E-03,4.00000E-03
500,2.07932E+05,contents,RMasonry,1.57638E-02,2.00000E-03
1000,7.07761E+05,contents,RMasonry,5.36570E-02,1.00000E-03
2500,2.20803E+06,contents,RMasonry,1.67396E-01,4.00000E-04
50,1.16189E+03,nonstructural,RMasonry,4.15143E-05,2.00000E-02
100,1.05940E+04,nonstructural,RMasonry,3.78525E-04,1.00000E-02
250,8.74127E+04,nonstructural,RMasonry,3.12326E-03,4.00000E-03
500,3.26936E+05,nonstructural,RMasonry,1.16814E-02,2.00000E-03
1000,9.82799E+05,nonstructural,RMasonry,3.51154E-02,1.00000E-03
2500,2.92511E+06,nonstructural,RMasonry,1.04514E-01,4.00000E-04
100,1.11000E-05,occupants,RMasonry,2.40896E-08,1.00000E-02
250,2.04940E-03,occupants,RMasonry,4.44767E-06,4.00000E-03
