#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-09T09:07:22', checksum=1530093249, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,2.97778E+01,contents,Wood,5.82683E-07,4.00000E-02
50,6.27050E+02,contents,Wood,1.22699E-05,2.00000E-02
100,5.65336E+03,contents,Wood,1.10623E-04,1.00000E-02
250,5.51137E+04,contents,Wood,1.07845E-03,4.00000E-03
500,2.18610E+05,contents,Wood,4.27769E-03,2.00000E-03
1000,6.83761E+05,contents,Wood,1.33796E-02,1.00000E-03
2500,2.30176E+06,contents,Wood,4.50401E-02,4.00000E-04
25,6.38325E+02,nonstructural,Wood,2.15068E-06,4.00000E-02
50,9.78883E+03,nonstructural,Wood,3.29810E-05,2.00000E-02
100,6.12457E+04,nonstructural,Wood,2.06352E-04,1.00000E-02
250,4.01489E+05,nonstructural,Wood,1.35272E-03,4.00000E-03
500,1.29806E+06,nonstructural,Wood,4.37349E-03,2.00000E-03
1000,3.54848E+06,nonstructural,Wood,1.19557E-02,1.00000E-03
2500,1.08839E+07,nonstructural,Wood,3.66705E-02,4.00000E-04
50,5.81915E-07,occupants,Wood,3.04263E-10,2.00000E-02
100,3.18225E-05,occupants,Wood,1.66389E-08,1.00000E-02
250,8.89822E-04,occupants,Wood,4.65257E-07,4.00000E-03
500,5.59946E-03,occupants,Wood,2.92776E-06,2.00000E-03
1000,2.33533E-02,occupants,Wood,1.22106E-05,1.00000E-03
2500,9.93542E-02,occupants,Wood,5.19488E-05,4.00000E-04
25,1.78050E+04,structural,Wood,2.18446E-04,4.00000E-02
50,1.20443E+05,structural,Wood,1.47769E-03,2.00000E-02
100,4.04790E+05,structural,Wood,4.96629E-03,1.00000E-02
250,1.20619E+06,structural,Wood,1.47985E-02,4.00000E-03
500,2.29142E+06,structural,Wood,2.81129E-02,2.00000E-03
1000,4.30962E+06,structural,Wood,5.28739E-02,1.00000E-03
2500,9.73340E+06,structural,Wood,1.19417E-01,4.00000E-04
25,1.90441E+00,contents,RMasonry,1.44377E-07,4.00000E-02
50,5.65280E+01,contents,RMasonry,4.28552E-06,2.00000E-02
100,6.87339E+02,contents,RMasonry,5.21087E-05,1.00000E-02
250,9.20149E+03,contents,RMasonry,6.97586E-04,4.00000E-03
500,4.31313E+04,contents,RMasonry,3.26988E-03,2.00000E-03
1000,1.48526E+05,contents,RMasonry,1.12601E-02,1.00000E-03
2500,5.23791E+05,contents,RMasonry,3.97098E-02,4.00000E-04
25,1.99418E+01,nonstructural,RMasonry,7.12519E-07,4.00000E-02
50,3.42420E+02,nonstructural,RMasonry,1.22347E-05,2.00000E-02
100,2.56622E+03,nonstructural,RMasonry,9.16912E-05,1.00000E-02
250,2.05779E+04,nonstructural,RMasonry,7.35249E-04,4.00000E-03
500,7.53894E+04,nonstructural,RMasonry,2.69366E-03,2.00000E-03
1000,2.25013E+05,nonstructural,RMasonry,8.03972E-03,1.00000E-03
2500,7.32139E+05,nonstructural,RMasonry,2.61593E-02,4.00000E-04
50,2.02590E-07,occupants,RMasonry,4.39667E-10,2.00000E-02
100,1.50048E-05,occupants,RMasonry,3.25639E-08,1.00000E-02
250,6.13970E-04,occupants,RMasonry,1.33246E-06,4.00000E-03
500,4.70089E-03,occupants,RMasonry,1.02020E-05,2.00000E-03
1000,2.28766E-02,occupants,RMasonry,4.96476E-05,1.00000E-03
2500,1.09329E-01,occupants,RMasonry,2.37269E-04,4.00000E-04
25,1.30758E+00,structural,RMasonry,8.94957E-08,4.00000E-02
50,4.44913E+01,structural,RMasonry,3.04514E-06,2.00000E-02
100,5.51349E+02,structural,RMasonry,3.77363E-05,1.00000E-02
250,6.97131E+03,structural,RMasonry,4.77141E-04,4.00000E-03
500,3.14554E+04,structural,RMasonry,2.15292E-03,2.00000E-03
1000,1.07336E+05,structural,RMasonry,7.34645E-03,1.00000E-03
2500,3.88990E+05,structural,RMasonry,2.66239E-02,4.00000E-04
25,6.40549E+00,contents,Steel,1.16643E-07,4.00000E-02
50,1.44050E+02,contents,Steel,2.62312E-06,2.00000E-02
100,1.47337E+03,contents,Steel,2.68298E-05,1.00000E-02
250,1.64114E+04,contents,Steel,2.98847E-04,4.00000E-03
500,7.05976E+04,contents,Steel,1.28557E-03,2.00000E-03
1000,2.34996E+05,contents,Steel,4.27923E-03,1.00000E-03
2500,8.47574E+05,contents,Steel,1.54341E-02,4.00000E-04
25,1.59266E+02,nonstructural,Steel,1.48017E-06,4.00000E-02
50,2.10428E+03,nonstructural,Steel,1.95565E-05,2.00000E-02
100,1.31079E+04,nonstructural,Steel,1.21821E-04,1.00000E-02
250,8.35596E+04,nonstructural,Steel,7.76579E-04,4.00000E-03
500,2.57077E+05,nonstructural,Steel,2.38920E-03,2.00000E-03
1000,6.83452E+05,nonstructural,Steel,6.35181E-03,1.00000E-03
2500,2.09896E+06,nonstructural,Steel,1.95071E-02,4.00000E-04
25,3.11634E-07,occupants,Steel,2.05710E-10,4.00000E-02
50,2.27078E-05,occupants,Steel,1.49894E-08,2.00000E-02
100,3.52384E-04,occupants,Steel,2.32609E-07,1.00000E-02
250,4.90721E-03,occupants,Steel,3.23925E-06,4.00000E-03
500,2.24316E-02,occupants,Steel,1.48071E-05,2.00000E-03
1000,7.67832E-02,occupants,Steel,5.06846E-05,1.00000E-03
2500,2.77828E-01,occupants,Steel,1.83394E-04,4.00000E-04
25,3.96605E+01,structural,Steel,6.42213E-07,4.00000E-02
50,8.21876E+02,structural,Steel,1.33084E-05,2.00000E-02
100,7.00202E+03,structural,Steel,1.13382E-04,1.00000E-02
250,6.23368E+04,structural,Steel,1.00940E-03,4.00000E-03
500,2.33437E+05,structural,Steel,3.77999E-03,2.00000E-03
1000,7.14500E+05,structural,Steel,1.15697E-02,1.00000E-03
2500,2.50319E+06,structural,Steel,4.05336E-02,4.00000E-04
25,5.23675E+03,contents,URMasonry,7.36577E-05,4.00000E-02
50,4.50745E+04,contents,URMasonry,6.33997E-04,2.00000E-02
100,1.89212E+05,contents,URMasonry,2.66137E-03,1.00000E-02
250,7.02776E+05,contents,URMasonry,9.88492E-03,4.00000E-03
500,1.41016E+06,contents,URMasonry,1.98346E-02,2.00000E-03
1000,2.45944E+06,contents,URMasonry,3.45934E-02,1.00000E-03
2500,4.49372E+06,contents,URMasonry,6.32065E-02,4.00000E-04
25,5.75077E+03,nonstructural,URMasonry,3.77035E-05,4.00000E-02
50,5.51976E+04,nonstructural,URMasonry,3.61889E-04,2.00000E-02
100,2.73663E+05,nonstructural,URMasonry,1.79420E-03,1.00000E-02
250,1.36397E+06,nonstructural,URMasonry,8.94254E-03,4.00000E-03
500,3.58244E+06,nonstructural,URMasonry,2.34874E-02,2.00000E-03
1000,8.06289E+06,nonstructural,URMasonry,5.28623E-02,1.00000E-03
2500,1.91805E+07,nonstructural,URMasonry,1.25752E-01,4.00000E-04
50,4.00296E-06,occupants,URMasonry,1.37763E-09,2.00000E-02
100,2.56596E-04,occupants,URMasonry,8.83080E-08,1.00000E-02
