[2021-07-09 11:32:08.25 #67 INFO] root running /mnt/storage/canada-srm2/ebRisk/SensitivityTesting/ebRisk_b0_SensTest_Montreal_41.ini [--hc=None]
[2021-07-09 11:32:08.26 #67 INFO] Using engine version 3.11.3-git29ac352f7d
[2021-07-09 11:32:08.63 #67 WARNING] Using 96 cores on ip-10-70-136-127
[2021-07-09 11:32:08.65 #67 INFO] Validated nationalModel.xml in 0.01 seconds
[2021-07-09 11:32:08.72 #67 INFO] Checksum of the input files: 2943508206
[2021-07-09 11:32:08.73 #67 INFO] Reading the risk model if present
[2021-07-09 11:32:31.02 #67 INFO] Reading /mnt/storage/canada-srm2/ebRisk/SensitivityTesting/TESTEXPO_Montreal.xml
[2021-07-09 11:32:31.05 #67 INFO] Extracting the hazard sites from the site model
[2021-07-09 11:32:34.14 #67 INFO] Associated 185 assets to 5 sites
[2021-07-09 11:32:34.58 #67 INFO] Reducing risk model from 7260 to 107 taxonomies
[2021-07-09 11:32:35.78 #67 INFO] minimum_asset_loss={'contents': 0, 'nonstructural': 0, 'occupants': 0, 'structural': 0}
[2021-07-09 11:32:35.79 #67 INFO] Storing 6 aggregation keys
[2021-07-09 11:32:35.86 #67 INFO] Considering 1_600 logic tree paths out of 24_576
[2021-07-09 11:32:35.90 #67 INFO] Reading the source model(s) in parallel
[2021-07-09 11:32:38.31 #67 INFO] read_source_model  16% [6 submitted, 0 queued]
[2021-07-09 11:32:38.34 #67 INFO] read_source_model  33% [6 submitted, 0 queued]
[2021-07-09 11:32:38.71 #67 INFO] read_source_model  50% [6 submitted, 0 queued]
[2021-07-09 11:32:38.75 #67 INFO] read_source_model  66% [6 submitted, 0 queued]
[2021-07-09 11:32:38.77 #67 INFO] read_source_model  83% [6 submitted, 0 queued]
[2021-07-09 11:32:38.78 #67 INFO] read_source_model 100% [6 submitted, 0 queued]
[2021-07-09 11:32:38.78 #67 INFO] Mean time per core=0s, std=0.0s, min=0s, max=0s
[2021-07-09 11:32:38.79 #67 INFO] Received {'/mnt/storage/CanadaSHM6/OpenQuake_model_files/sources/nationalModel/xml/simplifiedModel/WCan_HYeast_Harctic_simplified_collapsedRates.xml': '138.71 KB', '/mnt/storage/CanadaSHM6/OpenQuake_model_files/sources/nationalModel/xml/simplifiedModel/WCan_H2east_Harctic_simplified_collapsedRates.xml': '133.09 KB', '/mnt/storage/CanadaSHM6/OpenQuake_model_files/sources/nationalModel/xml/simplifiedModel/WCan_HYeast_Rarctic_simplified_collapsedRates.xml': '132.34 KB', '/mnt/storage/CanadaSHM6/OpenQuake_model_files/sources/nationalModel/xml/simplifiedModel/WCan_H2east_Rarctic_simplified_collapsedRates.xml': '126.71 KB', '/mnt/storage/CanadaSHM6/OpenQuake_model_files/sources/nationalModel/xml/simplifiedModel/WCan_R2east_Harctic_simplified_collapsedRates.xml': '117.99 KB', '/mnt/storage/CanadaSHM6/OpenQuake_model_files/sources/nationalModel/xml/simplifiedModel/WCan_R2east_Rarctic_simplified_collapsedRates.xml': '111.84 KB'} in 1 seconds
[2021-07-09 11:32:39.08 #67 INFO] There are multiple different sources with the same ID [<AreaSource SCCYA;0>, <AreaSource SCCYA;1>]
[2021-07-09 11:32:39.10 #67 INFO] There are 13 groups and 196 sources with len(et_ids)=3.85
[2021-07-09 11:32:39.11 #67 INFO] Checking the sources bounding box
[2021-07-09 11:32:39.14 #67 ERROR] source ACM: The buffer of 600 km is too large, the bounding box is larger than half the globe: 219 degrees
[2021-07-09 11:32:39.24 #67 INFO] Rupture floating factor = 1.6303030303030304
[2021-07-09 11:32:39.25 #67 INFO] Rupture spinning factor = 3.278787878787879
[2021-07-09 11:32:39.25 #67 INFO] gzipping the input files
[2021-07-09 11:32:43.27 #67 INFO] Storing risk model
[2021-07-09 11:32:43.35 #67 INFO] minimum_intensity={'default': 0.1, 'SA(0.3)': 0.1, 'SA(0.6)': 0.05, 'SA(1.0)': 0.05, 'SA(2.0)': 0.05}
[2021-07-09 11:32:43.39 #67 INFO] Building ruptures
[2021-07-09 11:34:18.14 #67 INFO] Sending <SourceGroup Subduction IntraSlab30, 1 source(s)>
[2021-07-09 11:34:18.15 #67 INFO] Sending <SourceGroup Subduction IntraSlab55, 4 source(s)>
[2021-07-09 11:34:18.16 #67 INFO] Sending <SourceGroup Subduction Interface, 13 source(s)>
[2021-07-09 11:34:18.16 #67 INFO] Sending <SourceGroup Stable Shallow Crust, 29 source(s)>
[2021-07-09 11:34:18.17 #67 INFO] Sending <SourceGroup Stable Shallow Crust, 4 source(s)>
[2021-07-09 11:34:18.17 #67 INFO] Sending <SourceGroup Stable Shallow Crust, 6 source(s)>
[2021-07-09 11:34:18.17 #67 INFO] Sending <SourceGroup Stable Shallow Crust, 18 source(s)>
[2021-07-09 11:34:18.18 #67 INFO] Sending <SourceGroup Stable Shallow Crust, 10 source(s)>
[2021-07-09 11:34:18.18 #67 INFO] Sending <SourceGroup Stable Shallow Crust, 38 source(s)>
[2021-07-09 11:34:18.19 #67 INFO] Sending <SourceGroup Stable Shallow Crust, 14 source(s)>
[2021-07-09 11:34:18.19 #67 INFO] Sending <SourceGroup Active Shallow Crust, 1 source(s)>
[2021-07-09 11:34:18.20 #67 INFO] Sending <SourceGroup Active Shallow Crust, 57 source(s)>
[2021-07-09 11:34:18.20 #67 INFO] Sending <SourceGroup Active Shallow Crust, 1 source(s)>
[2021-07-09 11:34:20.30 #67 INFO] Sent 96 tasks, 60.31 MB in 0 seconds
[2021-07-09 11:34:21.13 #67 INFO] sample_ruptures   1% [98 submitted, 3 queued]
[2021-07-09 11:34:21.17 #67 INFO] sample_ruptures   2% [99 submitted, 2 queued]
[2021-07-09 11:34:21.21 #67 INFO] sample_ruptures   3% [100 submitted, 1 queued]
[2021-07-09 11:34:21.29 #67 INFO] sample_ruptures   4% [101 submitted, 0 queued]
[2021-07-09 11:34:21.34 #67 INFO] sample_ruptures   5% [101 submitted, 0 queued]
[2021-07-09 11:34:21.37 #67 INFO] sample_ruptures   6% [101 submitted, 0 queued]
[2021-07-09 11:34:21.39 #67 INFO] sample_ruptures   7% [101 submitted, 0 queued]
[2021-07-09 11:34:21.42 #67 INFO] sample_ruptures   8% [101 submitted, 0 queued]
[2021-07-09 11:34:21.45 #67 INFO] sample_ruptures   9% [101 submitted, 0 queued]
[2021-07-09 11:34:21.48 #67 INFO] sample_ruptures  10% [101 submitted, 0 queued]
[2021-07-09 11:34:21.50 #67 INFO] sample_ruptures  11% [101 submitted, 0 queued]
[2021-07-09 11:34:21.52 #67 INFO] sample_ruptures  12% [101 submitted, 0 queued]
[2021-07-09 11:34:21.55 #67 INFO] sample_ruptures  13% [101 submitted, 0 queued]
[2021-07-09 11:34:21.58 #67 INFO] sample_ruptures  14% [101 submitted, 0 queued]
[2021-07-09 11:34:21.60 #67 INFO] sample_ruptures  15% [101 submitted, 0 queued]
[2021-07-09 11:34:21.62 #67 INFO] sample_ruptures  16% [101 submitted, 0 queued]
[2021-07-09 11:34:21.97 #67 INFO] sample_ruptures  17% [101 submitted, 0 queued]
[2021-07-09 11:34:21.99 #67 INFO] sample_ruptures  18% [101 submitted, 0 queued]
[2021-07-09 11:34:22.01 #67 INFO] sample_ruptures  19% [101 submitted, 0 queued]
[2021-07-09 11:34:22.02 #67 INFO] sample_ruptures  20% [101 submitted, 0 queued]
[2021-07-09 11:34:22.04 #67 INFO] sample_ruptures  21% [101 submitted, 0 queued]
[2021-07-09 11:34:22.05 #67 INFO] sample_ruptures  22% [101 submitted, 0 queued]
[2021-07-09 11:34:22.07 #67 INFO] sample_ruptures  23% [101 submitted, 0 queued]
[2021-07-09 11:34:22.08 #67 INFO] sample_ruptures  24% [101 submitted, 0 queued]
[2021-07-09 11:34:22.10 #67 INFO] sample_ruptures  25% [101 submitted, 0 queued]
[2021-07-09 11:34:22.11 #67 INFO] sample_ruptures  26% [101 submitted, 0 queued]
[2021-07-09 11:34:22.13 #67 INFO] sample_ruptures  27% [101 submitted, 0 queued]
[2021-07-09 11:34:22.14 #67 INFO] sample_ruptures  28% [101 submitted, 0 queued]
[2021-07-09 11:34:22.16 #67 INFO] sample_ruptures  29% [101 submitted, 0 queued]
[2021-07-09 11:34:22.17 #67 INFO] sample_ruptures  30% [101 submitted, 0 queued]
[2021-07-09 11:34:22.19 #67 INFO] sample_ruptures  31% [101 submitted, 0 queued]
[2021-07-09 11:34:22.21 #67 INFO] sample_ruptures  32% [101 submitted, 0 queued]
[2021-07-09 11:34:22.22 #67 INFO] sample_ruptures  33% [101 submitted, 0 queued]
[2021-07-09 11:34:22.24 #67 INFO] sample_ruptures  34% [101 submitted, 0 queued]
[2021-07-09 11:34:22.25 #67 INFO] sample_ruptures  35% [101 submitted, 0 queued]
[2021-07-09 11:34:22.27 #67 INFO] sample_ruptures  36% [101 submitted, 0 queued]
[2021-07-09 11:34:22.28 #67 INFO] sample_ruptures  37% [101 submitted, 0 queued]
[2021-07-09 11:34:22.30 #67 INFO] sample_ruptures  38% [101 submitted, 0 queued]
[2021-07-09 11:34:22.31 #67 INFO] sample_ruptures  39% [101 submitted, 0 queued]
[2021-07-09 11:34:22.33 #67 INFO] sample_ruptures  40% [101 submitted, 0 queued]
[2021-07-09 11:34:22.34 #67 INFO] sample_ruptures  41% [101 submitted, 0 queued]
[2021-07-09 11:34:22.36 #67 INFO] sample_ruptures  42% [101 submitted, 0 queued]
[2021-07-09 11:34:22.37 #67 INFO] sample_ruptures  43% [101 submitted, 0 queued]
[2021-07-09 11:34:22.39 #67 INFO] sample_ruptures  44% [101 submitted, 0 queued]
[2021-07-09 11:34:22.40 #67 INFO] sample_ruptures  45% [101 submitted, 0 queued]
[2021-07-09 11:34:22.42 #67 INFO] sample_ruptures  46% [101 submitted, 0 queued]
[2021-07-09 11:34:22.43 #67 INFO] sample_ruptures  47% [101 submitted, 0 queued]
[2021-07-09 11:34:22.45 #67 INFO] sample_ruptures  48% [101 submitted, 0 queued]
[2021-07-09 11:34:22.47 #67 INFO] sample_ruptures  49% [101 submitted, 0 queued]
[2021-07-09 11:34:22.49 #67 INFO] sample_ruptures  50% [101 submitted, 0 queued]
[2021-07-09 11:34:22.51 #67 INFO] sample_ruptures  51% [101 submitted, 0 queued]
[2021-07-09 11:34:22.53 #67 INFO] sample_ruptures  52% [101 submitted, 0 queued]
[2021-07-09 11:34:22.55 #67 INFO] sample_ruptures  53% [101 submitted, 0 queued]
[2021-07-09 11:34:22.56 #67 INFO] sample_ruptures  54% [101 submitted, 0 queued]
[2021-07-09 11:34:22.58 #67 INFO] sample_ruptures  55% [101 submitted, 0 queued]
[2021-07-09 11:34:22.59 #67 INFO] sample_ruptures  56% [101 submitted, 0 queued]
[2021-07-09 11:34:22.61 #67 INFO] sample_ruptures  57% [101 submitted, 0 queued]
[2021-07-09 11:34:22.63 #67 INFO] sample_ruptures  58% [101 submitted, 0 queued]
[2021-07-09 11:34:22.64 #67 INFO] sample_ruptures  59% [101 submitted, 0 queued]
[2021-07-09 11:34:22.66 #67 INFO] sample_ruptures  60% [101 submitted, 0 queued]
[2021-07-09 11:34:22.67 #67 INFO] sample_ruptures  61% [101 submitted, 0 queued]
[2021-07-09 11:34:22.69 #67 INFO] sample_ruptures  62% [101 submitted, 0 queued]
[2021-07-09 11:34:22.70 #67 INFO] sample_ruptures  63% [101 submitted, 0 queued]
[2021-07-09 11:34:22.72 #67 INFO] sample_ruptures  64% [101 submitted, 0 queued]
[2021-07-09 11:34:22.73 #67 INFO] sample_ruptures  65% [101 submitted, 0 queued]
[2021-07-09 11:34:22.75 #67 INFO] sample_ruptures  66% [101 submitted, 0 queued]
[2021-07-09 11:34:22.77 #67 INFO] sample_ruptures  67% [101 submitted, 0 queued]
[2021-07-09 11:34:22.78 #67 INFO] sample_ruptures  68% [101 submitted, 0 queued]
[2021-07-09 11:34:45.48 #67 INFO] sample_ruptures  69% [101 submitted, 0 queued]
[2021-07-09 11:34:47.41 #67 INFO] sample_ruptures  70% [101 submitted, 0 queued]
[2021-07-09 11:35:00.00 #67 INFO] sample_ruptures  71% [101 submitted, 0 queued]
[2021-07-09 11:35:01.37 #67 INFO] sample_ruptures  72% [101 submitted, 0 queued]
[2021-07-09 11:35:10.49 #67 INFO] sample_ruptures  73% [101 submitted, 0 queued]
[2021-07-09 11:35:30.47 #67 INFO] sample_ruptures  74% [101 submitted, 0 queued]
[2021-07-09 11:36:04.87 #67 INFO] sample_ruptures  75% [101 submitted, 0 queued]
[2021-07-09 11:36:07.84 #67 INFO] sample_ruptures  76% [101 submitted, 0 queued]
[2021-07-09 11:36:11.41 #67 INFO] sample_ruptures  77% [101 submitted, 0 queued]
[2021-07-09 11:36:12.75 #67 INFO] sample_ruptures  78% [101 submitted, 0 queued]
[2021-07-09 11:36:20.09 #67 INFO] sample_ruptures  79% [101 submitted, 0 queued]
[2021-07-09 11:36:32.37 #67 INFO] sample_ruptures  80% [101 submitted, 0 queued]
[2021-07-09 11:36:40.91 #67 INFO] sample_ruptures  81% [101 submitted, 0 queued]
[2021-07-09 11:36:41.88 #67 INFO] sample_ruptures  82% [101 submitted, 0 queued]
[2021-07-09 11:36:55.46 #67 INFO] sample_ruptures  83% [101 submitted, 0 queued]
[2021-07-09 11:36:56.18 #67 INFO] sample_ruptures  84% [101 submitted, 0 queued]
[2021-07-09 11:36:58.28 #67 INFO] sample_ruptures  85% [101 submitted, 0 queued]
[2021-07-09 11:37:27.02 #67 INFO] sample_ruptures  86% [101 submitted, 0 queued]
[2021-07-09 11:37:27.93 #67 INFO] sample_ruptures  87% [101 submitted, 0 queued]
[2021-07-09 11:37:32.33 #67 INFO] sample_ruptures  88% [101 submitted, 0 queued]
[2021-07-09 11:38:08.08 #67 INFO] sample_ruptures  89% [101 submitted, 0 queued]
[2021-07-09 11:39:15.35 #67 INFO] sample_ruptures  90% [101 submitted, 0 queued]
[2021-07-09 11:39:36.10 #67 INFO] sample_ruptures  91% [101 submitted, 0 queued]
[2021-07-09 11:39:53.63 #67 INFO] sample_ruptures  92% [101 submitted, 0 queued]
[2021-07-09 11:40:23.45 #67 INFO] sample_ruptures  93% [101 submitted, 0 queued]
[2021-07-09 11:40:41.05 #67 INFO] sample_ruptures  94% [101 submitted, 0 queued]
[2021-07-09 11:40:56.28 #67 INFO] sample_ruptures  95% [101 submitted, 0 queued]
[2021-07-09 11:40:58.19 #67 INFO] sample_ruptures  96% [101 submitted, 0 queued]
[2021-07-09 11:41:59.41 #67 INFO] sample_ruptures  97% [101 submitted, 0 queued]
[2021-07-09 11:42:38.77 #67 INFO] sample_ruptures  98% [101 submitted, 0 queued]
[2021-07-09 11:43:59.19 #67 INFO] sample_ruptures  99% [101 submitted, 0 queued]
[2021-07-09 11:44:06.76 #67 INFO] sample_ruptures 100% [101 submitted, 0 queued]
[2021-07-09 11:44:06.78 #67 INFO] Mean time per core=81s, std=144.0s, min=0s, max=585s
[2021-07-09 11:44:06.78 #67 INFO] Received {'rup_array': '628.67 MB', 'calc_times': '22.58 KB', 'eff_ruptures': '4.25 KB'} in 587 seconds
[2021-07-09 11:44:06.85 #67 INFO] There are 1600 realization(s)
[2021-07-09 11:44:07.12 #67 INFO] Reordering the ruptures and storing the events
[2021-07-09 11:44:11.73 #67 INFO] Associating event_id -> rlz_id for 212_402_280 events and 3_022_943 ruptures
[2021-07-09 11:46:00.20 #67 INFO] Sent 194 tasks, 323.11 MB in 100 seconds
[2021-07-09 11:50:24.75 #67 INFO] Mean time per core=74s, std=62.5s, min=10s, max=310s
[2021-07-09 11:50:24.75 #67 INFO] Received {'tot': '1.98 GB'} in 264 seconds
[2021-07-09 12:05:48.64 #67 INFO] minimum_intensity={'SA(0.3)': 0.1, 'SA(0.6)': 0.05, 'SA(1.0)': 0.05, 'SA(2.0)': 0.05, 'SA(0.5)': 0.1}
[2021-07-09 12:05:48.64 #67 INFO] Sending 3_022_943 ruptures
