#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-24T01:15:48', checksum=40328840, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,2.68604E+02,contents,Wood,4.78708E-06,2.00000E-02
100,4.70131E+03,contents,Wood,8.37871E-05,1.00000E-02
250,7.98131E+04,contents,Wood,1.42244E-03,4.00000E-03
500,2.97109E+05,contents,Wood,5.29510E-03,2.00000E-03
1000,6.98670E+05,contents,Wood,1.24518E-02,1.00000E-03
2500,1.55455E+06,contents,Wood,2.77053E-02,4.00000E-04
50,3.56504E+03,nonstructural,Wood,1.22460E-05,2.00000E-02
100,5.23931E+04,nonstructural,Wood,1.79972E-04,1.00000E-02
250,5.57963E+05,nonstructural,Wood,1.91662E-03,4.00000E-03
500,1.43561E+06,nonstructural,Wood,4.93136E-03,2.00000E-03
1000,2.68080E+06,nonstructural,Wood,9.20860E-03,1.00000E-03
2500,5.24736E+06,nonstructural,Wood,1.80248E-02,4.00000E-04
250,1.14844E-04,occupants,Wood,7.36943E-08,4.00000E-03
500,9.08333E-04,occupants,Wood,5.82870E-07,2.00000E-03
1000,3.75236E-03,occupants,Wood,2.40786E-06,1.00000E-03
2500,1.43752E-02,occupants,Wood,9.22443E-06,4.00000E-04
25,9.69077E+04,structural,Wood,1.11060E-03,4.00000E-02
50,5.55586E+05,structural,Wood,6.36726E-03,2.00000E-02
100,1.11199E+06,structural,Wood,1.27438E-02,1.00000E-02
250,1.71987E+06,structural,Wood,1.97105E-02,4.00000E-03
500,2.31100E+06,structural,Wood,2.64850E-02,2.00000E-03
1000,3.62722E+06,structural,Wood,4.15696E-02,1.00000E-03
2500,6.41466E+06,structural,Wood,7.35148E-02,4.00000E-04
25,1.38650E+04,contents,URMasonry,2.76932E-04,4.00000E-02
50,1.90215E+05,contents,URMasonry,3.79926E-03,2.00000E-02
100,5.35930E+05,contents,URMasonry,1.07044E-02,1.00000E-02
250,1.28510E+06,contents,URMasonry,2.56679E-02,4.00000E-03
500,1.99292E+06,contents,URMasonry,3.98055E-02,2.00000E-03
1000,2.81487E+06,contents,URMasonry,5.62227E-02,1.00000E-03
2500,3.99838E+06,contents,URMasonry,7.98615E-02,4.00000E-04
25,1.32116E+04,nonstructural,URMasonry,1.18826E-04,4.00000E-02
50,2.19356E+05,nonstructural,URMasonry,1.97290E-03,2.00000E-02
100,8.40166E+05,nonstructural,URMasonry,7.55650E-03,1.00000E-02
250,3.22547E+06,nonstructural,URMasonry,2.90100E-02,4.00000E-03
500,6.48562E+06,nonstructural,URMasonry,5.83320E-02,2.00000E-03
1000,1.09261E+07,nonstructural,URMasonry,9.82701E-02,1.00000E-03
2500,1.85346E+07,nonstructural,URMasonry,1.66701E-01,4.00000E-04
100,5.45331E-05,occupants,URMasonry,3.24675E-08,1.00000E-02
250,1.44239E-02,occupants,URMasonry,8.58761E-06,4.00000E-03
500,9.95538E-02,occupants,URMasonry,5.92716E-05,2.00000E-03
1000,3.18786E-01,occupants,URMasonry,1.89796E-04,1.00000E-03
2500,8.39174E-01,occupants,URMasonry,4.99622E-04,4.00000E-04
25,2.12084E+01,structural,URMasonry,3.79479E-07,4.00000E-02
50,1.46953E+04,structural,URMasonry,2.62942E-04,2.00000E-02
100,1.47057E+05,structural,URMasonry,2.63128E-03,1.00000E-02
250,1.07380E+06,structural,URMasonry,1.92134E-02,4.00000E-03
500,2.64664E+06,structural,URMasonry,4.73561E-02,2.00000E-03
1000,4.99765E+06,structural,URMasonry,8.94225E-02,1.00000E-03
2500,9.53840E+06,structural,URMasonry,1.70670E-01,4.00000E-04
25,3.53337E+00,contents,Concrete,3.88659E-08,4.00000E-02
50,3.22829E+02,contents,Concrete,3.55100E-06,2.00000E-02
100,5.06276E+03,contents,Concrete,5.56886E-05,1.00000E-02
250,7.02329E+04,contents,Concrete,7.72539E-04,4.00000E-03
500,2.29177E+05,contents,Concrete,2.52087E-03,2.00000E-03
1000,4.86575E+05,contents,Concrete,5.35216E-03,1.00000E-03
2500,1.00374E+06,contents,Concrete,1.10408E-02,4.00000E-04
25,9.54954E+01,nonstructural,Concrete,3.68243E-07,4.00000E-02
50,6.28415E+03,nonstructural,Concrete,2.42325E-05,2.00000E-02
100,4.82189E+04,nonstructural,Concrete,1.85939E-04,1.00000E-02
250,3.89210E+05,nonstructural,Concrete,1.50085E-03,4.00000E-03
500,8.87999E+05,nonstructural,Concrete,3.42424E-03,2.00000E-03
1000,1.57323E+06,nonstructural,Concrete,6.06658E-03,1.00000E-03
2500,2.78589E+06,nonstructural,Concrete,1.07428E-02,4.00000E-04
100,1.61656E-04,occupants,Concrete,8.74549E-08,1.00000E-02
250,7.75921E-03,occupants,Concrete,4.19768E-06,4.00000E-03
500,3.74532E-02,occupants,Concrete,2.02620E-05,2.00000E-03
1000,1.01467E-01,occupants,Concrete,5.48930E-05,1.00000E-03
2500,2.53646E-01,occupants,Concrete,1.37221E-04,4.00000E-04
25,2.59131E+01,structural,Concrete,2.25878E-07,4.00000E-02
50,2.65859E+03,structural,Concrete,2.31743E-05,2.00000E-02
100,4.07366E+04,structural,Concrete,3.55091E-04,1.00000E-02
250,5.02442E+05,structural,Concrete,4.37966E-03,4.00000E-03
500,1.19278E+06,structural,Concrete,1.03971E-02,2.00000E-03
1000,2.10834E+06,structural,Concrete,1.83779E-02,1.00000E-03
2500,3.80915E+06,structural,Concrete,3.32034E-02,4.00000E-04
50,1.34589E+01,contents,RMasonry,9.38460E-07,2.00000E-02
100,4.08687E+02,contents,RMasonry,2.84970E-05,1.00000E-02
250,8.76354E+03,contents,RMasonry,6.11065E-04,4.00000E-03
500,3.84169E+04,contents,RMasonry,2.67873E-03,2.00000E-03
1000,1.05042E+05,contents,RMasonry,7.32436E-03,1.00000E-03
2500,2.89226E+05,contents,RMasonry,2.01672E-02,4.00000E-04
50,3.09450E+02,nonstructural,RMasonry,8.81311E-06,2.00000E-02
100,3.85355E+03,nonstructural,RMasonry,1.09749E-04,1.00000E-02
250,3.50649E+04,nonstructural,RMasonry,9.98645E-04,4.00000E-03
500,9.76030E+04,nonstructural,RMasonry,2.77972E-03,2.00000E-03
1000,2.16534E+05,nonstructural,RMasonry,6.16685E-03,1.00000E-03
2500,4.82986E+05,nonstructural,RMasonry,1.37554E-02,4.00000E-04
250,2.03838E-05,occupants,RMasonry,4.52189E-08,4.00000E-03
500,3.54138E-04,occupants,RMasonry,7.85611E-07,2.00000E-03
1000,2.12434E-03,occupants,RMasonry,4.71260E-06,1.00000E-03
2500,1.02174E-02,occupants,RMasonry,2.26661E-05,4.00000E-04
50,3.57886E+01,structural,RMasonry,2.07390E-06,2.00000E-02
100,1.00971E+03,structural,RMasonry,5.85110E-05,1.00000E-02
250,1.65524E+04,structural,RMasonry,9.59185E-04,4.00000E-03
500,5.80528E+04,structural,RMasonry,3.36407E-03,2.00000E-03
1000,1.36437E+05,structural,RMasonry,7.90632E-03,1.00000E-03
2500,3.06502E+05,structural,RMasonry,1.77613E-02,4.00000E-04
50,6.67235E+01,contents,Steel,2.77244E-06,2.00000E-02
100,1.23616E+03,contents,Steel,5.13637E-05,1.00000E-02
250,2.09665E+04,contents,Steel,8.71180E-04,4.00000E-03
500,7.83695E+04,contents,Steel,3.25634E-03,2.00000E-03
1000,1.82625E+05,contents,Steel,7.58826E-03,1.00000E-03
2500,4.13213E+05,contents,Steel,1.71694E-02,4.00000E-04
25,1.01887E+01,nonstructural,Steel,2.07200E-07,4.00000E-02
50,2.63844E+03,nonstructural,Steel,5.36562E-05,2.00000E-02
100,1.92110E+04,nonstructural,Steel,3.90681E-04,1.00000E-02
250,1.17792E+05,nonstructural,Steel,2.39545E-03,4.00000E-03
500,2.63393E+05,nonstructural,Steel,5.35645E-03,2.00000E-03
1000,4.79750E+05,nonstructural,Steel,9.75634E-03,1.00000E-03
2500,8.83465E+05,nonstructural,Steel,1.79664E-02,4.00000E-04
100,2.58100E-05,occupants,Steel,3.62989E-08,1.00000E-02
250,1.91274E-03,occupants,Steel,2.69006E-06,4.00000E-03
500,1.12422E-02,occupants,Steel,1.58109E-05,2.00000E-03
1000,3.37915E-02,occupants,Steel,4.75241E-05,1.00000E-03
2500,8.55634E-02,occupants,Steel,1.20336E-04,4.00000E-04
50,9.59635E+02,structural,Steel,3.48390E-05,2.00000E-02
100,1.19997E+04,structural,Steel,4.35643E-04,1.00000E-02
250,1.23394E+05,structural,Steel,4.47977E-03,4.00000E-03
500,3.18154E+05,structural,Steel,1.15504E-02,2.00000E-03
1000,5.96916E+05,structural,Steel,2.16707E-02,1.00000E-03
2500,1.11297E+06,structural,Steel,4.04058E-02,4.00000E-04
100,2.69369E+01,contents,Precast,5.17723E-06,1.00000E-02
250,6.57009E+02,contents,Precast,1.26276E-04,4.00000E-03
500,4.76515E+03,contents,Precast,9.15855E-04,2.00000E-03
1000,1.95492E+04,contents,Precast,3.75732E-03,1.00000E-03
2500,7.09726E+04,contents,Precast,1.36408E-02,4.00000E-04
50,3.86219E+01,nonstructural,Precast,4.09466E-06,2.00000E-02
100,1.19276E+03,nonstructural,Precast,1.26456E-04,1.00000E-02
250,1.22133E+04,nonstructural,Precast,1.29485E-03,4.00000E-03
500,3.32896E+04,nonstructural,Precast,3.52933E-03,2.00000E-03
1000,7.18742E+04,nonstructural,Precast,7.62005E-03,1.00000E-03
2500,1.64526E+05,nonstructural,Precast,1.74429E-02,4.00000E-04
1000,2.42615E-04,occupants,Precast,2.75479E-06,1.00000E-03
2500,2.80323E-03,occupants,Precast,3.18296E-05,4.00000E-04
50,1.80894E+00,structural,Precast,3.12909E-07,2.00000E-02
100,2.38693E+02,structural,Precast,4.12888E-05,1.00000E-02
250,6.37879E+03,structural,Precast,1.10340E-03,4.00000E-03
500,2.68497E+04,structural,Precast,4.64444E-03,2.00000E-03
1000,7.21942E+04,structural,Precast,1.24881E-02,1.00000E-03
2500,1.76996E+05,structural,Precast,3.06166E-02,4.00000E-04
25,1.41604E+04,contents,*total*,5.88301E-05,4.00000E-02
50,1.94690E+05,contents,*total*,8.08850E-04,2.00000E-02
100,5.82442E+05,contents,*total*,2.41979E-03,1.00000E-02
250,1.63155E+06,contents,*total*,6.77836E-03,4.00000E-03
500,2.84685E+06,contents,*total*,1.18274E-02,2.00000E-03
1000,4.24679E+06,contents,*total*,1.76435E-02,1.00000E-03
2500,6.72257E+06,contents,*total*,2.79293E-02,4.00000E-04
25,1.65673E+04,nonstructural,*total*,2.19333E-05,4.00000E-02
50,2.56145E+05,nonstructural,*total*,3.39108E-04,2.00000E-02
100,1.09633E+06,nonstructural,*total*,1.45142E-03,1.00000E-02
250,4.83509E+06,nonstructural,*total*,6.40114E-03,4.00000E-03
500,9.69514E+06,nonstructural,*total*,1.28353E-02,2.00000E-03
1000,1.58143E+07,nonstructural,*total*,2.09365E-02,1.00000E-03
2500,2.62024E+07,nonstructural,*total*,3.46892E-02,4.00000E-04
100,4.90239E-04,occupants,*total*,7.73694E-08,1.00000E-02
250,3.32564E-02,occupants,*total*,5.24852E-06,4.00000E-03
500,1.74764E-01,occupants,*total*,2.75813E-05,2.00000E-03
1000,4.84254E-01,occupants,*total*,7.64249E-05,1.00000E-03
2500,1.15668E+00,occupants,*total*,1.82548E-04,4.00000E-04
25,9.81613E+04,structural,*total*,3.18242E-04,4.00000E-02
50,5.94044E+05,structural,*total*,1.92591E-03,2.00000E-02
100,1.39280E+06,structural,*total*,4.51550E-03,1.00000E-02
250,3.77895E+06,structural,*total*,1.22515E-02,4.00000E-03
500,7.24903E+06,structural,*total*,2.35016E-02,2.00000E-03
1000,1.19321E+07,structural,*total*,3.86841E-02,1.00000E-03
2500,2.07651E+07,structural,*total*,6.73211E-02,4.00000E-04
