#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-11T23:58:57', checksum=1457544887, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,2.39787E-03,contents,Wood,4.27350E-11,2.00000E-01
10,1.73682E+01,contents,Wood,3.09538E-07,1.00000E-01
25,9.50100E+02,contents,Wood,1.69328E-05,4.00000E-02
50,9.39277E+03,contents,Wood,1.67399E-04,2.00000E-02
100,5.82667E+04,contents,Wood,1.03843E-03,1.00000E-02
250,3.31856E+05,contents,Wood,5.91437E-03,4.00000E-03
500,8.33717E+05,contents,Wood,1.48586E-02,2.00000E-03
1000,1.66639E+06,contents,Wood,2.96985E-02,1.00000E-03
2500,3.33706E+06,contents,Wood,5.94733E-02,4.00000E-04
5,2.06081E-01,nonstructural,Wood,7.07893E-10,2.00000E-01
10,2.40125E+02,nonstructural,Wood,8.24835E-07,1.00000E-01
25,1.13490E+04,nonstructural,Wood,3.89842E-05,4.00000E-02
50,8.41975E+04,nonstructural,Wood,2.89220E-04,2.00000E-02
100,3.78784E+05,nonstructural,Wood,1.30113E-03,1.00000E-02
250,1.49323E+06,nonstructural,Wood,5.12929E-03,4.00000E-03
500,3.11523E+06,nonstructural,Wood,1.07009E-02,2.00000E-03
1000,5.65546E+06,nonstructural,Wood,1.94266E-02,1.00000E-03
2500,1.08762E+07,nonstructural,Wood,3.73600E-02,4.00000E-04
25,3.10003E-08,occupants,Wood,1.98926E-11,4.00000E-02
50,1.25128E-05,occupants,Wood,8.02934E-09,2.00000E-02
100,1.84236E-04,occupants,Wood,1.18223E-07,1.00000E-02
250,1.98333E-03,occupants,Wood,1.27269E-06,4.00000E-03
500,7.17912E-03,occupants,Wood,4.60678E-06,2.00000E-03
1000,1.94228E-02,occupants,Wood,1.24634E-05,1.00000E-03
2500,5.27310E-02,occupants,Wood,3.38370E-05,4.00000E-04
5,6.87200E+03,structural,Wood,7.87561E-05,2.00000E-01
10,1.00556E+05,structural,Wood,1.15242E-03,1.00000E-01
25,6.10014E+05,structural,Wood,6.99103E-03,4.00000E-02
50,1.14447E+06,structural,Wood,1.31161E-02,2.00000E-02
100,1.65442E+06,structural,Wood,1.89603E-02,1.00000E-02
250,2.72374E+06,structural,Wood,3.12153E-02,4.00000E-03
500,4.47152E+06,structural,Wood,5.12456E-02,2.00000E-03
1000,7.30361E+06,structural,Wood,8.37025E-02,1.00000E-03
2500,1.27068E+07,structural,Wood,1.45625E-01,4.00000E-04
5,1.27268E+03,contents,URMasonry,2.54198E-05,2.00000E-01
10,2.71224E+04,contents,URMasonry,5.41729E-04,1.00000E-01
25,2.49495E+05,contents,URMasonry,4.98328E-03,4.00000E-02
50,6.27983E+05,contents,URMasonry,1.25430E-02,2.00000E-02
100,1.18802E+06,contents,URMasonry,2.37288E-02,1.00000E-02
250,2.18183E+06,contents,URMasonry,4.35788E-02,4.00000E-03
500,3.08036E+06,contents,URMasonry,6.15255E-02,2.00000E-03
1000,4.07258E+06,contents,URMasonry,8.13436E-02,1.00000E-03
2500,5.49501E+06,contents,URMasonry,1.09754E-01,4.00000E-04
5,1.33043E+03,nonstructural,URMasonry,1.19660E-05,2.00000E-01
10,3.19693E+04,nonstructural,URMasonry,2.87533E-04,1.00000E-01
25,3.57273E+05,nonstructural,URMasonry,3.21334E-03,4.00000E-02
50,1.17785E+06,nonstructural,URMasonry,1.05936E-02,2.00000E-02
100,3.00015E+06,nonstructural,URMasonry,2.69835E-02,1.00000E-02
250,7.61255E+06,nonstructural,URMasonry,6.84677E-02,4.00000E-03
500,1.28491E+07,nonstructural,URMasonry,1.15565E-01,2.00000E-03
1000,1.95082E+07,nonstructural,URMasonry,1.75458E-01,1.00000E-03
2500,2.99462E+07,nonstructural,URMasonry,2.69337E-01,4.00000E-04
25,3.81259E-05,occupants,URMasonry,2.26991E-08,4.00000E-02
50,1.38840E-03,occupants,URMasonry,8.26613E-07,2.00000E-02
100,1.63571E-02,occupants,URMasonry,9.73854E-06,1.00000E-02
250,1.43372E-01,occupants,URMasonry,8.53598E-05,4.00000E-03
500,4.26599E-01,occupants,URMasonry,2.53985E-04,2.00000E-03
1000,9.42342E-01,occupants,URMasonry,5.61045E-04,1.00000E-03
2500,2.04094E+00,occupants,URMasonry,1.21512E-03,4.00000E-04
5,2.00472E+01,structural,URMasonry,3.58703E-07,2.00000E-01
10,1.90221E+03,structural,URMasonry,3.40361E-05,1.00000E-01
25,5.11039E+04,structural,URMasonry,9.14397E-04,4.00000E-02
50,2.82424E+05,structural,URMasonry,5.05339E-03,2.00000E-02
100,1.00249E+06,structural,URMasonry,1.79375E-02,1.00000E-02
250,3.24635E+06,structural,URMasonry,5.80866E-02,4.00000E-03
500,6.09214E+06,structural,URMasonry,1.09006E-01,2.00000E-03
1000,9.91493E+06,structural,URMasonry,1.77407E-01,1.00000E-03
2500,1.61513E+07,structural,URMasonry,2.88994E-01,4.00000E-04
5,5.15859E-01,contents,Concrete,5.67427E-09,2.00000E-01
10,4.33323E+01,contents,Concrete,4.76641E-07,1.00000E-01
25,1.55564E+03,contents,Concrete,1.71115E-05,4.00000E-02
50,1.26983E+04,contents,Concrete,1.39677E-04,2.00000E-02
100,6.29405E+04,contents,Concrete,6.92324E-04,1.00000E-02
250,2.75650E+05,contents,Concrete,3.03206E-03,4.00000E-03
500,5.95414E+05,contents,Concrete,6.54935E-03,2.00000E-03
1000,1.06614E+06,contents,Concrete,1.17272E-02,1.00000E-03
2500,1.94521E+06,contents,Concrete,2.13966E-02,4.00000E-04
5,1.21694E+01,nonstructural,Concrete,4.69267E-08,2.00000E-01
10,6.15236E+02,nonstructural,Concrete,2.37243E-06,1.00000E-01
25,1.28532E+04,nonstructural,Concrete,4.95635E-05,4.00000E-02
50,6.92731E+04,nonstructural,Concrete,2.67126E-04,2.00000E-02
100,2.64699E+05,nonstructural,Concrete,1.02071E-03,1.00000E-02
250,9.17634E+05,nonstructural,Concrete,3.53852E-03,4.00000E-03
500,1.73427E+06,nonstructural,Concrete,6.68759E-03,2.00000E-03
1000,2.85750E+06,nonstructural,Concrete,1.10189E-02,1.00000E-03
2500,4.98359E+06,nonstructural,Concrete,1.92174E-02,4.00000E-04
10,2.91201E-09,occupants,Concrete,1.57538E-12,1.00000E-01
25,5.36154E-05,occupants,Concrete,2.90056E-08,4.00000E-02
50,9.84083E-04,occupants,Concrete,5.32383E-07,2.00000E-02
100,7.95304E-03,occupants,Concrete,4.30255E-06,1.00000E-02
250,5.13593E-02,occupants,Concrete,2.77851E-05,4.00000E-03
500,1.32021E-01,occupants,Concrete,7.14226E-05,2.00000E-03
1000,2.62357E-01,occupants,Concrete,1.41934E-04,1.00000E-03
2500,5.10373E-01,occupants,Concrete,2.76109E-04,4.00000E-04
5,3.35361E+00,structural,Concrete,2.92326E-08,2.00000E-01
10,2.18061E+02,structural,Concrete,1.90079E-06,1.00000E-01
25,7.48986E+03,structural,Concrete,6.52872E-05,4.00000E-02
50,5.78597E+04,structural,Concrete,5.04348E-04,2.00000E-02
100,2.84409E+05,structural,Concrete,2.47912E-03,1.00000E-02
250,1.19621E+06,structural,Concrete,1.04271E-02,4.00000E-03
500,2.42046E+06,structural,Concrete,2.10986E-02,2.00000E-03
1000,4.15654E+06,structural,Concrete,3.62315E-02,1.00000E-03
2500,7.68334E+06,structural,Concrete,6.69737E-02,4.00000E-04
10,2.00467E+00,contents,RMasonry,1.39782E-07,1.00000E-01
25,1.44104E+02,contents,RMasonry,1.00481E-05,4.00000E-02
50,1.56679E+03,contents,RMasonry,1.09249E-04,2.00000E-02
100,9.97398E+03,contents,RMasonry,6.95467E-04,1.00000E-02
250,5.93185E+04,contents,RMasonry,4.13616E-03,4.00000E-03
500,1.57739E+05,contents,RMasonry,1.09988E-02,2.00000E-03
1000,3.36786E+05,contents,RMasonry,2.34834E-02,1.00000E-03
2500,7.35269E+05,contents,RMasonry,5.12689E-02,4.00000E-04
5,9.88499E-02,nonstructural,RMasonry,2.81523E-09,2.00000E-01
10,3.58511E+01,nonstructural,RMasonry,1.02103E-06,1.00000E-01
25,1.28753E+03,nonstructural,RMasonry,3.66688E-05,4.00000E-02
50,8.27493E+03,nonstructural,RMasonry,2.35669E-04,2.00000E-02
100,3.37761E+04,nonstructural,RMasonry,9.61938E-04,1.00000E-02
250,1.32288E+05,nonstructural,RMasonry,3.76754E-03,4.00000E-03
500,2.89770E+05,nonstructural,RMasonry,8.25261E-03,2.00000E-03
1000,5.50621E+05,nonstructural,RMasonry,1.56816E-02,1.00000E-03
2500,1.11161E+06,nonstructural,RMasonry,3.16585E-02,4.00000E-04
25,6.02567E-09,occupants,RMasonry,1.33672E-11,4.00000E-02
50,3.17436E-06,occupants,RMasonry,7.04193E-09,2.00000E-02
100,6.77725E-05,occupants,RMasonry,1.50345E-07,1.00000E-02
250,1.08446E-03,occupants,RMasonry,2.40574E-06,4.00000E-03
500,4.96129E-03,occupants,RMasonry,1.10060E-05,2.00000E-03
1000,1.65541E-02,occupants,RMasonry,3.67233E-05,1.00000E-03
2500,5.87067E-02,occupants,RMasonry,1.30234E-04,4.00000E-04
5,5.76714E-03,structural,RMasonry,3.34197E-10,2.00000E-01
10,4.66718E+00,structural,RMasonry,2.70456E-07,1.00000E-01
25,3.34229E+02,structural,RMasonry,1.93681E-05,4.00000E-02
50,3.19581E+03,structural,RMasonry,1.85192E-04,2.00000E-02
100,1.69028E+04,structural,RMasonry,9.79491E-04,1.00000E-02
250,7.85717E+04,structural,RMasonry,4.55311E-03,4.00000E-03
500,1.80020E+05,structural,RMasonry,1.04319E-02,2.00000E-03
1000,3.46915E+05,structural,RMasonry,2.01032E-02,1.00000E-03
2500,7.02262E+05,structural,RMasonry,4.06950E-02,4.00000E-04
5,7.98388E-03,contents,Steel,3.31739E-10,2.00000E-01
10,8.45056E+00,contents,Steel,3.51130E-07,1.00000E-01
25,4.33887E+02,contents,Steel,1.80285E-05,4.00000E-02
50,3.86383E+03,contents,Steel,1.60547E-04,2.00000E-02
100,2.13681E+04,contents,Steel,8.87869E-04,1.00000E-02
250,1.04963E+05,contents,Steel,4.36131E-03,4.00000E-03
500,2.42339E+05,contents,Steel,1.00694E-02,2.00000E-03
1000,4.54736E+05,contents,Steel,1.88948E-02,1.00000E-03
2500,8.57377E+05,contents,Steel,3.56250E-02,4.00000E-04
5,3.22038E+00,nonstructural,Steel,6.54907E-08,2.00000E-01
10,2.42128E+02,nonstructural,Steel,4.92400E-06,1.00000E-01
25,5.07005E+03,nonstructural,Steel,1.03106E-04,4.00000E-02
50,2.50760E+04,nonstructural,Steel,5.09953E-04,2.00000E-02
100,8.72632E+04,nonstructural,Steel,1.77461E-03,1.00000E-02
250,2.85064E+05,nonstructural,Steel,5.79716E-03,4.00000E-03
500,5.44239E+05,nonstructural,Steel,1.10678E-02,2.00000E-03
1000,9.17758E+05,nonstructural,Steel,1.86638E-02,1.00000E-03
2500,1.61805E+06,nonstructural,Steel,3.29051E-02,4.00000E-04
25,9.35785E-06,occupants,Steel,1.31608E-08,4.00000E-02
50,2.28857E-04,occupants,Steel,3.21862E-07,2.00000E-02
100,2.12075E-03,occupants,Steel,2.98261E-06,1.00000E-02
250,1.56174E-02,occupants,Steel,2.19641E-05,4.00000E-03
500,4.31314E-02,occupants,Steel,6.06596E-05,2.00000E-03
1000,9.09079E-02,occupants,Steel,1.27852E-04,1.00000E-03
2500,1.88966E-01,occupants,Steel,2.65760E-04,4.00000E-04
5,2.29801E-01,structural,Steel,8.34281E-09,2.00000E-01
10,8.16729E+01,structural,Steel,2.96509E-06,1.00000E-01
25,2.94060E+03,structural,Steel,1.06757E-04,4.00000E-02
50,1.94288E+04,structural,Steel,7.05352E-04,2.00000E-02
100,8.32258E+04,structural,Steel,3.02147E-03,1.00000E-02
250,3.22914E+05,structural,Steel,1.17232E-02,4.00000E-03
500,6.55219E+05,structural,Steel,2.37874E-02,2.00000E-03
