#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-11T21:04:44', checksum=1523211967, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,3.05883E+00,contents,Wood,5.98542E-08,4.00000E-02
50,2.72163E+02,contents,Wood,5.32560E-06,2.00000E-02
100,3.34938E+03,contents,Wood,6.55395E-05,1.00000E-02
250,4.15254E+04,contents,Wood,8.12555E-04,4.00000E-03
500,1.83274E+05,contents,Wood,3.58624E-03,2.00000E-03
1000,6.27458E+05,contents,Wood,1.22779E-02,1.00000E-03
2500,2.25610E+06,contents,Wood,4.41467E-02,4.00000E-04
25,7.66850E+01,nonstructural,Wood,2.58371E-07,4.00000E-02
50,5.26991E+03,nonstructural,Wood,1.77557E-05,2.00000E-02
100,4.30838E+04,nonstructural,Wood,1.45160E-04,1.00000E-02
250,3.30213E+05,nonstructural,Wood,1.11257E-03,4.00000E-03
500,1.12992E+06,nonstructural,Wood,3.80698E-03,2.00000E-03
1000,3.31816E+06,nonstructural,Wood,1.11797E-02,1.00000E-03
2500,1.07428E+07,nonstructural,Wood,3.61950E-02,4.00000E-04
50,3.18671E-07,occupants,Wood,1.66622E-10,2.00000E-02
100,3.88461E-05,occupants,Wood,2.03112E-08,1.00000E-02
250,1.07051E-03,occupants,Wood,5.59733E-07,4.00000E-03
500,6.08733E-03,occupants,Wood,3.18285E-06,2.00000E-03
1000,2.49065E-02,occupants,Wood,1.30227E-05,1.00000E-03
2500,1.05309E-01,occupants,Wood,5.50626E-05,4.00000E-04
25,8.49372E+03,structural,Wood,1.04208E-04,4.00000E-02
50,9.52423E+04,structural,Wood,1.16851E-03,2.00000E-02
100,3.66089E+05,structural,Wood,4.49148E-03,1.00000E-02
250,1.18184E+06,structural,Wood,1.44997E-02,4.00000E-03
500,2.23974E+06,structural,Wood,2.74789E-02,2.00000E-03
1000,4.29075E+06,structural,Wood,5.26424E-02,1.00000E-03
2500,9.89031E+06,structural,Wood,1.21342E-01,4.00000E-04
25,5.73805E-01,contents,RMasonry,4.35014E-08,4.00000E-02
