#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-13T19:04:54', checksum=87449228, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
5,3.26596E+01,contents,Wood,5.82061E-07,2.00000E-01
10,4.33658E+02,contents,Wood,7.72869E-06,1.00000E-01
25,6.08380E+03,contents,Wood,1.08426E-04,4.00000E-02
50,2.74750E+04,contents,Wood,4.89661E-04,2.00000E-02
100,1.05304E+05,contents,Wood,1.87674E-03,1.00000E-02
250,4.51917E+05,contents,Wood,8.05410E-03,4.00000E-03
500,1.04010E+06,contents,Wood,1.85368E-02,2.00000E-03
1000,1.95417E+06,contents,Wood,3.48274E-02,1.00000E-03
2500,3.69516E+06,contents,Wood,6.58554E-02,4.00000E-04
5,4.40663E+02,nonstructural,Wood,1.51369E-06,2.00000E-01
10,4.57586E+03,nonstructural,Wood,1.57182E-05,1.00000E-01
25,4.18946E+04,nonstructural,Wood,1.43909E-04,4.00000E-02
50,1.66320E+05,nonstructural,Wood,5.71315E-04,2.00000E-02
100,5.56011E+05,nonstructural,Wood,1.90991E-03,1.00000E-02
250,1.90104E+06,nonstructural,Wood,6.53014E-03,4.00000E-03
500,3.72351E+06,nonstructural,Wood,1.27903E-02,2.00000E-03
1000,6.52726E+06,nonstructural,Wood,2.24213E-02,1.00000E-03
2500,1.24734E+07,nonstructural,Wood,4.28465E-02,4.00000E-04
25,1.52478E-05,occupants,Wood,9.78439E-09,4.00000E-02
50,1.18842E-04,occupants,Wood,7.62601E-08,2.00000E-02
100,6.15390E-04,occupants,Wood,3.94891E-07,1.00000E-02
250,3.74075E-03,occupants,Wood,2.40041E-06,4.00000E-03
500,1.12256E-02,occupants,Wood,7.20336E-06,2.00000E-03
1000,2.63823E-02,occupants,Wood,1.69293E-05,1.00000E-03
2500,6.41293E-02,occupants,Wood,4.11513E-05,4.00000E-04
5,3.63558E+04,structural,Wood,4.16653E-04,2.00000E-01
10,1.71056E+05,structural,Wood,1.96038E-03,1.00000E-01
25,7.15214E+05,structural,Wood,8.19666E-03,4.00000E-02
50,1.26838E+06,structural,Wood,1.45362E-02,2.00000E-02
100,1.85794E+06,structural,Wood,2.12928E-02,1.00000E-02
250,3.23717E+06,structural,Wood,3.70994E-02,4.00000E-03
500,5.29174E+06,structural,Wood,6.06456E-02,2.00000E-03
1000,8.50237E+06,structural,Wood,9.74409E-02,1.00000E-03
2500,1.38308E+07,structural,Wood,1.58507E-01,4.00000E-04
5,1.33118E+04,contents,URMasonry,2.65884E-04,2.00000E-01
10,6.27715E+04,contents,URMasonry,1.25376E-03,1.00000E-01
25,3.35409E+05,contents,URMasonry,6.69928E-03,4.00000E-02
