#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T22:54:15', checksum=13196930, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.79609E+03,contents,Wood,3.51453E-05,2.00000E-02
100,2.43159E+04,contents,Wood,4.75806E-04,1.00000E-02
250,3.00242E+05,contents,Wood,5.87504E-03,4.00000E-03
500,1.22143E+06,contents,Wood,2.39005E-02,2.00000E-03
1000,3.34101E+06,contents,Wood,6.53758E-02,1.00000E-03
2500,1.05860E+07,contents,Wood,2.07143E-01,4.00000E-04
50,3.84662E+04,nonstructural,Wood,1.29602E-04,2.00000E-02
100,3.10330E+05,nonstructural,Wood,1.04558E-03,1.00000E-02
250,2.00633E+06,nonstructural,Wood,6.75983E-03,4.00000E-03
500,6.51097E+06,nonstructural,Wood,2.19371E-02,2.00000E-03
1000,1.62269E+07,nonstructural,Wood,5.46726E-02,1.00000E-03
2500,4.67439E+07,nonstructural,Wood,1.57492E-01,4.00000E-04
100,7.56800E-05,occupants,Wood,3.95704E-08,1.00000E-02
250,6.13320E-03,occupants,Wood,3.20683E-06,4.00000E-03
500,5.00940E-02,occupants,Wood,2.61924E-05,2.00000E-03
1000,1.94994E-01,occupants,Wood,1.01956E-04,1.00000E-03
2500,6.29273E-01,occupants,Wood,3.29025E-04,4.00000E-04
25,4.21192E+04,structural,Wood,5.16752E-04,4.00000E-02
50,6.50254E+05,structural,Wood,7.97784E-03,2.00000E-02
100,1.42063E+06,structural,Wood,1.74295E-02,1.00000E-02
250,3.46218E+06,structural,Wood,4.24769E-02,4.00000E-03
500,8.19898E+06,structural,Wood,1.00592E-01,2.00000E-03
1000,1.72939E+07,structural,Wood,2.12175E-01,1.00000E-03
2500,3.51542E+07,structural,Wood,4.31299E-01,4.00000E-04
50,1.27622E+02,contents,RMasonry,9.67534E-06,2.00000E-02
100,2.66763E+03,contents,RMasonry,2.02239E-04,1.00000E-02
250,5.51071E+04,contents,RMasonry,4.17780E-03,4.00000E-03
500,2.72158E+05,contents,RMasonry,2.06330E-02,2.00000E-03
1000,8.41497E+05,contents,RMasonry,6.37958E-02,1.00000E-03
2500,2.61304E+06,contents,RMasonry,1.98100E-01,4.00000E-04
50,1.25880E+03,nonstructural,RMasonry,4.49769E-05,2.00000E-02
100,1.17621E+04,nonstructural,RMasonry,4.20259E-04,1.00000E-02
250,1.07140E+05,nonstructural,RMasonry,3.82811E-03,4.00000E-03
500,4.15139E+05,nonstructural,RMasonry,1.48329E-02,2.00000E-03
1000,1.13874E+06,nonstructural,RMasonry,4.06872E-02,1.00000E-03
2500,3.51607E+06,nonstructural,RMasonry,1.25629E-01,4.00000E-04
100,2.22000E-05,occupants,RMasonry,4.81792E-08,1.00000E-02
250,3.27080E-03,occupants,RMasonry,7.09840E-06,4.00000E-03
500,3.49735E-02,occupants,RMasonry,7.59007E-05,2.00000E-03
1000,1.61251E-01,occupants,RMasonry,3.49953E-04,1.00000E-03
2500,6.83169E-01,occupants,RMasonry,1.48264E-03,4.00000E-04
50,9.26698E+01,structural,RMasonry,6.34265E-06,2.00000E-02
100,2.26246E+03,structural,RMasonry,1.54851E-04,1.00000E-02
250,4.23164E+04,structural,RMasonry,2.89629E-03,4.00000E-03
500,1.98598E+05,structural,RMasonry,1.35928E-02,2.00000E-03
1000,6.02698E+05,structural,RMasonry,4.12508E-02,1.00000E-03
2500,1.99847E+06,structural,RMasonry,1.36782E-01,4.00000E-04
50,3.90573E+02,contents,Steel,7.11224E-06,2.00000E-02
100,6.01726E+03,contents,Steel,1.09573E-04,1.00000E-02
250,9.97202E+04,contents,Steel,1.81588E-03,4.00000E-03
500,4.34986E+05,contents,Steel,7.92098E-03,2.00000E-03
1000,1.31131E+06,contents,Steel,2.38787E-02,1.00000E-03
2500,4.18285E+06,contents,Steel,7.61688E-02,4.00000E-04
50,8.68413E+03,nonstructural,Steel,8.07078E-05,2.00000E-02
100,6.48044E+04,nonstructural,Steel,6.02273E-04,1.00000E-02
250,4.41895E+05,nonstructural,Steel,4.10685E-03,4.00000E-03
500,1.21823E+06,nonstructural,Steel,1.13219E-02,2.00000E-03
1000,3.03598E+06,nonstructural,Steel,2.82155E-02,1.00000E-03
2500,8.96724E+06,nonstructural,Steel,8.33389E-02,4.00000E-04
50,2.69100E-05,occupants,Steel,1.77633E-08,2.00000E-02
100,1.51638E-03,occupants,Steel,1.00096E-06,1.00000E-02
250,3.86364E-02,occupants,Steel,2.55039E-05,4.00000E-03
500,1.57235E-01,occupants,Steel,1.03791E-04,2.00000E-03
1000,4.45798E-01,occupants,Steel,2.94272E-04,1.00000E-03
2500,1.34787E+00,occupants,Steel,8.89733E-04,4.00000E-04
50,2.31213E+03,structural,Steel,3.74398E-05,2.00000E-02
100,3.29420E+04,structural,Steel,5.33421E-04,1.00000E-02
250,3.53166E+05,structural,Steel,5.71873E-03,4.00000E-03
500,1.19779E+06,structural,Steel,1.93955E-02,2.00000E-03
1000,3.55593E+06,structural,Steel,5.75803E-02,1.00000E-03
2500,1.15473E+07,structural,Steel,1.86983E-01,4.00000E-04
25,2.71632E+03,contents,URMasonry,3.82064E-05,4.00000E-02
50,2.45863E+05,contents,URMasonry,3.45820E-03,2.00000E-02
100,8.10998E+05,contents,URMasonry,1.14071E-02,1.00000E-02
250,2.28569E+06,contents,URMasonry,3.21495E-02,4.00000E-03
500,4.11284E+06,contents,URMasonry,5.78492E-02,2.00000E-03
1000,6.63399E+06,contents,URMasonry,9.33105E-02,1.00000E-03
2500,1.12129E+07,contents,URMasonry,1.57715E-01,4.00000E-04
25,2.71396E+03,nonstructural,URMasonry,1.77934E-05,4.00000E-02
50,2.72059E+05,nonstructural,URMasonry,1.78369E-03,2.00000E-02
100,1.26518E+06,nonstructural,URMasonry,8.29482E-03,1.00000E-02
250,6.55608E+06,nonstructural,URMasonry,4.29833E-02,4.00000E-03
500,1.60407E+07,nonstructural,URMasonry,1.05167E-01,2.00000E-03
1000,3.24102E+07,nonstructural,URMasonry,2.12489E-01,1.00000E-03
2500,6.42674E+07,nonstructural,URMasonry,4.21353E-01,4.00000E-04
100,2.44024E-04,occupants,URMasonry,8.39816E-08,1.00000E-02
250,5.02066E-02,occupants,URMasonry,1.72787E-05,4.00000E-03
500,4.76802E-01,occupants,URMasonry,1.64093E-04,2.00000E-03
1000,2.25419E+00,occupants,URMasonry,7.75785E-04,1.00000E-03
2500,9.39181E+00,occupants,URMasonry,3.23221E-03,4.00000E-04
50,1.94300E+04,structural,URMasonry,2.42454E-04,2.00000E-02
100,2.41466E+05,structural,URMasonry,3.01309E-03,1.00000E-02
250,2.42994E+06,structural,URMasonry,3.03215E-02,4.00000E-03
500,7.57432E+06,structural,URMasonry,9.45147E-02,2.00000E-03
1000,1.70334E+07,structural,URMasonry,2.12548E-01,1.00000E-03
2500,3.68422E+07,structural,URMasonry,4.59728E-01,4.00000E-04
50,1.31164E+03,contents,Concrete,9.94183E-06,2.00000E-02
100,2.15594E+04,contents,Concrete,1.63414E-04,1.00000E-02
250,3.67269E+05,contents,Concrete,2.78380E-03,4.00000E-03
500,1.46999E+06,contents,Concrete,1.11421E-02,2.00000E-03
1000,4.21179E+06,contents,Concrete,3.19242E-02,1.00000E-03
2500,1.21463E+07,contents,Concrete,9.20651E-02,4.00000E-04
50,1.97012E+04,nonstructural,Concrete,6.08854E-05,2.00000E-02
100,1.63804E+05,nonstructural,Concrete,5.06225E-04,1.00000E-02
250,1.11961E+06,nonstructural,Concrete,3.46007E-03,4.00000E-03
500,3.37643E+06,nonstructural,Concrete,1.04347E-02,2.00000E-03
1000,8.44524E+06,nonstructural,Concrete,2.60995E-02,1.00000E-03
2500,2.42848E+07,nonstructural,Concrete,7.50506E-02,4.00000E-04
100,1.56348E-03,occupants,Concrete,5.31352E-07,1.00000E-02
250,7.49438E-02,occupants,Concrete,2.54698E-05,4.00000E-03
500,4.41355E-01,occupants,Concrete,1.49995E-04,2.00000E-03
1000,1.42783E+00,occupants,Concrete,4.85250E-04,1.00000E-03
2500,4.42654E+00,occupants,Concrete,1.50437E-03,4.00000E-04
50,5.95871E+03,structural,Concrete,3.86358E-05,2.00000E-02
100,9.17822E+04,structural,Concrete,5.95108E-04,1.00000E-02
250,9.37892E+05,structural,Concrete,6.08121E-03,4.00000E-03
500,3.12715E+06,structural,Concrete,2.02762E-02,2.00000E-03
1000,8.73913E+06,structural,Concrete,5.66638E-02,1.00000E-03
2500,2.66754E+07,structural,Concrete,1.72961E-01,4.00000E-04
50,2.99497E+01,contents,Precast,4.93008E-06,2.00000E-02
100,6.24340E+02,contents,Precast,1.02774E-04,1.00000E-02
250,1.34251E+04,contents,Precast,2.20993E-03,4.00000E-03
500,8.61172E+04,contents,Precast,1.41759E-02,2.00000E-03
1000,3.06084E+05,contents,Precast,5.03851E-02,1.00000E-03
2500,1.00878E+06,contents,Precast,1.66057E-01,4.00000E-04
50,5.38826E+02,nonstructural,Precast,4.89265E-05,2.00000E-02
100,7.53159E+03,nonstructural,Precast,6.83884E-04,1.00000E-02
250,4.97595E+04,nonstructural,Precast,4.51826E-03,4.00000E-03
500,1.67466E+05,nonstructural,Precast,1.52063E-02,2.00000E-03
1000,4.94315E+05,nonstructural,Precast,4.48848E-02,1.00000E-03
2500,1.57527E+06,nonstructural,Precast,1.43038E-01,4.00000E-04
250,1.14696E-03,occupants,Precast,5.41324E-06,4.00000E-03
500,1.99636E-02,occupants,Precast,9.42214E-05,2.00000E-03
1000,1.19409E-01,occupants,Precast,5.63571E-04,1.00000E-03
2500,5.78945E-01,occupants,Precast,2.73242E-03,4.00000E-04
50,5.70787E+01,structural,Precast,8.45624E-06,2.00000E-02
100,2.96506E+03,structural,Precast,4.39276E-04,1.00000E-02
250,4.05077E+04,structural,Precast,6.00125E-03,4.00000E-03
500,1.67265E+05,structural,Precast,2.47805E-02,2.00000E-03
1000,4.93413E+05,structural,Precast,7.30994E-02,1.00000E-03
2500,1.47750E+06,structural,Precast,2.18892E-01,4.00000E-04
25,2.92586E+03,contents,*total*,8.91180E-06,4.00000E-02
50,2.56128E+05,contents,*total*,7.80135E-04,2.00000E-02
100,8.96924E+05,contents,*total*,2.73192E-03,1.00000E-02
250,3.32498E+06,contents,*total*,1.01275E-02,4.00000E-03
500,7.68610E+06,contents,*total*,2.34109E-02,2.00000E-03
1000,1.67555E+07,contents,*total*,5.10351E-02,1.00000E-03
2500,4.16753E+07,contents,*total*,1.26938E-01,4.00000E-04
25,4.15488E+03,nonstructural,*total*,4.51860E-06,4.00000E-02
