#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-08T05:52:38', checksum=1495686841, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
25,3.23387E+01,contents,Wood,6.32792E-07,4.00000E-02
50,4.57291E+02,contents,Wood,8.94813E-06,2.00000E-02
100,3.77173E+03,contents,Wood,7.38040E-05,1.00000E-02
250,3.65929E+04,contents,Wood,7.16037E-04,4.00000E-03
500,1.61637E+05,contents,Wood,3.16285E-03,2.00000E-03
1000,5.38783E+05,contents,Wood,1.05427E-02,1.00000E-03
2500,1.96719E+06,contents,Wood,3.84933E-02,4.00000E-04
25,7.03737E+02,nonstructural,Wood,2.37107E-06,4.00000E-02
50,6.84796E+03,nonstructural,Wood,2.30725E-05,2.00000E-02
100,4.32582E+04,nonstructural,Wood,1.45748E-04,1.00000E-02
250,2.98642E+05,nonstructural,Wood,1.00620E-03,4.00000E-03
500,1.02113E+06,nonstructural,Wood,3.44046E-03,2.00000E-03
1000,2.92715E+06,nonstructural,Wood,9.86231E-03,1.00000E-03
2500,9.42628E+06,nonstructural,Wood,3.17595E-02,4.00000E-04
50,3.48603E-06,occupants,Wood,1.82272E-09,2.00000E-02
100,5.98964E-05,occupants,Wood,3.13177E-08,1.00000E-02
250,1.01174E-03,occupants,Wood,5.29001E-07,4.00000E-03
500,5.28083E-03,occupants,Wood,2.76116E-06,2.00000E-03
1000,2.09910E-02,occupants,Wood,1.09754E-05,1.00000E-03
2500,9.07077E-02,occupants,Wood,4.74279E-05,4.00000E-04
25,1.42084E+04,structural,Wood,1.74321E-04,4.00000E-02
50,9.68079E+04,structural,Wood,1.18772E-03,2.00000E-02
100,3.59666E+05,structural,Wood,4.41267E-03,1.00000E-02
250,1.15754E+06,structural,Wood,1.42017E-02,4.00000E-03
500,2.17290E+06,structural,Wood,2.66589E-02,2.00000E-03
1000,4.04934E+06,structural,Wood,4.96805E-02,1.00000E-03
2500,9.22987E+06,structural,Wood,1.13239E-01,4.00000E-04
25,3.53353E+00,contents,RMasonry,2.67885E-07,4.00000E-02
50,6.15289E+01,contents,RMasonry,4.66464E-06,2.00000E-02
100,5.69010E+02,contents,RMasonry,4.31379E-05,1.00000E-02
