#,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-07-11T03:25:00', checksum=2947178073, risk_investigation_time=1.0, kind='agg_curves-mean'"
return_period,loss_value,loss_type,GenType,loss_ratio,annual_frequency_of_exceedence
50,6.97026E+01,contents,Wood,1.36392E-06,2.00000E-02
100,1.33465E+03,contents,Wood,2.61160E-05,1.00000E-02
250,2.07210E+04,contents,Wood,4.05462E-04,4.00000E-03
500,1.03493E+05,contents,Wood,2.02511E-03,2.00000E-03
1000,3.88342E+05,contents,Wood,7.59895E-03,1.00000E-03
2500,1.58238E+06,contents,Wood,3.09635E-02,4.00000E-04
50,1.44421E+03,nonstructural,Wood,4.86590E-06,2.00000E-02
100,2.10732E+04,nonstructural,Wood,7.10010E-05,1.00000E-02
250,1.91815E+05,nonstructural,Wood,6.46273E-04,4.00000E-03
500,7.09110E+05,nonstructural,Wood,2.38917E-03,2.00000E-03
1000,2.18000E+06,nonstructural,Wood,7.34498E-03,1.00000E-03
2500,7.66841E+06,nonstructural,Wood,2.58368E-02,4.00000E-04
100,1.49999E-08,occupants,Wood,7.84293E-12,1.00000E-02
250,1.35336E-04,occupants,Wood,7.07627E-08,4.00000E-03
500,1.55724E-03,occupants,Wood,8.14226E-07,2.00000E-03
1000,9.65087E-03,occupants,Wood,5.04610E-06,1.00000E-03
2500,5.82747E-02,occupants,Wood,3.04698E-05,4.00000E-04
25,7.35605E+01,structural,Wood,9.02500E-07,4.00000E-02
50,4.58201E+04,structural,Wood,5.62157E-04,2.00000E-02
100,2.40127E+05,structural,Wood,2.94608E-03,1.00000E-02
250,8.96074E+05,structural,Wood,1.09938E-02,4.00000E-03
500,1.69682E+06,structural,Wood,2.08180E-02,2.00000E-03
1000,3.13184E+06,structural,Wood,3.84239E-02,1.00000E-03
2500,7.52696E+06,structural,Wood,9.23468E-02,4.00000E-04
50,4.49565E+00,contents,RMasonry,3.40826E-07,2.00000E-02
100,1.14540E+02,contents,RMasonry,8.68351E-06,1.00000E-02
250,2.75490E+03,contents,RMasonry,2.08855E-04,4.00000E-03
