rlz_id,branch_path,weight
0,0~3ALST,3.1249999e-04
1,0~0BLUT,3.1249999e-04
2,0~16LUS,3.1249999e-04
3,0~29MTV,3.1249999e-04
4,0~1ALVU,3.1249999e-04
5,0~24MTT,3.1249999e-04
6,0~1HMTT,3.1249999e-04
7,0~2AMVV,3.1249999e-04
8,0~0BLUV,3.1249999e-04
9,0~39MSU,3.1249999e-04
10,0~0DKTU,3.1249999e-04
11,0~2BMUT,3.1249999e-04
12,0~1EMSV,3.1249999e-04
13,0~1ANUT,3.1249999e-04
14,0~09MSV,3.1249999e-04
15,0~37NTT,3.1249999e-04
16,0~0HNUS,3.1249999e-04
17,0~25NSU,3.1249999e-04
18,0~0EKVU,3.1249999e-04
19,0~15NST,3.1249999e-04
20,0~35KVT,3.1249999e-04
21,0~09NVV,3.1249999e-04
22,0~1ELTU,3.1249999e-04
23,0~0AKTS,3.1249999e-04
24,0~16KUS,3.1249999e-04
25,0~0HNUT,3.1249999e-04
26,0~37NST,3.1249999e-04
27,0~29NVU,3.1249999e-04
28,0~1ENSS,3.1249999e-04
29,0~2AKTS,3.1249999e-04
30,0~09NVU,3.1249999e-04
31,0~38KTV,3.1249999e-04
32,0~3FMUV,3.1249999e-04
33,0~0CKSU,3.1249999e-04
34,0~08LSU,3.1249999e-04
35,0~19LTV,3.1249999e-04
36,0~1BKVV,3.1249999e-04
37,0~39NSU,3.1249999e-04
38,0~0AKTT,3.1249999e-04
39,0~0CLVU,3.1249999e-04
40,0~39LTT,3.1249999e-04
41,0~3ALUS,3.1249999e-04
42,0~3ANSS,3.1249999e-04
43,0~2ALTT,3.1249999e-04
44,0~1ANVV,3.1249999e-04
45,0~0AMTS,3.1249999e-04
46,0~2AMTS,3.1249999e-04
47,0~1AMTT,3.1249999e-04
48,0~0JMTT,3.1249999e-04
49,0~1AMUT,3.1249999e-04
50,0~0BKVT,3.1249999e-04
51,0~3CMSV,3.1249999e-04
52,0~2BLSS,3.1249999e-04
53,0~2JMUU,3.1249999e-04
54,0~3ALTS,3.1249999e-04
55,0~0EKSS,3.1249999e-04
56,0~3AKTS,3.1249999e-04
57,0~2ALST,3.1249999e-04
58,0~3ANUV,3.1249999e-04
59,0~1CNST,3.1249999e-04
60,0~24LTU,3.1249999e-04
61,0~0ELTT,3.1249999e-04
62,0~2IMUU,3.1249999e-04
63,0~3ANUV,3.1249999e-04
64,0~39KSV,3.1249999e-04
65,0~2DMSS,3.1249999e-04
66,0~3GMVS,3.1249999e-04
67,0~29MUS,3.1249999e-04
68,0~1AMTV,3.1249999e-04
69,0~35NTV,3.1249999e-04
70,0~2ALTU,3.1249999e-04
71,0~2FMVU,3.1249999e-04
72,0~3AMVT,3.1249999e-04
73,0~0AMSU,3.1249999e-04
74,0~07MVT,3.1249999e-04
75,0~39LVS,3.1249999e-04
76,0~1ANUU,3.1249999e-04
77,0~1BMVS,3.1249999e-04
78,0~08KTU,3.1249999e-04
79,0~3ENSS,3.1249999e-04
80,0~0AKVS,3.1249999e-04
81,0~2HNVU,3.1249999e-04
82,0~0AKUV,3.1249999e-04
83,0~2ALUV,3.1249999e-04
84,0~09NTU,3.1249999e-04
85,0~04KTV,3.1249999e-04
86,0~2ANVU,3.1249999e-04
87,0~3FNVT,3.1249999e-04
88,0~1ENTU,3.1249999e-04
89,0~09NTU,3.1249999e-04
90,0~39KVT,3.1249999e-04
91,0~1AMTV,3.1249999e-04
92,0~1FMTS,3.1249999e-04
93,0~38KUV,3.1249999e-04
94,0~2ALVT,3.1249999e-04
95,0~0JLSV,3.1249999e-04
96,0~0ANVS,3.1249999e-04
97,0~0JNVT,3.1249999e-04
98,0~3BKSV,3.1249999e-04
99,0~04KSV,3.1249999e-04
100,0~09NTS,3.1249999e-04
101,0~3EKUV,3.1249999e-04
102,0~19LUT,3.1249999e-04
103,0~1AMVU,3.1249999e-04
104,0~0FMTT,3.1249999e-04
105,0~2AMVU,3.1249999e-04
106,0~3ANSV,3.1249999e-04
107,0~39MVU,3.1249999e-04
108,0~08MVU,3.1249999e-04
109,0~19NSU,3.1249999e-04
110,0~04NSS,3.1249999e-04
111,0~18KUV,3.1249999e-04
112,0~1BLVV,3.1249999e-04
113,0~2AMST,3.1249999e-04
114,0~0FMTV,3.1249999e-04
115,0~2ANVU,3.1249999e-04
116,0~1FKUV,3.1249999e-04
117,0~19LTS,3.1249999e-04
118,0~1BMVV,3.1249999e-04
119,0~3DNSV,3.1249999e-04
120,0~2AKTT,3.1249999e-04
121,0~16KSS,3.1249999e-04
122,0~0ANVT,3.1249999e-04
123,0~0AKUT,3.1249999e-04
124,0~0BLTS,3.1249999e-04
125,0~29KVV,3.1249999e-04
126,0~1ELSS,3.1249999e-04
127,0~0JNSV,3.1249999e-04
128,0~15NTU,3.1249999e-04
129,0~3BNVV,3.1249999e-04
130,0~1JMVT,3.1249999e-04
131,0~3FNST,3.1249999e-04
132,0~29LSV,3.1249999e-04
133,0~1FMVU,3.1249999e-04
134,0~24MVV,3.1249999e-04
135,0~35MTV,3.1249999e-04
136,0~0ANUV,3.1249999e-04
137,0~08LUV,3.1249999e-04
