#,,,,,,,"generated_by='OpenQuake engine 3.12.0-gitf8d01fc', start_date='2021-04-26T19:36:09', checksum=1546346122, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,nation,SS_Region,prname,loss_ratio,annual_frequency_of_exceedence
1000,9.73723E+08,structural,Canada,East,Nova Scotia / Nouvelle-Écosse,2.29284E-02,1.00000E-03
2500,2.60255E+09,structural,Canada,East,Nova Scotia / Nouvelle-Écosse,6.12825E-02,4.00000E-04
250,4.15270E+02,contents,Canada,East,Nunavut,1.19083E-05,4.00000E-03
500,1.34830E+03,contents,Canada,East,Nunavut,3.86639E-05,2.00000E-03
1000,3.61450E+03,contents,Canada,East,Nunavut,1.03650E-04,1.00000E-03
2500,1.46987E+04,contents,Canada,East,Nunavut,4.21501E-04,4.00000E-04
250,3.94099E+02,nonstructural,Canada,East,Nunavut,2.89011E-06,4.00000E-03
500,2.62922E+03,nonstructural,Canada,East,Nunavut,1.92812E-05,2.00000E-03
1000,1.31755E+04,nonstructural,Canada,East,Nunavut,9.66215E-05,1.00000E-03
2500,8.75935E+04,nonstructural,Canada,East,Nunavut,6.42363E-04,4.00000E-04
2500,8.06103E-07,occupants,Canada,East,Nunavut,6.66167E-10,4.00000E-04
250,4.07954E+04,structural,Canada,East,Nunavut,1.11087E-03,4.00000E-03
500,7.04651E+04,structural,Canada,East,Nunavut,1.91879E-03,2.00000E-03
1000,1.13749E+05,structural,Canada,East,Nunavut,3.09742E-03,1.00000E-03
2500,2.48188E+05,structural,Canada,East,Nunavut,6.75823E-03,4.00000E-04
5,3.16094E+05,contents,Canada,East,Ontario,7.32994E-07,2.00000E-01
10,4.92228E+06,contents,Canada,East,Ontario,1.14143E-05,1.00000E-01
25,3.89458E+07,contents,Canada,East,Ontario,9.03119E-05,4.00000E-02
50,1.50368E+08,contents,Canada,East,Ontario,3.48691E-04,2.00000E-02
100,4.55083E+08,contents,Canada,East,Ontario,1.05530E-03,1.00000E-02
250,1.57677E+09,contents,Canada,East,Ontario,3.65640E-03,4.00000E-03
500,3.87287E+09,contents,Canada,East,Ontario,8.98085E-03,2.00000E-03
1000,7.97514E+09,contents,Canada,East,Ontario,1.84936E-02,1.00000E-03
2500,1.63666E+10,contents,Canada,East,Ontario,3.79527E-02,4.00000E-04
5,5.50422E+05,nonstructural,Canada,East,Ontario,3.04902E-07,2.00000E-01
10,9.92141E+06,nonstructural,Canada,East,Ontario,5.49589E-06,1.00000E-01
25,1.09958E+08,nonstructural,Canada,East,Ontario,6.09102E-05,4.00000E-02
50,5.08018E+08,nonstructural,Canada,East,Ontario,2.81413E-04,2.00000E-02
100,1.77212E+09,nonstructural,Canada,East,Ontario,9.81655E-04,1.00000E-02
250,6.74628E+09,nonstructural,Canada,East,Ontario,3.73705E-03,4.00000E-03
500,1.69446E+10,nonstructural,Canada,East,Ontario,9.38635E-03,2.00000E-03
1000,3.56004E+10,nonstructural,Canada,East,Ontario,1.97206E-02,1.00000E-03
2500,7.29072E+10,nonstructural,Canada,East,Ontario,4.03864E-02,4.00000E-04
10,6.66260E-04,occupants,Canada,East,Ontario,4.89859E-11,1.00000E-01
25,4.02785E-01,occupants,Canada,East,Ontario,2.96142E-08,4.00000E-02
50,5.35425E+00,occupants,Canada,East,Ontario,3.93664E-07,2.00000E-02
100,3.35122E+01,occupants,Canada,East,Ontario,2.46394E-06,1.00000E-02
250,2.02967E+02,occupants,Canada,East,Ontario,1.49229E-05,4.00000E-03
500,7.33171E+02,occupants,Canada,East,Ontario,5.39054E-05,2.00000E-03
1000,1.64150E+03,occupants,Canada,East,Ontario,1.20689E-04,1.00000E-03
2500,4.05731E+03,occupants,Canada,East,Ontario,2.98309E-04,4.00000E-04
5,7.76181E+06,structural,Canada,East,Ontario,1.18095E-05,2.00000E-01
10,7.92297E+07,structural,Canada,East,Ontario,1.20547E-04,1.00000E-01
25,3.92400E+08,structural,Canada,East,Ontario,5.97033E-04,4.00000E-02
50,1.08156E+09,structural,Canada,East,Ontario,1.64559E-03,2.00000E-02
100,2.31208E+09,structural,Canada,East,Ontario,3.51781E-03,1.00000E-02
250,5.64041E+09,structural,Canada,East,Ontario,8.58182E-03,4.00000E-03
500,1.16272E+10,structural,Canada,East,Ontario,1.76907E-02,2.00000E-03
1000,2.16798E+10,structural,Canada,East,Ontario,3.29855E-02,1.00000E-03
2500,4.17638E+10,structural,Canada,East,Ontario,6.35432E-02,4.00000E-04
5,3.79899E+01,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,8.03091E-09,2.00000E-01
10,7.81885E+03,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.65287E-06,1.00000E-01
25,1.23550E+05,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,2.61178E-05,4.00000E-02
50,4.64584E+05,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,9.82110E-05,2.00000E-02
100,1.55307E+06,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,3.28313E-04,1.00000E-02
250,5.87310E+06,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.24155E-03,4.00000E-03
500,1.42398E+07,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,3.01024E-03,2.00000E-03
1000,4.35489E+07,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,9.20605E-03,1.00000E-03
2500,1.28646E+08,contents,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,2.71952E-02,4.00000E-04
5,9.33857E+01,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,4.60487E-09,2.00000E-01
10,1.28373E+04,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,6.33010E-07,1.00000E-01
25,2.35629E+05,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.16189E-05,4.00000E-02
50,1.21319E+06,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,5.98227E-05,2.00000E-02
100,6.18742E+06,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,3.05103E-04,1.00000E-02
250,2.89034E+07,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.42523E-03,4.00000E-03
500,7.12167E+07,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,3.51171E-03,2.00000E-03
1000,1.99628E+08,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,9.84369E-03,1.00000E-03
2500,5.32457E+08,nonstructural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,2.62556E-02,4.00000E-04
50,1.69567E-04,occupants,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.27000E-09,2.00000E-02
100,8.91141E-03,occupants,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,6.67435E-08,1.00000E-02
250,1.88187E-01,occupants,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.40946E-06,4.00000E-03
500,9.95227E-01,occupants,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,7.45392E-06,2.00000E-03
1000,5.51863E+00,occupants,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,4.13327E-05,1.00000E-03
2500,1.76221E+01,occupants,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.31984E-04,4.00000E-04
5,7.84934E+03,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.10071E-06,2.00000E-01
10,5.39038E+05,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,7.55890E-05,1.00000E-01
25,5.27552E+06,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,7.39784E-04,4.00000E-02
50,1.30060E+07,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.82382E-03,2.00000E-02
100,2.51100E+07,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,3.52116E-03,1.00000E-02
250,4.83272E+07,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,6.77690E-03,4.00000E-03
500,7.83736E+07,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,1.09903E-02,2.00000E-03
1000,1.47667E+08,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,2.07073E-02,1.00000E-03
2500,3.53577E+08,structural,Canada,East,Prince Edward Island / Île-du-Prince-Édouard,4.95819E-02,4.00000E-04
5,2.89875E+06,contents,Canada,East,Quebec / Québec,1.21418E-05,2.00000E-01
10,1.93328E+07,contents,Canada,East,Quebec / Québec,8.09777E-05,1.00000E-01
25,1.10451E+08,contents,Canada,East,Quebec / Québec,4.62639E-04,4.00000E-02
50,3.08960E+08,contents,Canada,East,Quebec / Québec,1.29412E-03,2.00000E-02
100,7.31069E+08,contents,Canada,East,Quebec / Québec,3.06218E-03,1.00000E-02
250,2.28960E+09,contents,Canada,East,Quebec / Québec,9.59027E-03,4.00000E-03
500,5.74862E+09,contents,Canada,East,Quebec / Québec,2.40788E-02,2.00000E-03
1000,1.14144E+10,contents,Canada,East,Quebec / Québec,4.78108E-02,1.00000E-03
2500,2.19436E+10,contents,Canada,East,Quebec / Québec,9.19137E-02,4.00000E-04
5,7.92050E+06,nonstructural,Canada,East,Quebec / Québec,6.70490E-06,2.00000E-01
10,6.30825E+07,nonstructural,Canada,East,Quebec / Québec,5.34009E-05,1.00000E-01
25,4.75333E+08,nonstructural,Canada,East,Quebec / Québec,4.02381E-04,4.00000E-02
50,1.48609E+09,nonstructural,Canada,East,Quebec / Québec,1.25802E-03,2.00000E-02
100,3.68669E+09,nonstructural,Canada,East,Quebec / Québec,3.12087E-03,1.00000E-02
250,1.19011E+10,nonstructural,Canada,East,Quebec / Québec,1.00746E-02,4.00000E-03
500,2.93617E+10,nonstructural,Canada,East,Quebec / Québec,2.48554E-02,2.00000E-03
1000,5.90933E+10,nonstructural,Canada,East,Quebec / Québec,5.00240E-02,1.00000E-03
2500,1.12626E+11,nonstructural,Canada,East,Quebec / Québec,9.53404E-02,4.00000E-04
5,1.43705E-02,occupants,Canada,East,Quebec / Québec,1.73593E-09,2.00000E-01
10,6.77060E-01,occupants,Canada,East,Quebec / Québec,8.17878E-08,1.00000E-01
25,9.85871E+00,occupants,Canada,East,Quebec / Québec,1.19092E-06,4.00000E-02
50,3.63296E+01,occupants,Canada,East,Quebec / Québec,4.38856E-06,2.00000E-02
100,1.15001E+02,occupants,Canada,East,Quebec / Québec,1.38920E-05,1.00000E-02
250,4.53793E+02,occupants,Canada,East,Quebec / Québec,5.48175E-05,4.00000E-03
500,1.26620E+03,occupants,Canada,East,Quebec / Québec,1.52955E-04,2.00000E-03
1000,2.90024E+03,occupants,Canada,East,Quebec / Québec,3.50345E-04,1.00000E-03
2500,6.20215E+03,occupants,Canada,East,Quebec / Québec,7.49210E-04,4.00000E-04
5,8.40605E+07,structural,Canada,East,Quebec / Québec,2.16853E-04,2.00000E-01
10,4.08004E+08,structural,Canada,East,Quebec / Québec,1.05254E-03,1.00000E-01
25,1.26443E+09,structural,Canada,East,Quebec / Québec,3.26190E-03,4.00000E-02
50,2.28207E+09,structural,Canada,East,Quebec / Québec,5.88712E-03,2.00000E-02
100,3.73992E+09,structural,Canada,East,Quebec / Québec,9.64799E-03,1.00000E-02
250,8.49707E+09,structural,Canada,East,Quebec / Québec,2.19201E-02,4.00000E-03
500,1.83332E+10,structural,Canada,East,Quebec / Québec,4.72947E-02,2.00000E-03
1000,3.40359E+10,structural,Canada,East,Quebec / Québec,8.78034E-02,1.00000E-03
2500,6.12249E+10,structural,Canada,East,Quebec / Québec,1.57944E-01,4.00000E-04
10,1.80154E+03,contents,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.22532E-07,1.00000E-01
25,8.23021E+04,contents,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,5.59779E-06,4.00000E-02
50,5.07710E+05,contents,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,3.45319E-05,2.00000E-02
100,1.79474E+06,contents,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.22070E-04,1.00000E-02
250,9.14827E+06,contents,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,6.22221E-04,4.00000E-03
500,3.31345E+07,contents,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2.25365E-03,2.00000E-03
1000,7.78496E+07,contents,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,5.29495E-03,1.00000E-03
2500,1.97910E+08,contents,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.34609E-02,4.00000E-04
10,3.62669E+03,nonstructural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,5.26364E-08,1.00000E-01
25,1.74761E+05,nonstructural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2.53642E-06,4.00000E-02
50,1.40840E+06,nonstructural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2.04410E-05,2.00000E-02
100,6.82851E+06,nonstructural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,9.91064E-05,1.00000E-02
250,4.53678E+07,nonstructural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,6.58450E-04,4.00000E-03
500,1.64765E+08,nonstructural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2.39133E-03,2.00000E-03
1000,3.78441E+08,nonstructural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,5.49254E-03,1.00000E-03
2500,9.23167E+08,nonstructural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.33985E-02,4.00000E-04
50,9.20932E-05,occupants,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.96207E-10,2.00000E-02
100,8.25919E-03,occupants,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.75964E-08,1.00000E-02
250,3.06164E-01,occupants,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,6.52290E-07,4.00000E-03
500,2.49859E+00,occupants,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,5.32330E-06,2.00000E-03
1000,1.05991E+01,occupants,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2.25816E-05,1.00000E-03
2500,3.08502E+01,occupants,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,6.57272E-05,4.00000E-04
5,5.04150E+01,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2.12592E-09,2.00000E-01
10,1.68684E+05,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,7.11315E-06,1.00000E-01
25,3.90173E+06,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.64530E-04,4.00000E-02
50,1.74529E+07,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,7.35960E-04,2.00000E-02
100,4.13491E+07,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.74363E-03,1.00000E-02
250,9.65094E+07,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4.06965E-03,4.00000E-03
500,2.00270E+08,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,8.44507E-03,2.00000E-03
1000,3.24138E+08,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1.36684E-02,1.00000E-03
2500,6.20246E+08,structural,Canada,East,Newfoundland and Labrador / Terre-Neuve-et-Labrador,2.61548E-02,4.00000E-04
50,2.09236E+02,contents,Canada,East_Arctic,Manitoba,1.36544E-06,2.00000E-02
100,2.59011E+03,contents,Canada,East_Arctic,Manitoba,1.69026E-05,1.00000E-02
250,1.90589E+04,contents,Canada,East_Arctic,Manitoba,1.24374E-04,4.00000E-03
500,5.85636E+04,contents,Canada,East_Arctic,Manitoba,3.82175E-04,2.00000E-03
1000,1.64367E+05,contents,Canada,East_Arctic,Manitoba,1.07263E-03,1.00000E-03
2500,5.32833E+05,contents,Canada,East_Arctic,Manitoba,3.47717E-03,4.00000E-04
50,6.94984E+02,nonstructural,Canada,East_Arctic,Manitoba,9.96022E-07,2.00000E-02
100,6.61114E+03,nonstructural,Canada,East_Arctic,Manitoba,9.47482E-06,1.00000E-02
250,5.79386E+04,nonstructural,Canada,East_Arctic,Manitoba,8.30352E-05,4.00000E-03
500,2.04900E+05,nonstructural,Canada,East_Arctic,Manitoba,2.93655E-04,2.00000E-03
1000,6.54346E+05,nonstructural,Canada,East_Arctic,Manitoba,9.37783E-04,1.00000E-03
2500,2.30707E+06,nonstructural,Canada,East_Arctic,Manitoba,3.30640E-03,4.00000E-04
500,1.74352E-05,occupants,Canada,East_Arctic,Manitoba,2.75629E-09,2.00000E-03
1000,4.84707E-04,occupants,Canada,East_Arctic,Manitoba,7.66263E-08,1.00000E-03
2500,1.44413E-02,occupants,Canada,East_Arctic,Manitoba,2.28299E-06,4.00000E-04
50,1.67252E+04,structural,Canada,East_Arctic,Manitoba,7.15871E-05,2.00000E-02
100,9.10138E+04,structural,Canada,East_Arctic,Manitoba,3.89557E-04,1.00000E-02
250,3.07089E+05,structural,Canada,East_Arctic,Manitoba,1.31440E-03,4.00000E-03
500,5.67949E+05,structural,Canada,East_Arctic,Manitoba,2.43093E-03,2.00000E-03
1000,9.68505E+05,structural,Canada,East_Arctic,Manitoba,4.14539E-03,1.00000E-03
2500,1.89884E+06,structural,Canada,East_Arctic,Manitoba,8.12740E-03,4.00000E-04
10,2.79697E+02,contents,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,6.87178E-06,1.00000E-01
25,1.82344E+03,contents,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,4.47996E-05,4.00000E-02
50,5.67459E+03,contents,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,1.39417E-04,2.00000E-02
100,1.73592E+04,contents,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,4.26492E-04,1.00000E-02
250,7.74916E+04,contents,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,1.90386E-03,4.00000E-03
500,2.53364E+05,contents,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,6.22481E-03,2.00000E-03
1000,5.43970E+05,contents,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,1.33646E-02,1.00000E-03
2500,1.31121E+06,contents,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,3.22148E-02,4.00000E-04
10,1.17035E+03,nonstructural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,3.37083E-06,1.00000E-01
25,1.02908E+04,nonstructural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,2.96394E-05,4.00000E-02
50,4.74155E+04,nonstructural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,1.36566E-04,2.00000E-02
100,1.79329E+05,nonstructural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,5.16501E-04,1.00000E-02
250,7.54427E+05,nonstructural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,2.17289E-03,4.00000E-03
500,2.25269E+06,nonstructural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,6.48819E-03,2.00000E-03
1000,4.25856E+06,nonstructural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,1.22655E-02,1.00000E-03
2500,1.00697E+07,nonstructural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,2.90026E-02,4.00000E-04
250,8.47321E-05,occupants,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,1.35933E-07,4.00000E-03
500,7.30713E-04,occupants,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,1.17226E-06,2.00000E-03
1000,3.83011E-03,occupants,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,6.14451E-06,1.00000E-03
2500,2.03833E-02,occupants,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,3.27002E-05,4.00000E-04
10,2.82200E+04,structural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,2.77331E-04,1.00000E-01
25,9.65523E+04,structural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,9.48865E-04,4.00000E-02
50,2.30295E+05,structural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,2.26321E-03,2.00000E-02
100,4.73743E+05,structural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,4.65569E-03,1.00000E-02
250,8.29809E+05,structural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,8.15492E-03,4.00000E-03
500,1.44902E+06,structural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,1.42402E-02,2.00000E-03
1000,2.77351E+06,structural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,2.72565E-02,1.00000E-03
2500,6.52723E+06,structural,Canada,East_Arctic,Northwest Territories / Territoires du Nord-Ouest,6.41461E-02,4.00000E-04
5,4.92305E+01,contents,Canada,East_Arctic,Nunavut,4.80910E-08,2.00000E-01
10,1.75856E+03,contents,Canada,East_Arctic,Nunavut,1.71785E-06,1.00000E-01
25,1.33851E+04,contents,Canada,East_Arctic,Nunavut,1.30753E-05,4.00000E-02
50,3.81862E+04,contents,Canada,East_Arctic,Nunavut,3.73023E-05,2.00000E-02
100,1.12777E+05,contents,Canada,East_Arctic,Nunavut,1.10167E-04,1.00000E-02
250,5.21539E+05,contents,Canada,East_Arctic,Nunavut,5.09468E-04,4.00000E-03
500,1.36147E+06,contents,Canada,East_Arctic,Nunavut,1.32996E-03,2.00000E-03
1000,2.83057E+06,contents,Canada,East_Arctic,Nunavut,2.76506E-03,1.00000E-03
2500,6.85463E+06,contents,Canada,East_Arctic,Nunavut,6.69598E-03,4.00000E-04
5,2.09439E+02,nonstructural,Canada,East_Arctic,Nunavut,4.73594E-08,2.00000E-01
10,5.07365E+03,nonstructural,Canada,East_Arctic,Nunavut,1.14728E-06,1.00000E-01
25,4.94758E+04,nonstructural,Canada,East_Arctic,Nunavut,1.11877E-05,4.00000E-02
50,1.88560E+05,nonstructural,Canada,East_Arctic,Nunavut,4.26382E-05,2.00000E-02
100,5.94857E+05,nonstructural,Canada,East_Arctic,Nunavut,1.34512E-04,1.00000E-02
250,2.44377E+06,nonstructural,Canada,East_Arctic,Nunavut,5.52599E-04,4.00000E-03
500,6.34187E+06,nonstructural,Canada,East_Arctic,Nunavut,1.43406E-03,2.00000E-03
1000,1.16564E+07,nonstructural,Canada,East_Arctic,Nunavut,2.63580E-03,1.00000E-03
2500,2.84060E+07,nonstructural,Canada,East_Arctic,Nunavut,6.42333E-03,4.00000E-04
25,5.41703E-07,occupants,Canada,East_Arctic,Nunavut,1.55633E-11,4.00000E-02
50,2.48419E-05,occupants,Canada,East_Arctic,Nunavut,7.13717E-10,2.00000E-02
100,5.48802E-04,occupants,Canada,East_Arctic,Nunavut,1.57673E-08,1.00000E-02
250,9.18890E-03,occupants,Canada,East_Arctic,Nunavut,2.64000E-07,4.00000E-03
500,6.50964E-02,occupants,Canada,East_Arctic,Nunavut,1.87024E-06,2.00000E-03
1000,3.17220E-01,occupants,Canada,East_Arctic,Nunavut,9.11384E-06,1.00000E-03
2500,1.09876E+00,occupants,Canada,East_Arctic,Nunavut,3.15676E-05,4.00000E-04
5,2.49362E+04,structural,Canada,East_Arctic,Nunavut,1.81077E-05,2.00000E-01
10,1.24291E+05,structural,Canada,East_Arctic,Nunavut,9.02553E-05,1.00000E-01
25,4.22395E+05,structural,Canada,East_Arctic,Nunavut,3.06726E-04,4.00000E-02
50,8.08197E+05,structural,Canada,East_Arctic,Nunavut,5.86880E-04,2.00000E-02
100,1.30812E+06,structural,Canada,East_Arctic,Nunavut,9.49906E-04,1.00000E-02
250,2.57182E+06,structural,Canada,East_Arctic,Nunavut,1.86755E-03,4.00000E-03
500,4.53406E+06,structural,Canada,East_Arctic,Nunavut,3.29245E-03,2.00000E-03
1000,7.35801E+06,structural,Canada,East_Arctic,Nunavut,5.34309E-03,1.00000E-03
2500,1.66701E+07,structural,Canada,East_Arctic,Nunavut,1.21052E-02,4.00000E-04
25,5.08963E+01,contents,Canada,East_Arctic,Quebec / Québec,8.14256E-07,4.00000E-02
50,4.02261E+02,contents,Canada,East_Arctic,Quebec / Québec,6.43550E-06,2.00000E-02
100,1.32467E+03,contents,Canada,East_Arctic,Quebec / Québec,2.11925E-05,1.00000E-02
250,4.57211E+03,contents,Canada,East_Arctic,Quebec / Québec,7.31461E-05,4.00000E-03
500,1.36055E+04,contents,Canada,East_Arctic,Quebec / Québec,2.17666E-04,2.00000E-03
1000,3.63079E+04,contents,Canada,East_Arctic,Quebec / Québec,5.80866E-04,1.00000E-03
2500,1.79391E+05,contents,Canada,East_Arctic,Quebec / Québec,2.86996E-03,4.00000E-04
25,2.09980E+02,nonstructural,Canada,East_Arctic,Quebec / Québec,3.40745E-07,4.00000E-02
50,1.82821E+03,nonstructural,Canada,East_Arctic,Quebec / Québec,2.96672E-06,2.00000E-02
100,7.93904E+03,nonstructural,Canada,East_Arctic,Quebec / Québec,1.28831E-05,1.00000E-02
250,4.64319E+04,nonstructural,Canada,East_Arctic,Quebec / Québec,7.53474E-05,4.00000E-03
500,1.66797E+05,nonstructural,Canada,East_Arctic,Quebec / Québec,2.70670E-04,2.00000E-03
1000,4.56614E+05,nonstructural,Canada,East_Arctic,Quebec / Québec,7.40970E-04,1.00000E-03
2500,1.72088E+06,nonstructural,Canada,East_Arctic,Quebec / Québec,2.79256E-03,4.00000E-04
1000,7.06711E-05,occupants,Canada,East_Arctic,Quebec / Québec,2.60843E-08,1.00000E-03
2500,1.47773E-03,occupants,Canada,East_Arctic,Quebec / Québec,5.45421E-07,4.00000E-04
25,1.08394E+04,structural,Canada,East_Arctic,Quebec / Québec,6.93648E-05,4.00000E-02
50,6.18638E+04,structural,Canada,East_Arctic,Quebec / Québec,3.95887E-04,2.00000E-02
100,1.52643E+05,structural,Canada,East_Arctic,Quebec / Québec,9.76811E-04,1.00000E-02
250,3.20208E+05,structural,Canada,East_Arctic,Quebec / Québec,2.04912E-03,4.00000E-03
500,5.20775E+05,structural,Canada,East_Arctic,Quebec / Québec,3.33261E-03,2.00000E-03
1000,8.26481E+05,structural,Canada,East_Arctic,Quebec / Québec,5.28893E-03,1.00000E-03
2500,1.31822E+06,structural,Canada,East_Arctic,Quebec / Québec,8.43574E-03,4.00000E-04
5,2.87925E+07,contents,*total*,*total*,*total*,2.41425E-05,2.00000E-01
10,1.03289E+08,contents,*total*,*total*,*total*,8.66074E-05,1.00000E-01
25,4.02585E+08,contents,*total*,*total*,*total*,3.37567E-04,4.00000E-02
50,1.00709E+09,contents,*total*,*total*,*total*,8.44443E-04,2.00000E-02
100,2.19928E+09,contents,*total*,*total*,*total*,1.84409E-03,1.00000E-02
250,6.00114E+09,contents,*total*,*total*,*total*,5.03194E-03,4.00000E-03
500,1.08226E+10,contents,*total*,*total*,*total*,9.07475E-03,2.00000E-03
1000,1.89019E+10,contents,*total*,*total*,*total*,1.58492E-02,1.00000E-03
2500,3.46564E+10,contents,*total*,*total*,*total*,2.90593E-02,4.00000E-04
5,9.11872E+07,nonstructural,*total*,*total*,*total*,1.75098E-05,2.00000E-01
10,3.89901E+08,nonstructural,*total*,*total*,*total*,7.48690E-05,1.00000E-01
25,1.75941E+09,nonstructural,*total*,*total*,*total*,3.37843E-04,4.00000E-02
50,4.56553E+09,nonstructural,*total*,*total*,*total*,8.76676E-04,2.00000E-02
100,1.01560E+10,nonstructural,*total*,*total*,*total*,1.95017E-03,1.00000E-02
250,2.74651E+10,nonstructural,*total*,*total*,*total*,5.27387E-03,4.00000E-03
